# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_Try2_model
# start_datetime = 2025-04-07 17:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_4.data.R
# init = 2 (Default)
# random
#   seed = 408891310 (Default)
# output
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-533.361,0.978804,0.0146824,8,383,0,537.046,-1.95267,-1.6967,0.228827,-1.64609,16.0959,11.3505,-1.35535,0.00236644,0.0379129,0.612927,0.0353906,51,41,177.279
-533.361,0.0244315,0.0254611,1,3,0,539.274,-1.95267,-1.6967,0.228827,-1.64609,16.0959,11.3505,-1.35535,0.00236644,0.0379129,0.612927,0.0353906,51,41,177.279
-534.77,0.999989,0.00338383,10,1023,0,536.909,-1.84046,0.870068,0.387783,-1.93013,15.8214,14.05,1.28194,0.0079772,0.358758,0.65664,0.00698726,51,41,902.533
-533.171,0.999451,0.00337684,9,511,0,535.198,-1.88934,0.415664,-0.21709,-1.904,15.6299,14.1825,0.381925,0.0055328,0.301958,0.4903,0.00959974,51,41,655.029
-532.75,0.98579,0.00661385,10,1023,0,534.119,-1.94408,-1.7832,1.22313,-1.48455,16.1072,12.1145,-1.53748,0.00279588,0.0271,0.886361,0.0515448,51,41,127.193
-534.049,0.999992,0.00649407,10,1023,0,536.008,-1.66141,-1.97624,1.87669,-1.89602,18.6125,12.924,0.450574,0.0169293,0.00297011,1.06609,0.0103977,51,41,673.908
-532.345,0.986996,0.0173557,8,511,0,535.388,-1.72291,-1.97814,1.54441,-1.80539,17.5087,13.233,-0.707575,0.0138547,0.00273272,0.974712,0.0194611,51,41,355.417
-532.345,0.0764327,0.0253525,2,5,0,535.883,-1.72291,-1.97814,1.54441,-1.80539,17.5087,13.233,-0.707575,0.0138547,0.00273272,0.974712,0.0194611,51,41,355.417
-532.379,0.999339,0.00423403,10,1023,0,534.897,-1.74698,-1.96713,1.00908,-1.856,15.5616,11.6681,-0.313519,0.0126509,0.00410932,0.827498,0.0144003,51,41,463.782
-532.426,0.999948,0.00288035,10,1023,0,534.188,-1.72173,-1.97908,1.37946,-1.85948,17.8702,12.4608,-0.21036,0.0139134,0.00261542,0.929351,0.0140522,51,41,492.151
-531.737,0.98218,0.00724827,10,1023,0,533.971,-1.90281,-1.86702,-0.376845,-1.84532,17.1979,9.29709,-0.504897,0.00485975,0.0166222,0.446367,0.0154676,51,41,411.153
-534.047,0.967442,0.00592634,10,1023,0,538.103,-1.50785,-1.99347,0.771243,-1.82989,21.8868,12.8652,-0.363654,0.0246076,0.000816535,0.762092,0.0170111,51,41,449.995
-532.585,0.684915,0.0197451,7,173,0,536.4,-1.8335,-1.84718,1.28394,-1.91765,22.9168,13.3791,0.805286,0.00832492,0.0191028,0.903084,0.00823532,51,41,771.454
-533.559,0.94146,0.00994321,10,1023,0,536.539,-1.64286,-1.98442,1.13993,-1.81605,23.5691,15.4399,-0.581619,0.017857,0.00194709,0.863481,0.0183951,51,41,390.055
-537.285,0.976017,0.0105604,8,255,0,538.712,-1.42313,-1.99589,1.45674,-1.81726,21.6388,15.6543,-0.135818,0.0288435,0.000513203,0.950602,0.0182736,51,41,512.65
-534.181,0.983146,0.0164121,9,647,0,539.299,-1.97015,-0.377934,0.917114,-1.42355,21.7238,19.4678,-1.60491,0.00149225,0.202758,0.802206,0.0576452,51,41,108.649
-534.177,0.166667,0.0338194,2,6,1,537.637,-1.96895,-0.398862,0.94343,-1.39077,21.6765,19.4577,-1.60471,0.0015523,0.200142,0.809443,0.0609227,51,41,108.705
-534.426,0.991424,0.00603664,10,1023,0,539.527,-1.97121,-1.07644,0.622223,-1.45183,24.6655,29.0205,-1.56672,0.00143968,0.115445,0.721111,0.0548168,51,41,119.151
-534.158,0.997442,0.00876602,10,1023,0,537.895,-1.96398,-1.85384,-0.813181,-0.0290524,19.2422,28.8551,-1.8746,0.0018008,0.0182705,0.326375,0.197095,51,41,34.4863
-534.308,0.820273,0.0137699,10,1023,0,540.673,-1.96248,-1.85571,-0.917062,-1.15815,31.8272,4.04483,-1.70889,0.001876,0.0180367,0.297808,0.0841854,51,41,80.0561
-533.415,0.811561,0.0157731,9,1023,0,537.164,-1.8047,-1.90032,1.21097,-1.9186,33.1828,6.81509,0.81118,0.00976489,0.0124603,0.883015,0.00814017,51,41,773.074
-535.243,0.999025,0.00622708,10,1023,0,540.782,-1.96853,-1.50555,1.81062,-0.499906,29.9892,12.0468,-1.83886,0.00157367,0.0618057,1.04792,0.150009,51,41,44.3139
-535.137,0.995337,0.0113768,10,1023,0,538.154,-1.83943,-1.83163,-1.17579,-1.92419,36.6492,7.07866,1.07597,0.00802839,0.0210464,0.226659,0.0075814,51,41,845.892
-534.248,0.339293,0.0233953,7,223,0,538.821,-1.76388,-1.98867,-1.03702,-1.88435,36.1051,6.48526,0.0421483,0.0118062,0.00141655,0.264818,0.0115653,51,41,561.591
-533.654,0.999722,0.00506678,10,1023,0,537.529,-1.843,-1.96012,1.22693,-1.13292,38.3233,3.61915,-1.71524,0.0078499,0.00498534,0.887406,0.0867082,51,41,78.3077
-533.955,0.933624,0.00978065,10,1023,0,536.172,-1.901,-0.609882,1.09686,-1.88269,40.2226,3.27413,-0.0845969,0.00495023,0.173765,0.851635,0.0117308,51,41,526.736
-532.872,0.700269,0.0192892,6,65,0,533.929,-1.91507,-0.561832,0.916492,-1.87385,40.1096,3.16225,-0.188791,0.00424658,0.179771,0.802035,0.0126152,51,41,498.082
-532.007,0.952935,0.0129932,10,1023,0,534.892,-1.7479,-1.96934,0.519566,-1.90075,51.2396,7.3278,0.46136,0.0126051,0.00383238,0.692881,0.00992477,51,41,676.874
-532.617,0.995043,0.0104526,10,1023,0,534.779,-1.7256,-1.97419,1.04423,-1.84153,49.6175,8.40485,-0.463557,0.0137201,0.00322633,0.837163,0.0158473,51,41,422.522
-531.816,0.189063,0.0233306,5,47,1,537.433,-1.8511,-1.94609,0.913052,-1.79216,49.593,8.75692,-0.861388,0.00744486,0.00673826,0.801089,0.0207841,51,41,313.118
-532.947,0.988622,0.00331642,10,1023,0,535.78,-1.83942,-1.90859,-0.714818,-1.91353,50.5393,4.93296,0.696274,0.0080288,0.0114257,0.353425,0.00864691,51,41,741.475
-532.63,0.961778,0.00716052,8,255,0,534.787,-1.87169,-1.92421,-0.37649,-1.85242,50.159,4.98647,-0.442233,0.00641543,0.00947416,0.446465,0.0147578,51,41,428.386
-533.202,0.987606,0.00477758,3,7,0,533.619,-1.87171,-1.92425,-0.375821,-1.85293,50.1614,4.9861,-0.446179,0.00641427,0.0094684,0.446649,0.0147072,51,41,427.301
-533.034,0.99621,0.00808554,10,1023,0,535.756,-1.81635,-1.93951,0.234197,-1.88896,41.8117,-4.48065,0.0777197,0.00918238,0.00756108,0.614404,0.0111045,51,41,571.373
-532.863,0.991431,0.014841,10,1023,0,538.217,-1.8817,-1.90363,0.329203,-1.85354,34.6728,4.0422,-0.376177,0.00591517,0.0120468,0.640531,0.0146462,51,41,446.551
-531.482,0.150804,0.0229051,7,185,0,539.877,-1.84459,-1.94183,0.274575,-1.85117,34.9674,4.49064,-0.406891,0.0077706,0.00727158,0.625508,0.0148832,51,41,438.105
-532.444,0.954913,0.00687148,10,1023,0,536.646,-1.82095,-1.94211,1.55628,-1.86232,49.1491,2.46984,-0.242674,0.00895244,0.00723566,0.977976,0.0137683,51,41,483.265
-532.966,0.933059,0.00828384,10,1023,0,535.707,-1.82903,-1.93137,0.533767,-1.86114,55.2802,2.23467,-0.322697,0.00854862,0.00857856,0.696786,0.0138857,51,41,461.258
-532.229,0.999438,0.00655242,10,1023,0,535.405,-1.7295,-1.9819,0.574024,-1.76691,58.5981,3.32889,-0.938043,0.0135248,0.00226267,0.707857,0.0233087,51,41,292.038
-532.086,0.9974,0.0140173,9,511,0,533.57,-1.88895,-1.61643,0.0507644,-1.89081,59.397,1.96443,0.114771,0.00555242,0.0479467,0.56396,0.0109188,51,41,581.562
-532.304,0.532896,0.0183382,8,255,0,534.165,-1.91822,-1.90912,-0.682612,-1.74948,59.1289,2.61661,-1.0662,0.00408918,0.0113598,0.362282,0.025052,51,41,256.795
-532.25,0.990789,0.00698421,10,1023,0,533.736,-1.75805,-1.95001,1.48354,-1.9082,57.8948,0.907747,0.60153,0.0120976,0.00624855,0.957974,0.00918048,51,41,715.421
-535.353,0.926814,0.0168586,8,511,0,536.719,-1.90835,-1.68142,1.97933,-1.81472,57.8831,-0.223696,-0.729747,0.00458232,0.0398222,1.09431,0.0185275,51,41,349.319
-537.055,0.869695,0.016356,9,511,0,540.854,-1.96019,-1.94068,-1.86839,-0.139087,59.5706,6.32774,-1.87292,0.00199057,0.00741463,0.0361929,0.186091,51,41,34.9464
-533.99,0.947965,0.0161454,9,511,0,539,-1.96878,-1.26579,1.77924,-1.24409,57.3349,4.76544,-1.67302,0.00156119,0.0917758,1.03929,0.0755908,51,41,89.9196
-533.823,0.266172,0.0213915,9,575,0,537.019,-1.96376,-1.21339,1.61287,-1.50426,57.9873,3.94129,-1.53846,0.0018118,0.0983265,0.99354,0.0495735,51,41,126.924
-533.725,0.998237,0.00555338,10,1023,0,536.546,-1.96063,-0.499764,-0.452718,-1.62256,61.1979,8.90267,-1.38041,0.00196864,0.18753,0.425503,0.0377439,51,41,170.386
-533.418,0.987982,0.00659214,10,1023,0,535.546,-1.89751,-1.87004,1.54094,-1.72108,64.697,11.7107,-1.14061,0.00512449,0.0162448,0.973758,0.0278918,51,41,236.331
-533.611,0.616676,0.0168078,6,95,0,538.144,-1.9357,-1.79046,1.63364,-1.59675,64.8068,11.7504,-1.40678,0.00321493,0.0261928,0.99925,0.0403251,51,41,163.137
-533.482,0.961233,0.00454767,9,511,0,538.89,-1.9693,-1.33556,1.32435,-1.40173,65.0853,12.3753,-1.5964,0.00153522,0.0830551,0.914196,0.0598268,51,41,110.99
-533.32,0.982904,0.00575378,10,1023,0,536.154,-1.96744,-1.18418,1.00595,-1.34125,64.6086,13.8984,-1.63144,0.00162789,0.101978,0.826635,0.0658749,51,41,101.353
-533.476,0.938185,0.00814689,10,1023,0,538.655,-1.92594,0.409914,0.497023,-1.85302,68.2085,8.55969,-0.424811,0.00370303,0.301239,0.686681,0.0146982,51,41,433.177
-532.671,0.997842,0.00938204,10,1023,0,535.294,-1.90972,-0.469046,0.778358,-1.87391,73.0098,9.83844,-0.199846,0.00451398,0.191369,0.764049,0.0126092,51,41,495.042
-533.562,0.208939,0.0177005,8,355,0,536.869,-1.93594,-0.86588,-0.362623,-1.79846,73.4046,10.0745,-0.866174,0.00320286,0.141765,0.450279,0.0201539,51,41,311.802
-532.988,0.98852,0.00639477,10,1023,0,535.038,-1.65973,-1.9833,1.58545,-1.86578,78.0078,9.89418,-0.0936324,0.0170137,0.00208793,0.985998,0.0134221,51,41,524.251
-534,0.952366,0.0105718,10,1023,0,535.202,-1.96945,-0.74523,1.82953,-1.41802,69.0997,12.4985,-1.59934,0.00152727,0.156846,1.05312,0.0581979,51,41,110.181
-533.651,0.281537,0.0284865,5,55,0,536.94,-1.96877,-0.892116,1.80496,-1.37904,68.498,12.3582,-1.62404,0.00156137,0.138485,1.04636,0.062096,51,41,103.39
-533.651,1.38891e-189,0.0939935,1,2,1,534.665,-1.96877,-0.892116,1.80496,-1.37904,68.498,12.3582,-1.62404,0.00156137,0.138485,1.04636,0.062096,51,41,103.39
-533.582,0.974523,0.00953301,10,1023,0,535.544,-1.96917,-1.56869,-0.999819,-1.39895,93.5811,2.40943,-1.61553,0.00154158,0.0539131,0.27505,0.0601047,51,41,105.729
-534.47,0.984712,0.0092157,10,1023,0,536.726,-1.96713,0.452756,-0.130621,-1.55641,96.0224,-3.20521,-1.46687,0.00164345,0.306594,0.514079,0.0443589,51,41,146.612
-534.833,0.99954,0.00473214,10,1023,0,539.124,-1.86056,-0.0874081,0.708326,-1.92396,106.638,-13.7293,0.942612,0.00697209,0.239074,0.74479,0.00760362,51,41,809.218
-533.252,0.791511,0.0160445,9,767,0,539.155,-1.94073,-0.487971,-0.121906,-1.79782,85.6262,-22.7759,-0.847711,0.00296369,0.189004,0.516476,0.0202177,51,41,316.879
-532.258,0.999797,0.0103932,10,1023,0,538.606,-1.89258,-1.51125,0.519117,-1.88383,-36.5484,12.749,-0.0422102,0.00537123,0.0610939,0.692757,0.0116174,51,41,538.392
-532.016,0.99838,0.018281,10,1023,0,534.984,-1.86601,-1.94122,-0.0643656,-1.85105,-29.4724,-77.661,-0.406706,0.00669962,0.00734795,0.532299,0.0148951,51,41,438.156
-536.894,0.510589,0.0220946,7,255,0,537.843,-1.87956,-1.91545,1.74683,-1.67712,-27.7032,-76.5283,-1.23368,0.00602183,0.0105682,1.03038,0.0322882,51,41,210.738
-535.935,0.999998,0.00481538,10,1023,0,540.078,-1.83598,-1.62545,1.39481,-1.9275,-40.8248,-74.2463,1.0708,0.00820112,0.0468185,0.933573,0.00725011,51,41,844.47
-536.447,0.939747,0.0179047,2,3,0,536.857,-1.83579,-1.62357,1.37954,-1.92337,-40.8274,-74.1845,1.10943,0.00821072,0.0470533,0.929373,0.00766287,51,41,855.094
-534.113,0.832126,0.0233829,7,133,0,539.19,-1.89972,-0.264287,0.550177,-1.88986,-58.3096,-79.3804,0.0330516,0.00501425,0.216964,0.701299,0.0110139,51,41,559.089
-535.226,0.984015,0.012658,10,1023,0,538.06,-1.92192,-1.90146,1.03718,-1.56944,-23.5256,14.1073,-1.43321,0.00390399,0.0123179,0.835226,0.0430561,51,41,155.868
-534.426,0.22067,0.0278355,5,37,1,539.687,-1.91103,-1.88272,1.54531,-1.35688,-25.0167,14.5262,-1.62668,0.00444871,0.0146605,0.974959,0.0643124,51,41,102.663
-533.951,0.992108,0.00433401,10,1023,0,538.38,-1.91256,-1.93567,0.748501,-0.992139,-53.4896,31.6567,-1.75863,0.00437195,0.0080412,0.755838,0.100786,51,41,66.3778
-534.498,0.989614,0.00742965,10,1023,0,535.993,-1.92417,-1.90142,1.4755,-0.610165,-92.9709,39.3647,-1.82876,0.0037913,0.0123219,0.955763,0.138983,51,41,47.0903
-534.286,0.999527,0.00624973,9,1023,0,535.959,-1.83491,-1.96074,1.53285,0.0871657,-84.194,37.1831,-1.88225,0.00825427,0.00490776,0.971534,0.208717,51,41,32.3803
-533.652,0.846917,0.0172214,10,1023,0,538.516,-1.96678,-1.81147,-0.839967,-1.21778,94.266,49.78,-1.69792,0.00166099,0.0235667,0.319009,0.0782215,51,41,83.0733
-533.031,0.996708,0.0166214,8,255,0,534.262,-1.96907,-1.45612,1.55537,-1.22264,89.7492,44.369,-1.68821,0.00154666,0.0679849,0.977727,0.0777361,51,41,85.7414
-534.893,0.380366,0.0271737,8,351,0,536.607,-1.97189,-1.71329,0.107434,-0.998711,101.487,51.4039,-1.72784,0.00140542,0.0358385,0.579544,0.100129,51,41,74.8432
-534.297,0.999603,0.00310624,10,1023,0,535.771,-1.94217,-1.86785,1.30265,-0.91186,118.867,46.6516,-1.77609,0.00289126,0.0165184,0.908229,0.108814,51,41,61.5744
-536.897,0.908374,0.00999005,10,1023,0,538.908,-1.63827,-1.98578,1.50705,-0.217995,34.6267,54.6622,-1.84706,0.0180867,0.00177748,0.964438,0.178201,51,41,42.0582
-534.977,0.997973,0.00980545,10,1023,0,539.782,-1.95313,1.62491,1.60861,-1.74261,-53.269,64.0771,-1.11809,0.00234375,0.453114,0.992367,0.0257392,51,41,242.525
-532.471,0.925581,0.0190606,7,127,0,535.606,-1.94889,0.0330775,0.780043,-1.76166,-43.2575,65.9738,-1.04135,0.00255542,0.254135,0.764512,0.0238339,51,41,263.629
-532.471,0.00119745,0.0319206,2,7,1,542.423,-1.94889,0.0330775,0.780043,-1.76166,-43.2575,65.9738,-1.04135,0.00255542,0.254135,0.764512,0.0238339,51,41,263.629
-533.016,0.998775,0.00248444,10,1023,0,538.091,-1.95632,-1.86386,-0.995908,-1.43106,-34.4617,63.8386,-1.5868,0.00218425,0.017018,0.276125,0.056894,51,41,113.631
-532.469,0.995648,0.00453637,10,1023,0,535.66,-1.96363,-1.71292,-0.109112,-1.39272,-30.0169,64.4066,-1.60532,0.00181864,0.0358849,0.519994,0.060728,51,41,108.537
-534.718,0.977443,0.00404148,10,1023,0,537.606,-1.9685,-1.6171,1.1083,-1.11828,-77.4116,69.1866,-1.7073,0.00157512,0.0478623,0.854783,0.0881721,51,41,80.4935
-535.148,0.997735,0.00583493,10,1023,0,537.309,-1.97002,-1.51931,1.52129,-1.23273,-52.973,70.0445,-1.68389,0.00149891,0.0600859,0.968355,0.0767266,51,41,86.931
