# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_Try2_model
# start_datetime = 2025-04-07 17:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_3.data.R
# init = 2 (Default)
# random
#   seed = 408891310 (Default)
# output
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-533.663,0.49739,0.0190061,8,447,0,535.081,-1.66684,-1.9728,0.715006,-1.93184,-1.85927e+06,-649903,1.58037,0.0166579,0.00339951,0.746627,0.00681622,51,41,984.603
-533.024,0.988626,0.00537817,9,639,0,537.393,-1.9483,0.376476,0.826902,-1.75719,-1.86928e+06,-595087,-1.06299,0.00258489,0.297059,0.777398,0.0242811,51,41,257.679
-534.2,0.32042,0.0144495,10,1023,0,537.801,-1.92562,1.58913,1.16305,-1.85152,-2.09101e+06,-433627,-0.461864,0.00371877,0.448641,0.869839,0.0148484,51,41,422.987
-534.935,0.998545,0.00350685,9,511,0,535.685,-1.94148,1.57301,1.62995,-1.79272,-2.08989e+06,-430156,-0.896911,0.0029258,0.446626,0.998235,0.0207282,51,41,303.349
-536.469,0.974973,0.00955997,9,511,0,540.09,-1.5824,-1.99649,-1.22075,0.085495,-2.12347e+06,-367876,-1.86611,0.0208802,0.000439022,0.214294,0.208549,51,41,36.8206
-536.362,0.998701,0.00901224,10,1023,0,541.345,-1.82608,-1.43959,-0.64795,-1.92741,-1.99135e+06,-917081,1.19052,0.00869578,0.0700512,0.371814,0.00725875,51,41,877.393
-537.012,0.761175,0.0137992,9,863,0,539.059,-1.82152,-1.94337,1.90678,-1.63152,-2.03499e+06,-926347,-1.35785,0.0089241,0.00707836,1.07437,0.0368475,51,41,176.592
-532.847,0.975672,0.00554038,8,351,0,540.057,-1.84128,-1.95638,1.45222,-1.72417,-2.031e+06,-935882,-1.12943,0.00793599,0.00545312,0.949359,0.0275828,51,41,239.405
-534.456,0.967207,0.00685304,10,1023,0,536.583,-1.79004,-1.98678,-0.457641,-0.848308,-2.14174e+06,-916144,-1.78694,0.0104979,0.00165189,0.424149,0.115169,51,41,58.5917
-534.672,0.980785,0.00939586,9,511,0,537.995,-1.81263,-1.95941,1.95459,-1.77558,-2.1636e+06,-900793,-0.910392,0.0093686,0.00507359,1.08751,0.0224416,51,41,299.642
-534.444,0.0995551,0.0196297,6,73,0,537.63,-1.80454,-1.95735,1.94177,-1.78508,-2.16476e+06,-899153,-0.880491,0.00977281,0.0053317,1.08399,0.0214924,51,41,307.865
-532.94,0.982149,0.00672008,10,1023,0,540.435,-1.79012,-1.97742,0.960567,-1.74541,-2.07715e+06,-720651,-1.02994,0.0104941,0.00282301,0.814156,0.0254592,51,41,266.766
-532.563,0.903442,0.0104697,10,1023,0,536.539,-1.87222,-1.92747,0.961604,-1.77948,-2.38294e+06,-901502,-0.945137,0.00638906,0.0090667,0.814441,0.0220521,51,41,290.087
-533.798,0.994875,0.00540044,10,1023,0,535.694,-1.96027,-0.294256,0.464688,-1.62397,-2.43207e+06,-795515,-1.39731,0.00198668,0.213218,0.677789,0.0376027,51,41,165.74
-533.579,0.918814,0.00836396,9,511,0,537.006,-1.76279,-1.94725,0.881529,-1.90919,-2.44661e+06,-901329,0.682982,0.0118605,0.00659345,0.792421,0.00908133,51,41,737.82
-534.557,0.989185,0.0102659,8,255,0,535.071,-1.78304,-1.92302,1.25005,-1.92623,-2.45345e+06,-905513,1.26035,0.0108482,0.00962229,0.893764,0.00737742,51,41,896.597
-531.725,0.750904,0.0150761,10,1023,0,535.001,-1.82949,-1.92161,1.13522,-1.86821,-2.43874e+06,-877677,-0.20737,0.00852534,0.00979836,0.862185,0.0131789,51,41,492.973
-533.24,0.827448,0.0112416,10,1023,0,536.502,-1.96964,-0.925909,1.5947,-1.42796,-2.07386e+06,-391463,-1.57814,0.00151809,0.134261,0.988541,0.0572041,51,41,116.011
-536.781,0.735321,0.011872,10,1023,0,546.104,-1.95863,-0.543858,1.96725,-1.57466,-2.39598e+06,-697994,-1.44402,0.00206857,0.182018,1.09099,0.0425342,51,41,152.894
-533.253,0.999913,0.0101796,10,1023,0,538.98,-1.88357,-1.87021,1.59722,-1.84645,-2.48682e+06,-1.16243e+06,-0.505952,0.00582128,0.0162242,0.989234,0.0153549,51,41,410.863
-532.659,0.998217,0.0121722,7,255,0,537.221,-1.95641,-1.23643,0.593334,-1.68208,-2.48366e+06,-1.15987e+06,-1.27372,0.00217926,0.0954458,0.713167,0.0317916,51,41,199.726
-531.352,0.995195,0.0128321,10,1023,0,533.502,-1.86369,-1.90069,1.07116,-1.85092,-2.69875e+06,-1.03164e+06,-0.42405,0.00681574,0.0124131,0.844568,0.0149077,51,41,433.386
-531.853,0.235412,0.0189735,7,255,0,534.769,-1.83055,-1.97095,-0.390031,-1.83772,-2.69759e+06,-1.01436e+06,-0.526028,0.00847268,0.00363187,0.442741,0.0162276,51,41,405.342
-532.313,0.999446,0.0075075,10,1023,0,533.649,-1.92432,-1.82151,-0.752088,-1.79671,-2.52249e+06,-1.05891e+06,-0.858041,0.00378388,0.0223112,0.343176,0.0203287,51,41,314.039
-531.633,0.928648,0.0129169,9,767,0,532.908,-1.89849,-1.67565,0.998594,-1.86097,-2.57414e+06,-1.02333e+06,-0.351917,0.00507532,0.0405432,0.824613,0.0139027,51,41,453.223
-534.035,0.98856,0.00799478,8,319,0,538.101,-1.92998,-1.90444,0.826101,-1.49014,-2.58964e+06,-1.01707e+06,-1.53235,0.00350121,0.011945,0.777178,0.0509864,51,41,128.603
-531.866,0.501536,0.0166904,9,703,0,535.825,-1.95163,-1.67762,0.626145,-1.57684,-2.72582e+06,-1.19863e+06,-1.4502,0.0024184,0.0402976,0.72219,0.0423159,51,41,151.195
-531.628,0.997565,0.00456593,10,1023,0,532.726,-1.92731,-1.78245,0.133342,-1.78257,-2.72352e+06,-1.17349e+06,-0.934832,0.00363441,0.027194,0.586669,0.021743,51,41,292.921
-531.598,0.965778,0.00548238,10,1023,0,535.407,-1.89357,-1.72949,0.691014,-1.87,-2.74063e+06,-1.28871e+06,-0.21083,0.00532171,0.0338141,0.740029,0.0129997,51,41,492.022
-531.736,0.835537,0.00815121,7,183,0,535.405,-1.82407,-1.93036,1.25424,-1.87947,-2.746e+06,-1.29406e+06,-0.0558422,0.00879667,0.00870439,0.894917,0.0120534,51,41,534.643
-532.696,0.965201,0.0102522,10,1023,0,534.419,-1.77234,-1.97226,1.38494,-1.7182,-2.61221e+06,-1.35031e+06,-1.13277,0.0113829,0.00346703,0.930858,0.0281798,51,41,238.489
-532.984,0.997344,0.0147359,10,1023,0,534.84,-1.91745,-1.76671,1.77846,-1.75013,-2.74557e+06,-969190,-1.07349,0.00412735,0.0291614,1.03908,0.0249872,51,41,254.79
-535.398,0.765447,0.00857792,9,511,0,539.04,-1.86457,-1.9843,-1.34041,-1.72313,-2.80904e+06,-991104,-1.16571,0.00677144,0.00196307,0.181388,0.0276872,51,41,229.429
-534.771,0.924467,0.0122849,10,1023,0,538.384,-1.95222,-1.90725,-1.19018,-1.45075,-2.5481e+06,-1.19189e+06,-1.58204,0.00238877,0.0115936,0.222699,0.054925,51,41,114.938
-533.824,0.980504,0.0134247,8,255,0,538.536,-1.97199,-1.5025,0.266781,-1.14549,-2.54875e+06,-1.19455e+06,-1.7154,0.00140068,0.0621878,0.623365,0.085451,51,41,78.2654
-533.594,0.947784,0.0164245,4,15,0,535.155,-1.9665,-1.65036,0.185676,-1.17241,-2.54967e+06,-1.19556e+06,-1.71748,0.00167491,0.0437053,0.601061,0.0827592,51,41,77.6931
-532.448,0.965347,0.0145719,9,767,0,535.568,-1.90432,-1.47419,0.735266,-1.87291,-2.45013e+06,-1.24996e+06,-0.169152,0.00478404,0.0657265,0.752198,0.0127094,51,41,503.483
-532.802,0.999726,0.0116211,10,1023,0,533.727,-1.9222,-1.81121,-0.718002,-1.81085,-2.27179e+06,-1.01234e+06,-0.798142,0.00388988,0.0235988,0.352549,0.0189153,51,41,330.511
-532.802,1.32309e-15,0.0315026,1,3,0,534.556,-1.9222,-1.81121,-0.718002,-1.81085,-2.27179e+06,-1.01234e+06,-0.798142,0.00388988,0.0235988,0.352549,0.0189153,51,41,330.511
-532.233,0.875057,0.0106216,10,1023,0,537.45,-1.91307,-1.31907,1.04638,-1.85522,-2.28804e+06,-743408,-0.39335,0.0043466,0.0851167,0.837753,0.0144785,51,41,441.829
-532.245,0.999968,0.0135112,8,383,0,535.104,-1.91005,-0.989616,0.14059,-1.87246,-2.26709e+06,-844438,-0.198385,0.00449749,0.126298,0.588662,0.0127542,51,41,495.444
-534.728,0.965983,0.0167517,7,127,0,535.284,-1.83616,0.76745,0.646974,-1.93558,-2.25067e+06,-833838,1.56333,0.00819214,0.345931,0.727918,0.00644165,51,41,979.917
-534.85,0.905243,0.0197412,6,63,0,536.819,-1.8775,0.445272,1.16114,-1.90404,-2.24725e+06,-833774,0.368415,0.00612498,0.305659,0.869312,0.00959603,51,41,651.314
-533.748,0.911828,0.00725602,9,1023,0,540.762,-1.72759,-1.98632,0.892657,-1.15497,-2.26145e+06,-707270,-1.68995,0.0136205,0.00170977,0.795481,0.0845026,51,41,85.263
-532.668,0.993474,0.0145368,10,1023,0,535.279,-1.96055,-0.444917,0.893711,-1.60865,-2.16648e+06,-337024,-1.4146,0.00197268,0.194385,0.795771,0.0391353,51,41,160.986
-532.668,0.0161347,0.0182459,7,127,0,535.434,-1.96055,-0.444917,0.893711,-1.60865,-2.16648e+06,-337024,-1.4146,0.00197268,0.194385,0.795771,0.0391353,51,41,160.986
-533.128,0.947278,0.00367615,4,15,0,536.767,-1.95965,-0.366275,0.899092,-1.61063,-2.16665e+06,-336829,-1.41035,0.00201741,0.204216,0.79725,0.0389366,51,41,162.155
-532.224,0.954275,0.00863288,3,15,0,533.997,-1.96089,-0.40894,0.900865,-1.61597,-2.16655e+06,-336759,-1.40101,0.00195537,0.198882,0.797738,0.0384027,51,41,164.722
-531.607,0.974691,0.0116596,9,511,0,534.793,-1.81216,-1.93124,1.12936,-1.89128,-2.16653e+06,-301534,0.189917,0.00939194,0.00859514,0.860574,0.0108722,51,41,602.227
-532.948,0.999972,0.00573558,8,511,0,537.402,-1.776,-1.96579,-0.549493,-1.92313,-2.16698e+06,-297258,1.04752,0.0112002,0.00427592,0.398889,0.00768714,51,41,838.069
-533.562,0.987489,0.0173951,10,1023,0,539.806,-1.59754,-1.98787,1.33136,-1.89895,-1.80573e+06,737755,0.624448,0.0201232,0.00151595,0.916124,0.0101051,51,41,721.723
-532.534,0.847743,0.0126689,10,1023,0,536.865,-1.9237,-1.78884,1.64119,-1.72342,-1.74983e+06,480486,-1.16021,0.0038148,0.0263945,1.00133,0.0276582,51,41,230.942
-532.057,0.966416,0.0118787,10,1023,0,533.572,-1.74487,-1.97989,0.691788,-1.77705,-1.76573e+06,354511,-0.875491,0.0127564,0.00251392,0.740242,0.0222949,51,41,309.24
-532.255,0.183198,0.0223647,2,5,0,538.617,-1.73518,-1.98051,0.668377,-1.77437,-1.76693e+06,355527,-0.885783,0.0132409,0.00243577,0.733804,0.022563,51,41,306.41
-533.731,0.998203,0.00499866,9,511,0,534.654,-1.78106,-1.91327,1.85012,-1.91143,-1.77093e+06,371261,0.647479,0.0109468,0.0108416,1.05878,0.00885741,51,41,728.057
-532.936,0.919662,0.0129477,8,511,0,534.984,-1.9219,-1.81651,-0.405976,-1.78385,-1.77478e+06,424590,-0.944025,0.00390491,0.0229357,0.438356,0.0216153,51,41,290.393
-533.662,0.999921,0.00755684,9,511,0,536.051,-1.67875,-1.98739,1.39279,-1.36523,-1.81e+06,433482,-1.58073,0.0160623,0.00157671,0.933018,0.0634771,51,41,115.298
-536.012,0.998801,0.0128544,8,255,0,536.598,-1.86958,-1.98831,-1.72194,-1.192,-1.82618e+06,461511,-1.70646,0.00652118,0.00146106,0.0764666,0.0808003,51,41,80.7231
-532.076,0.989543,0.0158284,10,1023,0,538.066,-1.89969,-1.9246,0.213061,-1.70657,-2.01114e+06,856734,-1.1996,0.00501528,0.00942544,0.608592,0.0293427,51,41,220.109
-532.076,1.10106e-06,0.023017,1,1,0,533.456,-1.89969,-1.9246,0.213061,-1.70657,-2.01114e+06,856734,-1.1996,0.00501528,0.00942544,0.608592,0.0293427,51,41,220.109
-531.842,0.968604,0.00777081,10,1023,0,533.671,-1.9054,-1.82885,0.380327,-1.81908,-1.98264e+06,803106,-0.732542,0.0047302,0.0213939,0.65459,0.0180925,51,41,348.551
-533.893,0.93089,0.0101543,8,319,0,537.131,-1.87815,0.742556,1.47119,-1.91174,-1.98021e+06,817573,0.585108,0.00609253,0.342819,0.954578,0.00882565,51,41,710.905
-532.096,0.993205,0.00977556,9,511,0,536.214,-1.92103,-1.13277,1.10927,-1.84972,-1.9755e+06,834239,-0.472373,0.00394842,0.108403,0.85505,0.0150276,51,41,420.097
-535.395,0.963132,0.00618877,10,1023,0,538.569,-1.49735,-1.99225,1.36915,-1.90347,-1.90032e+06,628218,0.931143,0.0251323,0.000968217,0.926517,0.00965252,51,41,806.064
-534.224,0.996419,0.0068304,10,1023,0,539.409,-1.89894,-0.49562,1.82073,-1.88846,-1.93598e+06,925434,0.0257976,0.00505312,0.188048,1.0507,0.0111535,51,41,557.094
-533.896,0.942637,0.0121611,10,1023,0,540.734,-1.8603,0.108449,0.245745,-1.9215,-1.92182e+06,896448,0.89306,0.00698479,0.263556,0.61758,0.00785041,51,41,795.592
-533.368,0.414893,0.0205286,7,185,0,535.753,-1.84594,-1.48761,0.964129,-1.91895,-1.92613e+06,920675,0.870213,0.00770279,0.0640488,0.815135,0.00810507,51,41,789.309
-532.629,0.963161,0.00522313,10,1023,0,535.744,-1.9433,-1.86263,0.332487,-1.45172,-2.00046e+06,963503,-1.5674,0.00283484,0.0171712,0.641434,0.0548277,51,41,118.964
-534.424,0.993295,0.0103709,8,511,0,535.742,-1.9704,1.35652,-0.964097,-1.53012,-2.00565e+06,971833,-1.51207,0.00147986,0.419565,0.284873,0.046988,51,41,134.18
-533.579,0.999868,0.00846792,10,1023,0,538.958,-1.60085,-1.99085,1.28513,-1.61119,-2.23882e+06,1.17067e+06,-1.29548,0.0199574,0.0011443,0.903412,0.0388808,51,41,193.744
-534.28,0.76818,0.010618,10,1023,0,539.348,-1.71304,-1.98926,-0.50532,-1.7613,-2.45292e+06,1.39294e+06,-0.930822,0.0143481,0.00134248,0.411037,0.0238696,51,41,294.024
-532.624,0.405946,0.0146072,8,255,0,536.993,-1.86555,-1.88984,1.76844,-1.85122,-2.46786e+06,1.38953e+06,-0.409213,0.00672246,0.0137701,1.03632,0.014878,51,41,437.466
-532.721,0.998173,0.00934214,10,1023,0,537.079,-1.91265,-1.81955,-1.01687,-1.84586,-2.51693e+06,1.37618e+06,-0.499774,0.00436736,0.0225557,0.270361,0.0154141,51,41,412.562
-533.854,0.985335,0.006086,8,255,0,538.43,-1.97115,0.820903,1.63277,-1.43519,-2.54113e+06,1.33222e+06,-1.57952,0.0014423,0.352613,0.999012,0.0564814,51,41,115.633
-532.62,0.996212,0.0103613,10,1023,0,537.409,-1.77426,-1.98629,-0.989832,-1.88047,-2.71387e+06,1.52989e+06,0.00415585,0.0112872,0.00171379,0.277796,0.0119535,51,41,551.143
-533.119,0.981206,0.00969413,10,1023,0,536.249,-1.9492,-1.66489,-1.20781,-1.72817,-2.51016e+06,1.37398e+06,-1.15493,0.00253987,0.041889,0.217852,0.0271835,51,41,232.395
-532.256,0.433772,0.0153771,7,153,0,536.466,-1.9302,-1.74506,1.40586,-1.73714,-2.50933e+06,1.36995e+06,-1.12243,0.00349012,0.0318678,0.936611,0.0262859,51,41,241.331
-532.36,0.999802,0.00737857,10,1023,0,536.569,-1.94867,-1.26977,1.46813,-1.71237,-2.41189e+06,1.57247e+06,-1.1926,0.00256655,0.0912793,0.953735,0.0287633,51,41,222.035
-532.243,0.999786,0.00922073,10,1023,0,535.318,-1.90365,-1.8573,-0.0536247,-1.80642,-2.32512e+06,1.33323e+06,-0.803835,0.00481727,0.0178381,0.535253,0.0193582,51,41,328.945
-535.504,0.950348,0.0180381,10,1023,0,538.324,-1.9626,-1.75439,1.30051,-1.27324,-2.29023e+06,1.87834e+06,-1.6688,0.00186998,0.0307015,0.907641,0.0726764,51,41,91.0813
-535.17,0.967955,0.00851415,8,351,0,538.521,-1.97111,-1.57315,1.79557,-0.827825,-2.27925e+06,1.86002e+06,-1.77264,0.00144437,0.0533557,1.04378,0.117217,51,41,62.5227
-535.115,0.537855,0.0241186,4,23,0,536.481,-1.97205,-1.62261,1.7587,-0.844374,-2.27957e+06,1.85969e+06,-1.76881,0.00139752,0.0471733,1.03364,0.115563,51,41,63.5761
-534.597,0.936029,0.00935054,10,1023,0,537.464,-1.92958,-1.35215,1.83909,-1.82399,-2.30078e+06,1.72949e+06,-0.721084,0.00352096,0.0809809,1.05575,0.0176008,51,41,351.702
-533.054,0.977838,0.0100851,10,1023,0,539.553,-1.78616,-1.94328,1.7076,-1.90669,-2.49607e+06,1.92232e+06,0.546267,0.010692,0.00708949,1.01959,0.00933122,51,41,700.223
-534.289,0.346001,0.0168462,7,203,0,540.337,-1.67921,-1.98463,-0.053402,-1.8603,-2.55578e+06,1.9092e+06,-0.263013,0.0160396,0.00192137,0.535314,0.01397,51,41,477.671
-534.004,0.99089,0.0124947,10,1023,0,536.885,-1.80615,-1.98733,-0.679424,-1.70398,-2.73951e+06,2.10464e+06,-1.15833,0.00969263,0.00158378,0.363158,0.0296018,51,41,231.459
-533.142,0.998002,0.0151944,8,383,0,534.828,-1.67015,-1.98832,1.05338,-1.81008,-2.72688e+06,2.12548e+06,-0.61615,0.0164925,0.00145973,0.839679,0.0189923,51,41,380.559
-533.394,0.99897,0.0113467,10,1023,0,535.179,-1.90589,-1.56109,-0.0737075,-1.88393,-2.67055e+06,2.05359e+06,-0.0347194,0.00470553,0.0548642,0.52973,0.0116065,51,41,540.452
-532.986,0.156788,0.0213828,2,7,1,535.996,-1.90516,-1.56159,-0.0752431,-1.88035,-2.67009e+06,2.0544e+06,-0.0712774,0.00474182,0.0548018,0.529308,0.0119646,51,41,530.399
-535.592,0.900125,0.00686665,10,1023,0,538.128,-1.97093,-1.45235,1.13707,-0.627421,-2.58589e+06,2.08624e+06,-1.81482,0.00145331,0.0684559,0.862695,0.137258,51,41,50.9251
-536.046,0.984027,0.00767961,10,1023,0,539.94,-1.60369,-1.99189,1.27981,-1.77896,-2.54255e+06,1.78965e+06,-0.761439,0.0198154,0.0010135,0.901948,0.0221036,51,41,340.604
-535.167,0.900648,0.0127443,8,255,0,537.74,-1.87929,-1.95238,-0.0749879,-1.67232,-2.54551e+06,1.77186e+06,-1.29771,0.00603569,0.00595215,0.529378,0.0327684,51,41,193.129
-533.376,0.906646,0.00781609,7,191,0,538.331,-1.8021,-1.98562,-0.444881,-1.63014,-2.55424e+06,1.76474e+06,-1.32571,0.00989479,0.00179709,0.427658,0.0369864,51,41,185.431
-534.272,0.999365,0.0134144,10,1023,0,537.369,-1.84315,-1.98466,-1.52755,-1.86928,-2.56964e+06,1.31134e+06,-0.233501,0.00784273,0.00191777,0.129922,0.0130716,51,41,485.787
-532.684,0.993664,0.00903936,9,1023,0,540.506,-1.61099,-1.9879,0.536285,-1.88249,-2.55395e+06,1.40442e+06,0.18082,0.0194503,0.00151216,0.697478,0.0117509,51,41,599.725
-531.929,0.998243,0.00788902,10,1023,0,533.623,-1.89732,-1.86705,1.07362,-1.77225,-2.56079e+06,1.35719e+06,-0.965812,0.0051339,0.0166189,0.845246,0.0227753,51,41,284.402
-531.445,0.796991,0.0123659,10,1023,0,533.997,-1.88153,-1.85155,0.689602,-1.85165,-2.39814e+06,1.32834e+06,-0.427594,0.00592353,0.0185557,0.739641,0.0148351,51,41,432.412
-534.83,0.660936,0.0100894,10,1023,0,539.419,-1.91105,-0.831981,1.06838,-1.87714,-2.02385e+06,1.1478e+06,-0.0970133,0.00444731,0.146002,0.843805,0.0122858,51,41,523.321
-532.627,0.937672,0.0160366,10,1023,0,534.797,-1.90637,-1.85869,0.82536,-1.73867,-2.20935e+06,1.01423e+06,-1.11195,0.00468171,0.0176638,0.776974,0.0261332,51,41,244.214
-533.031,0.061684,0.0193647,4,25,0,536.748,-1.9105,-1.86459,0.725302,-1.73819,-2.20896e+06,1.0148e+06,-1.0851,0.00447497,0.0169265,0.749458,0.026181,51,41,251.598
-533.304,0.999643,0.00486728,9,583,0,534.159,-1.91243,-1.74147,1.54696,-1.7978,-2.21644e+06,1.01012e+06,-0.875364,0.00437873,0.0323159,0.975414,0.0202197,51,41,309.275
-534.93,0.987468,0.00797156,10,1023,0,536.827,-1.7471,-1.96301,1.46052,-1.91895,-2.14161e+06,802169,0.930414,0.0126452,0.00462379,0.951644,0.0081055,51,41,805.864
-537.018,0.989938,0.00594085,10,1023,0,539.617,-1.94143,-1.87251,0.113527,-1.67322,-2.09942e+06,721327,-1.30208,0.00292845,0.0159365,0.58122,0.0326784,51,41,191.929
-540.51,0.985249,0.00919181,10,1023,0,544.395,-1.92299,1.88192,0.264145,-1.88167,-1.93912e+06,533483,-0.104492,0.00385043,0.485241,0.62264,0.0118327,51,41,521.265
-537.715,0.967958,0.00749099,9,1023,0,545.148,-1.90495,1.87189,1.93252,-1.88965,-1.95326e+06,566961,0.0617855,0.00475263,0.483987,1.08144,0.0110351,51,41,566.991
-533.292,0.981693,0.00810009,10,1023,0,542.642,-1.87089,-1.97302,-0.315543,-1.41435,-2.1519e+06,405786,-1.58744,0.00645554,0.00337226,0.463226,0.0585647,51,41,113.455
-537.053,0.296082,0.0176571,8,327,0,537.753,-1.92787,-1.90509,1.2321,-1.2853,-2.16393e+06,417064,-1.67616,0.00360667,0.011864,0.888829,0.07147,51,41,89.0561
-535.381,0.999062,0.00716292,10,1023,0,541.207,-1.9196,-1.93572,-0.428341,1.24675,-2.22753e+06,270611,-1.92648,0.00402008,0.00803514,0.432206,0.324675,51,41,20.2175
-535.322,0.990864,0.0121356,8,447,0,537.393,-1.56518,-1.99308,0.545097,0.365829,-2.23241e+06,279236,-1.87969,0.0217411,0.000864504,0.699902,0.236583,51,41,33.0847
-534.826,0.732239,0.01283,7,175,0,539.938,-1.79301,-1.98385,-0.565682,0.767921,-2.23212e+06,291817,-1.9106,0.0103494,0.00201876,0.394438,0.276792,51,41,24.585
-535.672,0.567365,0.0143776,10,1023,0,538.738,-1.88248,-1.95254,0.454618,-1.27372,-2.17603e+06,99738.9,-1.65802,0.00587593,0.00593192,0.67502,0.0726275,51,41,94.0438
-532.964,0.996614,0.00659998,8,415,0,537.775,-1.94012,-1.67062,1.04121,-1.74219,-2.18158e+06,119812,-1.11468,0.00299404,0.0411719,0.836333,0.0257814,51,41,243.464
-533.405,0.995644,0.00746599,9,511,0,535.924,-1.75877,-1.93927,1.83971,-1.90815,-2.15258e+06,161190,0.619001,0.0120614,0.0075909,1.05592,0.009185,51,41,720.225
-534.474,0.975782,0.0138363,7,127,0,535.795,-1.7357,-1.93987,1.82052,-1.92942,-2.15291e+06,157231,1.41541,0.0132149,0.00751573,1.05064,0.00705849,51,41,939.236
-532.968,0.727247,0.0164897,7,127,0,535.445,-1.78714,-1.95501,1.7413,-1.84943,-2.17015e+06,156185,-0.415764,0.010643,0.00562416,1.02886,0.0150569,51,41,435.665
-532.239,0.992837,0.0114381,10,1023,0,533.663,-1.87866,-1.76008,1.64545,-1.87329,-2.24086e+06,338471,-0.154358,0.00606714,0.0299898,1.0025,0.012671,51,41,507.551
-532.323,0.999008,0.0111215,10,1023,0,533.349,-1.90233,-1.37414,1.53026,-1.87443,-2.15222e+06,503972,-0.183823,0.00488354,0.0782331,0.970822,0.012557,51,41,499.449
-535.205,0.657425,0.0149614,8,511,0,535.974,-1.87321,-1.97695,-1.25579,-1.77847,-2.1502e+06,550160,-0.907237,0.00633938,0.00288126,0.204658,0.0221531,51,41,300.51
-536.977,0.970401,0.0119116,10,1023,0,542.168,-1.96519,-1.93917,-1.62529,-0.294793,-1.99413e+06,-6471.94,-1.85738,0.00174039,0.0076037,0.103046,0.170521,51,41,39.2217
-535.807,0.964396,0.0140106,10,1023,0,542.123,-1.70509,-1.98674,0.14672,-1.91148,-1.94608e+06,-266526,0.801059,0.0147455,0.00165724,0.590348,0.00885215,51,41,770.291
-532.682,0.696206,0.0169021,6,107,0,537.994,-1.80736,-1.95107,0.0568249,-1.91466,-1.93774e+06,-270397,0.754465,0.00963207,0.00611667,0.565627,0.00853365,51,41,757.478
-534.929,0.711126,0.0159341,10,1023,0,537.868,-1.72209,-1.98092,1.89576,-1.761,-2.26924e+06,31650.8,-0.908663,0.0138957,0.00238449,1.07133,0.0239002,51,41,300.118
-532.329,0.81157,0.0154645,10,1023,0,537.662,-1.82314,-1.91051,1.19788,-1.90742,-2.26666e+06,151631,0.551649,0.00884315,0.0111868,0.879416,0.0092581,51,41,701.703
-532.467,0.974252,0.0112691,10,1023,0,534.868,-1.75118,-1.97831,-0.242918,-1.87829,-2.37798e+06,606763,-0.036238,0.0124408,0.00271077,0.483198,0.0121707,51,41,540.035
-535.73,0.984107,0.0134348,10,1023,0,538.189,-1.72188,-1.95555,1.60387,-1.86749,-2.55266e+06,917631,-0.182108,0.0139058,0.00555649,0.991066,0.0132513,51,41,499.92
-531.749,0.946824,0.0129483,6,127,0,538.141,-1.84147,-1.92815,0.89731,-1.8631,-2.54154e+06,926261,-0.298282,0.00792671,0.00898122,0.79676,0.0136897,51,41,467.972
-531.411,0.122731,0.0209734,3,11,0,532.925,-1.84106,-1.9244,0.889301,-1.8636,-2.54166e+06,925615,-0.277908,0.00794681,0.00945061,0.794558,0.01364,51,41,473.575
-534.325,0.96142,0.00926951,10,1023,0,538.447,-1.86909,-1.75559,1.96562,-1.88868,-2.24465e+06,1.01129e+06,0.087724,0.00654557,0.0305508,1.09055,0.0111317,51,41,574.124
-534.604,0.97175,0.0108218,10,1023,0,537.77,-1.86891,-1.98056,-1.65663,-1.86372,-2.22878e+06,1.24017e+06,-0.28245,0.00655428,0.00242965,0.0944257,0.0136281,51,41,472.326
-534.021,0.953133,0.00577363,10,1023,0,537.587,-1.91371,-1.64892,1.85987,-1.832,-2.13212e+06,1.35661e+06,-0.603715,0.00431461,0.0438844,1.06147,0.0167999,51,41,383.978
-534.219,0.97819,0.0103243,10,1023,0,536.469,-1.72468,-1.9927,-0.836114,-1.74722,-2.07748e+06,1.54638e+06,-1.02433,0.0137659,0.000912171,0.320069,0.0252784,51,41,268.31
