# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_model
# start_datetime = 2025-04-04 14:51:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_1.data.R
# init = 2 (Default)
# random
#   seed = 141761547 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-536.517,0.999962,0.00442127,10,1023,0,538.101,-1.99079,-1.9019,1.27865,-1.72103,-236923,9846.13,-1.65796,0.00230364,0.0245257,0.819663,0.0697429,51,41,94.0614
-538.254,0.990863,0.00565309,9,511,0,540.281,-1.96885,1.16931,-0.94714,-1.97412,-249498,10257.2,1.55139,0.00778768,0.792329,0.263215,0.00647031,51,41,976.631
-536.44,0.999162,0.00731995,9,511,0,539.925,-1.98668,-1.92964,1.53007,-1.75968,-237527,8838.84,-1.60692,0.00333086,0.0175898,0.882517,0.06008,51,41,108.097
-536.679,0.988772,0.0106223,8,255,0,536.977,-1.98664,-1.92688,1.6532,-1.79934,-238105,8834.55,-1.53114,0.00333924,0.0182803,0.913301,0.0501649,51,41,128.936
-536.12,0.995901,0.00826658,8,255,0,537.955,-1.99392,-1.77027,-0.866184,-1.73589,-238531,9404.6,-1.64473,0.00152088,0.0574324,0.283454,0.0660263,51,41,97.6988
-536.527,0.904794,0.0143334,10,1023,0,538.34,-1.97049,-1.86263,1.83251,-1.96285,-311388,9669.18,0.479061,0.00737742,0.0343437,0.958128,0.00928761,51,41,681.742
-536.527,0.0054499,0.019341,1,3,0,540.284,-1.97049,-1.86263,1.83251,-1.96285,-311388,9669.18,0.479061,0.00737742,0.0343437,0.958128,0.00928761,51,41,681.742
-537.478,0.989949,0.00283115,10,1023,0,540.136,-1.96943,-1.97633,1.77528,-1.80201,-314881,10604.4,-1.50376,0.00764269,0.0059187,0.943819,0.0494987,51,41,136.465
-538.782,0.997889,0.00509741,10,1023,0,542.355,-1.99417,1.17861,-1.45021,-1.80596,-299445,8083.5,-1.51844,0.00145785,0.794654,0.137448,0.0485088,51,41,132.428
-538.162,0.860141,0.00519233,10,1023,0,543.711,-1.97497,-1.94483,1.89531,-1.94204,-320719,7181.11,-0.417904,0.00625851,0.0137914,0.973829,0.0144909,51,41,435.076
-539.533,0.995229,0.00622264,9,1023,0,542.104,-1.91116,-1.99621,1.85435,-1.89514,-319705,5986.79,-0.880862,0.0222107,0.000948357,0.963588,0.0262161,51,41,307.763
-538.709,0.883376,0.0102711,8,511,0,541.251,-1.92742,-1.99318,1.69513,-1.82264,-320298,5725.58,-1.42362,0.0181448,0.00170449,0.923782,0.0443399,51,41,158.505
-537.049,0.91331,0.0104158,10,1023,0,540.795,-1.97799,-0.893862,1.67458,-1.95899,-354359,3435.35,0.213087,0.00550308,0.276535,0.918646,0.0102523,51,41,608.599
-536.123,0.984219,0.00499432,9,511,0,540.799,-1.98335,-0.663058,-0.819887,-1.94974,-362131,2607.84,-0.181134,0.00416177,0.334236,0.295028,0.0125653,51,41,500.188
-539.868,0.399143,0.0118181,9,767,0,542.784,-1.98906,1.79148,-0.655049,-1.91566,-383128,5081.31,-0.934723,0.0027358,0.947871,0.336238,0.0210842,51,41,292.951
-538.209,0.999419,0.0051826,9,511,0,541.962,-1.99236,1.63738,0.990286,-1.8709,-383174,5116.8,-1.30207,0.00190914,0.909345,0.747572,0.0322757,51,41,191.93
-538.992,0.972605,0.00360492,10,1023,0,542.665,-1.99434,1.87756,0.393649,-1.80465,-380289,6523.36,-1.5359,0.00141506,0.96939,0.598412,0.0488365,51,41,127.629
-541.085,0.659396,0.0109214,2,7,0,542.708,-1.99455,1.88147,0.38351,-1.80982,-380325,6531.71,-1.51219,0.00136173,0.970367,0.595878,0.0475444,51,41,134.147
-535.771,0.997296,0.00505077,9,767,0,545.133,-1.95182,-1.98639,1.31051,-1.91293,-378924,5907.62,-0.880584,0.0120439,0.00340141,0.827627,0.0217667,51,41,307.839
-534.849,0.99643,0.00684716,9,511,0,537.779,-1.9782,-1.95433,0.0530035,-1.93116,-375901,5632.95,-0.634432,0.0054512,0.0114186,0.513251,0.017211,51,41,375.531
-535.098,0.885636,0.0125483,10,1023,0,536.441,-1.96038,-1.98367,0.777371,-1.93782,-325098,8991.04,-0.468261,0.00990401,0.0040836,0.694343,0.0155457,51,41,421.228
-536.971,0.991914,0.00675223,9,671,0,539.659,-1.97998,-0.426636,1.61406,-1.95766,-326631,8837.29,0.186461,0.00500421,0.393341,0.903515,0.0105849,51,41,601.277
-537.168,0.073772,0.0153098,5,59,0,542.292,-1.97485,-0.084229,1.37995,-1.96813,-324406,8617.04,0.83203,0.00628798,0.478943,0.844988,0.00796832,51,41,778.808
-537.369,0.988795,0.00455475,10,1023,0,539.601,-1.99071,-0.944215,-0.979153,-1.89987,-307295,7620.09,-1.07192,0.00232311,0.263946,0.255212,0.0250315,51,41,255.223
-536.053,0.99989,0.0055434,10,1023,0,540.036,-1.98901,-1.58066,1.75477,-1.89148,-320029,7906.05,-1.15453,0.00274848,0.104834,0.938691,0.0271296,51,41,232.504
-539.987,0.981812,0.00743292,9,511,0,541.803,-1.97245,-1.00003,-1.90536,-1.96819,-317570,6642.41,0.867471,0.00688802,0.249992,0.0236589,0.0079519,51,41,788.555
-539.598,0.964424,0.0073902,4,23,0,543.375,-1.97342,-0.999645,-1.90401,-1.96847,-317613,6643.73,0.936195,0.00664455,0.250089,0.0239978,0.00788159,51,41,807.454
-540.241,0.505004,0.013723,7,185,0,542.252,-1.97933,1.44285,-1.92572,-1.96246,-321483,6425.2,0.412453,0.00516804,0.860712,0.01857,0.00938607,51,41,663.425
-539.777,0.999711,0.00648799,10,1023,0,542.645,-1.94438,-1.99167,1.98315,-1.8715,-352934,9582.86,-1.1962,0.0139058,0.00208296,0.995787,0.0321256,51,41,221.045
-539.104,0.962403,0.0104127,10,1023,0,548.131,-1.95041,-1.98285,-1.11852,-1.97436,-335448,10435.6,1.64422,0.0123963,0.00428841,0.22037,0.00640896,51,41,1002.16
-539.474,0.881319,0.00695333,9,511,0,542.899,-1.99003,-1.86273,1.96773,-1.78056,-337548,11500.5,-1.56062,0.00249331,0.0343182,0.991933,0.0548597,51,41,120.83
-538.422,0.730398,0.00827063,10,1023,0,545.396,-1.95129,-1.99709,-1.35189,-1.79764,-333928,16291.1,-1.503,0.0121786,0.000728722,0.162028,0.0505896,51,41,136.675
-537.045,0.935806,0.00659026,9,511,0,542.212,-1.94625,-1.98677,1.91131,-1.93733,-342584,16264.7,-0.429062,0.0134382,0.00330711,0.977826,0.0156673,51,41,432.008
-535.269,0.862948,0.00777855,10,1023,0,539.674,-1.97677,-1.90299,0.636889,-1.95049,-360481,15688.9,-0.161575,0.00580674,0.0242536,0.659222,0.0123773,51,41,505.567
-536.905,0.50709,0.0137277,8,493,0,540.354,-1.98585,-1.81764,0.789465,-1.92527,-367317,15487.5,-0.802228,0.00353777,0.0455895,0.697366,0.0186816,51,41,329.387
-537.925,0.945903,0.00675987,10,1023,0,541.415,-1.97271,0.379744,0.328616,-1.96553,-377515,14979.2,0.694112,0.00682279,0.594936,0.582154,0.00861665,51,41,740.881
-537.44,0.998531,0.00523636,10,1023,0,540.014,-1.97627,1.20243,0.605591,-1.96657,-370447,15259.6,0.750091,0.00593197,0.800608,0.651398,0.00835831,51,41,756.275
-535.491,0.998556,0.0118236,10,1023,0,540.212,-1.99354,-1.85237,0.876062,-1.55632,-345036,5172.43,-1.77899,0.00161481,0.0369081,0.719016,0.11092,51,41,60.7772
-536.742,0.873993,0.00871369,10,1023,0,539.293,-1.99191,-1.88346,-0.908079,-1.83748,-339762,3862.29,-1.4373,0.00202152,0.0291341,0.27298,0.0406292,51,41,154.742
-536.934,0.965322,0.00760615,9,511,0,539.015,-1.97637,-1.75551,1.83953,-1.96044,-346503,2886.78,0.307987,0.00590716,0.0611221,0.959881,0.00988888,51,41,634.696
-536.384,0.99574,0.00733368,9,767,0,539.06,-1.99338,-1.93128,-1.16711,-1.63227,-341255,3734.81,-1.7379,0.00165545,0.0171798,0.208222,0.0919321,51,41,72.0785
-536.235,0.999861,0.0101295,7,127,0,537.141,-1.99368,-1.91642,-0.953172,-1.67736,-341379,3946.7,-1.6968,0.00158108,0.0208961,0.261707,0.0806592,51,41,83.3789
-536.593,0.230106,0.0253858,2,5,1,537.718,-1.99369,-1.91852,-0.926244,-1.67521,-341328,3930.55,-1.6939,0.00157782,0.0203698,0.268439,0.0811969,51,41,84.1788
-536.547,0.957903,0.0113389,10,1023,0,538.925,-1.93956,-1.99511,-0.616057,-1.92708,-325966,452.422,-0.654497,0.0151088,0.00122301,0.345986,0.0182311,51,41,370.013
-535.569,0.999226,0.0105798,10,1023,0,538.7,-1.99096,-1.76507,0.500017,-1.86662,-332103,-2493.14,-1.30703,0.00225939,0.0587316,0.625004,0.033346,51,41,190.567
-535.446,0.999991,0.0120638,9,511,0,536.972,-1.98434,-1.5935,0.407451,-1.93471,-329286,-2613.92,-0.586721,0.00391465,0.101625,0.601863,0.0163214,51,41,388.652
-535.282,0.276096,0.0237488,2,5,1,537.805,-1.98466,-1.60058,0.392249,-1.93692,-329243,-2598.21,-0.55781,0.00383517,0.0998546,0.598062,0.0157696,51,41,396.602
-536.167,0.992228,0.0103056,10,1023,0,539.174,-1.98363,-1.96714,0.119144,-1.76363,-344352,-11592.8,-1.59436,0.00409318,0.00821424,0.529786,0.0590917,51,41,111.55
-536.129,0.792367,0.0110547,9,767,0,537.836,-1.98896,-0.0833541,0.466982,-1.91185,-324661,-11436.4,-0.960127,0.00275967,0.479161,0.616745,0.0220367,51,41,285.965
-536.388,0.94839,0.00520812,10,1023,0,539.018,-1.99163,-0.501847,-0.719409,-1.88514,-325177,-11163.6,-1.20955,0.00209205,0.374538,0.320148,0.0287147,51,41,217.373
-536.909,0.816038,0.0095473,9,1023,0,541.375,-1.99078,-0.139797,-0.173972,-1.88634,-325783,-11216.7,-1.18901,0.00230443,0.465051,0.456507,0.0284161,51,41,223.023
-536.688,0.999941,0.00506691,8,255,0,539.353,-1.99458,0.697169,0.871279,-1.77966,-329588,-11348.1,-1.5787,0.00135622,0.674292,0.71782,0.0550846,51,41,115.857
-536.207,0.743278,0.0129006,7,203,0,538.413,-1.99223,-1.61867,-0.446583,-1.85835,-337185,-11307.5,-1.34319,0.00194245,0.0953322,0.388354,0.0354125,51,41,180.624
-536.709,0.999869,0.0109563,10,1023,0,542.279,-1.97685,-0.793925,-0.802649,-1.96444,-326052,-20549.9,0.595753,0.0057867,0.301519,0.299338,0.00888942,51,41,713.832
-539.207,0.952134,0.00624955,9,511,0,541.713,-1.96418,1.3691,0.0236026,-1.97677,-322110,-20684.8,1.88405,0.00895408,0.842276,0.505901,0.0058065,51,41,1068.11
-539.939,0.843307,0.0160973,6,105,0,541.052,-1.96297,1.42511,-0.162341,-1.97667,-321940,-20627.4,1.86527,0.00925674,0.856278,0.459415,0.00583174,51,41,1062.95
-536.605,0.610203,0.011233,9,767,0,545.889,-1.98929,-1.80225,1.10464,-1.86525,-304646,-20720.7,-1.32725,0.00267786,0.0494381,0.776159,0.0336887,51,41,185.007
-536.644,0.994223,0.0101186,8,511,0,537.809,-1.97581,-1.77194,0.925324,-1.9617,-311585,-21008.3,0.342155,0.0060485,0.0570153,0.731331,0.00957535,51,41,644.093
-538.124,0.0455904,0.0183463,1,3,0,541.041,-1.97555,-1.77673,0.925821,-1.96044,-311405,-21018.2,0.39353,0.00611169,0.0558173,0.731455,0.00988957,51,41,658.221
-536.655,0.996763,0.00504808,7,167,0,539.182,-1.97814,-1.89329,1.01107,-1.94629,-309260,-20920.4,-0.325001,0.00546387,0.0266786,0.752768,0.0134286,51,41,460.625
-535,0.999476,0.00482871,10,1023,0,537.982,-1.97354,-1.95746,0.858284,-1.94618,-307699,-22031.9,-0.265735,0.0066142,0.0106346,0.714571,0.0134556,51,41,476.923
-536.203,0.971498,0.00521431,10,1023,0,538.9,-1.98054,-1.88177,1.77133,-1.93452,-297337,-21553.9,-0.564288,0.00486569,0.0295569,0.942832,0.0163694,51,41,394.821
-536.923,0.991195,0.00534262,10,1023,0,539.197,-1.98262,-1.91554,1.88179,-1.89886,-263203,-18749.2,-1.08446,0.00434521,0.0211152,0.970448,0.0252857,51,41,251.773
-535.785,0.958322,0.00762087,10,1023,0,539.398,-1.96503,-1.97695,0.876007,-1.92643,-238681,-16931.5,-0.721043,0.00874256,0.00576277,0.719002,0.0183916,51,41,351.713
-536.932,0.635516,0.0130582,8,257,0,539.865,-1.98245,-1.81043,0.984413,-1.94569,-225447,-15962.9,-0.349754,0.00438648,0.0473923,0.746103,0.013578,51,41,453.818
-537.303,0.972125,0.00884427,10,1023,0,541.499,-1.97622,-1.9422,-0.144918,-1.94029,-182062,-6865.2,-0.474836,0.00594408,0.0144503,0.463771,0.0149273,51,41,419.42
-536.915,0.97441,0.00711988,10,1023,0,538.573,-1.94319,-1.98784,1.23495,-1.95076,-177525,-3065.74,0.0588244,0.0142013,0.00304048,0.808739,0.0123111,51,41,566.177
-534.942,0.976456,0.0120276,9,511,0,537.311,-1.9736,-1.96445,1.21687,-1.91953,-169008,-2832.08,-0.822645,0.00660116,0.00888858,0.804217,0.0201187,51,41,323.773
-536.673,0.0246048,0.0164398,3,11,0,539.707,-1.97366,-1.96553,1.20006,-1.91698,-169072,-2818.95,-0.828942,0.00658466,0.00861845,0.800015,0.0207561,51,41,322.041
-538.85,0.99635,0.00289702,10,1023,0,544.783,-1.98395,-1.46515,-1.65763,-1.94801,-155828,-1582.64,-0.27589,0.00401223,0.133713,0.0855924,0.0129986,51,41,474.13
-537.158,0.998381,0.00667927,10,1023,0,543.909,-1.9894,-1.89053,1.08401,-1.70055,-103492,-1110.12,-1.68721,0.00264911,0.0273671,0.771001,0.0748617,51,41,86.018
-538.054,0.984671,0.00658589,9,1023,0,540.785,-1.97905,-1.96311,1.32786,-1.24959,-100870,-1667.82,-1.8735,0.00523859,0.00922175,0.831964,0.187603,51,41,34.7863
-538.095,0.946595,0.00821869,10,1023,0,546.848,-1.97464,-1.97738,1.76329,-1.61471,-6570.77,-914.453,-1.74509,0.00634058,0.00565536,0.940821,0.0963235,51,41,70.1009
-536.931,0.964924,0.00975187,9,767,0,540.737,-1.98066,-1.05062,1.54413,-1.9506,-5463.65,-1279.52,-0.155671,0.00483467,0.237344,0.886032,0.01235,51,41,507.19
-536.9,0.0551857,0.0160116,4,29,0,538.358,-1.98048,-1.01858,1.54659,-1.9505,-5449.75,-1271.09,-0.147683,0.00487968,0.245355,0.886647,0.0123754,51,41,509.387
-535.995,0.98882,0.0047692,10,1023,0,540.44,-1.98446,-0.824538,-0.129442,-1.94408,-40268.8,-2534.11,-0.346285,0.00388526,0.293866,0.46764,0.0139807,51,41,454.772
-535.534,0.962953,0.0049283,10,1023,0,537.524,-1.98233,-1.91562,0.270213,-1.92844,-43145.2,-4205.16,-0.683833,0.00441668,0.0210955,0.567553,0.0178895,51,41,361.946
-535.239,0.999888,0.00317914,10,1023,0,538.199,-1.99018,-1.8256,1.17344,-1.83691,-31744.9,-4353.27,-1.42412,0.00245585,0.0435999,0.79336,0.0407728,51,41,158.368
-535.595,0.99681,0.00618208,10,1023,0,538.447,-1.95227,-1.99211,-0.0607191,-1.94726,9358.59,1750.02,-0.135309,0.0119328,0.00197262,0.48482,0.0131849,51,41,512.79
-539.968,0.987706,0.00467938,9,511,0,541.031,-1.93799,-1.99874,-1.63871,-1.93306,10531,1301.01,-0.528208,0.0155032,0.000316241,0.0903213,0.0167347,51,41,404.743
-540.491,0.999994,0.00605679,10,1023,0,546.926,-1.99199,-1.88338,1.80495,1.51515,-21528,5744.47,-1.97105,0.00200251,0.0291552,0.951236,0.878786,51,41,7.96007
-540.83,0.81955,0.0143662,8,255,0,544.681,-1.99385,-1.82779,1.91979,1.7759,-23772.4,5504.45,-1.97211,0.00153861,0.0430521,0.979948,0.943975,51,41,7.67035
-539.156,0.793577,0.017864,7,127,0,543.026,-1.99131,-1.86355,1.57398,1.60772,-21113.1,5749.19,-1.973,0.00217319,0.0341124,0.893494,0.901929,51,41,7.42622
-537.568,0.99756,0.00625373,8,255,0,539.453,-1.99415,-1.84891,0.856894,1.09503,-104350,5381.46,-1.96521,0.00146206,0.0377737,0.714223,0.773757,51,41,9.56645
-537.568,0,0.184845,0,1,1,542.513,-1.99415,-1.84891,0.856894,1.09503,-104350,5381.46,-1.96521,0.00146206,0.0377737,0.714223,0.773757,51,41,9.56645
-538.446,0.0332243,0.0267614,4,31,0,539.503,-1.99423,-1.85175,0.870681,1.07576,-101854,5665.31,-1.96555,0.0014428,0.037063,0.71767,0.76894,51,41,9.47393
-536.83,0.999542,0.00164243,10,1023,0,543.69,-1.99224,-1.88476,0.623229,-0.46643,-52922,2857.85,-1.93586,0.00194058,0.0288102,0.655807,0.383393,51,41,17.6387
-537.463,0.984729,0.00337479,10,1023,0,540.338,-1.99088,-1.9333,-0.685858,-0.111508,112385,-16818.3,-1.94913,0.00227885,0.0166742,0.328536,0.472123,51,41,13.9896
-535.437,0.998514,0.00426906,10,1023,0,539.141,-1.98745,-1.67399,1.32216,-1.91327,564972,-9087.82,-0.952674,0.00313692,0.0815018,0.830541,0.0216834,51,41,288.015
-539.981,0.999795,0.00450337,9,767,0,541.097,-1.98121,-0.15834,1.98895,-1.95561,590853,-9598.54,0.0509149,0.00469774,0.460415,0.997238,0.0110983,51,41,564.002
-539.067,0.999999,0.00319864,10,1023,0,542.556,-1.97058,-0.0233564,1.93619,-1.97089,604095,13874.1,1.14744,0.00735427,0.494161,0.984047,0.00727815,51,41,865.547
-537.645,0.17365,0.0141923,6,83,0,543.248,-1.97725,-1.09955,1.87351,-1.95896,627947,12505.7,0.237539,0.00568785,0.225113,0.968378,0.0102605,51,41,615.323
-535.05,0.999976,0.000940096,10,1023,0,539.557,-1.97959,-1.89952,0.848374,-1.94554,641044,10055.2,-0.309032,0.00510247,0.025121,0.712094,0.0136153,51,41,465.016
-535.455,0.999995,0.0010277,10,1023,0,537.571,-1.98783,-1.64394,0.986621,-1.90188,666953,8864.26,-1.05836,0.00304317,0.0890147,0.746655,0.0245307,51,41,258.951
-535.97,0.986313,0.00254582,7,191,0,536.856,-1.98869,-1.72659,1.00457,-1.9043,652608,8654.06,-1.05574,0.00282704,0.0683535,0.751143,0.0239262,51,41,259.673
-535.224,0.999988,0.00582269,10,1023,0,538.495,-1.96188,-1.98503,0.278267,-1.91883,-398544,-10065.8,-0.814941,0.00953091,0.00374284,0.569567,0.0202927,51,41,325.891
-537.853,0.983652,0.00426499,9,1023,0,542.41,-1.97255,-1.97764,1.83684,-1.80133,-265223,-14900.1,-1.51306,0.00686345,0.00559049,0.959211,0.0496678,51,41,133.908
-538.214,0.984071,0.0061438,10,1023,0,543.661,-1.96392,-1.99213,-1.48776,-0.27107,-996993,-99178.2,-1.94272,0.00901907,0.00196678,0.128059,0.432233,51,41,15.751
-538.368,0.175089,0.0157756,7,219,0,544.25,-1.9551,-1.99145,-0.013068,-0.397699,-965605,-104684,-1.93492,0.0112243,0.00213669,0.496733,0.400575,51,41,17.898
-539.431,0.998714,0.00188226,10,1023,0,540.691,-1.93566,-1.98952,1.22766,0.344148,-957525,-91872.3,-1.95684,0.0160842,0.00262114,0.806916,0.586037,51,41,11.8684
-539.34,0.999897,0.00251057,4,15,0,539.769,-1.936,-1.98943,1.21901,0.358086,-958469,-92088.5,-1.95493,0.0159988,0.00264259,0.804752,0.589521,51,41,12.3936
-544.435,0.990856,0.00666504,9,511,0,547.257,-1.99482,-1.84816,1.34025,1.54568,-641973,-91546.3,-1.96396,0.00129389,0.0379612,0.835063,0.886421,51,41,9.91106
-539.943,0.96367,0.00969913,9,1023,0,548.035,-1.96881,-1.96515,0.828997,1.59964,-412126,-77716.7,-1.97256,0.00779654,0.00871128,0.707249,0.89991,51,41,7.54605
-538.963,0.986024,0.0151855,4,31,0,540.985,-1.96943,-1.97603,0.797464,1.56886,-407430,-78582.2,-1.97233,0.00764164,0.00599299,0.699366,0.892215,51,41,7.60888
-538.963,2.18626e-05,0.0233742,2,4,1,542.305,-1.96943,-1.97603,0.797464,1.56886,-407430,-78582.2,-1.97233,0.00764164,0.00599299,0.699366,0.892215,51,41,7.60888
-539.369,0.999229,0.00123872,10,1023,0,541.791,-1.9745,-1.96101,1.62966,1.59147,-329937,-72211.9,-1.97297,0.00637454,0.00974672,0.907415,0.897868,51,41,7.43264
-537.83,0.999295,0.00384884,9,511,0,540.77,-1.96983,-1.97716,-0.357994,1.05165,-349502,-78447,-1.96762,0.00754325,0.00570897,0.410501,0.762912,51,41,8.90397
-535.983,0.990564,0.00356086,10,1023,0,542.559,-1.99419,-1.63912,0.684379,-1.74729,-233477,-31572.7,-1.6218,0.00145131,0.0902205,0.671095,0.0631787,51,41,104.004
-536.208,0.981924,0.00543766,10,1023,0,540.49,-1.9942,-1.65501,0.635357,-1.72784,433235,-77398.7,-1.63372,0.00145112,0.0862478,0.658839,0.0680405,51,41,100.728
-538.819,0.980314,0.00634591,5,47,0,541.844,-1.99293,-1.6516,0.631719,-1.72383,434525,-78061.5,-1.64991,0.001767,0.0870997,0.65793,0.0690417,51,41,96.2734
-536.311,0.999157,0.012595,4,31,0,538.607,-1.99384,-1.69719,0.764009,-1.75656,437887,-78031.5,-1.6146,0.00153956,0.0757029,0.691002,0.0608594,51,41,105.985
-536.311,2.18834e-49,0.0311546,1,2,1,541.031,-1.99384,-1.69719,0.764009,-1.75656,437887,-78031.5,-1.6146,0.00153956,0.0757029,0.691002,0.0608594,51,41,105.985
-536.254,0.999254,0.00191825,10,1023,0,537.251,-1.99383,-1.78672,-0.216073,-1.73811,332389,-71242,-1.62443,0.00154287,0.0533192,0.445982,0.0654724,51,41,103.282
-536.951,0.992766,0.00462503,9,511,0,537.875,-1.99136,-0.848887,1.5101,-1.87573,424583,-65990.8,-1.27486,0.00216121,0.287778,0.877524,0.0310671,51,41,199.414
-537.933,0.947602,0.00367692,10,1023,0,542.882,-1.9705,-1.98005,-0.571982,-1.93713,-236049,-126086,-0.455803,0.00737464,0.00498696,0.357004,0.0157174,51,41,424.654
-538.095,0.854427,0.00709672,10,1023,0,545.722,-1.97795,-1.96039,1.37079,-1.90986,-871266,-230613,-0.981699,0.0055133,0.0099024,0.842698,0.0225359,51,41,280.033
-535.896,0.998836,0.00952551,7,223,0,539.881,-1.9606,-1.9854,-0.0197029,-1.93214,-903966,-236736,-0.569337,0.00985116,0.00365022,0.495074,0.0169656,51,41,393.432
-541.523,0.550205,0.0128569,10,1023,0,544.699,-1.99483,-1.19849,1.76278,-1.75888,-982195,-299365,-1.52339,0.00129235,0.200377,0.940695,0.0602792,51,41,131.067
-541.999,0.996785,0.00605955,6,63,0,544.95,-1.99275,-0.9339,1.70754,-1.77041,-984675,-302270,-1.59201,0.00181354,0.266525,0.926884,0.0573976,51,41,112.197
-539.002,0.998154,0.00446201,10,1023,0,545.937,-1.95019,-1.98713,0.868472,-1.8152,-680272,-302670,-1.46687,0.0124534,0.00321682,0.717118,0.0462005,51,41,146.612
-539.398,0.221546,0.011664,6,67,0,541.98,-1.95955,-1.99177,0.813661,-1.82184,-668095,-303017,-1.42011,0.0101121,0.00205719,0.703415,0.0445391,51,41,159.471
-542.444,0.997936,0.00237446,9,511,0,543.372,-1.86501,-1.99841,-0.166226,-1.84851,-702134,-295973,-1.24485,0.0337466,0.000397274,0.458444,0.0378717,51,41,207.665
-540.656,0.974737,0.00252863,10,1023,0,547.35,-1.97816,-1.24472,1.13323,-1.94936,-845573,-299388,-0.135159,0.00545904,0.188821,0.783307,0.0126588,51,41,512.831
-537.544,0.986293,0.00268886,10,1023,0,545.049,-1.9804,0.723297,-0.417442,-1.95425,-549873,-304788,0.0468703,0.00489966,0.680824,0.39564,0.0114372,51,41,562.889
-536.002,0.742103,0.00785287,7,131,0,540.437,-1.97971,-0.104213,-0.349136,-1.95739,-565968,-304082,0.142482,0.0050736,0.473947,0.412716,0.010653,51,41,589.182
-535.665,0.998513,0.00447079,10,1023,0,537.798,-1.97684,-1.98027,-0.120579,-1.87662,455216,-344679,-1.22572,0.00579036,0.00493305,0.469855,0.0308448,51,41,212.926
-536.559,0.971048,0.00466965,10,1023,0,539.516,-1.98141,0.327004,1.0173,-1.95574,287579,-278281,0.0345441,0.00464655,0.581751,0.754326,0.0110662,51,41,559.5
-539.427,0.913269,0.00605029,10,1023,0,541.141,-1.91966,-1.99653,1.38137,-1.8907,269841,-332253,-0.977153,0.020086,0.000867689,0.845342,0.0273243,51,41,281.283
-539.427,0.0700771,0.0185158,1,3,1,541.584,-1.91966,-1.99653,1.38137,-1.8907,269841,-332253,-0.977153,0.020086,0.000867689,0.845342,0.0273243,51,41,281.283
-538.809,0.999821,0.00119326,10,1023,0,542.673,-1.90443,-1.99499,1.6335,-1.88623,249600,-328307,-1.05207,0.0238934,0.00125307,0.908375,0.0284437,51,41,260.68
-536.848,0.955755,0.00295401,10,1023,0,547.243,-1.98113,-1.94132,-0.536019,-1.93049,-84889.4,-318370,-0.633252,0.00471824,0.0146704,0.365995,0.0173782,51,41,375.856
-538.054,0.999398,0.0056432,10,1023,0,541.237,-1.99195,-1.89077,1.19061,-0.752348,-176129,-262840,-1.92363,0.00201132,0.0273073,0.797653,0.311913,51,41,21.0029
-537.395,0.999318,0.00288107,10,1023,0,540.347,-1.99388,-1.9011,-0.614044,0.545146,268161,-265992,-1.95945,0.00153001,0.0247253,0.346489,0.636287,51,41,11.1521
-537.615,0.995239,0.00536715,10,1023,0,543.942,-1.9941,-1.90473,1.0535,-0.931027,-253224,-335664,-1.89937,0.00147601,0.0238183,0.763375,0.267243,51,41,27.674
-536.964,0.980637,0.00721082,10,1023,0,538.803,-1.98467,-1.93869,0.728676,-1.78906,-475793,-278628,-1.54895,0.00383157,0.0153276,0.682169,0.0527352,51,41,124.038
-535.768,0.904328,0.0107157,7,175,0,538.354,-1.98931,-1.85568,1.13502,-1.83078,-454961,-277439,-1.45397,0.00267355,0.0360807,0.783755,0.0423043,51,41,150.159
-535.768,0.0120038,0.0192951,1,3,0,538.841,-1.98931,-1.85568,1.13502,-1.83078,-454961,-277439,-1.45397,0.00267355,0.0360807,0.783755,0.0423043,51,41,150.159
-536.624,0.9907,0.00278066,10,1023,0,538.709,-1.99426,-1.80169,-0.706659,-1.66045,-236537,-272434,-1.71373,0.00143623,0.049578,0.323335,0.0848878,51,41,78.724
