# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_Try2_model
# start_datetime = 2025-04-07 17:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_1.data.R
# init = 2 (Default)
# random
#   seed = 408891310 (Default)
# output
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-533.831,0.952782,0.00784059,10,1023,0,536,-1.94866,0.0254493,1.24678,-1.73006,44964.4,94971.7,-1.15514,0.00256682,0.253181,0.892865,0.0269935,51,41,232.335
-536.967,0.952802,0.00881689,8,255,0,538.92,-1.97401,-0.894569,-0.880421,-1.35315,44236,95585.3,-1.60468,0.0012996,0.138179,0.307884,0.064685,51,41,108.712
-533.603,0.967257,0.0112274,10,1023,0,538.216,-1.7041,-1.98636,-0.462007,-1.83685,42630.1,89622.8,-0.483109,0.014795,0.00170457,0.422948,0.0163151,51,41,417.145
-533.165,0.703798,0.0156113,9,959,0,535.154,-1.87136,-1.78368,1.33908,-1.90028,40560.8,87128.2,0.280503,0.00643181,0.0270405,0.918248,0.00997217,51,41,627.138
-532.997,0.999709,0.00653435,9,511,0,538.174,-1.85227,-1.64421,0.644537,-1.90976,45000.7,87928.2,0.574996,0.0073864,0.0444737,0.727248,0.00902405,51,41,708.124
-533.257,0.833919,0.0199073,10,1023,0,535.083,-1.90702,-1.92634,0.900563,-1.31646,10574.7,87433.9,-1.65348,0.00464922,0.00920782,0.797655,0.0683543,51,41,95.2938
-533.386,0.996075,0.0182081,8,255,0,535.06,-1.6276,-1.99183,0.278475,-1.58268,11199.9,87549.9,-1.36972,0.0186198,0.00102178,0.626581,0.0417323,51,41,173.328
-535.516,0.590111,0.0168202,8,271,0,537.085,-1.94122,-1.8396,1.32919,-0.502523,11702,84839,-1.83624,0.00293906,0.0200505,0.915527,0.149748,51,41,45.0335
-534.974,0.9217,0.0152307,8,255,0,537.436,-1.55683,-1.99462,-0.0793412,-0.63464,11020.9,85559.2,-1.79591,0.0221586,0.000672869,0.528181,0.136536,51,41,56.1243
-535.87,0.982313,0.00727679,9,895,0,537.767,-1.89551,1.8242,1.31026,-1.8948,7678.51,81821.1,0.209045,0.00522454,0.478025,0.91032,0.0105196,51,41,607.487
-533.49,0.778722,0.0123265,10,1023,0,539.995,-1.90606,-1.82108,1.26885,-1.81673,29822,76804.2,-0.701567,0.00469725,0.0223647,0.898932,0.0183272,51,41,357.069
-531.861,0.917572,0.0175845,10,1023,0,536.331,-1.90388,-1.85346,0.224589,-1.80747,13133.6,59921.7,-0.801511,0.00480597,0.018318,0.611762,0.0192526,51,41,329.584
-534.36,0.604578,0.0166157,10,1023,0,537.917,-1.77897,-1.97204,-0.301118,-1.87935,35749.7,99278.1,0.039819,0.0110513,0.00349538,0.467193,0.0120651,51,41,560.95
-534.15,0.811785,0.0136987,10,1023,0,539.395,-1.91519,-1.9286,-1.10479,-1.72939,44732.8,110394,-1.13777,0.00424058,0.00892528,0.246183,0.0270606,51,41,237.113
-533.644,0.960452,0.0111654,10,1023,0,535.653,-1.76751,-1.94758,1.81186,-1.87405,46095.2,112741,-0.107783,0.0116243,0.00655276,1.04826,0.0125947,51,41,520.36
-532.901,0.976881,0.00831543,10,1023,0,535.16,-1.85725,-1.90936,-0.0585383,-1.86866,48390.4,115567,-0.24592,0.00713732,0.0113297,0.533902,0.013134,51,41,482.372
-532.929,0.999983,0.00955769,7,223,0,534.155,-1.84056,-1.94366,0.922411,-1.87371,49159.6,115335,-0.146653,0.0079721,0.00704198,0.803663,0.0126289,51,41,509.67
-531.328,0.403068,0.0345687,2,5,0,534.879,-1.8311,-1.93904,0.791215,-1.86775,49201.5,115224,-0.202633,0.00844488,0.00762019,0.767584,0.0132253,51,41,494.276
-531.662,0.998719,0.0066662,10,1023,0,534.572,-1.89965,-1.80685,0.21077,-1.86111,54195,121661,-0.350086,0.00501753,0.024144,0.607962,0.0138888,51,41,453.726
-532.022,0.813041,0.0162108,10,1023,0,533.237,-1.82115,-1.9508,0.601329,-1.88179,50109.8,118619,-0.0202239,0.00894273,0.00615057,0.715366,0.0118206,51,41,544.438
-532.957,0.931913,0.0118071,10,1023,0,535.524,-1.83596,-1.94746,1.47092,-1.81323,48404,138402,-0.739166,0.00820186,0.00656758,0.954503,0.0186768,51,41,346.729
-532.804,0.909837,0.0121406,8,511,0,535.016,-1.91138,-0.949856,1.2708,-1.87243,47786.4,137805,-0.229962,0.00443092,0.131268,0.899471,0.0127571,51,41,486.76
-533.056,0.0932354,0.0237835,2,7,0,537.862,-1.91027,-0.919114,1.25045,-1.8707,47816.4,137869,-0.257914,0.00448665,0.135111,0.893874,0.0129304,51,41,479.074
-534.703,0.998777,0.00194685,10,1023,0,536.405,-1.8857,-1.83098,1.89858,-1.84832,47215.4,138786,-0.429671,0.00571493,0.0211281,1.07211,0.0151677,51,41,431.841
-533.702,0.99734,0.00270045,10,1023,0,536.27,-1.90148,-1.8698,1.47976,-1.73164,47823.3,137964,-1.14267,0.00492575,0.016275,0.956935,0.0268365,51,41,235.765
-533.667,0.997438,0.00823136,10,1023,0,536.932,-1.87851,-1.6781,1.63108,-1.88135,45729.6,132923,-0.00625251,0.00607473,0.0402377,0.998548,0.0118645,51,41,548.281
-534.335,0.946107,0.0104755,10,1023,0,540.305,-1.91938,-1.2316,1.14978,-1.82904,50276.2,117581,-0.614128,0.00403078,0.0960496,0.866191,0.0170955,51,41,381.115
-535.741,0.999994,0.0112164,10,1023,0,538.514,-1.66549,-1.99308,-0.453124,-0.274245,48936.8,122583,-1.84161,0.0167257,0.000864937,0.425391,0.172576,51,41,43.5579
-536.808,0.872747,0.0119229,2,7,0,537.646,-1.66306,-1.99296,-0.453251,-0.306528,48938.8,122588,-1.84748,0.016847,0.000880322,0.425356,0.169347,51,41,41.944
-537.006,0.0242849,0.0246258,5,35,1,544.124,-1.65253,-1.99289,-0.492081,-0.262217,48947.4,122595,-1.85217,0.0173733,0.00088897,0.414678,0.173778,51,41,40.654
-534.324,0.995214,0.00489328,4,31,0,538.531,-1.65138,-1.99273,-0.508341,-0.261502,48962.5,122602,-1.8474,0.0174312,0.000909258,0.410206,0.17385,51,41,41.9643
-536.309,0.9921,0.00573848,8,383,0,538.423,-1.76832,-1.98373,0.809775,0.547152,48215.4,122689,-1.8968,0.0115838,0.00203329,0.772688,0.254715,51,41,28.3795
-542.221,0.937916,0.00759124,8,447,0,549.282,-1.9437,-1.89591,1.93027,-0.398209,45730,123809,-1.8485,0.00281518,0.0130112,1.08082,0.160179,51,41,41.6622
-536.846,0.99987,0.00620058,9,543,0,543.528,-1.82529,-1.98385,-1.4324,-0.0615178,46848.1,127015,-1.87642,0.00873573,0.00201882,0.156091,0.193848,51,41,33.9854
-538.056,0.746244,0.0150158,8,511,0,544.911,-1.96987,-1.57136,1.97904,-1.23299,51290.2,127221,-1.67101,0.00150656,0.0535799,1.09424,0.0767006,51,41,90.4711
-537.97,0.997165,0.00850209,10,1023,0,541.339,-1.9711,-1.94478,-1.94855,-0.567204,38125.9,124734,-1.81867,0.00144505,0.00690287,0.0141487,0.14328,51,41,49.8668
-537.743,0.977344,0.00843023,10,1023,0,540.493,-1.96904,1.22823,1.98353,-1.45095,33006.6,129334,-1.5804,0.00154809,0.403529,1.09547,0.0549046,51,41,115.391
-537.602,0.350594,0.0209363,8,255,0,539.38,-1.97055,1.38737,1.97671,-1.48385,33852.9,129277,-1.55749,0.00147256,0.423422,1.0936,0.0516148,51,41,121.69
-538.135,0.998192,0.00693409,8,255,0,541.838,-1.92461,0.611178,1.99152,-1.84131,33685.1,128960,-0.5742,0.00376936,0.326397,1.09767,0.0158695,51,41,392.095
-534.591,0.996495,0.00972561,9,511,0,541.904,-1.66549,-1.98902,1.36037,-1.08096,35475.4,128016,-1.7083,0.0167254,0.00137239,0.924102,0.0919041,51,41,80.2187
-536.335,0.995105,0.00695178,10,1023,0,540.349,-1.60451,-1.9923,0.941736,0.486892,36302.4,129641,-1.88512,0.0197746,0.000963036,0.808977,0.248689,51,41,31.592
-536.63,0.962869,0.0122338,8,495,0,540.047,-1.86037,-1.95685,0.526376,1.8435,36377.9,129977,-1.93706,0.0069813,0.00539329,0.694753,0.38435,51,41,17.3087
-536.005,0.992226,0.0143028,8,255,0,538.14,-1.63483,-1.9866,1.29004,1.43222,35845.8,129776,-1.92042,0.0182583,0.00167552,0.904761,0.343222,51,41,21.8856
-537.856,0.609545,0.0230866,6,127,0,542.434,-1.43477,-1.99382,1.16625,0.869219,37713.3,131343,-1.89561,0.0282617,0.000772006,0.870719,0.286922,51,41,28.7086
-535.359,0.440818,0.012942,7,255,0,546.508,-1.62542,-1.98714,1.61448,0.548681,36638.8,131953,-1.89402,0.0187289,0.00160767,0.993981,0.254868,51,41,29.1447
-534.849,0.987531,0.00656705,9,511,0,536.885,-1.82383,-1.96681,1.17904,1.07667,36165.4,131440,-1.91969,0.00880855,0.00414845,0.874235,0.307667,51,41,22.0841
-532.302,0.984942,0.00866431,10,1023,0,537.427,-1.7592,-1.95094,0.968668,-1.90145,43384.6,133893,0.422773,0.0120399,0.00613208,0.816384,0.00985505,51,41,666.262
-532.515,0.887248,0.0132352,10,1023,0,533.767,-1.79758,-1.97409,0.438984,-1.8151,35199.2,134877,-0.706248,0.0101211,0.00323832,0.670721,0.0184901,51,41,355.782
-533.835,0.899105,0.00962013,10,1023,0,535.272,-1.9236,-1.82834,0.800482,-1.75522,39529,140746,-1.02459,0.00382014,0.0214579,0.770133,0.0244784,51,41,268.239
-533.658,0.776822,0.0185418,6,89,0,536.893,-1.94032,-1.5806,1.72214,-1.74242,39764.6,141191,-1.11452,0.00298421,0.0524246,1.02359,0.0257579,51,41,243.506
-532.972,0.976319,0.00802498,10,1023,0,539.706,-1.60559,-1.98906,0.118658,-1.90292,40517.7,146484,0.634027,0.0197205,0.00136805,0.582631,0.00970822,51,41,724.357
-533.756,0.944114,0.0173789,7,255,0,536.923,-1.93092,-1.56144,1.79464,-1.79958,40123.2,146678,-0.859988,0.00345377,0.0548205,1.04352,0.0200415,51,41,313.503
-534.877,0.127993,0.0240298,2,7,1,538.11,-1.92947,-1.54935,1.78973,-1.79647,40099.9,146634,-0.840861,0.00352668,0.0563308,1.04218,0.020353,51,41,318.763
-535.6,0.993741,0.00316256,10,1023,0,537.916,-1.82834,-1.89793,-0.73413,-1.92646,39721.1,147227,1.21154,0.00858287,0.0127584,0.348114,0.00735395,51,41,883.172
-532.118,0.995144,0.00868406,10,1023,0,538.246,-1.85346,-1.90242,1.55067,-1.85149,45486.6,166439,-0.429532,0.00732695,0.012198,0.976435,0.0148509,51,41,431.879
-533.781,0.985253,0.00682078,10,1023,0,539.233,-1.92583,-1.55766,1.93937,-1.78922,30550.1,166767,-0.906604,0.00370867,0.0552922,1.08333,0.0210784,51,41,300.684
-535.018,0.940345,0.00847404,10,1023,0,541.406,-1.94701,-1.88196,-1.58811,-1.7044,33135.3,179491,-1.20579,0.00264972,0.0147547,0.113268,0.0295597,51,41,218.406
-533.883,0.998354,0.013373,8,511,0,536.151,-1.94532,-1.7562,-1.05075,-1.69769,32581.3,179955,-1.24304,0.00273399,0.0304746,0.261044,0.0302313,51,41,208.164
-533.913,0.990318,0.0205551,10,1023,0,535.734,-1.8383,-1.98361,-0.661004,-1.50267,51308.8,165829,-1.50375,0.00808492,0.00204814,0.368224,0.0497326,51,41,136.47
-533.944,0.998653,0.014824,10,1023,0,536.597,-1.74024,-1.96353,-0.213563,-1.91566,43846.9,160543,0.81541,0.012988,0.00455864,0.49127,0.00843442,51,41,774.238
-532.377,0.767332,0.0187371,8,393,0,536.001,-1.8352,-1.95023,1.25843,-1.76991,38218.2,159866,-0.968644,0.00824002,0.00622089,0.896069,0.0230093,51,41,283.623
-532.437,0.206539,0.0271265,2,5,0,535.522,-1.83459,-1.94692,1.27035,-1.77156,38148.1,159874,-0.937846,0.00827037,0.00663447,0.899347,0.0228437,51,41,292.092
-534.24,0.962635,0.00647358,9,511,0,535.088,-1.69965,-1.98187,-0.518569,-1.92111,35961.1,159127,1.00503,0.0150176,0.00226608,0.407394,0.00788897,51,41,826.384
-536.296,0.976602,0.00620983,10,1023,0,539.874,-1.88243,-1.93549,1.92118,-1.62149,29928.4,154228,-1.37568,0.00587832,0.00806349,1.07832,0.0378506,51,41,171.688
-537.947,0.406745,0.020725,9,671,0,539.779,-1.86528,-1.34196,-1.42731,-1.92459,30396.1,159649,1.10804,0.00673593,0.0822547,0.15749,0.0075407,51,41,854.71
-537.712,0.976827,0.00732412,10,1023,0,544.115,-1.76827,-1.93306,-0.56101,-1.93423,33423.8,157747,1.66418,0.0115866,0.00836768,0.395722,0.00657716,51,41,1007.65
-539.326,0.98911,0.00921884,9,575,0,544.484,-1.96198,-1.78472,0.824515,1.92902,39594.5,154839,-1.93443,0.0019012,0.0269098,0.776742,0.392902,51,41,18.0327
-534.053,0.97872,0.0097918,9,583,0,542.767,-1.87599,-1.96321,0.159228,-1.57878,39387.9,152342,-1.41652,0.00620071,0.00459817,0.593788,0.0421222,51,41,160.458
-533.993,0.576622,0.0169293,9,767,0,536.815,-1.77789,-1.98055,1.23565,-1.32494,37734.2,152134,-1.62059,0.0111056,0.00243105,0.889804,0.0675064,51,41,104.338
-532.144,0.996179,0.00461462,10,1023,0,535.659,-1.79015,-1.95586,0.612178,-1.86689,35597.1,149411,-0.194037,0.0104927,0.00551773,0.718349,0.0133114,51,41,496.64
-532.544,0.974125,0.00906342,7,255,0,534.161,-1.81506,-1.98202,-0.887549,-1.85592,36134.1,149498,-0.339858,0.00924705,0.0022479,0.305924,0.0144077,51,41,456.539
-535.887,0.98538,0.0115989,8,255,0,538.921,-1.66579,-1.95027,1.36788,-1.94371,39576.9,149077,2.28701,0.0167107,0.0062158,0.926166,0.0056288,51,41,1178.93
-535.468,0.86799,0.0120094,8,255,0,539.895,-1.69237,-1.96018,1.61652,-1.93852,39649.2,148942,1.91085,0.0153814,0.00497748,0.994543,0.00614811,51,41,1075.49
-535.133,0.931166,0.0204954,7,255,0,538.619,-1.55346,-1.98459,1.69701,-1.92242,40544.8,149445,1.40401,0.0223269,0.00192623,1.01668,0.00775786,51,41,936.103
-535.133,0.0681229,0.0283599,2,7,0,539.766,-1.55346,-1.98459,1.69701,-1.92242,40544.8,149445,1.40401,0.0223269,0.00192623,1.01668,0.00775786,51,41,936.103
-532.905,0.998321,0.00407619,9,511,0,535.973,-1.68648,-1.97088,1.54728,-1.91089,41469.3,149950,0.790527,0.0156758,0.00363994,0.975502,0.00891138,51,41,767.395
-532.178,0.996008,0.00765641,10,1023,0,533.642,-1.96711,-0.966459,1.33689,-1.45898,37713.9,142911,-1.56228,0.00164457,0.129193,0.917646,0.0541016,51,41,120.374
-533.557,0.955717,0.0107702,10,1023,0,535.112,-1.86039,-1.5926,1.77266,-1.90683,44586.7,144486,0.505857,0.00698041,0.0509246,1.03748,0.00931686,51,41,689.111
-533.765,0.988512,0.0147597,8,255,0,535.746,-1.76512,-1.99043,-1.13343,-1.87418,44797.8,144013,-0.0989054,0.0117438,0.00119609,0.238306,0.0125818,51,41,522.801
-534.834,0.815763,0.0103096,8,407,0,538.151,-1.89659,-1.89935,-0.470919,-1.81227,44494.4,143295,-0.720704,0.0051704,0.0125817,0.420497,0.0187729,51,41,351.806
-532.364,0.644315,0.0119665,7,151,0,540.715,-1.88495,-1.73322,0.809943,-1.86659,44463.2,143555,-0.243094,0.00575259,0.0333481,0.772734,0.0133409,51,41,483.149
-533.685,0.999975,0.0064698,10,1023,0,536.554,-1.90984,-1.93459,0.609307,-1.59606,45428.9,150208,-1.41187,0.00450804,0.00817677,0.717559,0.0403941,51,41,161.737
-533.578,0.966553,0.00665634,6,127,0,535.009,-1.8999,-1.9015,0.707014,-1.64901,45325,150205,-1.33555,0.00500482,0.0123121,0.744429,0.035099,51,41,182.725
-534.459,0.558436,0.0185073,7,159,0,539.765,-1.67351,-1.97419,1.2081,-1.89323,45133.6,150517,0.261644,0.0163244,0.00322574,0.882228,0.010677,51,41,621.952
-536.198,0.996161,0.00656589,10,1023,0,539.214,-1.85328,-1.94988,0.556009,0.961437,42405.6,144916,-1.91715,0.00733579,0.00626518,0.702902,0.296144,51,41,22.7825
-536.042,0.977913,0.00876675,10,1023,0,538.57,-1.9399,-1.83491,0.959011,1.29207,39406,143857,-1.92692,0.00300497,0.0206358,0.813728,0.329207,51,41,20.0968
-533.383,0.978253,0.0180332,9,767,0,537.61,-1.76747,-1.93329,1.10688,-1.9045,33523.3,136600,0.46976,0.0116266,0.00833896,0.854392,0.00954971,51,41,679.184
-534.054,0.924002,0.0157269,10,1023,0,537.896,-1.86223,-1.94403,1.09496,-1.83223,48468.6,148420,-0.57114,0.00688844,0.00699611,0.851113,0.0167773,51,41,392.937
-533.522,0.282121,0.0300623,1,3,0,535.762,-1.8613,-1.94246,1.06786,-1.83384,48529.2,148391,-0.585009,0.00693481,0.00719261,0.843662,0.0166163,51,41,389.123
-533.126,0.999987,0.00711564,7,223,0,534.418,-1.87894,-1.90422,1.35182,-1.84522,48453.4,148629,-0.484019,0.00605296,0.0119729,0.92175,0.0154782,51,41,416.895
-532.846,0.830145,0.0111295,8,431,0,535.698,-1.75639,-1.96125,0.118183,-1.91091,48220.6,151338,0.641131,0.0121804,0.00484426,0.5825,0.00890858,51,41,726.311
-533.33,0.990709,0.0138812,8,447,0,535.342,-1.7921,-1.90287,0.124006,-1.92511,47904.3,151419,1.10036,0.0103951,0.0121411,0.584102,0.00748934,51,41,852.599
-536.826,0.490275,0.0167939,10,1023,0,541.84,-1.72667,-1.95034,1.96581,-1.88596,50817.5,172367,0.15096,0.0136666,0.00620735,1.0906,0.0114039,51,41,591.514
-535.623,0.999228,0.00511269,10,1023,0,539.017,-1.88259,-1.9685,-1.32444,-1.8704,56342.5,168713,-0.237153,0.00587042,0.00393803,0.185778,0.0129597,51,41,484.783
-532.207,0.993674,0.00576574,9,511,0,538.229,-1.81656,-1.91498,1.10596,-1.9055,57127.1,168622,0.448159,0.00917211,0.0106274,0.854139,0.00945044,51,41,673.244
-532.163,0.988437,0.00946536,10,1023,0,533.983,-1.84996,-1.9533,-0.52631,-1.86791,58280.3,167083,-0.245149,0.00750219,0.00583708,0.405265,0.0132088,51,41,482.584
-532.335,0.271505,0.0205974,5,55,0,534.579,-1.84911,-1.95495,-0.543212,-1.86906,58236.8,167090,-0.233722,0.0075444,0.0056314,0.400617,0.0130937,51,41,485.726
-532.06,0.993923,0.00948906,10,1023,0,536.818,-1.74163,-1.9813,0.776496,-1.73014,56340.5,167345,-1.06983,0.0129183,0.00233725,0.763536,0.0269859,51,41,255.797
-533.215,0.994801,0.00864784,9,511,0,535.554,-1.97125,0.737337,1.31022,-1.42143,54155.2,169765,-1.59678,0.0014375,0.342167,0.910311,0.0578568,51,41,110.886
-532.987,0.97212,0.01357,10,1023,0,538.638,-1.95686,-0.841196,1.68312,-1.61772,32581.2,162449,-1.3904,0.00215712,0.144851,1.01286,0.0382281,51,41,167.641
-534.095,0.879486,0.0162202,10,1023,0,540.783,-1.94561,-1.63232,1.90763,-1.58602,60167,156058,-1.43928,0.0027195,0.0459604,1.0746,0.0413982,51,41,154.199
-535.682,0.946039,0.0159994,8,255,0,539.42,-1.6807,-1.96139,0.777975,-1.94378,59754,158201,2.3229,0.0159652,0.00482658,0.763943,0.00562177,51,41,1188.8
-537.475,0.283652,0.0213489,9,755,0,541.715,-1.95094,-1.89225,-0.540362,1.83402,48512.3,152764,-1.9353,0.00245285,0.0134688,0.4014,0.383402,51,41,17.7937
-537.39,0.999377,0.00473395,6,63,0,538.129,-1.94891,-1.87766,-0.506357,1.83625,48495.3,152912,-1.93819,0.00255459,0.0152923,0.410752,0.383625,51,41,16.9966
-533.133,0.962484,0.00685809,10,1023,0,542.128,-1.83053,-1.93371,-0.437264,-1.91492,36999.8,145022,0.686371,0.0084735,0.00828678,0.429752,0.00850837,51,41,738.752
-536.267,0.989069,0.0151681,8,255,0,537.676,-1.95281,1.77034,1.73482,-1.72247,37993.5,143866,-1.16042,0.00235934,0.471293,1.02707,0.0277528,51,41,230.884
-535.821,0.936684,0.0118888,8,511,0,539.086,-1.94925,1.8632,0.653292,-1.76762,39038.4,142351,-1.00042,0.00253744,0.4829,0.729655,0.023238,51,41,274.884
-534.414,0.999848,0.0138229,8,511,0,537.237,-1.84292,-1.95783,1.12035,-0.0416525,38617.3,140260,-1.87371,0.00785407,0.00527134,0.858095,0.195835,51,41,34.7306
-533.375,0.928657,0.0168564,10,1023,0,537.453,-1.85915,-1.97198,-0.0908461,-1.09602,29278.9,130714,-1.72943,0.00704238,0.00350267,0.525017,0.0903982,51,41,74.4068
-533.375,2.797e-08,0.0292395,1,3,1,537.629,-1.85915,-1.97198,-0.0908461,-1.09602,29278.9,130714,-1.72943,0.00704238,0.00350267,0.525017,0.0903982,51,41,74.4068
-531.48,0.986255,0.00645551,10,1023,0,537.906,-1.91329,-1.81979,0.506818,-1.7888,24118,145457,-0.89735,0.00433533,0.0225265,0.689375,0.0211195,51,41,303.229
-538.175,0.789845,0.00745297,10,1023,0,541.354,-1.657,-1.99516,-0.953537,-1.3812,20281.1,157048,-1.56087,0.01715,0.000605475,0.287777,0.0618799,51,41,120.76
-536.141,0.999939,0.00528898,6,71,0,540.379,-1.65764,-1.99615,-1.13266,-1.37219,20300.3,156993,-1.57148,0.0171178,0.0004813,0.238518,0.0627808,51,41,117.842
-533.485,0.973417,0.00759992,10,1023,0,539.3,-1.93595,-1.55707,1.82467,-1.71166,17743.1,150425,-1.18507,0.00320269,0.0553665,1.05178,0.0288342,51,41,224.105
-533.51,0.682819,0.0144691,9,1023,0,536.176,-1.89204,-1.87728,1.22161,-1.80373,22846.4,145948,-0.837665,0.00539819,0.0153397,0.885943,0.0196269,51,41,319.642
-534.383,0.99977,0.00665712,10,1023,0,539.546,-1.93004,0.190372,-0.543678,-1.84825,29569,150803,-0.526184,0.00349818,0.273796,0.400489,0.0151746,51,41,405.299
-533.567,0.995528,0.00818786,8,255,0,538.03,-1.94997,0.808517,-0.424297,-1.77283,29363.2,150470,-0.995785,0.00250161,0.351065,0.433318,0.0227167,51,41,276.159
-533.418,0.321777,0.0178936,5,57,0,534.805,-1.94794,0.708107,-0.493899,-1.77412,29309,150609,-0.986848,0.0026029,0.338513,0.414178,0.0225884,51,41,278.617
-532.869,0.985549,0.00698588,10,1023,0,535.169,-1.88862,-1.89638,-0.758576,-1.88073,30431.9,144456,-0.0875981,0.00556923,0.0129521,0.341392,0.0119266,51,41,525.911
-533.059,0.983917,0.0108978,9,767,0,534.603,-1.89322,-1.94626,-0.927665,-1.84058,30886.9,144242,-0.53094,0.00533917,0.00671802,0.294892,0.0159419,51,41,403.991
-531.466,0.999918,0.0100212,8,255,0,533.5,-1.91303,-1.75948,0.603549,-1.81389,30999,144574,-0.748329,0.00434827,0.030065,0.715976,0.0186108,51,41,344.21
-534.209,0.848057,0.0138011,10,1023,0,536.018,-1.56377,-1.99113,0.958175,-1.47768,13784.8,148874,-1.48004,0.0218115,0.0011088,0.813498,0.0522325,51,41,142.99
-534.876,0.873358,0.00857408,10,1023,0,539.881,-1.96781,-1.8329,-0.997057,-0.173413,23550.8,133275,-1.86807,0.00160935,0.0208872,0.275809,0.182659,51,41,36.2814
-533.602,0.785988,0.0179782,10,1023,0,538.016,-1.74759,-1.97458,0.219779,-1.92013,5542.69,153650,1.02409,0.0126206,0.00317724,0.610439,0.00798713,51,41,831.623
-532.839,0.979377,0.00974259,10,1023,0,539.189,-1.95809,-1.77852,0.74475,-1.04717,25464,142617,-1.74561,0.00209553,0.0276846,0.754806,0.0952825,51,41,69.9561
-535.375,0.798652,0.015293,10,1023,0,537.811,-1.96764,-1.85521,0.504506,-0.305052,27671.9,143051,-1.83968,0.0016182,0.0180983,0.688739,0.169495,51,41,44.0884
-535.248,0.729192,0.0174747,7,239,0,542.771,-1.94809,1.79684,0.658647,-1.76673,27840.4,141491,-1.02629,0.00259548,0.474605,0.731128,0.0233268,51,41,267.769
-532.493,0.993683,0.0148257,10,1023,0,539.151,-1.94465,0.0138439,0.522384,-1.78014,30986.3,159236,-0.959722,0.00276772,0.25173,0.693656,0.0219858,51,41,286.076
-532.515,0.973643,0.00700023,10,1023,0,538.747,-1.69104,-1.98367,1.39903,-1.75583,21699.7,155714,-0.943331,0.0154479,0.00204073,0.934732,0.0244167,51,41,290.584
-532.136,0.649846,0.0202605,7,175,0,533.56,-1.85431,-1.92948,-0.351727,-1.87859,21467.3,157441,-0.098741,0.00728437,0.00881545,0.453275,0.0121405,51,41,522.846
-532.16,0.945748,0.00953876,10,1023,0,535.16,-1.91589,-1.50095,-0.0506032,-1.86031,26743.6,166267,-0.36935,0.00420565,0.0623813,0.536084,0.013969,51,41,448.429
-531.732,0.974467,0.0100948,10,1023,0,533.778,-1.80291,-1.92981,1.16166,-1.90304,21510,159472,0.448361,0.00985456,0.00877349,0.869455,0.00969601,51,41,673.299
-531.364,0.991946,0.0152078,10,1023,0,533.269,-1.84622,-1.93612,0.507144,-1.85708,15399.6,145945,-0.358312,0.00768924,0.00798546,0.689465,0.0142921,51,41,451.464
-531.364,0.0562777,0.0290106,2,5,1,534.245,-1.84622,-1.93612,0.507144,-1.85708,15399.6,145945,-0.358312,0.00768924,0.00798546,0.689465,0.0142921,51,41,451.464
-531.776,0.944855,0.00598356,8,287,0,534.246,-1.83841,-1.94302,-0.0807055,-1.87754,15117.4,145691,-0.0994397,0.00807954,0.00712224,0.527806,0.0122455,51,41,522.654
-533.138,0.999176,0.00777193,10,1023,0,534.837,-1.86234,-1.91106,1.84037,-1.79757,20473,142924,-0.819116,0.006883,0.0111171,1.0561,0.0202425,51,41,324.743
-533.913,0.833463,0.013297,10,1023,0,537.763,-1.61787,-1.98423,0.698611,-1.91571,5350.88,152133,0.954893,0.0191067,0.00197096,0.742118,0.00842892,51,41,812.596
-533.261,0.982312,0.0109379,10,1023,0,538.996,-1.94576,-1.8392,1.14866,-1.0011,-6812.93,149577,-1.76137,0.00271196,0.0200995,0.865882,0.0998901,51,41,65.6244
-532.315,0.998342,0.00995801,8,319,0,533.877,-1.95595,-1.76328,-0.42591,-1.55737,-6583.19,149257,-1.47471,0.0022023,0.0295902,0.432875,0.0442634,51,41,144.454
-531.83,0.915693,0.0130858,10,1023,0,534.459,-1.89633,-1.78849,0.937923,-1.8499,-4788.14,146119,-0.435613,0.00518373,0.0264384,0.807929,0.0150096,51,41,430.207
