# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrTransport_model
# start_datetime = 2024-06-04 13:08:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_1.data.R
# init = 2 (Default)
# random
#   seed = 3934747241 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,kin,theta.1,theta.2,theta.3,theta.4,theta.5
-1806.62,0.987971,0.0289015,6,63,0,1807.93,-1.63078,-1.61878,-0.0195351,0.0407951,-1.63465,0.0101373,0.0082334,51.11,42.0702,0.000491679
-1802.95,0.946215,0.0471947,5,63,0,1809.39,-1.59182,-1.68642,0.0149275,-0.209324,-1.66445,0.0111012,0.00691259,51.2864,39.9842,0.000455571
-1802.35,0.835098,0.0692612,5,35,0,1804.13,-1.60303,-1.69592,0.00263842,-0.167132,-1.66435,0.0108239,0.00672691,51.2235,40.3361,0.000455683
-1802.47,0.951419,0.0497912,6,75,0,1803.44,-1.53081,-1.7266,0.0164692,-0.103403,-1.70231,0.0126113,0.0061278,51.2943,40.8676,0.000409687
-1802.51,0.297988,0.0963183,4,15,0,1803.41,-1.56466,-1.74933,0.0156444,-0.0928913,-1.69992,0.0117735,0.0056841,51.2901,40.9553,0.000412583
-1803.16,0.955187,0.0556787,6,95,0,1803.78,-1.50907,-1.76317,-0.00397742,-0.0966858,-1.72012,0.0131491,0.00541375,51.1896,40.9236,0.000388106
-1803.28,0.339241,0.0645323,3,9,0,1808.44,-1.5045,-1.76647,-0.00604452,-0.105802,-1.72065,0.0132623,0.00534933,51.1791,40.8476,0.000387471
-1804.91,0.977274,0.0223809,7,255,0,1807.63,-1.59947,-1.77446,0.0197632,-0.165992,-1.69107,0.0109119,0.00519335,51.3112,40.3456,0.000423303
-1804.99,0.982683,0.0331498,6,63,0,1807.3,-1.5658,-1.76688,0.0378627,-0.270132,-1.6953,0.0117452,0.00534135,51.4039,39.4771,0.000418178
-1805.07,0.993032,0.0454204,5,31,0,1805.24,-1.56347,-1.76576,0.0373183,-0.271023,-1.69366,0.011803,0.00536319,51.4011,39.4697,0.000420175
-1803.26,0.997546,0.0476299,6,127,0,1807.22,-1.62403,-1.72911,0.0309371,-0.237795,-1.66052,0.0103042,0.00607878,51.3684,39.7468,0.000460327
-1803.77,0.992156,0.0435723,5,31,0,1805.38,-1.62185,-1.72989,0.0414695,-0.287083,-1.65837,0.0103582,0.00606365,51.4223,39.3357,0.000462935
-1805.26,0.685905,0.0599179,6,63,0,1806.99,-1.57289,-1.65261,-0.0123197,0.00743379,-1.67578,0.0115699,0.00757275,51.1469,41.792,0.000441834
-1804.77,0.830927,0.0568492,6,127,0,1808.33,-1.64046,-1.68965,0.0856919,-0.362976,-1.63424,0.00989775,0.00684942,51.6487,38.7028,0.000492177
-1804.74,0.898784,0.0508152,5,31,0,1808.88,-1.65192,-1.70369,0.0734214,-0.366645,-1.63353,0.00961406,0.00657522,51.5859,38.6722,0.000493038
-1803.66,0.994769,0.0258936,6,127,0,1807.67,-1.62488,-1.68244,0.0496708,-0.180831,-1.64568,0.0102832,0.0069903,51.4643,40.2219,0.000478309
-1802.13,0.891719,0.0829028,6,63,0,1803.83,-1.57101,-1.69714,0.0129509,-0.0935126,-1.68277,0.0116163,0.00670317,51.2763,40.9501,0.000433362
-1803.71,0.769299,0.0710179,5,63,0,1806.88,-1.56346,-1.67776,-0.0182637,-0.0944099,-1.67391,0.0118032,0.00708153,51.1165,40.9426,0.000444101
-1802.97,0.954504,0.0763845,4,15,0,1805.95,-1.59106,-1.69249,-0.00703498,-0.0706605,-1.66904,0.01112,0.00679395,51.174,41.1407,0.000449998
-1803.56,0.991665,0.0504836,6,127,0,1806.3,-1.46115,-1.78572,-0.0392873,0.121967,-1.74675,0.0143351,0.00497348,51.0088,42.7472,0.000355841
-1803.41,0.297843,0.100309,2,7,1,1805.05,-1.45707,-1.77833,-0.0393738,0.123221,-1.745,0.0144361,0.00511771,51.0084,42.7577,0.000357957
-1806.27,0.951595,0.0514043,6,63,0,1806.89,-1.42582,-1.73633,-0.0487402,0.228496,-1.7445,0.0152095,0.00593787,50.9605,43.6357,0.000358568
-1805.1,0.987087,0.0280891,6,63,0,1808.43,-1.46186,-1.73778,-0.05969,0.178936,-1.73785,0.0143175,0.00590957,50.9044,43.2223,0.000366628
-1803.97,0.999585,0.0358181,6,127,0,1807.19,-1.52488,-1.70099,-0.0514619,0.0584234,-1.70309,0.0127578,0.00662791,50.9465,42.2173,0.000408746
-1803.61,0.992276,0.09202,5,31,0,1805.45,-1.48768,-1.7417,0.000739728,0.0487729,-1.72674,0.0136786,0.00583302,51.2138,42.1368,0.000380083
-1803.88,0.583177,0.0820499,4,31,0,1805.9,-1.48618,-1.76443,-0.0332084,0.0707255,-1.72962,0.0137157,0.00538913,51.04,42.3199,0.000376599
-1804.45,0.987584,0.0454802,5,31,0,1805.5,-1.49992,-1.77881,-0.0235819,0.102453,-1.73768,0.0133757,0.00510826,51.0893,42.5845,0.000366833
-1803.35,0.838093,0.0481329,5,43,0,1807.1,-1.52374,-1.75511,-0.0136263,-0.104506,-1.71382,0.0127862,0.00557123,51.1402,40.8584,0.000395742
-1805.61,0.902488,0.0343563,6,95,0,1807.5,-1.52221,-1.69941,-0.00760438,0.0538793,-1.7008,0.0128239,0.00665883,51.1711,42.1794,0.000411517
-1803.78,0.195286,0.0982115,5,31,0,1805.87,-1.54635,-1.70578,-0.0461693,0.0007792,-1.69732,0.0122265,0.00653438,50.9736,41.7365,0.000415735
-1803.7,0.997574,0.0293838,3,15,0,1804.06,-1.54238,-1.70733,-0.0440034,0.00468361,-1.69581,0.0123249,0.00650411,50.9847,41.7691,0.000417567
-1802.77,0.973835,0.0464604,6,63,0,1806.05,-1.58291,-1.73538,-0.00487994,-0.0602317,-1.68866,0.0113219,0.00595649,51.185,41.2277,0.000426234
-1803.27,0.990241,0.0263553,6,63,0,1804.34,-1.51841,-1.71523,-8.49599e-05,-0.112903,-1.70282,0.012918,0.00635,51.2096,40.7884,0.000409073
-1802.31,0.95483,0.0664707,6,95,0,1804.91,-1.61139,-1.68415,0.00256538,-0.140009,-1.65514,0.010617,0.00695685,51.2231,40.5623,0.000466852
-1803.03,0.996036,0.0380499,6,127,0,1803.83,-1.63002,-1.64848,0.0415153,-0.220166,-1.62913,0.0101559,0.00765341,51.4226,39.8938,0.000498368
-1802.81,0.999708,0.0414935,7,159,0,1803.68,-1.47808,-1.76358,-0.0298075,0.0629736,-1.73452,0.0139162,0.00540568,51.0574,42.2552,0.000370653
-1802.81,1.14375e-05,0.107328,1,3,0,1806.41,-1.47808,-1.76358,-0.0298075,0.0629736,-1.73452,0.0139162,0.00540568,51.0574,42.2552,0.000370653
-1803.92,0.991497,0.0353465,7,191,0,1805.68,-1.49084,-1.72519,-0.00328594,0.069533,-1.723,0.0136003,0.00615538,51.1932,42.3099,0.00038462
-1805.22,0.755137,0.0569955,5,31,0,1806.26,-1.4905,-1.7114,-0.00376117,0.0393726,-1.71308,0.0136087,0.00642468,51.1907,42.0584,0.000396644
-1806.66,0.932431,0.0477669,6,95,0,1810.66,-1.66725,-1.6832,0.0127621,-0.248782,-1.62588,0.00923455,0.00697538,51.2753,39.6552,0.000502298
-1803.96,0.940238,0.0378307,5,55,0,1810.36,-1.66383,-1.68437,0.0150265,-0.252106,-1.62266,0.00931922,0.00695253,51.2869,39.6274,0.000506208
-1803.74,0.985024,0.0445201,6,63,0,1805.9,-1.62618,-1.62997,0.00623023,-0.108214,-1.63104,0.010251,0.00801485,51.2419,40.8275,0.000496056
-1803.2,0.930078,0.0325074,6,63,0,1806.38,-1.6029,-1.66113,-0.000890923,-0.156621,-1.64945,0.0108272,0.00740638,51.2054,40.4238,0.000473737
-1803.53,0.999925,0.0273692,7,191,0,1804.46,-1.50404,-1.72602,-0.00093679,-0.0919051,-1.7116,0.0132737,0.00613916,51.2052,40.9635,0.000398426
-1803.25,0.973498,0.0746873,5,31,0,1803.94,-1.54291,-1.74082,-0.00607492,0.0290133,-1.71204,0.0123118,0.00585029,51.1789,41.972,0.0003979
-1802.91,0.0141139,0.0971207,5,47,0,1806.73,-1.63085,-1.65734,0.041614,-0.168709,-1.63713,0.0101353,0.00748032,51.4231,40.323,0.000488668
-1804.23,0.93241,0.0432931,5,47,0,1806.54,-1.65992,-1.68783,0.0654646,-0.330105,-1.62557,0.00941601,0.00688502,51.5452,38.9769,0.000502681
-1803.94,0.995578,0.0426238,7,127,0,1804.87,-1.62894,-1.68814,0.0706252,-0.322112,-1.64241,0.0101827,0.00687893,51.5716,39.0436,0.000482272
-1803.71,0.999861,0.0199681,6,127,0,1806.17,-1.64189,-1.71276,0.0233713,-0.249643,-1.64373,0.00986229,0.0063981,51.3297,39.648,0.000480674
-1805.92,0.964257,0.0675814,4,15,0,1806.25,-1.6578,-1.73465,0.0262958,-0.24556,-1.6494,0.00946841,0.0059707,51.3446,39.682,0.000473806
-1803.84,0.989185,0.032723,5,31,0,1807.25,-1.60091,-1.68337,0.0246385,-0.281855,-1.65163,0.0108764,0.00697199,51.3361,39.3793,0.000471106
-1807.59,0.974261,0.0543042,5,31,0,1808.31,-1.70112,-1.61583,0.0517332,-0.182503,-1.57303,0.00839637,0.0082909,51.4749,40.2079,0.00056635
-1805.4,0.983897,0.0473925,7,127,0,1809.3,-1.66573,-1.71377,0.0687931,-0.370467,-1.62926,0.00927237,0.00637835,51.5622,38.6403,0.000498213
-1804.49,0.996298,0.063452,5,31,0,1806.23,-1.63976,-1.6782,0.0653865,-0.369865,-1.62443,0.00991488,0.00707295,51.5448,38.6453,0.000504064
-1806.17,0.884409,0.0889002,5,31,0,1811.15,-1.618,-1.7072,0.0851835,-0.381802,-1.65177,0.0104534,0.00650671,51.6461,38.5458,0.000470927
-1806.54,0.38646,0.0968116,4,23,1,1810.32,-1.66773,-1.68996,0.0899262,-0.484259,-1.60702,0.00922282,0.00684348,51.6704,37.6913,0.00052516
-1806.51,0.985198,0.0860001,5,31,0,1808.41,-1.67107,-1.63991,0.0999448,-0.323622,-1.59568,0.00914011,0.00782073,51.7217,39.031,0.000538904
-1807.87,0.67554,0.0732132,5,31,0,1809.66,-1.6727,-1.69337,0.0637736,-0.467678,-1.61086,0.00909985,0.00677686,51.5365,37.8296,0.000520504
-1806.25,0.99996,0.0330082,6,63,0,1809.91,-1.60517,-1.69269,0.0849258,-0.276919,-1.65288,0.0107711,0.00679004,51.6448,39.4205,0.000469587
-1808.16,0.659006,0.0978114,4,31,0,1810.22,-1.58893,-1.69833,0.0929916,-0.382244,-1.66131,0.011173,0.00667998,51.6861,38.5421,0.000459367
-1808.72,0.54765,0.0771408,4,15,0,1812.77,-1.59429,-1.7228,0.0897575,-0.400967,-1.66689,0.0110402,0.00620212,51.6696,38.3859,0.000452604
-1804.95,0.986406,0.0403573,6,127,0,1814.88,-1.54162,-1.76691,0.0410875,-0.088153,-1.71401,0.0123438,0.00534069,51.4204,40.9948,0.000395517
-1803.96,0.813767,0.0589605,5,31,0,1806.62,-1.54407,-1.76101,0.00977807,-0.198046,-1.70146,0.012283,0.00545596,51.2601,40.0783,0.000410715
-1802.45,0.998584,0.0503731,5,63,0,1805.84,-1.57396,-1.74498,0.00951832,-0.140063,-1.69086,0.0115432,0.005769,51.2587,40.5619,0.000423565
-1802.77,0.991175,0.0509539,5,63,0,1804.46,-1.5468,-1.67988,-0.0166466,-0.0348784,-1.68726,0.0122155,0.00704016,51.1248,41.4391,0.000427931
-1803.54,0.915266,0.0632274,6,63,0,1804.97,-1.63012,-1.67036,-0.00144811,-0.0761576,-1.64388,0.0101534,0.00722608,51.2026,41.0948,0.000480494
-1803.51,0.583151,0.0827258,5,31,0,1804.88,-1.62061,-1.72919,0.0405338,-0.222226,-1.66259,0.010389,0.0060773,51.4175,39.8766,0.000457824
-1802.99,0.925249,0.0727174,4,31,0,1804.77,-1.58501,-1.68671,0.0280639,-0.201932,-1.66883,0.0112699,0.00690682,51.3537,40.0459,0.000450264
-1803.16,0.976311,0.0370649,6,91,0,1805.16,-1.58764,-1.68392,0.0304955,-0.208315,-1.66675,0.0112048,0.0069614,51.3661,39.9927,0.000452781
-1803.45,0.539155,0.0602969,4,31,0,1808.71,-1.57687,-1.70123,0.0374945,-0.235565,-1.67457,0.0114714,0.00662334,51.402,39.7654,0.0004433
-1805.71,0.850955,0.035774,4,23,0,1807.69,-1.58612,-1.69722,0.0320893,-0.190366,-1.67647,0.0112425,0.0067016,51.3743,40.1424,0.000440997
-1802.18,0.978603,0.0585812,3,15,0,1805.42,-1.58256,-1.70931,0.0282412,-0.189657,-1.67403,0.0113306,0.0064656,51.3546,40.1483,0.000443962
-1802.59,0.994891,0.0719794,5,63,0,1803.61,-1.54751,-1.76079,0.00915165,-0.106696,-1.70613,0.012198,0.00546031,51.2569,40.8402,0.000405064
-1806.23,0.99942,0.065706,5,63,0,1808.12,-1.45059,-1.80957,0.0261451,-0.02469,-1.74815,0.0145965,0.00450776,51.3439,41.5241,0.000354143
-1806.23,0.118334,0.0981109,3,9,0,1810.67,-1.45059,-1.80957,0.0261451,-0.02469,-1.74815,0.0145965,0.00450776,51.3439,41.5241,0.000354143
-1805.09,0.93932,0.0276801,7,127,0,1808.46,-1.5567,-1.63537,-0.0242457,0.0582593,-1.67492,0.0119704,0.00790949,51.0859,42.2159,0.000442873
-1806.55,0.961203,0.0334768,6,63,0,1807.71,-1.5403,-1.62921,-0.0293888,0.0371881,-1.68048,0.0123764,0.00802963,51.0595,42.0401,0.000436136
-1805.89,0.999038,0.0322095,6,127,0,1808.52,-1.57621,-1.66855,-0.0498571,0.13462,-1.67982,0.0114877,0.00726149,50.9547,42.8527,0.00043694
-1808.04,0.657292,0.0556263,6,63,0,1810.36,-1.61557,-1.731,0.0836971,-0.3015,-1.66918,0.0105137,0.00604204,51.6385,39.2155,0.000449831
-1807.14,0.979536,0.0573178,6,63,0,1813.3,-1.69939,-1.62167,0.0724326,-0.312909,-1.56174,0.0084393,0.0081769,51.5809,39.1203,0.000580025
-1806.57,0.866615,0.0346088,6,63,0,1811.16,-1.67492,-1.64453,0.0245545,-0.277313,-1.6028,0.00904472,0.00773053,51.3357,39.4172,0.000530266
-1802.66,0.998983,0.0344933,6,127,0,1807.61,-1.59122,-1.67136,0.0123581,-0.0673965,-1.66794,0.0111162,0.00720668,51.2733,41.1679,0.000451338
-1804.2,0.99958,0.0733927,5,31,0,1804.89,-1.59842,-1.62639,0.0174847,-0.12441,-1.64623,0.0109381,0.00808485,51.2995,40.6924,0.000477639
-1805.5,0.899433,0.0480178,2,7,0,1805.92,-1.60005,-1.62373,0.0174426,-0.124434,-1.64715,0.0108978,0.00813673,51.2993,40.6922,0.000476535
-1803.99,0.878603,0.0705309,5,31,0,1806.53,-1.63907,-1.7002,-0.00838023,-0.139942,-1.64678,0.00993206,0.00664351,51.1671,40.5629,0.000476978
-1805.62,0.998012,0.0974979,3,7,0,1806.67,-1.64829,-1.71273,-0.0100866,-0.077169,-1.65144,0.00970385,0.00639868,51.1584,41.0864,0.000471337
-1809.04,0.784864,0.07267,5,31,0,1811.8,-1.49108,-1.61999,-0.022078,0.00645486,-1.69104,0.0135944,0.00820971,51.097,41.7838,0.000423346
-1807.76,1,0.0814202,3,7,0,1809.72,-1.50347,-1.62143,-0.0121392,0.0343252,-1.68803,0.0132878,0.00818168,51.1478,42.0163,0.000426991
-1806.57,0.976899,0.0781894,5,63,0,1810.91,-1.68973,-1.68226,0.000747199,-0.221995,-1.60402,0.00867831,0.00699368,51.2138,39.8786,0.000528788
-1805.51,0.594175,0.0887856,5,31,0,1809.49,-1.66303,-1.6247,0.051826,-0.282966,-1.59259,0.00933909,0.00811769,51.4753,39.3701,0.000542643
-1804.89,0.0525438,0.0975819,4,31,0,1812.81,-1.662,-1.63884,0.0507619,-0.287766,-1.59878,0.00936447,0.00784173,51.4699,39.33,0.000535141
-1804.83,0.97799,0.0428117,6,63,0,1807.3,-1.66736,-1.66066,0.0911086,-0.380863,-1.60339,0.00923193,0.0074156,51.6765,38.5536,0.000529556
-1802.47,0.84063,0.0579634,6,95,0,1806.18,-1.55936,-1.68118,-0.0131839,-0.0603054,-1.68121,0.0119048,0.00701486,51.1425,41.2271,0.000435263
-1802.1,0.997098,0.0463872,6,127,0,1803.12,-1.6044,-1.68245,0.00692849,-0.0893868,-1.66201,0.0107899,0.00699011,51.2455,40.9845,0.000458528
-1802.92,0.886554,0.0542217,5,55,0,1803.62,-1.59872,-1.67099,0.023695,-0.123312,-1.6567,0.0109305,0.00721384,51.3313,40.7016,0.000464955
-1802.29,0.764874,0.0611034,5,35,0,1804.51,-1.62255,-1.68203,0.0228053,-0.212411,-1.64529,0.0103409,0.00699826,51.3268,39.9585,0.00047878
-1804.38,0.844494,0.0604806,5,31,0,1805.23,-1.61047,-1.71901,0.045973,-0.170505,-1.66526,0.0106399,0.00627615,51.4454,40.308,0.000454589
-1803.98,0.991208,0.0225303,3,15,0,1806.08,-1.6161,-1.72114,0.0470264,-0.163993,-1.66585,0.0105005,0.00623458,51.4508,40.3623,0.000453866
-1804.32,0.935813,0.0490768,5,51,0,1806.13,-1.61118,-1.65478,0.0338612,-0.260397,-1.63616,0.0106221,0.00753039,51.3834,39.5583,0.000489845
-1803.62,0.918915,0.0525723,6,83,0,1806.59,-1.52277,-1.75776,-0.0281429,-0.0219881,-1.72023,0.0128101,0.00551934,51.0659,41.5466,0.000387969
-1802.73,0.988318,0.0760703,5,63,0,1805.4,-1.58108,-1.72501,-0.00766513,-0.0499416,-1.6859,0.0113672,0.00615901,51.1708,41.3135,0.000429573
-1804.29,0.614146,0.0889574,5,63,0,1805.07,-1.62782,-1.67774,0.0524731,-0.213482,-1.63893,0.0102104,0.00708194,51.4787,39.9496,0.000486485
-1803.9,0.783624,0.0700286,5,63,0,1806.67,-1.6058,-1.6411,0.0472863,-0.179831,-1.64216,0.0107554,0.00779743,51.4521,40.2302,0.000482579
-1803.1,0.999106,0.0476212,5,31,0,1804.28,-1.65088,-1.69236,0.016034,-0.200075,-1.63677,0.00963969,0.00679646,51.2921,40.0614,0.000489113
-1803.04,0.937032,0.0665616,5,31,0,1803.69,-1.56693,-1.66141,0.0204157,-0.121682,-1.66992,0.0117174,0.00740097,51.3145,40.7152,0.000448935
-1802.04,0.981425,0.0347493,6,95,0,1804.97,-1.55724,-1.71484,0.000685208,-0.0291384,-1.69439,0.0119571,0.00635748,51.2135,41.487,0.000419285
-1802.32,0.674098,0.096829,4,31,0,1802.98,-1.55297,-1.70804,-0.00751344,-0.0620613,-1.68968,0.0120628,0.00649024,51.1715,41.2124,0.000424996
-1803.26,0.898438,0.0545365,5,63,0,1804.66,-1.56338,-1.67795,-0.00701872,-0.113598,-1.67822,0.0118051,0.00707785,51.1741,40.7826,0.000438879
-1803.09,0.997454,0.0505129,5,31,0,1804.7,-1.60059,-1.73611,0.0204596,-0.111038,-1.68247,0.0108844,0.00594223,51.3148,40.8039,0.000433725
-1802.85,0.328493,0.112862,2,7,1,1805.62,-1.56677,-1.73221,0.0139142,-0.107806,-1.69578,0.0117212,0.00601832,51.2812,40.8309,0.0004176
-1802.5,0.854209,0.0523825,2,3,0,1804.66,-1.56196,-1.73441,0.017278,-0.114723,-1.69244,0.0118402,0.00597539,51.2985,40.7732,0.000421643
-1803.04,0.96843,0.0357103,6,79,0,1803.85,-1.56288,-1.73088,-0.00477808,-0.0687557,-1.6988,0.0118175,0.00604422,51.1855,41.1566,0.000413944
-1805.56,0.910867,0.0516887,5,31,0,1806.9,-1.59312,-1.75168,-0.00991045,-0.12855,-1.68306,0.0110692,0.00563813,51.1593,40.6579,0.000433019
-1805.59,0.992094,0.0444827,6,63,0,1806.73,-1.60093,-1.64705,0.0408159,-0.168831,-1.65385,0.0108758,0.0076813,51.419,40.322,0.000468406
-1802.64,0.636622,0.0934805,4,31,0,1806.12,-1.59372,-1.70925,0.0142318,-0.0954717,-1.67886,0.0110544,0.00646678,51.2829,40.9338,0.000438108
-1806.97,0.994754,0.0572678,5,31,0,1808.51,-1.61073,-1.74482,0.0398376,-0.0754935,-1.68571,0.0106335,0.00577203,51.414,41.1004,0.000429798
-1804,1,0.0655355,3,7,0,1807.76,-1.59447,-1.73472,0.0362915,-0.0991833,-1.68455,0.0110359,0.00596931,51.3958,40.9028,0.000431211
-1802.59,0.945448,0.0386404,5,63,0,1807.06,-1.60107,-1.68319,0.000991713,-0.0981027,-1.66639,0.0108723,0.00697555,51.2151,40.9118,0.000453221
-1807.02,0.93617,0.0408699,5,31,0,1808,-1.52622,-1.65323,-0.0095878,-0.0946939,-1.68671,0.0127247,0.00756069,51.1609,40.9403,0.000428589
-1808.77,0.775706,0.0926314,3,7,0,1810.68,-1.51775,-1.64356,-0.012856,-0.1299,-1.68344,0.0129343,0.00774945,51.1442,40.6466,0.000432555
-1808.17,0.180306,0.104381,3,13,0,1810.23,-1.51579,-1.64855,-0.00978988,-0.147172,-1.68152,0.012983,0.0076521,51.1599,40.5026,0.000434881
-1804.11,0.865841,0.051211,5,31,0,1810.84,-1.62514,-1.68697,-0.0176467,-0.014161,-1.65774,0.0102768,0.00690169,51.1196,41.6119,0.000463695
-1804.27,0.998939,0.0240761,5,63,0,1806.14,-1.55443,-1.65292,-0.0125703,-0.0943218,-1.6717,0.0120267,0.00756672,51.1456,40.9434,0.000446783
-1805.01,0.968939,0.0707187,3,15,0,1808.83,-1.57892,-1.63617,0.00205806,0.0336704,-1.66568,0.0114205,0.00789381,51.2205,42.0108,0.000454077
-1802.97,0.910688,0.0456888,5,31,0,1806.54,-1.55812,-1.68887,-0.00471295,-0.106889,-1.68419,0.0119354,0.00686474,51.1859,40.8385,0.00043165
-1803.38,0.999859,0.0335489,7,127,0,1803.84,-1.61384,-1.72236,0.0372259,-0.172262,-1.67086,0.0105563,0.00621059,51.4006,40.2933,0.000447799
-1803.53,0.912322,0.0577663,5,31,0,1806.74,-1.55761,-1.67708,0.0300802,-0.11374,-1.6768,0.011948,0.007095,51.364,40.7814,0.000440598
-1802.01,0.999839,0.0646308,4,31,0,1804.51,-1.59321,-1.68801,0.0198326,-0.113936,-1.66932,0.011067,0.00688147,51.3115,40.7798,0.00044966
-1802.55,0.658801,0.0963281,5,63,0,1803.12,-1.63907,-1.67986,0.0335131,-0.255694,-1.63391,0.00993195,0.0070406,51.3816,39.5975,0.000492574
-1803.23,0.612546,0.0579433,3,11,0,1805.82,-1.64237,-1.68652,0.0298015,-0.261656,-1.63232,0.00985038,0.00691053,51.3626,39.5478,0.000494499
-1804.84,0.999103,0.0569039,5,63,0,1805.76,-1.67431,-1.69841,0.0386114,-0.299669,-1.61595,0.00905985,0.00667829,51.4077,39.2308,0.00051434
-1802.68,0.449281,0.0918027,4,31,0,1806.51,-1.64239,-1.68421,0.0269947,-0.207656,-1.63977,0.00984989,0.00695561,51.3482,39.9981,0.000485473
-1803.02,0.999792,0.0618011,6,95,0,1804.09,-1.50223,-1.77201,-0.033179,0.00284282,-1.72578,0.0133184,0.00524104,51.0401,41.7537,0.000381249
-1805.27,0.985091,0.0600704,5,31,0,1807.01,-1.51014,-1.81164,-0.0237036,-0.110263,-1.72892,0.0131228,0.00446726,51.0886,40.8104,0.000377438
-1804.62,0.516928,0.0787041,5,63,0,1810.01,-1.57321,-1.68379,0.0080752,-0.0410269,-1.68399,0.011562,0.00696393,51.2513,41.3878,0.000431886
-1804.47,0.985917,0.0277638,6,95,0,1807.26,-1.51803,-1.72981,-0.00014002,-0.064672,-1.71336,0.0129274,0.00606528,51.2093,41.1906,0.000396299
-1805.13,0.989463,0.0276771,7,167,0,1807.57,-1.64056,-1.68288,0.0187501,-0.18923,-1.63297,0.00989525,0.00698165,51.306,40.1518,0.000493711
-1804.83,0.997859,0.0584103,5,63,0,1807.69,-1.60292,-1.68141,-0.00465209,-0.129196,-1.65432,0.0108267,0.00701031,51.1862,40.6525,0.000467846
-1802.87,0.998068,0.059801,6,63,0,1804.63,-1.57659,-1.69086,0.041081,-0.188963,-1.67056,0.0114784,0.00682577,51.4203,40.154,0.000448166
-1802.52,0.99849,0.081098,6,79,0,1803.54,-1.53942,-1.70177,-0.0243046,-0.00215344,-1.69628,0.0123981,0.00661274,51.0856,41.712,0.000416993
-1803.74,0.534422,0.0707789,6,95,0,1807.58,-1.64853,-1.68065,0.042637,-0.250217,-1.63493,0.00969784,0.00702523,51.4283,39.6432,0.000491334
-1803.16,0.870677,0.0679169,6,95,0,1806.35,-1.47824,-1.76419,-0.0308478,0.0717768,-1.73271,0.0139123,0.00539377,51.0521,42.3286,0.000372848
-1802.71,0.998832,0.0567119,6,95,0,1804.34,-1.60415,-1.7197,0.0034183,-0.159229,-1.66904,0.0107962,0.00626271,51.2275,40.402,0.000450006
-1803.38,0.998735,0.0821487,5,31,0,1803.72,-1.52723,-1.74018,0.0274503,-0.0902165,-1.70691,0.0126997,0.00586269,51.3505,40.9776,0.000404113
-1803.23,0.160523,0.106714,2,7,1,1807.02,-1.52024,-1.74165,0.0234941,-0.0663837,-1.71117,0.0128728,0.00583403,51.3303,41.1764,0.000398951
-1803.68,0.999604,0.0278579,6,127,0,1808.86,-1.50704,-1.7231,0.0216991,-0.0642149,-1.71163,0.0131994,0.00619624,51.3211,41.1944,0.000398393
-1802.24,0.938739,0.0539787,5,31,0,1805.1,-1.57787,-1.72124,0.0078866,-0.0634334,-1.68899,0.0114466,0.00623252,51.2504,41.201,0.00042583
-1803.22,0.713222,0.0759487,5,47,0,1804.16,-1.57803,-1.67105,0.00192808,-0.16752,-1.66382,0.0114425,0.00721263,51.2199,40.3329,0.000456334
-1803.1,0.985323,0.033029,5,31,0,1805.13,-1.55729,-1.67454,0.00827708,-0.143597,-1.6753,0.0119558,0.00714458,51.2524,40.5324,0.000442424
-1802.64,0.763642,0.0651048,5,31,0,1804.85,-1.60773,-1.69676,0.012044,-0.0875667,-1.66434,0.0107075,0.00671064,51.2717,40.9997,0.000455695
-1802.86,0.920365,0.0525368,3,11,0,1803.96,-1.60128,-1.69262,0.0115141,-0.113996,-1.66973,0.0108673,0.0067915,51.269,40.7793,0.000449164
-1803.28,0.99996,0.0343953,6,63,0,1804.53,-1.56149,-1.69295,0.0227572,-0.12731,-1.68476,0.011852,0.00678492,51.3265,40.6682,0.000430955
-1803.22,0.717774,0.0826121,6,63,0,1804.48,-1.61885,-1.64769,0.0390073,-0.228476,-1.634,0.0104324,0.00766891,51.4097,39.8245,0.000492462
