# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_Try2_model
# start_datetime = 2025-04-07 17:04:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_2.data.R
# init = 2 (Default)
# random
#   seed = 408891310 (Default)
# output
#   file = d:\David\BayesianInferencesInSilicoScripts\BayesianInferencesInSilicoScripts\tmp\PyrMichMent_Try2_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-600.879,0.984228,0.00406686,7,255,0,603.883,-1.51676,-0.965297,-0.143628,-1.79406,-4.11222,0.646884,-0.809177,0.0241622,0.129338,0.510502,0.0205944,51,41,327.476
-596.415,0.995542,0.00815116,7,199,0,606.733,-0.696356,-1.82624,0.050722,-1.9446,-4.20723,2.0561,2.27476,0.0651822,0.0217195,0.563949,0.0055399,51,41,1175.56
-587.266,0.957865,0.0128402,6,79,0,600.379,-1.00816,-1.92779,-0.228279,-1.94402,-3.94511,1.95383,2.25371,0.0495922,0.00902582,0.487223,0.00559769,51,41,1169.77
-577.274,0.946414,0.0181435,5,39,0,591.244,-1.23041,-1.93597,-0.193076,-1.94672,-3.85073,2.45963,2.46937,0.0384796,0.00800418,0.496904,0.00532789,51,41,1229.08
-565.367,0.84696,0.0210783,5,31,0,582.387,-1.78609,-1.96935,0.254477,-1.94849,-4.25075,2.41487,2.66237,0.0106956,0.00383099,0.619981,0.00515087,51,41,1282.15
-543.083,0.371815,0.024283,3,7,0,569.688,-1.73303,-1.96472,0.272835,-1.94732,-4.3551,2.41192,2.62946,0.0133487,0.00440984,0.62503,0.00526844,51,41,1273.1
-544.689,0.983799,0.00579688,10,1023,0,549.671,-1.87563,-1.90068,1.14819,1.84522,-11.454,3.717,-1.93571,0.00621869,0.0124149,0.865751,0.384522,51,41,17.6795
-538.333,0.999289,0.00444036,10,1023,0,549.85,-1.9678,-1.68693,0.427092,1.91032,-7.45475,5.60775,-1.93479,0.00161002,0.0391336,0.66745,0.391032,51,41,17.934
-535.948,0.987513,0.0131212,8,511,0,539.265,-1.96551,-1.7942,1.53524,0.477164,-7.59285,5.72962,-1.89851,0.00172457,0.0257253,0.972192,0.247716,51,41,27.9084
-534.651,0.904305,0.0231055,8,255,0,536.94,-1.96324,-1.37634,-0.583186,-1.51536,-5.288,5.72773,-1.50664,0.00183823,0.077958,0.389624,0.0484636,51,41,135.675
-532.992,0.94769,0.0146017,10,1023,0,540.212,-1.68043,-1.98179,1.32818,-1.89347,8.95803,-3.77397,0.411147,0.0159783,0.00227565,0.91525,0.0106531,51,41,663.065
-532.992,0.00306683,0.0257324,4,19,0,535.507,-1.68043,-1.98179,1.32818,-1.89347,8.95803,-3.77397,0.411147,0.0159783,0.00227565,0.91525,0.0106531,51,41,663.065
-534.044,0.999874,0.00275796,10,1023,0,537.954,-1.89642,-1.43191,1.75922,-1.85837,6.73638,-2.30393,-0.370932,0.00517903,0.0710112,1.03379,0.0141628,51,41,447.994
-537.461,0.978883,0.00714446,9,511,0,539.492,-1.84682,-0.396605,1.97188,-1.92161,7.60407,-1.90054,0.932953,0.00765925,0.200424,1.09227,0.00783942,51,41,806.562
-535.562,0.990705,0.00679484,9,511,0,538.841,-1.89619,-1.05416,1.93684,-1.89584,6.5657,-0.556026,0.200494,0.00519027,0.11823,1.08263,0.0104161,51,41,605.136
-536.215,0.998593,0.00648783,10,1023,0,537.513,-1.78852,-1.99587,-1.75677,-1.78591,2.61885,-0.628106,-0.87709,0.0105741,0.000516816,0.066887,0.0214093,51,41,308.8
-534.923,0.647834,0.0182803,8,255,0,538.801,-1.89045,-1.97526,-1.4287,-1.82519,4.3433,-0.140373,-0.689157,0.00547753,0.00309207,0.157107,0.0174813,51,41,360.482
-537.174,0.982358,0.00680483,5,63,0,542.091,-1.86871,-1.97025,-1.48247,-1.80966,4.34118,-0.193546,-0.784203,0.00656453,0.00371913,0.142322,0.0190341,51,41,334.344
-535.476,0.893434,0.00921657,9,895,0,544.467,-1.8502,-1.64031,0.129526,-1.91028,1.48485,-1.07248,0.642048,0.00749016,0.044961,0.58562,0.0089725,51,41,726.563
-533.81,0.46534,0.0226857,7,247,0,537.146,-1.85882,-1.66973,-0.00213832,-1.9169,1.97055,-2.66845,0.81354,0.0070591,0.0412835,0.549412,0.00830993,51,41,773.723
-533.02,0.999646,0.00488815,10,1023,0,536.71,-1.95458,-1.81979,0.798318,-0.982871,-1.92168,-8.39409,-1.765,0.00227075,0.022526,0.769537,0.101713,51,41,64.6247
-533.092,0.994439,0.00861995,10,1023,0,533.752,-1.88695,0.409136,0.283462,-1.90346,0.0341086,-7.07444,0.374925,0.00565273,0.301142,0.627952,0.00965428,51,41,653.104
-533.044,0.931638,0.0108938,9,1023,0,535.709,-1.93551,-0.601946,0.00891818,-1.82973,-1.67359,-4.76436,-0.654572,0.00322468,0.174757,0.552453,0.0170271,51,41,369.993
-531.684,0.989256,0.017441,8,511,0,535.41,-1.9253,-1.42871,0.646631,-1.82729,-1.84059,-4.80206,-0.663715,0.00373492,0.0714115,0.727824,0.0172713,51,41,367.478
-531.684,0.000284955,0.0298226,1,3,1,535.959,-1.9253,-1.42871,0.646631,-1.82729,-1.84059,-4.80206,-0.663715,0.00373492,0.0714115,0.727824,0.0172713,51,41,367.478
-531.643,0.999382,0.00520316,10,1023,0,533.131,-1.76598,-1.97115,0.645897,-1.85093,-2.71246,-3.15491,-0.360511,0.0117009,0.00360626,0.727622,0.0149069,51,41,450.859
-532.724,0.99143,0.00428657,9,639,0,533.537,-1.74664,-1.98045,0.0500493,-1.82495,-2.69603,-3.02989,-0.621588,0.0126679,0.0024432,0.563764,0.0175049,51,41,379.063
-533.867,0.919006,0.011515,7,255,0,536.977,-1.86512,-1.93757,0.664902,-1.84396,-2.27939,-2.86816,-0.453356,0.00674425,0.00780343,0.732848,0.0156044,51,41,425.327
-532.633,0.421134,0.0175978,7,211,0,536.82,-1.77384,-1.98044,0.769666,-1.66118,-3.06762,-2.25109,-1.26933,0.011308,0.0024449,0.761658,0.0338819,51,41,200.933
-535.127,0.964184,0.00613033,10,1023,0,540.854,-1.64532,-1.99483,-1.26388,-1.89489,2.72568,-2.3736,0.319925,0.0177338,0.000646532,0.202432,0.010511,51,41,637.979
-534.149,0.990534,0.00628073,10,1023,0,539.619,-1.96174,-1.20311,1.75988,-1.46133,6.42326,-11.3064,-1.57355,0.00191288,0.0996117,1.03397,0.0538672,51,41,117.275
-532.915,0.893093,0.00528783,9,535,0,542.462,-1.93483,-1.89858,0.0899382,-1.51725,4.95867,-11.129,-1.50615,0.00325871,0.0126776,0.574733,0.048275,51,41,135.808
-534.329,0.999809,0.0161097,9,767,0,535.208,-1.90785,0.144286,1.81968,-1.87125,7.38349,-11.7778,-0.219497,0.00460767,0.268036,1.05041,0.0128748,51,41,489.638
-533.608,0.873679,0.0167253,8,511,0,536.163,-1.95674,0.499955,1.596,-1.70445,7.04434,-10.6555,-1.23295,0.00216304,0.312494,0.988901,0.0295552,51,41,210.939
-533.547,0.173087,0.0225665,4,23,0,536.283,-1.95353,0.52242,1.60053,-1.7107,7.17987,-10.6414,-1.20885,0.0023233,0.315302,0.990146,0.0289295,51,41,217.566
-534.215,0.993086,0.00229364,10,1023,0,536.578,-1.96622,1.04222,1.64502,-1.60131,8.63563,-10.0301,-1.42535,0.00168879,0.380277,1.00238,0.0398694,51,41,158.028
-533.138,0.983197,0.00631099,10,1023,0,536.801,-1.96126,-1.56038,1.57633,-1.27323,7.21616,-10.1546,-1.66866,0.00193686,0.0549521,0.983491,0.0726769,51,41,91.1182
-534.271,0.998605,0.0105231,10,1023,0,538.691,-1.90414,1.11278,-0.998734,-1.89303,13.1108,-7.61844,0.146598,0.00479306,0.389097,0.275348,0.0106967,51,41,590.314
-533.413,0.945802,0.0113678,10,1023,0,537.681,-1.95753,0.553887,1.28441,-1.7075,13.7684,-2.22874,-1.22568,0.00212358,0.319236,0.903214,0.0292497,51,41,212.938
-533.352,0.581145,0.0137237,9,511,0,536.971,-1.91999,-1.94184,-0.215667,-1.36869,14.9272,0.216067,-1.61946,0.00400027,0.00726984,0.490692,0.0631307,51,41,104.647
-533.162,0.938071,0.00705817,10,1023,0,538.677,-1.86226,-1.91962,1.66981,-1.82221,22.7125,11.638,-0.645002,0.0068869,0.0100472,1.0092,0.0177786,51,41,372.624
-533.174,0.892504,0.015397,9,767,0,534.881,-1.85436,-1.85967,1.42229,-1.89433,23.0604,13.882,0.243816,0.00728177,0.0175408,0.94113,0.0105674,51,41,617.049
-532.635,0.993477,0.0124651,10,1023,0,535.341,-1.95551,-1.17113,-0.695949,-1.69675,20.629,15.8875,-1.23777,0.0022245,0.103609,0.358614,0.030325,51,41,209.613
-532.635,8.52418e-06,0.0262075,2,4,1,539.518,-1.95551,-1.17113,-0.695949,-1.69675,20.629,15.8875,-1.23777,0.0022245,0.103609,0.358614,0.030325,51,41,209.613
-534.002,0.989651,0.00308692,10,1023,0,537.023,-1.96721,-1.88152,-1.33456,-1.05289,22.1001,14.0294,-1.73943,0.00163944,0.0148106,0.182996,0.0947105,51,41,71.6575
-534.92,0.98359,0.00384555,8,351,0,538.266,-1.96921,-1.87625,-1.51195,-1.25932,22.2393,14.2221,-1.66495,0.0015393,0.0154689,0.134215,0.0740684,51,41,92.1378
-536.977,0.941467,0.00886581,10,1023,0,538.94,-1.87541,-1.30586,1.9392,-1.89032,15.8944,14.8672,0.157334,0.00622929,0.0867676,1.08328,0.0109683,51,41,593.267
-536.962,0.987851,0.00540966,7,199,0,539.865,-1.87439,-1.35804,1.93376,-1.89494,15.9645,14.8089,0.141338,0.00628046,0.0802449,1.08179,0.0105063,51,41,588.868
-535.464,0.958794,0.00678826,5,39,0,539.457,-1.89428,-1.37181,1.93984,-1.89376,16.092,14.8305,0.157087,0.0052861,0.0785242,1.08345,0.0106237,51,41,593.199
-535.087,0.938136,0.0121495,10,1023,0,539.355,-1.89357,-1.93691,1.77979,-0.899443,6.2208,15.6834,-1.77845,0.00532172,0.00788641,1.03944,0.110056,51,41,60.927
-536.141,0.942759,0.0108991,9,511,0,537.161,-1.7427,-1.98076,1.92427,-1.09917,5.60141,15.1739,-1.71717,0.0128651,0.00240457,1.07917,0.0900832,51,41,77.7781
-536.141,4.65873e-11,0.0301018,1,3,1,538.515,-1.7427,-1.98076,1.92427,-1.09917,5.60141,15.1739,-1.71717,0.0128651,0.00240457,1.07917,0.0900832,51,41,77.7781
-535.868,0.996129,0.00468787,7,191,0,538.805,-1.70183,-1.98425,1.93225,-0.998744,5.79213,15.0365,-1.73594,0.0149087,0.00196918,1.08137,0.100126,51,41,72.6163
-535.452,0.943119,0.00615149,10,1023,0,539.383,-1.95251,-1.90955,-0.900568,-0.437446,2.38605,10.7111,-1.85023,0.00237426,0.0113059,0.302344,0.156255,51,41,41.1872
-536.688,0.999425,0.00454863,9,1023,0,539.914,-1.89776,-1.96405,-0.450028,0.576231,2.55921,11.087,-1.90766,0.00511177,0.0044937,0.426242,0.257623,51,41,25.3938
-538.545,0.995854,0.00766019,10,1023,0,541.956,-1.63178,-1.9672,1.96808,-1.93279,1.57135,17.6234,1.5962,0.0184108,0.00410041,1.09122,0.00672076,51,41,988.956
-533.02,0.949585,0.0119701,9,1023,0,542.599,-1.92732,-1.77582,0.324953,-1.71602,5.93004,19.4982,-1.18699,0.00363402,0.0280231,0.639362,0.0283982,51,41,223.577
-531.827,0.672456,0.0249676,3,9,0,533.993,-1.92858,-1.77864,0.373584,-1.73099,5.94771,19.5734,-1.13408,0.0035712,0.0276697,0.652736,0.0269009,51,41,238.129
-531.787,0.760679,0.015682,10,1023,0,534.008,-1.78186,-1.97768,0.3593,-1.82217,14.8889,25.1686,-0.618799,0.0109069,0.0027897,0.648807,0.0177829,51,41,379.83
-533.102,0.940125,0.0139376,10,1023,0,538.549,-1.97042,-1.52954,0.892394,-1.26808,9.36324,51.6769,-1.65476,0.00147877,0.0588075,0.795408,0.0731917,51,41,94.9404
-535.218,0.957052,0.00820825,10,1023,0,537.229,-1.94183,-1.92091,-0.504884,-1.44964,9.08713,53.9557,-1.55916,0.00290839,0.00988596,0.411157,0.0550356,51,41,121.232
-534.939,0.868474,0.0180735,7,223,0,539.052,-1.63973,-1.98793,1.75845,-1.03304,10.6347,54.6022,-1.72253,0.0180137,0.00150899,1.03357,0.0966962,51,41,76.3055
-538.493,0.0389334,0.0234621,8,257,0,543.136,-1.84793,-1.96597,1.79694,-1.06441,12.0562,56.4245,-1.74209,0.00760373,0.00425335,1.04416,0.0935589,51,41,70.9245
-537.712,0.999243,0.00377231,10,1023,0,543.116,-1.77245,-1.99227,-1.5397,-1.25611,8.90584,55.8062,-1.66633,0.0113776,0.000966565,0.126583,0.074389,51,41,91.7579
-535.096,0.999191,0.00689403,10,1023,0,542.66,-1.84912,-1.95075,1.75312,-0.302211,17.327,60.7329,-1.85785,0.00754408,0.00615595,1.03211,0.169779,51,41,39.0913
-537.968,0.999896,0.00682708,10,1023,0,539.977,-1.74927,-1.98928,-1.32396,1.91924,13.2508,57.5524,-1.93495,0.0125364,0.00134011,0.185911,0.391924,51,41,17.8881
-535.16,0.995994,0.00971009,9,1023,0,540.678,-1.86274,-1.94274,1.81842,-0.224629,14.0498,60.5269,-1.86283,0.00686305,0.0071579,1.05007,0.177537,51,41,37.7206
-537.142,0.978673,0.00779315,10,1023,0,539.571,-1.70053,-1.97813,1.95608,-0.732974,16.4441,56.4231,-1.79605,0.0149736,0.00273381,1.08792,0.126703,51,41,56.0855
-536.599,0.388297,0.0257588,2,7,0,537.45,-1.70578,-1.9781,1.95576,-0.751845,16.4451,56.4369,-1.79599,0.0147111,0.00273776,1.08783,0.124816,51,41,56.1037
-535.54,0.971276,0.00669747,10,1023,0,538.192,-1.93411,-1.97186,-1.69293,-1.0963,20.3536,55.5211,-1.73794,0.00329475,0.00351695,0.0844439,0.0903704,51,41,72.0656
-535.9,0.964248,0.00978741,7,255,0,540.822,-1.76637,-1.98323,-0.513513,-1.3474,20.7901,55.4941,-1.62789,0.0116814,0.0020963,0.408784,0.0652601,51,41,102.329
-536.274,0.55323,0.0175982,10,1023,0,540.142,-1.89792,-1.3895,1.50455,-1.84229,12.1952,83.5362,-0.534088,0.00510393,0.0763123,0.963752,0.0157708,51,41,403.126
-532.847,0.996363,0.00508312,6,127,0,537.832,-1.92084,-1.26131,1.39889,-1.85306,12.1828,83.5772,-0.448013,0.00395805,0.0923359,0.934696,0.0146945,51,41,426.796
-533.006,0.883924,0.0137162,9,511,0,536.936,-1.77366,-1.98622,-0.628099,-1.86273,8.74378,79.7124,-0.243926,0.0113168,0.00172282,0.377273,0.0137273,51,41,482.92
-534.929,0.975313,0.0152101,10,1023,0,540.088,-1.97084,-1.80158,0.72795,1.25466,11.4504,71.6926,-1.91535,0.001458,0.0248022,0.750186,0.325466,51,41,23.2774
-534.313,0.943615,0.0169134,10,1023,0,537.053,-1.96735,-0.380901,-0.00595066,-1.44077,10.7361,66.1459,-1.58313,0.00163238,0.202387,0.548364,0.0559226,51,41,114.64
-532.542,0.603868,0.0185936,5,39,0,535.849,-1.96969,-0.401938,0.073542,-1.44121,10.7435,66.1421,-1.58552,0.00151547,0.199758,0.570224,0.0558789,51,41,113.981
-534.569,0.889677,0.0076312,10,1023,0,538.969,-1.97259,0.403278,1.21932,-1.42851,13.39,65.9527,-1.59234,0.00137036,0.30041,0.885312,0.0571489,51,41,112.105
-533.301,0.958997,0.012141,9,511,0,535.844,-1.94871,-0.347529,-0.508946,-1.7797,13.4465,64.2347,-0.969501,0.00256468,0.206559,0.41004,0.02203,51,41,283.387
-532.894,0.994745,0.0103774,10,1023,0,534.259,-1.71524,-1.96781,1.74362,-1.87769,18.1207,63.4098,0.0170201,0.0142378,0.00402425,1.02949,0.0122312,51,41,554.681
-532.966,0.140777,0.0282218,2,5,1,533.984,-1.72254,-1.96776,1.74071,-1.87961,18.1191,63.3966,0.0235922,0.0138728,0.00403045,1.02869,0.0120388,51,41,556.488
-533.696,0.997679,0.0052643,10,1023,0,535.649,-1.97132,0.56508,-0.963318,-1.48134,21.8005,61.9836,-1.556,0.00143377,0.320635,0.285088,0.051866,51,41,122.099
-532.727,0.998602,0.00700029,10,1023,0,538.509,-1.90355,-1.94298,-0.156601,-1.5637,25.441,63.8407,-1.45444,0.00482265,0.00712737,0.506935,0.0436296,51,41,150.029
-533.579,0.999858,0.0080176,9,511,0,534.91,-1.66011,-1.99346,-0.426996,-1.43498,26.7511,63.2839,-1.53603,0.0169944,0.000816954,0.432576,0.056502,51,41,127.591
-533.279,0.932059,0.0117377,10,1023,0,538.236,-1.9325,-1.0048,1.60351,-1.81903,21.0464,70.472,-0.718798,0.00337503,0.124401,0.990965,0.0180974,51,41,352.331
-534.17,0.98714,0.0116021,9,511,0,535.886,-1.82929,-1.66195,1.51059,-1.92019,21.5122,72.3237,0.943073,0.0085355,0.0422565,0.965412,0.00798127,51,41,809.345
-534.17,0.036942,0.0296343,2,7,1,538.782,-1.82929,-1.66195,1.51059,-1.92019,21.5122,72.3237,0.943073,0.0085355,0.0422565,0.965412,0.00798127,51,41,809.345
-536.168,0.975286,0.00836518,10,1023,0,540.067,-1.90266,-1.9512,0.284532,1.04046,12.7219,72.8604,-1.9204,0.00486681,0.00609966,0.628246,0.304046,51,41,21.8898
-536.97,0.907938,0.0106354,9,767,0,539.21,-1.93927,-1.82885,1.23398,0.890726,13.7252,71.3843,-1.91525,0.00303628,0.0213942,0.889343,0.289073,51,41,23.3075
-534.579,0.991358,0.00520791,10,1023,0,541.055,-1.9681,-1.84021,-0.523487,-0.554146,15.2232,77.0606,-1.8315,0.00159501,0.0199743,0.406041,0.144585,51,41,46.3362
-534.431,0.333358,0.0251965,1,3,0,536.543,-1.96849,-1.83978,-0.49237,-0.499691,15.3398,77.2799,-1.82577,0.00157541,0.0200276,0.414598,0.150031,51,41,47.9133
-534.431,0,0.115784,0,1,1,537.768,-1.96849,-1.83978,-0.49237,-0.499691,15.3398,77.2799,-1.82577,0.00157541,0.0200276,0.414598,0.150031,51,41,47.9133
-533.39,0.91953,0.00928209,10,1023,0,537.291,-1.70636,-1.97948,1.4711,-1.76956,37.9329,16.7755,-0.923776,0.0146822,0.0025653,0.954552,0.0230442,51,41,295.962
-534.687,0.998127,0.00474703,9,767,0,535.779,-1.78777,-1.97142,1.87142,-1.6294,36.5801,17.5173,-1.31705,0.0106114,0.00357248,1.06464,0.0370601,51,41,187.813
-534.426,0.885579,0.00987085,10,1023,0,538.816,-1.87577,-1.94802,1.42866,-1.40847,-10.3801,-0.444299,-1.58255,0.00621139,0.00649811,0.942883,0.0591532,51,41,114.798
-535.01,0.966956,0.0106273,10,1023,0,537.592,-1.89451,-1.96508,-0.182287,-1.32867,-13.1059,-53.9775,-1.64888,0.00527429,0.00436441,0.499871,0.0671329,51,41,96.5579
-535.794,0.523225,0.0151772,9,699,0,539.075,-1.64982,-1.98524,1.3573,-0.0419997,6.58892,-40.9483,-1.86853,0.017509,0.00184561,0.923258,0.1958,51,41,36.153
-535.928,0.996245,0.00332367,10,1023,0,540.281,-1.89577,-1.97269,-1.29112,-1.44917,19.1785,-52.5422,-1.56222,0.00521161,0.00341364,0.194941,0.0550826,51,41,120.388
-534.354,0.999407,0.0050523,10,1023,0,538.897,-1.89804,-1.97101,-1.40885,-1.7131,38.0435,-29.2878,-1.18889,0.00509818,0.00362388,0.162568,0.02869,51,41,223.056
-533.441,0.2806,0.0102066,9,511,0,540.862,-1.97127,-0.325276,1.60397,-1.31659,31.8174,-31.7374,-1.64973,0.00143646,0.209341,0.991093,0.0683414,51,41,96.3242
-531.983,0.999986,0.00104302,10,1023,0,535.212,-1.96152,-1.46236,0.206238,-1.55897,31.6843,-31.8622,-1.46943,0.00192401,0.0672052,0.606716,0.0441035,51,41,145.906
-534.541,0.995346,0.00312632,10,1023,0,537.654,-1.8615,-1.8688,0.959828,-1.83444,26.1594,-62.8627,-0.595146,0.00692502,0.0164,0.813953,0.0165558,51,41,386.335
-532.922,0.98192,0.00319887,9,639,0,537.188,-1.71878,-1.97745,1.53527,-1.87532,26.1667,-68.8541,0.0342203,0.0140609,0.00281886,0.972199,0.012468,51,41,559.411
-532.94,0.944987,0.00702355,9,1023,0,535.826,-1.88213,-1.79615,1.72803,-1.85788,26.5212,-64.8419,-0.389894,0.00589332,0.0254807,1.02521,0.0142123,51,41,442.779
-533.052,0.998513,0.0100831,10,1023,0,534.821,-1.84363,-1.95031,-0.979093,-1.89144,41.9766,-88.3026,0.126976,0.00781859,0.00621131,0.28075,0.0108558,51,41,584.918
-534.209,0.858436,0.00718915,10,1023,0,537.23,-1.96692,-0.673196,1.69982,-1.49803,45.8569,-117.044,-1.54618,0.0016538,0.16585,1.01745,0.0501973,51,41,124.801
-534.49,0.834432,0.0114307,10,1023,0,536.64,-1.97059,-0.755417,0.853586,-1.4131,16.8637,-147.237,-1.6104,0.00147043,0.155573,0.784736,0.0586896,51,41,107.139
-535.526,0.593511,0.0172636,8,419,0,536.962,-1.96943,-1.65929,0.19924,-1.00097,19.1221,-172.251,-1.74127,0.00152837,0.0425884,0.604791,0.099903,51,41,71.1519
-536.429,0.995531,0.00345516,10,1023,0,539.34,-1.96657,-1.70961,0.809073,0.656915,17.5895,-190.971,-1.90314,0.00167136,0.0362991,0.772495,0.265691,51,41,26.6362
-532.97,0.923738,0.0120189,9,591,0,539.065,-1.96262,-1.56853,1.47769,-1.23055,27.185,-200.165,-1.69387,0.00186887,0.0539334,0.956365,0.076945,51,41,84.1869
-534.12,0.97536,0.00778005,10,1023,0,537.896,-1.53859,-1.99366,0.053904,-1.90503,19.8204,-227.886,0.861057,0.0230703,0.000792362,0.564824,0.00949673,51,41,786.791
-532.985,0.957681,0.0107001,10,1023,0,536.863,-1.71908,-1.97454,1.38875,-1.80377,39.6788,-295.394,-0.746012,0.0140458,0.00318273,0.931906,0.0196227,51,41,344.847
-532.766,0.257745,0.0177659,2,5,1,533.501,-1.72136,-1.97435,1.39312,-1.80133,39.6338,-295.341,-0.754121,0.013932,0.00320583,0.933107,0.0198673,51,41,342.617
-532.549,0.985593,0.00660238,10,1023,0,534.478,-1.8226,-1.95929,-0.56438,-1.87992,32.1776,-279.928,-0.0542598,0.00886983,0.00508824,0.394795,0.0120081,51,41,535.079
-533.201,0.983124,0.00859494,10,1023,0,535.125,-1.82964,-1.861,-0.273341,-1.92353,33.4846,-284.196,1.04939,0.00851805,0.0173753,0.474831,0.00764655,51,41,838.582
-533.805,0.842772,0.00933016,7,127,0,535.654,-1.84076,-1.89517,-0.445695,-1.91134,35.4845,-287.238,0.553646,0.00796209,0.0131038,0.427434,0.00886559,51,41,702.253
-533.718,0.982139,0.00587757,10,1023,0,536.26,-1.63478,-1.98893,1.23454,-1.58351,46.6356,-279.73,-1.3492,0.018261,0.00138415,0.889497,0.0416493,51,41,178.97
-534.167,0.773963,0.0114887,10,1023,0,536.625,-1.96394,-1.81704,0.47835,0.795971,90.8265,-291.909,-1.91157,0.00180304,0.0228694,0.681546,0.279597,51,41,24.3179
