# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_3.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2225.22,0.751325,0.458902,2,5,1,2226.58,-1.62971,-1.94956,0.0270934,-0.0387152,0.000170766,2.83392e-06,50.1355,54.5935
-2224.34,0.997393,0.337374,3,7,0,2225.55,-1.63256,-1.96479,0.00800263,-0.00380312,0.000169583,1.9848e-06,50.04,54.9601
-2224.05,0.856558,0.324209,3,8,1,2224.75,-1.63319,-1.98053,0.000523476,0.0156387,0.000169321,1.10744e-06,50.0026,55.1642
-2225.47,0.764016,0.350048,2,5,1,2226.52,-1.6278,-1.98171,0.00855847,-0.0605715,0.000171559,1.04213e-06,50.0428,54.364
-2230.7,0.0178129,0.463625,1,2,1,2234.1,-1.62516,-1.97062,0.0178325,0.0177906,0.00017266,1.6599e-06,50.0892,55.1868
-2229.77,0.999983,0.0199706,5,31,0,2231.76,-1.62599,-1.96883,0.0179989,0.0195801,0.000172315,1.75997e-06,50.09,55.2056
-2228.75,0.922067,0.06984,3,13,1,2232.59,-1.62804,-1.95242,0.0147279,0.0340316,0.000171462,2.67464e-06,50.0736,55.3573
-2226.58,0.97356,0.04899,5,38,1,2232.98,-1.62948,-1.93217,0.00520847,-0.0507827,0.000170861,3.80336e-06,50.026,54.4668
-2226.17,0.962945,0.0706485,4,27,1,2228.4,-1.63252,-1.89012,0.0257677,0.0246584,0.000169597,6.14729e-06,50.1288,55.2589
-2225.79,0.999884,0.115804,3,7,0,2226.27,-1.63446,-1.89451,0.0275534,0.0161103,0.00016879,5.903e-06,50.1378,55.1692
-2226.16,0.956435,0.278489,3,15,0,2227.79,-1.63269,-1.87895,0.0212861,0.0228782,0.000169528,6.77021e-06,50.1064,55.2402
-2227.61,0.855228,0.283493,3,9,1,2229.57,-1.63115,-1.83593,0.033893,0.00457292,0.000170167,9.16848e-06,50.1695,55.048
-2227.3,0.970496,0.183125,3,7,0,2228.7,-1.63311,-1.86562,0.0277767,-0.0224046,0.000169354,7.51323e-06,50.1389,54.7648
-2228.92,0.236716,0.559552,2,7,1,2231.39,-1.63878,-1.87722,0.0359339,0.0049533,0.000166996,6.86663e-06,50.1797,55.052
-2228.54,0.99951,0.0788944,5,31,0,2230.45,-1.63015,-1.88823,0.011014,-0.0637192,0.000170583,6.25259e-06,50.0551,54.3309
-2226.45,0.994446,0.128806,5,31,0,2229.82,-1.63807,-1.89052,0.0326199,0.0427176,0.000167289,6.12496e-06,50.1631,55.4485
-2227.24,0.839845,0.160412,3,8,1,2230.65,-1.63213,-1.94651,0.0459684,0.0335406,0.000169759,3.00412e-06,50.2298,55.3522
-2225.92,0.914399,0.194372,3,12,1,2229.12,-1.63289,-1.94268,0.0340476,-0.035273,0.000169444,3.21769e-06,50.1702,54.6296
-2225.1,0.920689,0.139919,3,14,1,2227.18,-1.6301,-1.94713,0.0274932,-0.0289241,0.000170605,2.96944e-06,50.1375,54.6963
-2226.01,0.844878,0.306836,3,9,1,2226.91,-1.63522,-1.9061,0.0280982,0.0516763,0.000168476,5.25669e-06,50.1405,55.5426
-2226.46,0.498734,0.342266,3,10,1,2230.54,-1.63225,-1.90437,0.0435554,-0.0114587,0.000169711,5.35306e-06,50.2178,54.8797
-2225.76,0.99817,0.184254,3,7,0,2226.87,-1.63161,-1.93489,0.0424546,-0.019079,0.000169978,3.65193e-06,50.2123,54.7997
-2226.25,0.881555,0.121191,3,15,1,2229.04,-1.63321,-1.93174,0.0419888,-0.0281119,0.000169312,3.82732e-06,50.2099,54.7048
-2224.68,0.998313,0.187025,3,15,0,2226.9,-1.63041,-1.95702,0.0208675,-0.0152612,0.000170476,2.41801e-06,50.1043,54.8398
-2226.72,0.617229,0.260163,2,5,1,2230.06,-1.63939,-1.9788,0.0334581,0.00193649,0.00016674,1.2039e-06,50.1673,55.0203
-2225.4,0.8,0.223266,2,5,1,2228.05,-1.63643,-1.97476,0.0487551,0.0185934,0.000167974,1.42909e-06,50.2438,55.1952
-2227.43,0.959123,0.111184,4,15,0,2228.27,-1.63984,-1.97321,0.0428186,0.00392363,0.000166556,1.51545e-06,50.2141,55.0412
-2226.31,0.795746,0.292868,2,5,1,2227.71,-1.63129,-1.98901,0.0263498,0.0428155,0.000170111,6.34912e-07,50.1317,55.4496
-2226.31,0,0.23148,0,1,1,2228.04,-1.63129,-1.98901,0.0263498,0.0428155,0.000170111,6.34912e-07,50.1317,55.4496
-2227.46,0.999584,0.0207635,5,31,0,2228.13,-1.63015,-1.98423,0.0278229,0.0416952,0.000170582,9.01616e-07,50.1391,55.4378
-2228.2,0.949166,0.0304684,4,20,1,2229.75,-1.62961,-1.98154,0.0291106,0.0418682,0.00017081,1.05155e-06,50.1456,55.4396
-2227.58,0.856949,0.0631931,2,7,1,2229.84,-1.63023,-1.98943,0.0347837,0.0388643,0.00017055,6.11371e-07,50.1739,55.4081
-2226.65,1,0.0330775,5,31,0,2227.97,-1.63785,-1.97079,0.0239994,-0.0121211,0.000167382,1.65078e-06,50.12,54.8727
-2225.57,0.8317,0.0778999,2,6,1,2230.15,-1.63736,-1.95791,0.0234413,0.00323229,0.000167587,2.36881e-06,50.1172,55.0339
-2224.16,0.83082,0.104668,2,6,1,2228.26,-1.63585,-1.97499,0.0277625,0.014886,0.000168215,1.41674e-06,50.1388,55.1563
-2225.65,0.894111,0.0608058,3,11,1,2228.93,-1.6386,-1.98102,0.0334282,0.00764253,0.000167071,1.08037e-06,50.1671,55.0802
-2225.4,0.915897,0.12075,3,12,1,2226.28,-1.63179,-1.98424,0.0165011,0.0414156,0.000169903,9.00671e-07,50.0825,55.4349
-2226.09,0.990004,0.0822731,3,7,0,2226.83,-1.63115,-1.98627,0.0171224,0.0438939,0.000170166,7.87609e-07,50.0856,55.4609
-2224.45,0.798793,0.0980374,2,5,1,2229.35,-1.63518,-1.96179,0.0172422,0.0483228,0.00016849,2.15256e-06,50.0862,55.5074
-2225.09,0.999879,0.171612,3,7,0,2225.19,-1.63759,-1.92959,0.0162711,0.0372393,0.00016749,3.94725e-06,50.0814,55.391
-2225.55,0.973787,0.235463,4,15,0,2226.65,-1.63427,-1.93868,0.0278159,-0.0165532,0.000168869,3.44071e-06,50.1391,54.8262
-2224.94,0.809738,0.327531,3,9,1,2227.03,-1.63853,-1.95587,0.000583676,0.0439607,0.000167098,2.48248e-06,50.0029,55.4616
-2224.23,0.780952,0.235462,2,5,1,2227.42,-1.6323,-1.98087,0.0037673,0.0218214,0.00016969,1.08866e-06,50.0188,55.2291
-2224.07,0.717027,0.256232,2,5,1,2225.67,-1.6346,-1.9885,-0.000924236,0.00934681,0.000168734,6.63374e-07,49.9954,55.0981
-2223.51,0.740345,0.192613,2,4,1,2224.58,-1.63563,-1.99716,0.0102661,0.0164083,0.000168305,1.80652e-07,50.0513,55.1723
-2223.45,0.799969,0.136168,2,5,1,2223.65,-1.63567,-1.99712,0.0114742,0.0192609,0.000168289,1.83029e-07,50.0574,55.2022
-2223.33,0.5,0.118715,1,2,1,2224.53,-1.6359,-1.99897,0.0132606,0.0267991,0.000168192,7.95142e-08,50.0663,55.2814
-2223.33,0.666538,0.0787621,1,3,1,2224.2,-1.63535,-1.99833,0.0130957,0.0237073,0.000168423,1.15267e-07,50.0655,55.2489
-2223.6,0.970394,0.0215204,5,34,1,2225.51,-1.63471,-1.99771,0.0241043,0.0309809,0.000168686,1.50097e-07,50.1205,55.3253
-2223.52,0.874971,0.0479107,3,8,1,2224.59,-1.63494,-1.99321,0.0204743,0.0281883,0.000168592,4.00723e-07,50.1024,55.296
-2223.63,0.833298,0.0442792,2,6,1,2226.25,-1.63532,-1.98469,0.0156983,0.0312632,0.000168434,8.75942e-07,50.0785,55.3283
-2223.91,0.833067,0.0608198,2,6,1,2227.07,-1.63465,-1.97395,0.0123604,0.032552,0.000168715,1.47444e-06,50.0618,55.3418
-2223.61,0.909083,0.0658552,3,11,1,2224.11,-1.63462,-1.98611,0.0109596,0.0273677,0.000168726,7.96515e-07,50.0548,55.2874
-2225.86,0.997979,0.0575881,4,31,0,2228.49,-1.63124,-1.94919,-0.0129302,-0.00338765,0.00017013,2.85485e-06,49.9353,54.9644
-2228.85,0.945932,0.122341,4,31,1,2230.49,-1.62554,-1.90421,-0.0141951,-0.0434016,0.000172502,5.36198e-06,49.929,54.5443
-2226.82,0.946242,0.0577145,4,20,1,2233.08,-1.62747,-1.96569,-0.0109129,-0.00411018,0.000171696,1.93499e-06,49.9454,54.9568
-2224.31,0.888889,0.113185,3,9,1,2227.94,-1.63098,-1.97701,0.0053762,-0.00356798,0.000170239,1.30387e-06,50.0269,54.9625
-2225.29,0.863966,0.0913273,3,9,1,2227.5,-1.6346,-1.98585,0.00299402,-0.0200507,0.000168733,8.11242e-07,50.015,54.7895
-2225.3,0.883179,0.159079,3,9,1,2227.33,-1.63274,-1.98051,-0.0051075,0.0503623,0.000169506,1.10879e-06,49.9745,55.5288
-2224.67,0.830332,0.156371,2,6,1,2226.63,-1.633,-1.97619,-0.00382539,0.0374278,0.0001694,1.3493e-06,49.9809,55.393
-2224.1,0.5,0.181347,1,2,1,2226.22,-1.63411,-1.98892,-0.00286223,0.0394961,0.000168939,6.39847e-07,49.9857,55.4147
-2224,0.89763,0.0831562,3,10,1,2224.61,-1.63691,-1.99405,-0.00117516,0.0284701,0.000167771,3.54118e-07,49.9941,55.2989
-2223.67,0.5,0.126898,1,2,1,2225.15,-1.63593,-1.99998,-0.00080034,0.0262302,0.00016818,2.32908e-08,49.996,55.2754
-2223.75,0.66641,0.0332895,1,3,1,2224.96,-1.63614,-1.99995,-0.000739929,0.0241146,0.000168092,2.48548e-08,49.9963,55.2532
-2223.75,0,0.0379338,0,1,1,2227.67,-1.63614,-1.99995,-0.000739929,0.0241146,0.000168092,2.48548e-08,49.9963,55.2532
-2223.77,0.5,0.00853637,1,2,1,2226.11,-1.63617,-1.99933,-0.000911527,0.0244717,0.000168081,5.93866e-08,49.9954,55.257
-2223.85,0.976186,0.00459398,5,42,1,2226.9,-1.63653,-1.99925,-0.00209728,0.0270037,0.000167931,6.43683e-08,49.9895,55.2835
-2223.86,0.916666,0.00555997,3,12,1,2225.8,-1.6365,-1.99933,-0.0022558,0.0266868,0.000167945,5.98528e-08,49.9887,55.2802
-2223.87,0.9375,0.00563963,4,16,1,2224.94,-1.63663,-1.99879,-0.00187588,0.0275201,0.000167891,8.94933e-08,49.9906,55.289
-2223.79,0.968747,0.00431356,5,32,1,2225.16,-1.6363,-1.99764,-0.00265472,0.0306657,0.000168028,1.53589e-07,49.9867,55.322
-2223.77,0.923076,0.00735062,3,13,1,2225.32,-1.63619,-1.99856,-0.0020145,0.0281144,0.000168071,1.02301e-07,49.9899,55.2952
-2223.73,0.8,0.00502563,2,5,1,2225.45,-1.63614,-1.99964,-0.00183464,0.0279046,0.000168091,4.26388e-08,49.9908,55.293
-2223.76,0.499992,0.0122471,1,2,1,2225.25,-1.63624,-1.99989,-0.0019715,0.0272055,0.000168053,2.86419e-08,49.9901,55.2857
-2223.76,0,0.00612505,0,1,1,2229.91,-1.63624,-1.99989,-0.0019715,0.0272055,0.000168053,2.86419e-08,49.9901,55.2857
-2223.76,0.888889,0.00098268,3,9,1,2226.09,-1.63627,-1.99996,-0.00178971,0.0270464,0.000168038,2.43151e-08,49.9911,55.284
-2223.76,0.8,0.00059309,2,5,1,2226.32,-1.63627,-1.99994,-0.00175543,0.0271505,0.000168038,2.58446e-08,49.9912,55.2851
-2223.76,0.666666,0.00127996,1,3,1,2227.45,-1.63627,-1.99989,-0.00176551,0.027314,0.000168038,2.83392e-08,49.9912,55.2868
-2223.76,0.954545,0.000729229,4,22,1,2225.79,-1.63629,-1.99988,-0.00181314,0.0273042,0.000168032,2.92267e-08,49.9909,55.2867
-2223.75,0.916666,0.000962491,3,12,1,2224.93,-1.63627,-1.99974,-0.00184697,0.0276815,0.00016804,3.66124e-08,49.9908,55.2907
-2223.77,0.949999,0.00117667,4,20,1,2226.76,-1.63632,-1.99931,-0.0020858,0.0284694,0.000168019,6.07117e-08,49.9896,55.2989
-2223.67,0.994318,0.000828795,7,176,1,2224.34,-1.63613,-1.99964,-0.000198738,0.0268901,0.000168095,4.24569e-08,49.999,55.2823
-2223.7,0.965516,0.00272493,4,29,1,2224.62,-1.63622,-1.99971,-0.000106265,0.0262248,0.000168061,3.83905e-08,49.9995,55.2754
-2223.69,0.958333,0.00137813,4,24,1,2224.31,-1.63622,-1.99967,-4.8917e-05,0.0262784,0.000168059,4.05102e-08,49.9998,55.2759
-2223.68,0.954545,0.00272607,4,22,1,2224.01,-1.63614,-1.99979,-0.000114173,0.0261899,0.000168093,3.38307e-08,49.9994,55.275
-2223.55,0.970588,0.00498046,5,34,1,2224.45,-1.63554,-1.9992,0.00239096,0.0227417,0.000168343,6.67847e-08,50.012,55.2388
-2223.84,0.937497,0.00682679,4,16,1,2228.31,-1.63516,-1.99252,-0.000519114,0.01871,0.000168499,4.39041e-07,49.9974,55.1965
-2223.87,0.977778,0.00736169,5,45,1,2224.35,-1.63522,-1.99029,-8.70322e-06,0.0190599,0.000168476,5.6358e-07,50,55.2001
-2223.95,0.991328,0.0103167,6,116,1,2225.7,-1.63516,-1.99236,0.014702,-0.00175865,0.000168502,4.48349e-07,50.0735,54.9815
-2223.9,0.95,0.00752858,4,20,1,2225.38,-1.63531,-1.99468,0.0145011,-0.00065012,0.000168438,3.18947e-07,50.0725,54.9932
-2224.45,0.888578,0.0183481,3,9,1,2225.37,-1.63626,-1.99884,0.0137758,-0.00519322,0.000168044,8.69221e-08,50.0689,54.9455
-2224.2,0.977771,0.0140423,5,45,1,2225.1,-1.63694,-1.99745,0.0132034,0.00740178,0.000167762,1.6455e-07,50.066,55.0777
-2224.35,0.956511,0.0105551,4,23,1,2224.96,-1.63655,-1.99322,0.0110376,0.0039025,0.000167921,4.00478e-07,50.0552,55.041
-2224.52,0.928537,0.0222454,3,14,1,2224.88,-1.6365,-1.99037,0.0108079,0.0016604,0.000167943,5.59267e-07,50.054,55.0174
-2223.72,0.97773,0.0281057,5,45,1,2225.48,-1.63373,-1.99253,0.00446914,0.00592399,0.000169097,4.38642e-07,50.0223,55.0622
-2223.97,0.952053,0.035234,4,21,1,2224.15,-1.63511,-1.99061,0.0047114,0.00631108,0.000168523,5.45576e-07,50.0236,55.0663
-2223.64,0.8,0.0320231,2,5,1,2225.43,-1.63461,-1.9965,0.00619992,0.0075619,0.00016873,2.1718e-07,50.031,55.0794
-2223.83,0.899574,0.0448784,3,10,1,2224.04,-1.63524,-1.99538,0.00544632,0.00735902,0.000168466,2.79565e-07,50.0272,55.0773
-2223.69,0.666667,0.0332103,1,3,1,2225.26,-1.63507,-1.99689,0.00571638,0.00907881,0.00016854,1.95445e-07,50.0286,55.0953
-2223.67,0.888876,0.017842,3,9,1,2225.14,-1.63511,-1.99809,0.00678024,0.00792678,0.000168523,1.28538e-07,50.0339,55.0832
-2223.66,0.499985,0.0226552,1,2,1,2224.62,-1.63521,-1.99923,0.00692005,0.00790552,0.000168481,6.50858e-08,50.0346,55.083
-2223.71,0.499946,0.0244437,1,2,1,2225.09,-1.63546,-1.99991,0.00704668,0.00783563,0.000168377,2.71543e-08,50.0352,55.0823
-2223.71,0,0.013671,0,1,1,2224.81,-1.63546,-1.99991,0.00704668,0.00783563,0.000168377,2.71543e-08,50.0352,55.0823
-2223.71,0,0.00217711,0,1,1,2224.69,-1.63546,-1.99991,0.00704668,0.00783563,0.000168377,2.71543e-08,50.0352,55.0823
-2223.72,0.933333,0.000363951,3,15,1,2224.06,-1.63546,-1.99988,0.00705332,0.00781199,0.000168377,2.87626e-08,50.0353,55.082
-2223.72,0.799999,0.00105036,2,5,1,2225.39,-1.63546,-1.99979,0.00711544,0.00775848,0.000168374,3.40565e-08,50.0356,55.0815
-2223.91,0.99811,0.000347774,9,529,1,2225.27,-1.63515,-1.99852,0.00251535,0.0057449,0.000168505,1.04699e-07,50.0126,55.0603
-2223.65,0.995412,0.00133873,7,218,1,2225.35,-1.63419,-1.99791,0.00275519,0.00865363,0.000168904,1.39047e-07,50.0138,55.0909
-2223.71,0.983333,0.00117398,5,60,1,2227.62,-1.63449,-1.99656,0.00376144,0.00730257,0.000168781,2.13871e-07,50.0188,55.0767
-2223.7,0.997283,0.00101974,8,368,1,2223.98,-1.63426,-1.99736,0.00405802,0.00495062,0.000168873,1.69584e-07,50.0203,55.052
-2223.6,0.98,0.0028497,5,50,1,2226.74,-1.63432,-1.99387,0.00453608,0.0142655,0.000168849,3.63945e-07,50.0227,55.1498
-2223.61,0.983046,0.00375703,5,59,1,2225.87,-1.63447,-1.99457,0.00371272,0.014822,0.000168786,3.24759e-07,50.0186,55.1556
-2223.6,0.982454,0.00286712,5,57,1,2224.22,-1.63461,-1.99565,0.00391499,0.0143356,0.000168731,2.64625e-07,50.0196,55.1505
-2223.58,0.967742,0.00299269,4,31,1,2224.49,-1.63463,-1.99682,0.00391032,0.0141527,0.000168721,1.99604e-07,50.0196,55.1486
-2223.49,0.96,0.00466876,4,25,1,2224.65,-1.63457,-1.99816,0.00536604,0.0151777,0.000168747,1.2483e-07,50.0268,55.1594
-2223.56,0.992805,0.00344874,7,139,1,2224.26,-1.63488,-1.98997,0.00722019,0.0246415,0.000168619,5.81221e-07,50.0361,55.2587
-2224.34,0.99005,0.00813213,6,101,1,2225.54,-1.63483,-1.98318,0.00821659,0.0557546,0.000168636,9.59915e-07,50.0411,55.5854
-2224.09,0.988633,0.00967675,6,88,1,2225.05,-1.63699,-1.96749,0.0084025,0.0497367,0.000167741,1.83472e-06,50.042,55.5222
-2224.21,0.990377,0.0151125,6,105,1,2225.54,-1.635,-1.9653,0.00575561,0.0422624,0.000168566,1.95684e-06,50.0288,55.4438
-2225.61,0.990297,0.00993584,6,105,1,2226.97,-1.63394,-1.95504,0.0139784,0.0608555,0.000169009,2.52875e-06,50.0699,55.639
-2224.21,0.984352,0.0174406,6,64,1,2230.1,-1.63137,-1.98277,0.020983,0.00822452,0.000170078,9.82905e-07,50.1049,55.0864
-2223.78,0.999931,0.0311086,5,31,0,2224.44,-1.63238,-1.98401,0.0182609,-0.000586455,0.000169658,9.13847e-07,50.0913,54.9938
-2224.83,0.968573,0.0524775,5,32,1,2224.99,-1.63384,-1.94682,0.0316399,0.000914639,0.00016905,2.98661e-06,50.1582,55.0096
-2225.17,0.979253,0.0374175,5,50,1,2229.99,-1.63398,-1.93199,0.00383426,0.00549544,0.000168993,3.81357e-06,50.0192,55.0577
-2225,0.991049,0.0283718,6,112,1,2225.83,-1.63335,-1.92389,0.0164323,0.0205462,0.000169254,4.265e-06,50.0822,55.2157
-2226.09,0.985776,0.0881558,3,7,0,2226.25,-1.63184,-1.92155,0.0134027,0.0379602,0.00016988,4.39573e-06,50.067,55.3986
-2225.54,0.966412,0.0965801,4,30,1,2226.89,-1.6396,-1.92416,0.00104092,0.0670276,0.000166653,4.25013e-06,50.0052,55.7038
-2226.65,0.993985,0.105777,4,19,0,2228.58,-1.64062,-1.91482,-0.0127064,0.0743376,0.000166228,4.77063e-06,49.9365,55.7805
-2227.01,0.996373,0.142995,5,31,0,2228.21,-1.63728,-1.86254,0.0195778,0.0237668,0.00016762,7.68494e-06,50.0979,55.2496
-2226.95,0.983126,0.199911,3,15,0,2228.73,-1.62982,-1.90474,-0.00518395,0.0194873,0.000170719,5.33264e-06,49.9741,55.2046
-2226.44,0.803968,0.21451,2,6,1,2231.27,-1.62979,-1.92009,-0.00847953,-0.00730199,0.000170732,4.47678e-06,49.9576,54.9233
-2227.65,0.977748,0.152096,3,7,0,2227.83,-1.62816,-1.90998,-0.0102349,0.00609502,0.00017141,5.04034e-06,49.9488,55.064
-2225.15,0.969625,0.208301,2,7,0,2228.87,-1.63218,-1.92722,0.00774446,0.0165447,0.000169738,4.07959e-06,50.0387,55.1737
-2224.9,0.790868,0.326335,2,5,1,2226.15,-1.63253,-1.94492,0.00574803,0.026394,0.000169593,3.09279e-06,50.0287,55.2771
-2224.12,0.9,0.196393,3,10,1,2225.65,-1.63831,-1.97484,0.00800442,0.0499059,0.000167192,1.42501e-06,50.04,55.524
-2225.64,0.496263,0.23672,1,3,1,2227.09,-1.64019,-1.98245,0.00632545,0.0301088,0.00016641,1.00073e-06,50.0316,55.3161
-2224.69,0.666667,0.115331,1,3,1,2227.85,-1.63988,-1.98856,0.00828527,0.0402743,0.000166536,6.6014e-07,50.0414,55.4229
-2225.97,0.886056,0.145795,3,10,1,2228.22,-1.63228,-1.98461,0.0516096,0.013737,0.000169697,8.80367e-07,50.258,55.1442
-2225.43,0.827327,0.193468,2,6,1,2226.48,-1.6319,-1.98421,0.0446671,0.0128387,0.000169856,9.02232e-07,50.2233,55.1348
-2224.96,0.832632,0.147121,2,6,1,2226.02,-1.63231,-1.96955,0.0411518,0.0024667,0.000169686,1.71967e-06,50.2058,55.0259
-2225.25,0.906357,0.192558,3,11,1,2226.52,-1.63831,-1.96855,0.041036,0.0408584,0.000167192,1.77543e-06,50.2052,55.429
-2225.42,0.86761,0.163307,3,10,1,2228.43,-1.63807,-1.96583,0.0391533,0.06076,0.000167291,1.92713e-06,50.1958,55.638
-2225.9,0.849743,0.175256,3,11,1,2228.75,-1.64261,-1.97953,0.0286407,0.10787,0.000165403,1.16325e-06,50.1432,56.1326
-2226.99,0.934755,0.0801605,4,17,1,2227.71,-1.64545,-1.95926,0.0192382,0.103329,0.000164223,2.29332e-06,50.0962,56.085
-2225.51,0.916061,0.126225,3,12,1,2227.59,-1.64071,-1.94787,0.0225514,0.0897409,0.000166191,2.92798e-06,50.1128,55.9423
-2226.19,0.82146,0.135155,2,6,1,2229.56,-1.64063,-1.9684,0.0341191,0.0991679,0.000166226,1.78409e-06,50.1706,56.0413
-2226.11,0.833333,0.143772,2,6,1,2226.69,-1.64112,-1.97373,0.0347808,0.0991939,0.000166023,1.48671e-06,50.1739,56.0415
-2226.42,0.932968,0.113714,3,15,1,2226.82,-1.64227,-1.97041,0.0410472,0.0822851,0.000165544,1.67154e-06,50.2052,55.864
-2226.67,0.8,0.193206,2,5,1,2228.22,-1.64059,-1.94572,0.0441545,0.0724812,0.000166243,3.04799e-06,50.2208,55.7611
-2225.24,0.895184,0.275454,3,10,1,2228.41,-1.63991,-1.94888,0.00464575,0.095699,0.000166524,2.87192e-06,50.0232,56.0048
-2225.1,0.812121,0.29765,3,8,1,2228.2,-1.63835,-1.97847,0.0416017,0.0459635,0.000167174,1.2225e-06,50.208,55.4826
-2224.56,0.748061,0.171984,2,4,1,2226.6,-1.63711,-1.98783,0.0392043,0.0407135,0.00016769,7.00462e-07,50.196,55.4275
-2224.24,0.748798,0.172951,2,4,1,2224.79,-1.63791,-1.99752,0.0366035,0.0366586,0.000167357,1.60377e-07,50.183,55.3849
-2224.63,0.487812,0.226481,1,2,1,2225.46,-1.63648,-1.99245,0.037749,0.0491827,0.000167951,4.43394e-07,50.1887,55.5164
-2225.74,0.77659,0.135195,2,5,1,2226.27,-1.63433,-1.9838,0.0384432,0.0511155,0.000168845,9.25407e-07,50.1922,55.5367
-2227.09,0.938807,0.102889,4,18,1,2228.74,-1.64447,-1.96913,0.0222283,0.0715898,0.000164628,1.7434e-06,50.1111,55.7517
-2225.4,0.997631,0.0910034,3,15,0,2229.34,-1.64085,-1.97304,0.0174015,0.0438349,0.000166133,1.52506e-06,50.087,55.4603
-2225.46,0.875,0.176987,3,8,1,2227.01,-1.63419,-1.99745,-0.0133932,0.0687398,0.000168905,1.64319e-07,49.933,55.7218
-2226.25,0.743631,0.188648,2,4,1,2227.7,-1.63509,-1.98459,-0.0248865,0.0769736,0.00016853,8.81569e-07,49.8756,55.8082
-2226.46,0.936029,0.0769878,4,16,1,2228.72,-1.63314,-1.99867,-0.0271355,-0.00697722,0.00016934,9.63526e-08,49.8643,54.9267
-2226.84,0.748934,0.0789675,2,4,1,2227.63,-1.63303,-1.99809,-0.0292672,-0.00933821,0.000169388,1.28656e-07,49.8537,54.9019
-2226.55,0.9,0.0640746,3,10,1,2227.12,-1.63252,-1.99708,-0.0305139,-0.000358389,0.000169599,1.84959e-07,49.8474,54.9962
-2227.79,0.738142,0.141444,2,4,1,2229.39,-1.63146,-1.99485,-0.0309544,-0.0280172,0.000170037,3.09519e-07,49.8452,54.7058
-2227.52,0.819033,0.143992,2,7,1,2234.35,-1.63083,-1.99412,-0.0363853,-0.00477451,0.000170299,3.50169e-07,49.8181,54.9499
-2227.45,0.888089,0.0699507,3,9,1,2229.13,-1.6285,-1.96948,-0.0266509,-0.00425604,0.00017127,1.72342e-06,49.8667,54.9553
-2226.02,0.921741,0.152792,3,14,1,2229.49,-1.62756,-1.9732,-0.00577625,-0.0164014,0.000171661,1.51616e-06,49.9711,54.8278
-2225.9,0.996183,0.169474,3,7,0,2226.41,-1.62806,-1.97628,-0.00646221,-0.00818396,0.000171455,1.34477e-06,49.9677,54.9141
-2226.68,0.826125,0.134838,2,7,1,2228,-1.62724,-1.97948,-0.0044837,0.00111657,0.000171795,1.16593e-06,49.9776,55.0117
-2224.57,0.666667,0.205392,1,3,1,2229.3,-1.62952,-1.98756,0.00414925,-0.00722057,0.000170846,7.16015e-07,50.0207,54.9242
-2224.8,0.657493,0.0948544,1,3,1,2227.4,-1.62878,-1.99349,0.00696218,-0.00548684,0.000171153,3.84925e-07,50.0348,54.9424
-2224.8,0,0.108403,0,1,1,2228.62,-1.62878,-1.99349,0.00696218,-0.00548684,0.000171153,3.84925e-07,50.0348,54.9424
-2224.68,0.92258,0.0253141,3,13,1,2226.17,-1.62896,-1.99282,0.0073702,-0.0066155,0.000171077,4.22739e-07,50.0369,54.9305
-2224.12,0.899222,0.0316631,3,10,1,2229.55,-1.63016,-1.98862,0.0106204,-0.0153779,0.00017058,6.56506e-07,50.0531,54.8385
-2224.08,0.888746,0.0448782,3,9,1,2224.77,-1.63011,-1.99066,0.0108776,-0.0146897,0.0001706,5.43161e-07,50.0544,54.8458
-2224.82,0.941136,0.0511484,4,17,1,2227.43,-1.6311,-1.95161,0.0288533,-0.0135918,0.000170189,2.71995e-06,50.1443,54.8573
-2225.46,0.99972,0.0207008,6,63,0,2225.77,-1.63317,-1.9342,0.020507,-0.0205033,0.000169327,3.69014e-06,50.1025,54.7847
