# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_1.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2223.88,0.799982,0.0247611,2,5,1,2224.86,-1.63063,-1.99709,0.0114597,-0.00443769,0.000170384,1.84285e-07,50.0573,54.9534
-2223.78,0.909089,0.0354231,3,11,1,2224.39,-1.6313,-1.99389,0.0147108,5.89102e-05,0.000170106,3.62679e-07,50.0736,55.0006
-2224.01,0.966392,0.0303633,4,30,1,2224.37,-1.63057,-1.9953,0.0140935,0.00022492,0.000170408,2.84409e-07,50.0705,55.0024
-2224.29,0.666226,0.049529,1,3,1,2228.29,-1.63031,-1.9915,0.0160884,0.00336926,0.000170519,4.95893e-07,50.0804,55.0354
-2223.91,0.937325,0.0399013,4,16,1,2226.4,-1.63415,-1.97315,0.0136601,0.0109554,0.000168922,1.51898e-06,50.0683,55.115
-2225.03,0.983206,0.0404556,5,61,1,2225.33,-1.63173,-1.94586,0.00146499,-0.00457968,0.000169927,3.0402e-06,50.0073,54.9519
-2226.67,0.980045,0.0539531,5,62,1,2227.91,-1.628,-1.90364,0.0155026,-0.0122938,0.000171476,5.39396e-06,50.0775,54.8709
-2226.12,0.956166,0.0941909,4,24,1,2229.28,-1.63506,-1.87483,0.00264508,0.0337221,0.000168544,6.99988e-06,50.0132,55.3541
-2226.16,0.965801,0.0869665,4,30,1,2227.59,-1.63511,-1.86876,0.0204785,0.0320675,0.000168522,7.33828e-06,50.1024,55.3367
-2227.68,0.960201,0.125812,3,7,0,2228.27,-1.63148,-1.88251,0.0280483,0.0403276,0.000170032,6.57144e-06,50.1402,55.4234
-2226.44,0.937736,0.16408,4,17,1,2229.02,-1.63749,-1.86357,0.020403,0.055499,0.000167532,7.6277e-06,50.102,55.5827
-2227.01,0.962841,0.0819959,4,27,1,2227.26,-1.63888,-1.84931,0.0212108,0.0718702,0.000166952,8.42228e-06,50.1061,55.7546
-2226.23,0.933556,0.129946,4,17,1,2229.05,-1.64061,-1.92022,-0.00826316,0.10581,0.000166233,4.46945e-06,49.9587,56.111
-2225.64,0.854137,0.218263,3,10,1,2230.22,-1.63357,-1.91629,0.00110858,0.00380127,0.000169163,4.68847e-06,50.0055,55.0399
-2225.39,0.899929,0.19371,3,10,1,2226.25,-1.6317,-1.92918,0.00320221,-0.00801963,0.000169937,3.97013e-06,50.016,54.9158
-2227.44,0.950169,0.217142,4,15,0,2229.81,-1.63929,-1.8456,0.0265705,0.0802154,0.000166782,8.62924e-06,50.1329,55.8423
-2228.74,0.988155,0.178562,4,15,0,2229.72,-1.63727,-1.82527,-0.0240558,0.0917527,0.000167623,9.76226e-06,49.8797,55.9634
-2229.93,1,0.302585,4,15,0,2231.28,-1.63761,-1.7092,0.00456988,0.0943259,0.000167482,1.62326e-05,50.0228,55.9904
-2229.22,0.994674,0.474327,3,7,0,2230.89,-1.63504,-1.73141,0.0196748,0.0346571,0.000168549,1.49944e-05,50.0984,55.3639
-2230.09,0.282567,0.603502,3,7,0,2231.35,-1.63659,-1.72864,-0.00455799,0.101073,0.000167907,1.51492e-05,49.9772,56.0613
-2229.64,0.965055,0.145575,4,29,1,2231.04,-1.63195,-1.71807,0.0126041,0.0314796,0.000169836,1.57385e-05,50.063,55.3305
-2229.68,0.980791,0.285228,3,7,0,2230.03,-1.63461,-1.72244,0.0167776,0.0199261,0.000168729,1.54949e-05,50.0839,55.2092
-2228.68,0.998941,0.198081,4,15,0,2230.03,-1.63239,-1.76795,0.00115346,0.0352784,0.000169651,1.29576e-05,50.0058,55.3704
-2227.33,0.488711,0.592048,3,7,0,2230.51,-1.62991,-1.86523,0.01438,-0.0371984,0.000170683,7.53499e-06,50.0719,54.6094
-2229.76,0.742293,0.272261,2,3,0,2230.57,-1.63349,-1.87644,0.0132421,-0.0511865,0.000169194,6.91003e-06,50.0662,54.4625
-2228.52,1,0.123819,3,15,0,2232.13,-1.62696,-1.82621,0.0248043,-0.0318875,0.000171909,9.71028e-06,50.124,54.6652
-2231.66,0.942804,0.283099,4,15,0,2233.58,-1.6409,-1.65488,0.000562548,0.127492,0.000166114,1.92606e-05,50.0028,56.3387
-2230.85,0.99024,0.420651,3,7,0,2232.06,-1.63761,-1.66668,-0.00504808,0.0885043,0.000167481,1.86033e-05,49.9748,55.9293
-2231.01,0.904207,0.353115,3,13,1,2232.7,-1.63537,-1.69727,0.0420783,0.0404656,0.000168412,1.6898e-05,50.2104,55.4249
-2229.49,0.674153,0.411124,3,7,0,2233.56,-1.63975,-1.746,0.0211901,0.0769084,0.000166592,1.41813e-05,50.106,55.8075
-2227.46,0.837096,0.265771,3,9,1,2231.1,-1.63235,-1.83155,0.0207105,0.0338882,0.00016967,9.41266e-06,50.1036,55.3558
-2229.03,0.93238,0.188358,4,22,1,2230.36,-1.62431,-1.85373,0.0244157,-0.0523533,0.000173014,8.17609e-06,50.1221,54.4503
-2226.47,0.595438,0.476481,2,4,1,2232.28,-1.63486,-1.90276,-0.00867382,0.014691,0.000168623,5.44267e-06,49.9566,55.1543
-2226.73,0.926158,0.163418,4,21,1,2229.01,-1.64056,-1.93207,0.00654084,0.124687,0.000166254,3.80894e-06,50.0327,56.3092
-2226.43,0.78712,0.35096,2,5,1,2227.22,-1.64443,-1.95348,0.0116896,0.100015,0.000164645,2.61526e-06,50.0584,56.0502
-2225.28,0.75,0.309656,2,4,1,2227.06,-1.63818,-1.99629,-0.00779564,0.103012,0.000167245,2.29273e-07,49.961,56.0816
-2225.28,0,0.267907,0,1,1,2227.53,-1.63818,-1.99629,-0.00779564,0.103012,0.000167245,2.29273e-07,49.961,56.0816
-2225.39,0.83325,0.0302719,2,6,1,2227.98,-1.6383,-1.99321,-0.00549192,0.105588,0.000167195,4.00696e-07,49.9725,56.1087
-2224.76,0.888682,0.0436165,3,9,1,2226.16,-1.6387,-1.99593,-0.00575987,0.0970783,0.00016703,2.4927e-07,49.9712,56.0193
-2224.56,0.75,0.0373443,2,4,1,2226.5,-1.63901,-1.9999,-0.00932858,0.0928901,0.0001669,2.79193e-08,49.9534,55.9753
-2224.6,0.75,0.0803984,2,4,1,2225.5,-1.64021,-1.99417,-0.0102508,0.0904175,0.000166399,3.47485e-07,49.9487,55.9494
-2224.6,0.916502,0.0325342,3,12,1,2226.2,-1.64043,-1.98678,-0.00618603,0.0745024,0.000166308,7.59111e-07,49.9691,55.7823
-2224.65,0.91627,0.0453853,3,12,1,2226.68,-1.64043,-1.98552,-0.00555553,0.0704385,0.000166308,8.29478e-07,49.9722,55.7396
-2226.91,0.993139,0.0447438,4,15,0,2227.05,-1.64319,-1.98835,-0.0102811,0.0628953,0.000165163,6.71981e-07,49.9486,55.6604
-2225.18,0.997296,0.0889966,3,15,0,2229.41,-1.64102,-1.98187,-0.0103848,0.106437,0.000166062,1.03287e-06,49.9481,56.1176
-2225.11,0.666352,0.102107,1,3,1,2226.42,-1.64173,-1.98786,-0.0093837,0.107746,0.000165767,6.98917e-07,49.9531,56.1313
-2225.13,0.952073,0.0513876,4,21,1,2229.14,-1.63748,-1.98676,-0.0217839,0.060233,0.000167535,7.60463e-07,49.8911,55.6324
-2225.04,0.666667,0.0966546,1,3,1,2225.8,-1.63732,-1.99223,-0.0221471,0.0627015,0.000167601,4.55408e-07,49.8893,55.6584
-2224.94,0.899796,0.0545411,3,10,1,2226.27,-1.63742,-1.99123,-0.0206103,0.0644426,0.00016756,5.11335e-07,49.8969,55.6766
-2225.98,0.943618,0.0567387,4,18,1,2226.49,-1.63987,-1.96115,-0.0222246,0.0787294,0.000166542,2.18782e-06,49.8889,55.8267
-2226.57,0.990445,0.0684698,4,15,0,2227.89,-1.6412,-1.95553,-0.0158929,0.0645098,0.000165989,2.50141e-06,49.9205,55.6774
-2225.89,0.991815,0.090919,3,15,0,2229.13,-1.63897,-1.9447,-0.0185558,0.072634,0.000166917,3.10469e-06,49.9072,55.7627
-2225.91,0.940464,0.101006,4,18,1,2227.57,-1.64229,-1.9601,-0.00410091,0.12313,0.000165535,2.24657e-06,49.9795,56.2929
-2225.18,0.749563,0.159059,2,4,1,2226.71,-1.64219,-1.99688,-0.00721442,0.118938,0.000165578,1.95953e-07,49.9639,56.2488
-2225.08,0.663758,0.168534,1,3,1,2225.91,-1.64095,-1.99614,-0.00656452,0.114483,0.000166093,2.37723e-07,49.9672,56.2021
-2226.78,0.853816,0.125111,3,8,1,2227.76,-1.64151,-1.9682,0.00150433,0.139917,0.000165859,1.79512e-06,50.0075,56.4691
-2226.37,0.933307,0.0807987,3,15,1,2227.34,-1.64215,-1.95718,-0.00491266,0.13308,0.000165595,2.40943e-06,49.9754,56.3973
-2227.43,0.932376,0.150677,4,22,1,2228.69,-1.6376,-1.90359,-0.00336833,0.11154,0.000167486,5.39642e-06,49.9832,56.1712
-2227.45,0.933107,0.11026,3,15,1,2228.94,-1.64097,-1.84824,0.000727343,0.0869435,0.000166086,8.48212e-06,50.0036,55.9129
-2228.81,0.99545,0.0973146,4,15,0,2228.94,-1.63802,-1.81291,0.00204834,0.11434,0.00016731,1.04517e-05,50.0102,56.2006
-2230.28,0.970721,0.11051,3,15,0,2231.21,-1.64424,-1.82585,0.00550109,0.0811065,0.000164724,9.73003e-06,50.0275,55.8516
-2229.96,0.886272,0.257446,3,9,1,2234.17,-1.64128,-1.78684,-0.00217042,0.146235,0.000165955,1.19049e-05,49.9891,56.5355
-2226.9,0.975561,0.216084,4,15,0,2231.41,-1.63978,-1.9154,-0.0188598,0.0680376,0.000166578,4.73835e-06,49.9057,55.7144
-2227.3,0.857143,0.270882,2,7,1,2228.08,-1.63895,-1.88745,-0.00825145,0.113668,0.000166926,6.29616e-06,49.9587,56.1935
-2226.08,0.942301,0.146248,4,19,1,2228.2,-1.6412,-1.94681,-0.0163882,0.10125,0.000165987,2.98712e-06,49.9181,56.0631
-2226.6,0.817477,0.217451,2,6,1,2229.21,-1.63643,-1.91364,-0.0185458,0.0787535,0.000167971,4.83664e-06,49.9073,55.8269
-2227.11,0.898613,0.390496,3,10,1,2228.17,-1.63713,-1.87838,0.037247,0.0627816,0.000167681,6.80179e-06,50.1862,55.6592
-2226.71,0.888889,0.289878,3,9,1,2228.04,-1.6373,-1.84756,0.014434,0.0493576,0.000167611,8.52002e-06,50.0722,55.5183
-2226.96,0.918574,0.227777,3,13,1,2227.51,-1.63869,-1.86464,0.0161928,0.0915189,0.000167033,7.56791e-06,50.081,55.9609
-2227.08,0.762999,0.281383,2,5,1,2230.15,-1.64185,-1.91938,0.0151406,0.127438,0.000165717,4.51631e-06,50.0757,56.3381
-2226.5,0.919015,0.396874,3,7,0,2228.8,-1.63837,-1.92163,0.00889432,0.104792,0.000167165,4.39084e-06,50.0445,56.1003
-2226.5,0.118522,0.512982,2,4,1,2229.49,-1.63837,-1.92163,0.00889432,0.104792,0.000167165,4.39084e-06,50.0445,56.1003
-2225.77,0.920381,0.134973,4,16,1,2228.9,-1.63518,-1.90585,0.00507922,0.0139373,0.000168494,5.27075e-06,50.0254,55.1463
-2226.13,0.927958,0.178396,3,14,1,2226.46,-1.63095,-1.91932,-0.0056602,0.01853,0.000170253,4.51954e-06,49.9717,55.1946
-2225.92,0.955034,0.152727,2,7,0,2228.31,-1.63461,-1.92786,-0.00188751,0.00062425,0.000168729,4.04387e-06,49.9906,55.0066
-2225.27,1,0.110518,4,15,0,2226.36,-1.6346,-1.93901,0.000423638,0.00637921,0.000168733,3.4224e-06,50.0021,55.067
-2226.17,0.941538,0.250757,2,3,0,2226.52,-1.63087,-1.9301,-0.00339721,0.0280918,0.000170284,3.91881e-06,49.983,55.295
-2225.43,0.937576,0.176779,4,17,1,2228.76,-1.63917,-1.91876,0.014909,0.064924,0.000166834,4.55075e-06,50.0745,55.6817
-2226.41,0.415161,0.429319,2,4,1,2228.42,-1.63714,-1.85842,0.0110257,0.0577049,0.000167678,7.91442e-06,50.0551,55.6059
-2228.08,0.96138,0.204365,3,9,0,2229.05,-1.6384,-1.81001,0.000117589,0.0543264,0.000167153,1.06131e-05,50.0006,55.5704
-2229.04,0.958165,0.13354,4,28,1,2230.64,-1.63258,-1.78988,0.0372394,-0.0156992,0.000169574,1.17355e-05,50.1862,54.8352
-2230.78,0.893194,0.186513,3,13,1,2232.49,-1.63561,-1.75602,0.0380166,-0.00534189,0.000168312,1.36227e-05,50.1901,54.9439
-2230.76,0.931297,0.190566,3,15,1,2231.82,-1.63489,-1.76281,0.0378178,-0.0150541,0.000168615,1.32446e-05,50.1891,54.8419
-2231.09,0.916967,0.268009,3,15,1,2232.76,-1.63476,-1.77123,0.0371262,0.0846164,0.000168668,1.27751e-05,50.1856,55.8885
-2230.53,0.991458,0.457583,3,7,0,2233.03,-1.63958,-1.83314,-0.0294025,0.0545996,0.000166663,9.32373e-06,49.853,55.5733
-2229.73,0.833333,0.430012,2,6,1,2232.3,-1.63847,-1.88905,-0.0217359,0.141275,0.000167123,6.20736e-06,49.8913,56.4834
-2229.54,0.931942,0.229747,4,18,1,2234.58,-1.63964,-1.78639,0.0378902,0.0856315,0.000166637,1.19301e-05,50.1895,55.8991
-2229.25,0.231914,0.62621,2,5,1,2230.31,-1.63588,-1.78247,0.0321723,0.0739283,0.000168201,1.21485e-05,50.1609,55.7762
-2228.73,0.927816,0.253946,3,14,1,2229.66,-1.63788,-1.77388,0.0169816,0.0450901,0.00016737,1.2627e-05,50.0849,55.4734
-2230.15,1,0.177196,4,15,0,2230.45,-1.63456,-1.70088,0.0133018,0.0223861,0.000168751,1.66964e-05,50.0665,55.2351
-2229.72,0.784173,0.395149,3,13,1,2231.45,-1.63686,-1.70716,0.0152211,0.0702081,0.000167792,1.63466e-05,50.0761,55.7372
-2229.9,0.767999,0.28733,2,7,1,2237.6,-1.63922,-1.74536,0.0321143,0.0649216,0.000166813,1.42172e-05,50.1606,55.6817
-2228.95,1,0.209712,3,7,0,2230.16,-1.63746,-1.75077,0.0198639,0.073453,0.000167544,1.39152e-05,50.0993,55.7713
-2228.75,0.998015,0.156038,4,15,0,2229.52,-1.63776,-1.75728,0.0173387,0.071659,0.000167421,1.35528e-05,50.0867,55.7524
-2227.53,0.645715,0.511452,3,7,0,2231.14,-1.63393,-1.82135,0.000390002,0.020047,0.000169013,9.98124e-06,50.002,55.2105
-2227.49,0.892528,0.306742,3,12,1,2229.2,-1.63566,-1.83032,0.00234151,0.0749615,0.000168292,9.48107e-06,50.0117,55.7871
-2228.32,0.955402,0.190641,4,23,1,2228.98,-1.64281,-1.83905,-0.00618443,0.111566,0.000165318,8.99447e-06,49.9691,56.1714
-2228.62,0.999247,0.262475,4,15,0,2229.32,-1.64049,-1.83271,0.0168535,0.122963,0.000166285,9.34768e-06,50.0843,56.2911
-2227.68,0.758906,0.312724,3,10,1,2231.95,-1.63593,-1.83256,-0.00172834,0.0257019,0.00016818,9.35617e-06,49.9914,55.2699
-2227.97,0.797336,0.499318,2,6,1,2229.33,-1.63357,-1.82524,0.0360164,0.0353561,0.000169161,9.76431e-06,50.1801,55.3712
-2227.48,0.602897,0.37414,2,6,1,2230.41,-1.63661,-1.85933,0.0345912,0.0660849,0.000167896,7.8641e-06,50.173,55.6939
-2233.82,0.933761,0.126678,4,17,1,2236.67,-1.62945,-1.73893,-0.0416446,0.00695676,0.000170877,1.45753e-05,49.7918,55.073
-2233.38,0.918238,0.262949,3,14,1,2236.6,-1.63064,-1.74453,-0.0438573,0.0363116,0.000170381,1.42636e-05,49.7807,55.3813
-2234.39,0.956616,0.258863,2,3,0,2234.66,-1.62951,-1.74996,-0.0481033,0.0407508,0.000170849,1.39608e-05,49.7595,55.4279
-2235.63,0.580944,0.37024,2,7,1,2241.74,-1.63802,-1.71527,-0.0515414,0.0591012,0.000167313,1.58942e-05,49.7423,55.6206
-2227.87,0.944444,0.157224,4,18,1,2237.24,-1.63529,-1.84001,0.0433462,0.0223433,0.000168446,8.94083e-06,50.2167,55.2346
-2228.42,0.9987,0.233589,4,15,0,2229.72,-1.6349,-1.81765,-0.0185824,0.0636418,0.000168607,1.01872e-05,49.9071,55.6682
-2229.25,0.58048,0.474025,2,7,1,2230.2,-1.63131,-1.82434,-0.0119155,0.0561972,0.000170102,9.81416e-06,49.9404,55.5901
-2230.51,0.895792,0.259967,3,11,1,2233.36,-1.64433,-1.80506,0.0309291,0.0955609,0.000164687,1.08892e-05,50.1546,56.0034
-2232.8,0.721139,0.34797,3,7,0,2236.61,-1.64044,-1.77505,-0.0492909,0.136695,0.000166303,1.25618e-05,49.7535,56.4353
-2236.94,0.906428,0.314235,3,11,1,2240,-1.64451,-1.52375,0.0309167,0.162764,0.000164614,2.65703e-05,50.1546,56.709
-2232.46,0.994387,0.177562,4,15,0,2238.18,-1.63688,-1.6225,0.0286408,0.091907,0.000167786,2.10656e-05,50.1432,55.965
-2232.67,0.957065,0.172141,5,31,0,2235.55,-1.63263,-1.67653,0.0478093,0.0471966,0.000169554,1.80539e-05,50.239,55.4956
-2230.67,0.734374,0.408344,3,7,0,2233.78,-1.63211,-1.67947,0.0196996,0.0408648,0.000169767,1.78902e-05,50.0985,55.4291
-2227.7,1,0.352872,3,7,0,2230.97,-1.63834,-1.8155,-0.00368984,0.0756626,0.000167178,1.03071e-05,49.9816,55.7945
-2228.18,0.922091,0.181192,3,15,1,2229.2,-1.63995,-1.83201,0.00927928,0.11709,0.00016651,9.38675e-06,50.0464,56.2294
-2226.67,0.848984,0.244032,2,7,1,2231.76,-1.63843,-1.88712,0.0233078,0.0858247,0.000167143,6.3148e-06,50.1165,55.9012
-2226.96,0.444832,0.556164,2,6,1,2228.21,-1.63465,-1.8854,-0.00147288,0.0741667,0.000168714,6.4104e-06,49.9926,55.7788
-2225.9,0.928118,0.247176,3,14,1,2227.39,-1.63841,-1.93122,-0.0130343,0.0559937,0.000167151,3.85649e-06,49.9348,55.5879
-2226.38,0.797695,0.316891,2,5,1,2227.23,-1.63815,-1.91155,-0.00541409,0.098741,0.000167258,4.9528e-06,49.9729,56.0368
-2226.49,0.735663,0.35366,3,10,1,2228.48,-1.6416,-1.92958,0.00901981,0.122111,0.000165823,3.94755e-06,50.0451,56.2822
-2225.8,0.888234,0.187472,3,9,1,2227.82,-1.63945,-1.90613,0.0157827,0.0624662,0.000166718,5.25508e-06,50.0789,55.6559
-2226.47,0.907743,0.16531,3,13,1,2227.11,-1.63423,-1.89942,0.0254354,0.0543868,0.000168888,5.62915e-06,50.1272,55.5711
-2225.86,0.83028,0.313958,2,6,1,2227.09,-1.64004,-1.92883,0.0247381,0.0509162,0.000166473,3.9898e-06,50.1237,55.5346
-2225.01,0.833333,0.267422,2,6,1,2225.94,-1.63486,-1.95404,0.0200003,0.0543387,0.000168627,2.58416e-06,50.1,55.5706
-2224.57,0.8,0.295802,2,5,1,2229.26,-1.63204,-1.96167,0.019554,0.0169983,0.000169798,2.1591e-06,50.0978,55.1785
-2226.27,0.904752,0.161749,3,15,1,2228.15,-1.63238,-1.94402,0.0379686,0.0315947,0.000169656,3.14268e-06,50.1898,55.3317
-2227.52,0.990155,0.248145,3,7,0,2227.94,-1.63616,-1.92506,0.0488987,-0.0148846,0.000168083,4.19957e-06,50.2445,54.8437
-2224.29,0.997347,0.154226,3,11,0,2231.03,-1.63398,-1.97059,0.0261572,-0.0064369,0.000168993,1.6617e-06,50.1308,54.9324
-2224.1,0.477037,0.224472,1,2,1,2228.56,-1.63655,-1.99677,0.0275906,0.00514272,0.000167923,2.02417e-07,50.138,55.054
-2224.36,0.5,0.302999,1,2,1,2226.59,-1.63373,-1.9765,0.0362348,0.00763169,0.000169096,1.33249e-06,50.1812,55.0801
-2226.05,0.903854,0.128327,3,11,1,2226.44,-1.63685,-1.96534,0.0522652,0.0152588,0.000167799,1.95465e-06,50.2613,55.1602
-2225.79,0.928463,0.103219,3,14,1,2226.88,-1.63689,-1.96566,0.0494427,0.0165438,0.000167782,1.93672e-06,50.2472,55.1737
-2225.78,0.715374,0.19907,2,5,1,2228.33,-1.63833,-1.98253,0.0325988,0.00121549,0.00016718,9.9611e-07,50.163,55.0128
-2225.95,0.666667,0.115433,1,3,1,2230.71,-1.63847,-1.98823,0.0395001,0.000945999,0.000167123,6.78601e-07,50.1975,55.0099
-2225.28,0.797085,0.142563,2,5,1,2227.07,-1.63619,-1.96774,0.0365629,-0.00417286,0.000168074,1.82075e-06,50.1828,54.9562
-2225.31,0.74953,0.1231,2,4,1,2229.14,-1.63562,-1.99983,0.052811,-0.00688638,0.000168309,3.16746e-08,50.2641,54.9277
-2225.31,0,0.103755,0,1,1,2228.73,-1.63562,-1.99983,0.052811,-0.00688638,0.000168309,3.16746e-08,50.2641,54.9277
-2225.07,0.75,0.040475,2,4,1,2226.61,-1.63459,-1.9955,0.0521211,-0.00181813,0.000168736,2.73206e-07,50.2606,54.9809
-2225.57,0.79985,0.0350156,2,5,1,2231.7,-1.63422,-1.98346,0.0531196,-0.0161892,0.00016889,9.44186e-07,50.2656,54.83
-2225.31,0.857143,0.0279181,2,7,1,2226.77,-1.63396,-1.99026,0.0523873,-0.0169455,0.000169,5.65263e-07,50.2619,54.8221
-2225.63,0.921043,0.045012,3,13,1,2228.19,-1.63244,-1.98877,0.0565405,-0.0135331,0.000169629,6.4821e-07,50.2827,54.8579
-2225.52,0.985036,0.0381107,6,67,1,2227.98,-1.63786,-1.95092,-0.0165876,0.0746951,0.000167377,2.75799e-06,49.9171,55.7843
-2224.9,0.968586,0.0403001,5,32,1,2226.17,-1.63866,-1.98421,-0.0166526,0.0672618,0.000167044,9.02302e-07,49.9167,55.7062
-2224.32,0.958333,0.0515745,4,24,1,2225.03,-1.63815,-1.98777,-0.00600931,0.0763403,0.000167259,7.03802e-07,49.97,55.8016
-2224.46,0.799847,0.0619722,2,5,1,2226.39,-1.63855,-1.98283,-0.00670634,0.0786915,0.000167092,9.79648e-07,49.9665,55.8263
-2224.05,0.932643,0.0724026,3,15,1,2225.88,-1.63872,-1.98365,0.0024863,0.0662566,0.00016702,9.33876e-07,50.0124,55.6957
-2223.87,0.888847,0.0505806,3,9,1,2224.88,-1.6386,-1.99204,0.00677955,0.0702833,0.000167069,4.66227e-07,50.0339,55.738
-2224.44,0.906032,0.0812515,3,13,1,2226.22,-1.63669,-1.99279,0.00492424,0.0774442,0.000167864,4.24338e-07,50.0246,55.8132
-2224.44,0,0.0736787,0,1,1,2228.24,-1.63669,-1.99279,0.00492424,0.0774442,0.000167864,4.24338e-07,50.0246,55.8132
-2224.24,0.972211,0.0202964,5,36,1,2226.82,-1.63458,-1.98886,-0.00474248,0.0483833,0.00016874,6.43505e-07,49.9763,55.508
-2223.98,0.96666,0.0293526,4,30,1,2225.16,-1.63486,-1.98753,0.00270989,0.0472985,0.000168625,7.17393e-07,50.0135,55.4966
-2223.75,0.959978,0.0269453,4,25,1,2224.29,-1.63602,-1.99093,0.00190366,0.0494891,0.000168142,5.27696e-07,50.0095,55.5196
-2225.59,0.967463,0.0441682,5,33,1,2227.7,-1.63267,-1.98221,-0.00490476,-0.0282677,0.000169534,1.01383e-06,49.9755,54.7032
-2225.31,0.899586,0.0360531,3,10,1,2227.88,-1.63231,-1.98487,-0.00439061,-0.0275033,0.000169686,8.65746e-07,49.978,54.7112
-2226.29,0.969441,0.0283921,5,33,1,2227.1,-1.62953,-1.96454,-0.0112421,0.017667,0.000170841,1.99907e-06,49.9438,55.1855
-2225.97,0.941113,0.0397426,4,17,1,2227.67,-1.62932,-1.97754,-0.00903703,0.0144642,0.00017093,1.27455e-06,49.9548,55.1519
-2225.11,0.997844,0.0659436,4,15,0,2227.47,-1.63334,-1.94679,-0.00740344,0.019923,0.000169257,2.98849e-06,49.963,55.2092
-2224.19,0.899715,0.087425,3,10,1,2226.22,-1.63432,-1.97069,0.00287102,0.0368765,0.000168851,1.65629e-06,50.0144,55.3872
-2224.16,0.663686,0.0818054,1,3,1,2229.19,-1.63355,-1.98278,0.00149044,0.0357942,0.000169168,9.82438e-07,50.0075,55.3758
-2224.96,0.920702,0.0568074,3,13,1,2225.6,-1.63215,-1.97676,0.00117579,0.0377959,0.000169754,1.31754e-06,50.0059,55.3969
-2226.14,0.975732,0.0585903,5,43,1,2227.82,-1.63493,-1.95504,0.0521769,-0.00613319,0.000168596,2.52878e-06,50.2609,54.9356
-2224.85,0.933293,0.10922,3,15,1,2226.41,-1.63358,-1.95478,0.0362716,0.00926519,0.000169156,2.54332e-06,50.1814,55.0973
-2224.44,0.79394,0.082081,2,5,1,2229.66,-1.63188,-1.98678,0.0277538,0.0171231,0.000169864,7.58971e-07,50.1388,55.1798
-2224.28,0.908214,0.0913632,3,11,1,2225.37,-1.63142,-1.98098,0.0322356,-0.00847966,0.000170057,1.08255e-06,50.1612,54.911
-2223.93,0.749687,0.0802497,2,4,1,2226.82,-1.63132,-1.99567,0.0317527,-0.0211504,0.000170097,2.63693e-07,50.1588,54.7779
-2224.28,0.749583,0.0723341,2,4,1,2227.22,-1.62958,-1.98908,0.0286195,-0.0286177,0.000170819,6.30756e-07,50.1431,54.6995
-2224.55,0.914485,0.0916886,3,12,1,2226,-1.62998,-1.99267,0.0343951,-0.0478414,0.000170656,4.31185e-07,50.172,54.4977
-2224.55,0.666631,0.0498883,1,3,1,2225.95,-1.6298,-1.99557,0.0348666,-0.0504515,0.00017073,2.69005e-07,50.1743,54.4703
-2225,0.831351,0.0689276,2,6,1,2226.54,-1.63024,-1.99274,0.0317794,-0.0598855,0.000170548,4.27056e-07,50.1589,54.3712
-2224.86,0.888587,0.0450324,3,9,1,2226.83,-1.62846,-1.98319,0.0308823,-0.0526023,0.000171285,9.59102e-07,50.1544,54.4477
-2225.19,0.907934,0.0792652,3,11,1,2225.63,-1.62904,-1.97905,0.0347272,-0.0592876,0.000171046,1.19001e-06,50.1736,54.3775
-2226.26,0.943157,0.0596079,4,18,1,2226.73,-1.62472,-1.97002,0.023503,-0.0637744,0.000172841,1.6933e-06,50.1175,54.3304
-2226.31,0.965517,0.0500988,4,29,1,2227.13,-1.62463,-1.97183,0.0182129,-0.0719007,0.00017288,1.59239e-06,50.0911,54.245
-2226.66,0.81889,0.0995131,2,6,1,2229.03,-1.62691,-1.96121,0.0184799,-0.0837157,0.000171933,2.18463e-06,50.0924,54.121
-2226.9,0.906454,0.0867842,3,11,1,2227.26,-1.62755,-1.97035,0.0177096,-0.0888933,0.000171665,1.67504e-06,50.0885,54.0666
