# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_model
# start_datetime = 2025-04-04 14:51:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_4.data.R
# init = 2 (Default)
# random
#   seed = 141761567 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-614.979,1,0.00214897,4,15,0,662.477,-1.15703,-0.154266,-1.36601,-1.74696,-0.682471,1.31609,-1.61095,0.210742,0.461433,0.158498,0.0632598,51,41,106.989
-614.912,1,0.00246222,4,23,0,615.436,-1.15737,-0.154831,-1.36675,-1.7471,-0.680934,1.31624,-1.61086,0.210657,0.461292,0.158313,0.0632248,51,41,107.013
-611.663,0.976858,0.00935049,8,327,0,616.835,-1.35344,0.384291,-0.527907,-1.94188,-1.49111,2.15157,-0.310062,0.161641,0.596073,0.368023,0.0145303,51,41,464.733
-609.701,0.980304,0.0142142,9,527,0,614.477,-0.300751,-0.529649,-0.897839,-1.92467,-6.82173,2.38043,-0.752536,0.424812,0.367588,0.27554,0.0188327,51,41,343.052
-609.352,0.968515,0.0118884,9,543,0,610.98,-0.51079,0.272308,0.510067,-1.9471,-4.1784,2.1657,-0.231855,0.372303,0.568077,0.627517,0.013225,51,41,486.24
-609.352,0.0686186,0.0339482,2,4,1,612.219,-0.51079,0.272308,0.510067,-1.9471,-4.1784,2.1657,-0.231855,0.372303,0.568077,0.627517,0.013225,51,41,486.24
-610.347,0.997709,0.00153462,10,1023,0,612.59,-0.543789,0.123551,-0.0754832,-1.95845,-4.13793,2.00131,0.339221,0.364053,0.530888,0.481129,0.0103883,51,41,643.286
-610.395,0.999154,0.00505519,9,831,0,611.875,-0.660559,-0.0978321,0.456951,-1.94453,-3.61353,1.50552,-0.248793,0.33486,0.475542,0.614238,0.0138674,51,41,481.582
-610.161,0.998911,0.00509499,8,471,0,611.356,-1.06735,-0.646619,0.561038,-1.95148,-3.56078,1.33452,-0.0964509,0.233163,0.338345,0.64026,0.0121294,51,41,523.476
-609.391,0.940879,0.0181783,6,111,0,612.315,-0.603446,-1.21056,0.647355,-1.94396,-3.57642,1.25658,-0.314094,0.349138,0.197361,0.661839,0.0140106,51,41,463.624
-610.86,0.689076,0.0223861,7,227,0,612.066,-0.245368,-1.6804,-0.736221,-1.96974,-4.38126,2.20296,1.16439,0.438658,0.0799002,0.315945,0.00756495,51,41,870.208
-613.217,0.842425,0.00843929,8,431,0,616.425,0.181485,0.674122,-0.157675,-1.87232,-4.19803,2.46539,-1.28342,0.545371,0.668531,0.460581,0.0319211,51,41,197.058
-612.465,0.939877,0.0162637,8,415,0,613.659,0.0862582,-0.318157,-0.230505,-1.87532,-4.37974,3.29838,-1.2156,0.521565,0.420461,0.442374,0.0311711,51,41,215.709
-610.51,0.998789,0.0115303,9,687,0,616.59,-1.06899,0.782965,0.31477,-1.96213,-4.06469,13.0008,0.42786,0.232752,0.695741,0.578692,0.00946802,51,41,667.662
-608.86,0.384292,0.0263515,3,11,1,612.836,-1.11028,0.698833,0.137801,-1.96315,-4.00604,13.1372,0.613293,0.222431,0.674708,0.53445,0.00921322,51,41,718.656
-608.734,0.994374,0.00797963,8,287,0,612.563,-1.35914,0.329385,0.405415,-1.95057,-3.88409,13.6931,-0.0475637,0.160216,0.582346,0.601354,0.0123568,51,41,536.92
-609.325,0.813796,0.0147697,7,159,0,611.486,-1.5706,-0.782494,-0.0867156,-1.9368,-3.82503,14.3833,-0.537818,0.107349,0.304376,0.478321,0.0158006,51,41,402.1
-607.332,0.897814,0.0153332,6,119,0,612.008,-1.74207,-1.39173,-0.745882,-1.92598,-3.42531,14.3339,-0.727711,0.0644831,0.152067,0.313529,0.0185039,51,41,349.879
-590.53,0.683277,0.0104814,6,87,0,612.509,-1.90656,-1.59303,-0.358985,-1.95703,-3.05259,14.4839,0.208299,0.0233608,0.101743,0.410254,0.0107432,51,41,607.282
-588.488,0.876466,0.0136095,5,55,0,596.373,-1.91622,-1.60987,-0.338326,-1.95705,-3.00705,14.3458,0.235485,0.0209445,0.0975332,0.415418,0.0107369,51,41,614.758
-566.316,0.99138,0.0141815,5,31,0,594.056,-1.94813,-1.3341,-0.543863,-1.96646,-2.78612,14.1452,0.745694,0.0129679,0.166474,0.364034,0.00838552,51,41,755.066
-562.754,0.999229,0.0119114,4,15,0,567.639,-1.95138,-1.3714,-0.531251,-1.96662,-2.7387,14.1001,0.764473,0.0121541,0.15715,0.367187,0.00834507,51,41,760.23
-558.691,1,0.0226093,3,7,0,564.65,-1.95574,-1.37606,-0.609489,-1.96571,-2.79493,14.138,0.75708,0.0110639,0.155986,0.347628,0.00857157,51,41,758.197
-558.691,0.0745606,0.0359389,1,3,0,563.996,-1.95574,-1.37606,-0.609489,-1.96571,-2.79493,14.138,0.75708,0.0110639,0.155986,0.347628,0.00857157,51,41,758.197
-538.369,0.99842,0.0074394,5,31,0,561.951,-1.97067,-1.38362,-0.607807,-1.96762,-2.51571,14.0446,0.880745,0.00733205,0.154095,0.348048,0.00809582,51,41,792.205
-536.588,0.995184,0.00997736,10,1023,0,539.697,-1.99325,-1.8732,1.05272,-0.982986,1.50944,21.4277,-1.90364,0.00168728,0.0316996,0.76318,0.254253,51,41,26.4981
-535.945,0.989165,0.0094591,10,1023,0,537.672,-1.9916,-1.77765,-0.0317571,-1.8547,4.13063,16.886,-1.37317,0.00209904,0.0555877,0.492061,0.0363251,51,41,172.379
-535.031,0.989139,0.0103424,10,1023,0,538.166,-1.94728,-1.99148,0.585021,-1.92473,-4.74987,12.5546,-0.669463,0.0131806,0.00213109,0.646255,0.0188167,51,41,365.898
-535.031,5.43238e-11,0.0315762,1,1,0,538.239,-1.94728,-1.99148,0.585021,-1.92473,-4.74987,12.5546,-0.669463,0.0131806,0.00213109,0.646255,0.0188167,51,41,365.898
-535.478,0.998727,0.00420153,10,1023,0,538.764,-1.95325,-1.99178,0.188847,-1.93621,-5.82516,11.8916,-0.452987,0.0116883,0.00205377,0.547212,0.0159463,51,41,425.429
-538.339,0.995251,0.00693312,9,575,0,540.194,-1.94815,-1.97254,1.77516,-1.95763,-5.27099,13.5509,0.267269,0.0129625,0.00686587,0.943789,0.0105913,51,41,623.499
-539.426,0.952587,0.0107496,10,1023,0,541.492,-1.98928,-1.94052,-0.780114,-1.88322,-6.95816,8.69201,-1.22125,0.00267875,0.0148688,0.304972,0.0291952,51,41,214.156
-537.012,0.999933,0.00942667,10,1023,0,541.524,-1.95762,-1.98669,0.617481,-0.474417,-2.47922,-2.48283,-1.9354,0.0105956,0.00332851,0.65437,0.381396,51,41,17.7642
-537.004,0.0568283,0.0221338,8,385,0,541.052,-1.96866,-1.98356,1.28475,-1.26735,-3.88168,-2.09749,-1.86504,0.00783564,0.00410959,0.821188,0.183162,51,41,37.1138
-537.569,0.998789,0.00208774,10,1023,0,539.952,-1.96262,-1.98295,1.17178,-1.26299,-3.98728,-1.98826,-1.86545,0.00934433,0.00426362,0.792944,0.184253,51,41,37.001
-541.8,0.999935,0.00220701,7,127,0,544.638,-1.97072,-1.9875,1.10927,-1.21738,-4.01656,-2.04309,-1.87161,0.0073193,0.00312597,0.777317,0.195656,51,41,35.3073
-542.276,0.980338,0.00863129,8,383,0,544.299,-1.92019,-1.99344,-0.114299,-0.688777,-4.80439,-3.04043,-1.92106,0.0199514,0.00164074,0.471425,0.327806,51,41,21.7097
-537.524,0.744867,0.0106409,5,31,0,547.516,-1.93044,-1.99435,-0.0590983,-0.745178,-4.79328,-3.057,-1.9167,0.0173905,0.00141309,0.485225,0.313706,51,41,22.9074
-535.787,0.927648,0.00566993,10,1023,0,541.965,-1.97369,-1.98285,-0.0200349,-1.83468,-5.02279,-0.550716,-1.42076,0.00657822,0.00428662,0.494991,0.0413298,51,41,159.291
-537.402,0.948636,0.00713359,9,511,0,538.373,-1.96252,-1.8828,1.16191,-1.97416,-6.51316,0.865291,1.51829,0.00936878,0.0293008,0.790478,0.00645938,51,41,967.53
-539.015,0.997462,0.00737596,10,1023,0,542.489,-1.9683,-1.98077,-0.933827,1.54341,-11.1239,-4.23655,-1.97256,0.00792396,0.00480831,0.266543,0.885854,51,41,7.54596
-539.502,0.986198,0.0151465,10,1023,0,543.073,-1.87869,-1.9973,1.50346,-1.8705,-19.6915,-21.7098,-1.06612,0.0303273,0.000675231,0.875866,0.0323742,51,41,256.818
-539.502,1.71446e-11,0.0308745,1,2,1,543.846,-1.87869,-1.9973,1.50346,-1.8705,-19.6915,-21.7098,-1.06612,0.0303273,0.000675231,0.875866,0.0323742,51,41,256.818
-538.172,0.998955,0.00361709,10,1023,0,545.468,-1.97822,-1.89366,-0.917184,-1.94761,-22.9162,-14.2016,-0.243708,0.00544583,0.0265843,0.270704,0.0130967,51,41,482.98
-539.769,0.937306,0.00516707,8,351,0,545.401,-1.97949,-1.93583,0.485849,-1.94874,-22.3279,-14.5129,-0.252846,0.00512763,0.0160431,0.621462,0.0128144,51,41,480.467
-540.68,0.977331,0.00519673,10,1023,0,544.094,-1.93611,-1.99503,1.33435,-1.8906,-15.7658,-13.7996,-1.04566,0.0159714,0.00124255,0.833587,0.0273496,51,41,262.442
-539.59,0.995273,0.0101359,8,319,0,541.899,-1.96026,-1.98956,-0.500679,-1.88578,-15.3443,-13.3936,-1.13319,0.009935,0.00261039,0.37483,0.0285545,51,41,238.372
-536.394,0.987869,0.00828862,10,1023,0,544.047,-1.98056,-1.95062,1.4778,-1.884,-24.2539,-11.1804,-1.19886,0.00485924,0.0123462,0.86945,0.0290008,51,41,220.313
-538.745,0.987966,0.00995832,10,1023,0,545.08,-1.98766,-1.75934,1.97144,-1.89236,-2.77449,-21.3375,-1.12326,0.00308615,0.0601649,0.992859,0.0269103,51,41,241.102
-538.172,0.600266,0.0237531,2,5,0,538.581,-1.98708,-1.75871,1.97212,-1.89324,-2.77691,-21.3419,-1.12634,0.00322956,0.0603217,0.99303,0.0266905,51,41,240.256
-537.375,0.814449,0.0164897,10,1023,0,543.382,-1.99054,-1.96041,-1.0808,-1.78073,-17.9559,-29.5492,-1.57389,0.00236422,0.00989832,0.2298,0.0548164,51,41,117.179
-540.742,0.9803,0.0107482,8,255,0,541.878,-1.99368,-1.91929,-1.86248,-1.71055,-17.858,-29.668,-1.67118,0.0015803,0.0201778,0.0343797,0.0723623,51,41,90.4268
-541.802,0.996745,0.0113753,10,1023,0,544.709,-1.98369,1.91947,-1.6933,-1.94216,-7.97795,-46.9126,-0.40046,0.00407684,0.979867,0.0766744,0.0144597,51,41,439.873
-541.802,5.74097e-23,0.0438713,1,2,1,546.973,-1.98369,1.91947,-1.6933,-1.94216,-7.97795,-46.9126,-0.40046,0.00407684,0.979867,0.0766744,0.0144597,51,41,439.873
-542.827,0.993996,0.0031505,8,319,0,543.572,-1.98715,1.93711,-1.66471,-1.92435,-7.97615,-46.5385,-0.761576,0.00321301,0.984278,0.0838213,0.0189119,51,41,340.567
-538.212,0.901397,0.0106843,8,511,0,545.39,-1.9891,1.44542,-0.705308,-1.91451,-8.55634,-46.6137,-0.940255,0.00272624,0.861355,0.323673,0.0213719,51,41,291.43
-537.483,0.950738,0.00889131,3,7,0,539.031,-1.98927,1.44596,-0.701769,-1.91331,-8.54798,-46.6172,-0.937005,0.0026825,0.86149,0.324558,0.021672,51,41,292.324
-539.508,0.996462,0.0137265,8,255,0,540.065,-1.96669,1.45351,-1.60173,-1.97426,-9.41937,-45.8214,1.57554,0.00832749,0.863377,0.0995683,0.00643598,51,41,983.273
-536.18,0.978699,0.00969696,10,1023,0,542.913,-1.99177,-1.62766,1.72862,-1.84283,-6.33785,-52.3087,-1.41387,0.00205757,0.0930849,0.932156,0.0392916,51,41,161.186
-534.977,0.999943,0.011983,10,1023,0,537.004,-1.98426,-1.91954,0.49742,-1.91204,-2.67831,-55.489,-0.941294,0.00393536,0.0201157,0.624355,0.02199,51,41,291.144
-534.951,0.999038,0.0169066,8,511,0,535.711,-1.99305,-1.31956,0.756014,-1.81514,-2.27188,-56.8086,-1.49779,0.00173868,0.17011,0.689003,0.0462151,51,41,138.107
-534.951,0.112117,0.0372021,1,3,0,537.42,-1.99305,-1.31956,0.756014,-1.81514,-2.27188,-56.8086,-1.49779,0.00173868,0.17011,0.689003,0.0462151,51,41,138.107
-535.714,0.990746,0.00479701,10,1023,0,537.983,-1.99337,-1.84081,1.01254,-1.64135,-3.50511,-56.762,-1.72305,0.00165715,0.0397983,0.753135,0.0896617,51,41,76.1609
-537.102,0.996328,0.0175946,5,47,0,537.757,-1.99355,-1.85775,1.11397,-1.67583,-3.41957,-56.7453,-1.68572,0.00161262,0.0355631,0.778492,0.0810423,51,41,86.428
-536.065,0.996459,0.0142496,10,1023,0,539.991,-1.98542,-1.89682,0.220425,-1.92303,-24.5116,-64.8979,-0.805064,0.00364393,0.0257945,0.555106,0.0192432,51,41,328.607
-536.065,2.03833e-08,0.0279857,1,3,0,540.721,-1.98542,-1.89682,0.220425,-1.92303,-24.5116,-64.8979,-0.805064,0.00364393,0.0257945,0.555106,0.0192432,51,41,328.607
-537.669,0.964266,0.00448548,10,1023,0,540.03,-1.97769,-1.98859,-1.11891,-1.90682,-23.6735,-65.1885,-0.999441,0.00557724,0.00285202,0.220273,0.0232942,51,41,275.154
-538.023,0.997654,0.00302394,10,1023,0,543.218,-1.98782,-1.97798,-1.43001,-1.83288,-21.1835,-65.6645,-1.44894,0.00304547,0.00550455,0.142497,0.0417792,51,41,151.542
-537.917,0.999246,0.00976853,9,575,0,542.616,-1.98664,-1.89185,1.80318,-1.80656,-19.9572,-65.6305,-1.50677,0.00333904,0.0270366,0.950796,0.0483601,51,41,135.638
-539.136,0.2542,0.0163517,9,1023,0,543.812,-1.98636,-1.41861,1.56399,-1.93122,-19.5365,-61.0151,-0.629433,0.00341046,0.145347,0.890998,0.0171952,51,41,376.906
-537.432,0.99997,0.00423404,10,1023,0,541.04,-1.99143,-1.91005,-0.179574,-1.7689,-23.6898,-61.232,-1.5798,0.00214299,0.0224886,0.455107,0.0577739,51,41,115.556
-538.16,0.996004,0.00295944,10,1023,0,546.383,-1.99139,-1.9347,-0.592193,-1.62501,-21.164,-67.4725,-1.7385,0.00215185,0.0163238,0.351952,0.0937469,51,41,71.9134
-540.507,0.936816,0.00622189,10,1023,0,543.678,-1.99181,-1.94533,-1.12184,-1.69546,-20.6744,-68.3968,-1.70136,0.00204713,0.0136683,0.219541,0.076135,51,41,82.1252
-535.739,0.999358,0.00438077,9,799,0,541.689,-1.98605,-1.94771,-0.337249,-1.85437,-21.2317,-68.2473,-1.35903,0.00348827,0.0130716,0.415688,0.0364075,51,41,176.265
-535.13,0.991166,0.0104164,10,1023,0,537.861,-1.96754,-1.97343,0.972031,-1.92348,-27.1085,-63.5844,-0.752703,0.00811388,0.00664283,0.743008,0.0191303,51,41,343.007
-537.401,0.268556,0.0179039,10,1023,0,540.269,-1.97898,1.51779,-0.312911,-1.95783,-32.6893,-67.4234,0.174989,0.00525461,0.879449,0.421772,0.0105434,51,41,598.122
-536.29,0.999983,0.00756548,9,1023,0,538.33,-1.98212,0.156223,1.45476,-1.95044,-32.3192,-68.1898,-0.146207,0.00447108,0.539056,0.86369,0.0123904,51,41,509.793
-536.771,0.998954,0.00929134,10,1023,0,538.12,-1.92233,-1.99715,-0.0710974,-1.7972,-32.9314,-61.7397,-1.46741,0.0194166,0.000712265,0.482226,0.0507001,51,41,146.461
-538.569,0.940219,0.00662074,10,1023,0,541.007,-1.9898,-1.93698,-0.0188744,0.750158,-26.7219,-55.3871,-1.96425,0.00255036,0.0157554,0.495281,0.687539,51,41,9.83098
-536.252,0.976461,0.016236,8,383,0,539.596,-1.99384,-1.91658,-0.0306022,-0.765907,-25.7126,-55.146,-1.91523,0.00154,0.0208554,0.492349,0.308523,51,41,23.3123
-536.49,0.957492,0.0118566,10,1023,0,538.88,-1.99297,-1.86953,0.947012,0.0344381,-33.5543,-57.3007,-1.95064,0.00175747,0.0326184,0.736753,0.50861,51,41,13.5727
-537.482,0.990821,0.0106826,8,255,0,539.815,-1.98002,-1.96414,0.944196,0.162884,-34.173,-58.0095,-1.9552,0.00499427,0.00896575,0.736049,0.540721,51,41,12.3212
-536.641,0.999116,0.0192712,10,1023,0,539.531,-1.91369,-1.99485,1.45356,-1.92495,-29.9603,-33.568,-0.573175,0.0215784,0.00128758,0.863389,0.0187631,51,41,392.377
-536.641,5.2362e-13,0.0519438,1,3,1,541.376,-1.91369,-1.99485,1.45356,-1.92495,-29.9603,-33.568,-0.573175,0.0215784,0.00128758,0.863389,0.0187631,51,41,392.377
-536.005,0.999717,0.00769727,10,1023,0,537.583,-1.99134,-0.831882,1.05586,-1.8692,-33.4709,-27.6734,-1.29524,0.00216564,0.29203,0.763965,0.0327009,51,41,193.808
-535.93,0.974391,0.0136728,10,1023,0,537.691,-1.99311,-1.64048,1.30047,-1.72706,-40.0468,-34.8013,-1.65351,0.00172325,0.089881,0.825116,0.0682343,51,41,95.2854
-536.582,0.796882,0.00827348,7,255,0,543.905,-1.99295,-1.80499,1.38674,-1.70837,-40.5981,-35.3045,-1.66272,0.00176371,0.0487526,0.846685,0.0729066,51,41,92.7533
-536.582,0,0.0858631,0,1,1,537.633,-1.99295,-1.80499,1.38674,-1.70837,-40.5981,-35.3045,-1.66272,0.00176371,0.0487526,0.846685,0.0729066,51,41,92.7533
-536.582,8.51674e-14,0.0243203,1,1,0,538.894,-1.99295,-1.80499,1.38674,-1.70837,-40.5981,-35.3045,-1.66272,0.00176371,0.0487526,0.846685,0.0729066,51,41,92.7533
-536.805,0.999977,0.000651791,10,1023,0,539.81,-1.99171,-1.82142,1.40793,-1.7279,-36.1166,-40.4573,-1.64426,0.00207337,0.0446457,0.851983,0.0680254,51,41,97.8283
-536.98,0.998823,0.00203787,10,1023,0,540.721,-1.99066,-1.47139,1.67979,-1.87663,-36.3185,-23.003,-1.26934,0.00233622,0.132153,0.919949,0.0308429,51,41,200.932
-536.982,0.999147,0.00234053,10,1023,0,539.178,-1.98515,-0.711039,1.20787,-1.94077,-37.7472,-26.9111,-0.42611,0.00371143,0.32224,0.801967,0.0148079,51,41,432.82
-537.167,0.995138,0.00269736,10,1023,0,539.347,-1.97869,-1.60485,1.43164,-1.95504,-59.1529,-31.2429,0.0904467,0.00532681,0.0987864,0.85791,0.0112411,51,41,574.873
-537.515,0.977952,0.00408406,10,1023,0,539.962,-1.98449,-1.85003,1.58858,-1.9235,-61.3735,-17.7681,-0.764827,0.00387803,0.0374934,0.897146,0.0191242,51,41,339.673
-537.189,0.998121,0.00433712,10,1023,0,542.526,-1.91649,-1.99426,0.908093,-1.96246,-75.5375,24.6354,0.832822,0.0208763,0.00143595,0.727023,0.00938418,51,41,779.026
-535.571,0.994582,0.00888044,10,1023,0,538.338,-1.98317,-1.94035,1.00693,-1.8622,-87.1942,-2.39462,-1.31081,0.00420679,0.0149124,0.751732,0.0344497,51,41,189.526
-537.899,0.984274,0.0139597,10,1023,0,540.107,-1.97364,-1.98669,0.0064814,-1.21505,-38.7322,178.553,-1.87378,0.0065911,0.00332644,0.50162,0.196237,51,41,34.7104
-538.811,0.573926,0.0180359,9,751,0,541.183,-1.93993,-1.9895,1.19666,-0.177717,-29.9256,136.616,-1.9449,0.0150169,0.00262393,0.799166,0.455571,51,41,15.1531
-538.355,0.985331,0.010655,9,1023,0,541.682,-1.98108,-1.96416,0.12916,-1.80889,-34.8452,139.882,-1.49207,0.00473086,0.0089599,0.53229,0.0477765,51,41,139.679
-534.958,0.613886,0.0110901,10,1023,0,546.249,-1.97278,-1.97051,0.0542644,-1.93185,-189.088,16.6052,-0.62364,0.00680385,0.00737239,0.513566,0.0170364,51,41,378.499
-535.354,0.955131,0.00759131,9,1023,0,539.191,-1.98166,-1.87746,0.787904,-1.9283,-191.134,14.283,-0.689924,0.00458451,0.0306351,0.696976,0.0179256,51,41,360.271
-536.344,0.99667,0.00684648,10,1023,0,538.497,-1.94982,-1.99168,0.533966,-1.6481,-240.703,11.7912,-1.71472,0.0125454,0.00207962,0.633492,0.0879744,51,41,78.4519
-535.376,0.898667,0.0101726,9,767,0,538.61,-1.97935,-1.92036,-0.0635428,-1.94184,-258.259,3.62848,-0.385864,0.00516207,0.0199102,0.484114,0.0145399,51,41,443.888
-535.037,0.2,0.0227845,2,5,1,538.465,-1.97948,-1.92095,-0.102799,-1.9423,-258.036,3.3104,-0.382146,0.00513056,0.0197613,0.4743,0.0144246,51,41,444.91
-536.938,0.992491,0.00287512,10,1023,0,537.89,-1.95354,-1.99468,-1.07653,-1.93217,-257.436,-2.12115,-0.551808,0.011615,0.00133036,0.230868,0.0169581,51,41,398.253
-537.268,0.997864,0.00426106,10,1023,0,539.433,-1.98124,-1.88242,1.77363,-1.913,-284.5,-33.6248,-0.911888,0.00469091,0.0293961,0.943407,0.0217501,51,41,299.231
-537.402,0.999848,0.00552817,10,1023,0,539.528,-1.92461,-1.9908,1.40895,-1.94695,-293.974,-30.1164,-0.0867527,0.0188469,0.00229943,0.852238,0.0132613,51,41,526.143
-535.914,0.991795,0.00598295,6,63,0,537.891,-1.9294,-1.99161,1.42103,-1.94593,-294.311,-30.5312,-0.105751,0.017651,0.00209672,0.855257,0.0135166,51,41,520.918
-535.72,0.148402,0.0216261,2,7,1,540.442,-1.93209,-1.99195,1.41494,-1.94572,-294.143,-30.7285,-0.0997333,0.0169777,0.00201288,0.853734,0.0135701,51,41,522.573
-535.449,0.999578,0.0014165,10,1023,0,537.381,-1.95606,-1.98018,1.65464,-1.94142,-290.034,-31.2476,-0.347601,0.010984,0.00495496,0.913659,0.0146452,51,41,454.41
-535.42,0.999319,0.00196688,10,1023,0,537.9,-1.95021,-1.98657,1.48147,-1.9467,-275.481,-27.3989,-0.140385,0.0124481,0.00335651,0.870367,0.0133249,51,41,511.394
-534.894,0.998155,0.00518437,10,1023,0,538.993,-1.9856,-1.83056,0.762112,-1.91362,-247.422,-58.6048,-0.937285,0.0036008,0.042359,0.690528,0.0215938,51,41,292.246
-535.27,0.996194,0.00709183,9,1023,0,536.242,-1.99248,-1.83873,0.557431,-1.76147,-252.75,-56.8982,-1.60157,0.00188063,0.0403163,0.639358,0.0596328,51,41,109.569
-536.228,0.202622,0.0173388,10,1023,0,538.398,-1.99305,-1.92793,-1.00786,-1.67822,-238.761,-44.0657,-1.6995,0.00173829,0.0180177,0.248035,0.0804451,51,41,82.638
