# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_model
# start_datetime = 2025-04-04 14:51:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_2.data.R
# init = 2 (Default)
# random
#   seed = 141761548 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-3500.16,1,0.00368447,1,1,0,6123.73,1.37572,0.452613,-0.91074,-1.40498,-0.968584,-0.287974,-1.67061,0.84393,0.613153,0.272315,0.148756,51,41,90.5814
-613.135,1,0.00879128,1,1,0,2578.35,1.37287,0.443168,-0.912318,-1.57217,-0.971891,-0.275915,-1.77344,0.843217,0.610792,0.271921,0.106958,51,41,62.3047
-613.207,0.911071,0.011304,9,623,0,615.352,1.19429,0.587155,-0.756877,-1.55645,-1.18911,-0.747357,-1.78095,0.798572,0.646789,0.310781,0.110887,51,41,60.2387
-617.122,0.999734,0.0171163,8,451,0,618.66,-1.07383,0.0227544,1.95328,1.69424,-1.17482,-3.85346,-1.9745,0.231543,0.505689,0.988321,0.92356,51,41,7.01116
-613.81,0.992879,0.0181012,8,415,0,618.675,1.13689,-0.755383,1.82834,-1.28082,0.538587,-3.4278,-1.86932,0.784222,0.311154,0.957086,0.179795,51,41,35.9358
-613.81,0.00657441,0.0279944,1,3,1,616.481,1.13689,-0.755383,1.82834,-1.28082,0.538587,-3.4278,-1.86932,0.784222,0.311154,0.957086,0.179795,51,41,35.9358
-613.549,0.998846,0.00132625,10,1023,0,615.409,0.781395,-0.970031,1.46067,-0.818424,0.505363,-4.14087,-1.91823,0.695349,0.257492,0.865168,0.295394,51,41,22.4866
-613.116,0.993856,0.00294271,10,1023,0,616.906,1.56132,1.05625,0.654344,-1.30434,2.18749,-6.76376,-1.86178,0.89033,0.764062,0.663586,0.173916,51,41,38.0109
-612.623,0.999132,0.00377153,10,1023,0,615.39,1.26174,1.09107,0.0402423,-0.602075,2.54538,-7.25934,-1.93161,0.815434,0.772767,0.510061,0.349481,51,41,18.8086
-612.366,0.998822,0.00705007,10,1023,0,613.895,-1.0955,-0.428594,0.687276,0.313651,0.499628,-8.64337,-1.95879,0.226126,0.392851,0.671819,0.578413,51,41,11.3334
-614.278,0.0100054,0.0266681,5,37,0,619.331,-1.12519,-0.468204,0.656453,0.336287,0.481554,-8.61985,-1.95828,0.218701,0.382949,0.664113,0.584072,51,41,11.4732
-612.613,0.993816,0.00241254,10,1023,0,618.837,-0.682887,0.0413352,0.326401,0.104039,0.0762024,-9.51937,-1.9542,0.329278,0.510334,0.5816,0.52601,51,41,12.5963
-612.648,0.999767,0.00327986,10,1023,0,615.359,-0.199687,-1.72746,-0.0279035,-1.4071,1.0619,-11.2102,-1.83771,0.450078,0.068136,0.493024,0.148224,51,41,44.6308
-610.813,0.999991,0.00574165,10,1023,0,614.836,-0.486108,1.48194,-1.20847,-1.97033,1.74776,-16.5588,1.23262,0.378473,0.870485,0.197883,0.00741681,51,41,888.969
-608.471,0.977375,0.00553598,8,415,0,614.169,-1.43452,0.151937,-1.10537,-1.93967,1.0454,-16.375,-0.434481,0.141371,0.537984,0.223657,0.0150832,51,41,430.518
-611.776,0.994532,0.00966085,8,343,0,613.334,-1.18807,-1.44855,-1.48125,-1.74948,3.61392,-15.6185,-1.62023,0.202983,0.137863,0.129688,0.0626303,51,41,104.437
-612.346,0.781319,0.0202423,6,103,0,616.532,-0.8182,-1.51952,-1.31093,-1.65054,3.73021,-15.7145,-1.73261,0.29545,0.12012,0.172267,0.087364,51,41,73.5332
-612.971,0.122324,0.0225722,4,21,0,614.625,-0.813365,-1.51676,-1.26857,-1.64634,3.71092,-15.6308,-1.73773,0.296659,0.120811,0.182857,0.0884155,51,41,72.1245
-613.132,0.999269,0.00172376,10,1023,0,615.67,-1.58216,-1.68903,-0.994466,-1.63113,4.46995,-15.86,-1.73657,0.104459,0.0777416,0.251383,0.0922181,51,41,72.4432
-615.706,0.999697,0.00401151,10,1023,0,618.48,1.88411,0.537989,-1.78089,-1.97174,6.11851,-16.9031,1.43103,0.971028,0.634497,0.0547784,0.00706455,51,41,943.534
-611.799,0.998443,0.00546036,10,1023,0,618.154,1.23756,-1.22257,1.14027,-1.9131,7.01064,-19.8425,-0.926539,0.809391,0.194357,0.785068,0.0217246,51,41,295.202
-610.484,0.990654,0.00488597,10,1023,0,614.423,-0.777674,-1.12521,-1.57311,-1.95768,8.32533,-21.5764,0.278085,0.305581,0.218696,0.106722,0.0105806,51,41,626.473
-608.651,0.566916,0.0170674,7,139,0,617.234,-1.59415,-1.25659,-1.69249,-1.95863,8.06342,-19.8301,0.335171,0.101464,0.185852,0.0768774,0.010342,51,41,642.172
-607.881,0.669794,0.00854676,3,7,0,615.134,-1.59278,-1.2653,-1.68426,-1.96046,8.07032,-19.8297,0.36486,0.101806,0.183676,0.0789356,0.00988414,51,41,650.336
-605.816,0.998879,0.00347886,8,415,0,611.472,-1.64851,-1.35291,-1.21014,-1.96364,8.35295,-19.707,0.622307,0.0878737,0.161772,0.197464,0.00908932,51,41,721.134
-597.93,0.945956,0.00886042,6,95,0,608.307,-1.82845,-1.1363,-1.17767,-1.96971,8.9221,-19.613,1.17254,0.0428882,0.215924,0.205583,0.00757248,51,41,872.45
-584.209,0.990019,0.0124357,5,31,0,598.728,-1.89811,-1.0949,-0.958192,-1.9735,8.93079,-19.7147,1.49004,0.0254725,0.226275,0.260452,0.00662575,51,41,959.761
-582.886,0.997378,0.0187501,4,15,0,586.074,-1.89926,-1.13045,-0.954008,-1.97372,8.81357,-19.6883,1.62253,0.025186,0.217387,0.261498,0.00656924,51,41,996.197
-578.883,0.999055,0.0179722,4,15,0,585.444,-1.90833,-1.16379,-1.00566,-1.97453,9.04845,-19.6989,1.71822,0.0229185,0.209053,0.248585,0.0063665,51,41,1022.51
-577.441,0.0687597,0.0389252,1,3,1,581.084,-1.91347,-1.1537,-1.01102,-1.97527,9.03134,-19.6947,1.71789,0.0216321,0.211576,0.247246,0.00618151,51,41,1022.42
-567.174,0.999694,0.00272783,6,63,0,579.098,-1.9318,-1.22042,-0.997574,-1.97576,8.97895,-19.6792,1.77589,0.0170512,0.194895,0.250606,0.00605935,51,41,1038.37
-568.224,0.933841,0.00842466,6,95,0,573.327,-1.92215,-1.44408,-0.631849,-1.97724,8.84968,-20.8716,2.12787,0.0194624,0.13898,0.342038,0.00568893,51,41,1135.17
-562.186,0.984442,0.00983606,4,31,0,570.324,-1.9321,-1.45858,-0.634447,-1.97728,8.88125,-20.7932,2.08672,0.0169741,0.135355,0.341388,0.00567883,51,41,1123.85
-558.368,0.943269,0.011845,4,31,0,565.986,-1.93573,-1.37989,-0.638305,-1.97797,8.89922,-20.825,2.21574,0.016067,0.155027,0.340424,0.00550786,51,41,1159.33
-542.079,0.930962,0.00995105,5,47,0,561.892,-1.95347,-1.46491,-0.552588,-1.97914,8.78476,-20.8607,2.46774,0.0116334,0.133773,0.361853,0.00521393,51,41,1228.63
-536.372,0.382981,0.0238531,6,71,0,542.698,-1.97177,-1.89854,0.176791,-1.95837,8.47883,-20.1111,0.244802,0.00705695,0.025365,0.544198,0.0104068,51,41,617.32
-537.198,0.997241,0.00817852,10,1023,0,538.757,-1.94881,-1.98975,0.989603,-1.6211,4.50903,-22.5305,-1.735,0.012798,0.00256183,0.747401,0.0947255,51,41,72.874
-535.755,0.993989,0.0100995,9,511,0,539.069,-1.96309,-1.93902,1.05597,-1.96918,5.04476,-21.4221,0.993261,0.0092274,0.0152452,0.763993,0.00770521,51,41,823.147
-536.169,0.407182,0.0212366,5,51,0,537.446,-1.95944,-1.93956,1.20125,-1.9711,5.06156,-21.1889,1.19936,0.0101402,0.0151102,0.800313,0.0072262,51,41,879.824
-535.762,0.969649,0.00749525,9,511,0,538.915,-1.9926,-1.55642,1.08546,-1.8161,4.06526,-18.0937,-1.50331,0.00185028,0.110894,0.771365,0.0459761,51,41,136.588
-534.729,0.9996,0.0105567,10,1023,0,536.283,-1.98167,-1.8966,0.062596,-1.93832,1.85581,-18.7916,-0.503372,0.00458312,0.0258502,0.515649,0.0154204,51,41,411.573
-535.789,0.188247,0.0188578,4,23,0,539.216,-1.98031,-1.87404,-0.0317783,-1.93972,1.92865,-18.8196,-0.452795,0.00492246,0.0314909,0.492055,0.0150695,51,41,425.481
-535.17,0.999672,0.0019205,10,1023,0,538.777,-1.97625,-1.95102,0.12939,-1.93543,2.13434,-18.4575,-0.564834,0.00593756,0.0122448,0.532347,0.0161426,51,41,394.671
-534.905,0.998653,0.00328878,10,1023,0,535.905,-1.96479,-1.97091,0.679771,-1.9573,1.74771,-17.0225,0.187789,0.00880245,0.00727147,0.669943,0.010676,51,41,601.642
-534.844,0.998827,0.00373859,10,1023,0,536.343,-1.98585,-1.89193,0.839725,-1.89171,3.67191,-16.6761,-1.14175,0.00353766,0.0270187,0.709931,0.0270724,51,41,236.02
-536.252,0.999999,0.0136482,10,1023,0,537.424,-1.99273,-1.8046,-1.2172,-1.8312,4.84398,-18.1691,-1.45187,0.0018163,0.0488508,0.1957,0.0421995,51,41,150.736
-539.243,0.844559,0.00894887,10,1023,0,542.956,-1.99023,-1.07798,1.98287,-1.89315,2.30114,-12.4451,-1.15261,0.00244242,0.230504,0.995718,0.0267117,51,41,233.033
-538.471,0.907159,0.0157032,10,1023,0,543.005,-1.9459,-1.97914,1.95924,-1.96096,-12.672,-19.0705,0.449972,0.0135239,0.00521622,0.989811,0.00976117,51,41,673.742
-539.097,0.930544,0.00978849,10,1023,0,543.146,-1.99023,-1.69238,1.95712,-1.84849,-13.1089,-4.72435,-1.39925,0.00244272,0.0769041,0.989279,0.0378773,51,41,165.206
-539.097,2.52966e-05,0.0265037,1,3,1,541.652,-1.99023,-1.69238,1.95712,-1.84849,-13.1089,-4.72435,-1.39925,0.00244272,0.0769041,0.989279,0.0378773,51,41,165.206
-537.234,0.992465,0.00304409,10,1023,0,542.457,-1.97236,-1.4528,1.6989,-1.96869,-13.68,-5.4876,0.899375,0.00691116,0.1368,0.924725,0.00782647,51,41,797.328
-537.868,0.999443,0.00656167,10,1023,0,538.58,-1.98747,-1.96372,-1.05185,-0.578707,-12.0901,-2.16001,-1.93296,0.00313365,0.00907004,0.237037,0.355323,51,41,18.4355
-537.449,0.995696,0.0105187,9,1023,0,539.945,-1.98089,-1.95604,0.70492,0.360299,-12.8102,-2.78855,-1.95899,0.00477684,0.0109892,0.67623,0.590075,51,41,11.2789
-537.048,0.952444,0.00788802,10,1023,0,539.355,-1.99125,-1.92735,0.0757316,-0.305748,-15.121,-2.41484,-1.94273,0.00218628,0.0181632,0.518933,0.423563,51,41,15.7481
-538.372,0.924171,0.0194791,9,511,0,539.939,-1.99202,-1.87199,1.87925,-0.291909,-14.4891,-3.73596,-1.94202,0.00199547,0.0320018,0.969813,0.427023,51,41,15.945
-538.215,0.872075,0.0192588,10,1023,0,541.545,-1.96991,-0.0508054,1.80568,-1.97105,-14.085,-28.42,1.15578,0.00752281,0.487299,0.951419,0.00723812,51,41,867.839
-537.954,0.979002,0.015251,9,511,0,542.639,-1.97802,-1.96046,1.57108,-1.69333,-15.5747,-26.7996,-1.68602,0.00549392,0.00988586,0.89277,0.0766675,51,41,86.3444
-538.088,0.618254,0.0183144,10,1023,0,541.005,-1.99369,-1.95425,-1.49309,-1.29236,-9.16603,-41.1718,-1.8614,0.00157755,0.0114385,0.126728,0.176911,51,41,38.1149
-536.169,0.994821,0.00971429,10,1023,0,540.069,-1.99209,-1.91375,0.0776195,-1.66547,-12.4479,-39.1057,-1.7088,0.001978,0.0215621,0.519405,0.0836323,51,41,80.0813
-535.911,0.882286,0.0156011,7,207,0,539.267,-1.98919,-1.92487,0.101002,-1.77474,-12.5437,-39.4541,-1.57717,0.00270335,0.0187823,0.52525,0.0563155,51,41,116.28
-535.911,3.50423e-10,0.0302736,1,3,1,537.8,-1.98919,-1.92487,0.101002,-1.77474,-12.5437,-39.4541,-1.57717,0.00270335,0.0187823,0.52525,0.0563155,51,41,116.28
-538.241,0.988425,0.00256282,10,1023,0,538.98,-1.99438,-1.80798,0.585927,-1.40478,-12.8119,-39.6419,-1.83513,0.00140474,0.0480046,0.646482,0.148805,51,41,45.3399
-536.719,0.999623,0.00435612,8,383,0,539.691,-1.99434,-1.79295,0.695696,-1.58986,-12.9049,-39.5309,-1.75939,0.0014158,0.0517634,0.673924,0.102535,51,41,66.1665
-536.365,0.982836,0.00599002,10,1023,0,538.367,-1.99174,-1.48173,0.520137,-1.85432,-14.6409,-42.4461,-1.37977,0.00206562,0.129566,0.630034,0.0364195,51,41,170.564
-538.732,0.933861,0.0151627,9,511,0,540.609,-1.88058,-1.99862,-0.218325,-1.95384,-12.2398,-43.3212,0.644081,0.0298542,0.000343938,0.445419,0.0115394,51,41,727.122
-538.782,0.992191,0.013091,9,511,0,544.402,-1.99333,-1.9677,-1.8486,-1.63524,-10.9254,-42.5027,-1.73591,0.00166875,0.00807398,0.0378498,0.0911891,51,41,72.6251
-537.162,0.755871,0.0207919,9,559,0,542.052,-1.99395,-1.91332,-1.45019,-1.68941,-17.3506,-50.8875,-1.69364,0.00151305,0.0216688,0.137452,0.0776469,51,41,84.2491
-537.879,0.420937,0.0237617,6,119,0,543.491,-1.99347,-1.90962,-1.36757,-1.75271,-18.0134,-51.0876,-1.62672,0.00163327,0.0225941,0.158108,0.0618233,51,41,102.652
-538.114,0.98457,0.00879993,9,511,0,539.911,-1.99183,-1.93911,-1.21882,-1.76704,-17.9285,-51.1967,-1.58567,0.00204158,0.0152224,0.195296,0.0582388,51,41,113.94
-536.247,0.995027,0.00681207,10,1023,0,542.606,-1.98999,-1.93966,-0.343212,-1.70688,-16.9363,-49.8849,-1.67372,0.00250224,0.0150861,0.414197,0.0732795,51,41,89.7267
-534.906,0.997164,0.0174813,10,1023,0,538.987,-1.97537,-1.94881,1.36627,-1.93061,-30.8648,-67.8938,-0.65088,0.00615774,0.0127963,0.841567,0.0173473,51,41,371.008
-537.272,0.901464,0.0148881,8,255,0,537.964,-1.97158,-1.88704,1.93118,-1.96,-31.2863,-66.9154,0.29156,0.00710511,0.0282393,0.982796,0.00999876,51,41,630.179
-538.36,0.980919,0.0211951,8,255,0,539.18,-1.97372,-1.95365,1.98328,-1.92077,-30.8075,-64.7682,-0.8048,0.00657031,0.0115883,0.99582,0.0198082,51,41,328.68
-536.923,0.83363,0.0153534,10,1023,0,540.97,-1.96888,-1.97062,1.90656,-1.90971,-21.2923,-50.7186,-0.932737,0.00778078,0.0073456,0.97664,0.0225717,51,41,293.497
-536.859,0.286273,0.0316434,2,5,1,537.696,-1.9685,-1.97095,1.90532,-1.90968,-21.3161,-50.6945,-0.936723,0.00787574,0.00726151,0.976331,0.0225799,51,41,292.401
-537.336,0.905968,0.00959642,10,1023,0,539.445,-1.94494,-1.97749,1.86603,-1.96582,-10.0331,-49.9542,0.799097,0.013764,0.00562816,0.966506,0.008546,51,41,769.752
-535.383,0.998792,0.00590168,10,1023,0,540.31,-1.98339,-1.96163,-0.473661,-1.89551,-12.9298,-56.5328,-1.1063,0.0041522,0.00959302,0.381585,0.0261231,51,41,245.769
-535.57,0.64704,0.0186062,6,119,0,536.346,-1.97954,-1.97588,-0.738962,-1.90723,-13.129,-56.4524,-0.98839,0.00511486,0.0060299,0.31526,0.0231924,51,41,278.193
-535.403,0.997025,0.00769733,10,1023,0,539.328,-1.97104,-1.94606,1.70603,-1.94883,-11.1825,-59.9912,-0.175457,0.00723894,0.0134855,0.926508,0.0127931,51,41,501.749
-535.777,0.97096,0.0118896,10,1023,0,537.944,-1.96483,-1.97169,1.65984,-1.92706,-7.63314,-51.017,-0.689785,0.0087926,0.00707648,0.914959,0.0182341,51,41,360.309
-536.7,0.536933,0.0224624,8,373,0,538.981,-1.94204,-1.98476,0.838668,-1.96006,-8.52224,-54.4832,0.399251,0.0144902,0.00381109,0.709667,0.00998621,51,41,659.794
-537.781,0.975404,0.00645869,9,671,0,539.051,-1.93397,-1.99142,0.448749,-1.94486,-9.19642,-54.9378,-0.237418,0.0165068,0.00214538,0.612187,0.0137849,51,41,484.71
-536.463,0.992043,0.0127506,7,159,0,538.591,-1.95391,-1.99048,0.15835,-1.90632,-8.95121,-54.7741,-0.932249,0.0115215,0.00237919,0.539587,0.0234202,51,41,293.631
-536.695,0.682672,0.0198475,9,741,0,542.971,-1.96126,-1.98933,0.502059,-1.15194,-4.27926,-62.7823,-1.88309,0.00968536,0.00266666,0.625515,0.212016,51,41,32.1504
-537.844,0.998583,0.018853,7,191,0,539.057,-1.9631,-1.98939,-0.477477,-1.36177,-4.02792,-62.3033,-1.84641,0.00922584,0.00265133,0.380631,0.159557,51,41,42.2384
-539.146,0.358675,0.0192036,5,49,0,542.918,-1.96975,-1.99138,-0.659239,-1.39909,-4.41798,-62.1914,-1.84101,0.00756255,0.0021541,0.33519,0.150227,51,41,43.7217
-536.438,0.997993,0.00608471,9,1023,0,540.922,-1.96639,-1.98806,0.163896,-1.89317,-5.45098,-63.1068,-1.0757,0.00840168,0.00298559,0.540974,0.0267066,51,41,254.182
-539.574,0.996374,0.00730552,5,31,0,540.68,-1.95561,-1.98626,0.148679,-1.89629,-5.50317,-63.2353,-1.05111,0.0110979,0.00343447,0.53717,0.0259286,51,41,260.946
-538.35,0.944368,0.0185353,9,1023,0,544.388,-1.96368,-1.97818,1.13015,-0.545304,-13.8197,-62.6357,-1.93258,0.00907877,0.00545602,0.782538,0.363674,51,41,18.5395
-537.46,0.973955,0.0141723,6,127,0,541.712,-1.95789,-1.98289,1.55428,0.276762,-13.9279,-62.9643,-1.95599,0.0105264,0.00427835,0.888569,0.56919,51,41,12.1038
-540.474,0.9545,0.0138726,8,511,0,541.594,-1.98905,-1.9752,-1.93121,-0.77186,-4.28799,-59.2147,-1.92128,0.00273647,0.00620118,0.0171971,0.307035,51,41,21.6487
-540.474,0,0.113997,0,1,1,543.19,-1.98905,-1.9752,-1.93121,-0.77186,-4.28799,-59.2147,-1.92128,0.00273647,0.00620118,0.0171971,0.307035,51,41,21.6487
-541.088,0.204191,0.0168006,7,255,0,545.11,-1.993,-1.95883,-1.86632,-1.32846,-11.5428,-63.4961,-1.85348,0.00175017,0.0102918,0.0334208,0.167886,51,41,40.2928
-543.107,0.996194,0.00218671,9,511,0,544.274,-1.99358,-1.97599,-1.54684,-1.12428,-12.2723,-61.9392,-1.86952,0.00160499,0.00600166,0.113291,0.21893,51,41,35.8819
-541.263,0.99802,0.00485543,10,1023,0,545.405,-1.99444,-1.86154,-0.554622,-0.773459,-29.8576,-80.8984,-1.92018,0.00138997,0.0346138,0.361345,0.306635,51,41,21.9517
-539.207,0.998894,0.00484278,9,767,0,543.748,-1.99339,-1.8811,1.8933,0.505808,-35.3784,-73.9621,-1.95756,0.00165336,0.0297244,0.973325,0.626452,51,41,11.6722
-542.56,0.99954,0.00780368,10,1023,0,547.373,-1.94856,-1.9942,-1.67587,-1.96512,-41.8508,-119.112,0.693085,0.0128594,0.00145087,0.0810334,0.00872036,51,41,740.598
-543.811,0.875342,0.0136387,9,767,0,545.717,-1.95815,-1.97984,1.99508,-1.75959,-21.1755,-125.404,-1.5865,0.0104634,0.0050389,0.998771,0.0601026,51,41,113.711
-540.042,0.846873,0.00758512,9,511,0,549.591,-1.95632,-1.99643,-1.78382,-1.9681,-29.2034,-142.517,0.930113,0.0109191,0.000892602,0.0540438,0.00797611,51,41,805.781
-539.813,0.628991,0.0103749,8,255,0,549.416,-1.88319,-1.99805,0.481423,-1.81868,-23.4678,-133.763,-1.35407,0.0292037,0.000486378,0.620356,0.0453301,51,41,177.63
-537.11,0.981532,0.00455704,10,1023,0,545.01,-1.98989,-1.92957,0.0868011,-0.599012,-15.0958,-112.033,-1.93079,0.00252775,0.0176083,0.5217,0.350247,51,41,19.0337
-540.395,0.746513,0.0107939,5,31,0,541.878,-1.98872,-1.92657,-0.0618533,-0.582346,-15.6388,-112.619,-1.93084,0.00281997,0.0183573,0.484537,0.354413,51,41,19.0183
-538.008,0.999495,0.00516279,9,767,0,542.27,-1.99336,-1.84813,1.57012,0.0604416,-17.3619,-119.633,-1.94961,0.00166112,0.0379684,0.89253,0.51511,51,41,13.8579
-539.387,0.972612,0.0114293,9,767,0,540.613,-1.99229,-1.61264,-1.68662,-1.86486,-20.6512,-106.271,-1.30645,0.00192691,0.0968408,0.0783442,0.033784,51,41,190.726
-538.107,0.0645887,0.0189606,4,23,0,540.507,-1.99238,-1.61214,-1.69429,-1.86317,-20.7113,-106.332,-1.32776,0.00190537,0.096966,0.0764279,0.0342086,51,41,184.867
-537.441,0.999817,0.00091446,10,1023,0,540.303,-1.99289,-1.58648,-1.54851,-1.85178,-22.4846,-107.441,-1.38013,0.00177789,0.103379,0.112872,0.0370539,51,41,170.465
-535.897,0.999418,0.00227594,10,1023,0,540.054,-1.97661,-1.73861,1.69013,-1.95715,-31.3941,-106.828,0.142608,0.00584871,0.065348,0.922533,0.0107125,51,41,589.217
-535.109,0.996181,0.00329165,10,1023,0,537.709,-1.98065,-1.67288,0.735525,-1.94957,-29.4661,-108.139,-0.17997,0.00483834,0.0817804,0.683881,0.0126066,51,41,500.508
-535.35,0.998941,0.00659316,10,1023,0,536.266,-1.97948,-1.961,-0.0871681,-1.90581,-52.571,-105.069,-1.00303,0.00512884,0.00974993,0.478208,0.0235463,51,41,274.167
-535.702,0.618328,0.00888723,8,343,0,541.706,-1.96199,-1.98974,-0.912458,-1.94734,-57.2079,-104.894,-0.192842,0.00950264,0.00256515,0.271885,0.0131662,51,41,496.968
-535.836,0.987681,0.00397303,10,1023,0,536.637,-1.94999,-1.9843,1.63434,-1.94614,-65.8529,-113.501,-0.204731,0.012502,0.00392415,0.908586,0.0134653,51,41,493.699
-536.729,0.983581,0.00572814,10,1023,0,539.339,-1.96258,-1.99319,-0.743972,-1.74439,-66.1159,-126.023,-1.62135,0.00935401,0.00170252,0.314007,0.0639029,51,41,104.129
-536.71,0.992028,0.00968095,10,1023,0,542.982,-1.97994,0.988883,-0.617623,-1.95711,-142.918,-77.5897,0.12126,0.00501474,0.747221,0.345594,0.0107236,51,41,583.346
-539.148,0.979854,0.0112412,8,255,0,539.83,-1.96274,0.751208,1.14097,-1.97802,-145.947,-78.7129,2.17362,0.00931571,0.687802,0.785243,0.00549515,51,41,1147.75
-539.66,0.102149,0.0231534,4,21,1,543.065,-1.96246,0.750611,1.11301,-1.97826,-145.595,-78.6273,2.13785,0.00938466,0.687653,0.778252,0.00543461,51,41,1137.91
-536.562,0.999434,0.00189076,10,1023,0,541.776,-1.9805,-0.22897,0.77807,-1.95375,-133.472,-75.0309,0.0160877,0.004875,0.442757,0.694518,0.0115625,51,41,554.424
-537.975,0.998718,0.00530463,10,1023,0,539.845,-1.9827,1.79316,-0.424136,-1.95343,-117.747,-77.88,-0.0418891,0.00432548,0.948291,0.393966,0.0116415,51,41,538.48
-536.276,0.971236,0.0043432,10,1023,0,541.287,-1.97631,0.640544,0.133574,-1.96452,-106.73,-87.4486,0.596798,0.00592209,0.660136,0.533394,0.00887099,51,41,714.119
