# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrMichMent_model
# start_datetime = 2025-04-04 14:51:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_3.data.R
# init = 2 (Default)
# random
#   seed = 141761547 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrMichMent_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kf,kr,kpl,T1_P,T1_X,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,inits.1
-535.851,0.982158,0.00741952,7,191,0,539.661,-1.98743,0.0112192,0.291811,-1.93079,-5.14037e+06,-79586.1,-0.685689,0.00314347,0.502805,0.572953,0.0173014,51,41,361.435
-536.608,0.99926,0.00779684,8,255,0,538.495,-1.99318,1.0167,0.0469307,-1.85276,-5.13014e+06,-80663.6,-1.37922,0.00170528,0.754174,0.511733,0.0368107,51,41,170.715
-536.097,0.987321,0.00808799,8,511,0,539.158,-1.98576,-1.38252,-0.308861,-1.93117,-5.13751e+06,-75967.8,-0.662825,0.00355876,0.154369,0.422785,0.0172086,51,41,367.723
-536.32,0.977698,0.00864287,10,1023,0,539.73,-1.98165,-1.9742,-0.196664,-1.7666,-5.14069e+06,-131175,-1.5899,0.00458724,0.00645112,0.450834,0.0583502,51,41,112.779
-536.094,0.988572,0.00817984,10,1023,0,538.773,-1.96931,-1.97424,-0.0217924,-1.93114,-5.16876e+06,-189784,-0.63719,0.0076716,0.00644076,0.494552,0.0172139,51,41,374.773
-536.094,0.0754259,0.0154776,2,7,0,538.525,-1.96931,-1.97424,-0.0217924,-1.93114,-5.16876e+06,-189784,-0.63719,0.0076716,0.00644076,0.494552,0.0172139,51,41,374.773
-537.527,0.929516,0.00796729,10,1023,0,539.01,-1.97806,-1.9557,1.28842,-1.84198,-5.05516e+06,-198106,-1.38916,0.00548386,0.0110761,0.822105,0.039506,51,41,167.982
-541.845,0.782718,0.0064132,10,1023,0,546.745,-1.98759,-1.88607,-1.38334,-1.90065,-5.1476e+06,-163080,-1.03515,0.00310154,0.0284815,0.154165,0.0248381,51,41,265.334
-541.084,0.99989,0.00734747,9,511,0,543.487,-1.9539,-1.97572,1.87186,-1.96879,-5.14815e+06,-154793,0.969716,0.0115242,0.00606984,0.967965,0.00780369,51,41,816.672
-538.283,0.92672,0.00795679,9,1023,0,542.505,-1.96529,-1.9693,1.86613,-1.92821,-5.17399e+06,-160280,-0.702096,0.00867811,0.0076758,0.966532,0.0179485,51,41,356.924
-536.203,0.995859,0.00816338,10,1023,0,539.986,-1.97949,-1.97754,-0.977346,-1.9052,-5.1705e+06,-197744,-1.01629,0.00512645,0.00561482,0.255664,0.0236994,51,41,270.519
-535.492,0.97689,0.00795422,10,1023,0,539.762,-1.9728,-1.97777,-0.25281,-1.91802,-5.1552e+06,-247554,-0.853777,0.00680023,0.00555696,0.436798,0.0204962,51,41,315.211
-536.46,0.762255,0.010483,9,1023,0,537.935,-1.94492,-1.9865,0.0984164,-1.97103,-5.17503e+06,-250468,1.27614,0.0137696,0.00337619,0.524604,0.00724211,51,41,900.939
-537.31,0.657073,0.00855352,9,511,0,540.909,-1.99319,-1.28013,1.47913,-1.80105,-5.1488e+06,-236124,-1.51838,0.00170141,0.179968,0.869784,0.0497379,51,41,132.446
-537.32,0.999276,0.00630688,5,47,0,538.754,-1.99325,-1.24954,1.49225,-1.78501,-5.14931e+06,-235938,-1.57513,0.00168856,0.187615,0.873063,0.0537478,51,41,116.84
-538.778,0.864384,0.00975403,10,1023,0,541.517,-1.93003,-1.99351,-0.972683,0.762019,-5.12932e+06,-194285,-1.96249,0.0174921,0.00162277,0.256829,0.690505,51,41,10.3144
-537.293,0.986031,0.00579639,10,1023,0,542.975,-1.98523,-1.94676,1.4807,-1.21827,-5.06181e+06,-207813,-1.87682,0.00369372,0.0133098,0.870176,0.195432,51,41,33.875
-537.487,0.922322,0.00695895,9,767,0,539.176,-1.99068,-1.93132,0.450046,-0.515263,-5.0703e+06,-211733,-1.93511,0.0023297,0.0171704,0.612512,0.371184,51,41,17.8439
-538.978,0.980171,0.00714154,9,1023,0,541.719,-1.98931,-1.65139,1.97354,-1.8901,-5.07806e+06,-211769,-1.17702,0.00267279,0.0871523,0.993384,0.0274753,51,41,226.319
-538.543,0.652949,0.0121661,7,177,0,539.58,-1.98851,-1.73563,1.9678,-1.88347,-5.0793e+06,-210894,-1.19088,0.00287254,0.0660936,0.991951,0.0291313,51,41,222.509
-542.21,0.746521,0.00650249,10,1023,0,545.67,-1.93715,-1.99746,-1.40605,-1.8982,-5.19398e+06,-233715,-0.998084,0.0157127,0.000634052,0.148487,0.0254511,51,41,275.527
-538.849,0.989126,0.0052223,10,1023,0,546.008,-1.93738,-1.99636,-1.32026,-1.96014,-5.18861e+06,-248500,0.483234,0.0156542,0.00090981,0.169934,0.00996504,51,41,682.889
-535.965,0.614917,0.0120617,7,225,0,540.478,-1.93418,-1.99402,-0.361488,-1.95897,-5.19573e+06,-242386,0.409919,0.016454,0.00149448,0.409628,0.0102575,51,41,662.728
-534.76,0.424106,0.0112592,9,767,0,540.613,-1.98571,-1.80845,1.05358,-1.91782,-5.18529e+06,-225885,-0.881719,0.00357293,0.0478871,0.763395,0.0205446,51,41,307.527
-537.494,0.999134,0.00471243,10,1023,0,537.956,-1.98563,1.12679,1.73558,-1.9401,-5.19277e+06,-219109,-0.468617,0.00359281,0.781698,0.933896,0.0149739,51,41,421.13
-536.261,0.976668,0.00332251,10,1023,0,540.706,-1.93635,-1.99599,-0.401919,-1.86078,-5.18436e+06,-190984,-1.26657,0.0159113,0.00100273,0.39952,0.034804,51,41,201.693
-536.229,0.991914,0.00906069,10,1023,0,540.314,-1.99067,-1.81461,1.74495,-1.81684,-5.08188e+06,-206162,-1.48682,0.00233188,0.0463468,0.936237,0.0457897,51,41,141.124
-535.288,0.986855,0.00448135,9,511,0,536.704,-1.98727,-1.72094,1.50564,-1.90444,-5.07436e+06,-204200,-1.02889,0.00318277,0.0697653,0.87641,0.0238912,51,41,267.056
-535.051,0.870616,0.0100805,10,1023,0,537.512,-1.98727,-1.83899,0.799384,-1.8871,-5.1293e+06,-209737,-1.17631,0.00318139,0.0402514,0.699846,0.0282251,51,41,226.514
-536.005,0.96547,0.00561254,10,1023,0,539.294,-1.97065,-1.98325,0.553639,-1.88099,-5.29198e+06,-236530,-1.17948,0.00733681,0.00418772,0.63841,0.0297534,51,41,225.643
-536.477,0.933348,0.00636382,10,1023,0,542.247,-1.97702,-1.97302,0.438991,-1.87518,-5.37534e+06,-301203,-1.22186,0.00574446,0.00674461,0.609748,0.0312046,51,41,213.989
-535.174,0.967268,0.00635522,10,1023,0,539.184,-1.99105,-1.13565,0.903597,-1.88374,-5.25106e+06,-289736,-1.21179,0.00223703,0.216087,0.725899,0.0290646,51,41,216.757
-535.695,0.21757,0.0156466,2,7,1,537.084,-1.99112,-1.13377,0.899645,-1.88525,-5.25105e+06,-289830,-1.1933,0.00221962,0.216557,0.724911,0.0286869,51,41,221.843
-536.823,0.907879,0.00746742,10,1023,0,539.12,-1.92235,-1.9929,0.960558,-1.96061,-5.20465e+06,-333692,0.642777,0.0194118,0.00177455,0.74014,0.00984738,51,41,726.764
-535.961,0.995673,0.0067091,10,1023,0,538.922,-1.98395,-1.95412,-0.466429,-1.89555,-5.256e+06,-340095,-1.09256,0.00401266,0.0114688,0.383393,0.0261128,51,41,249.547
-535.697,0.999287,0.0100659,10,1023,0,537.405,-1.96675,-1.96887,-0.54288,-1.96478,-5.45333e+06,-341364,0.626158,0.00831367,0.00778172,0.36428,0.00880412,51,41,722.193
-536.814,0.909979,0.0139517,7,127,0,538.194,-1.97097,-1.96801,-1.19413,-1.96238,-5.46351e+06,-339088,0.431085,0.00725666,0.00799675,0.201468,0.00940427,51,41,668.549
-538.61,0.998327,0.0101184,8,255,0,540.231,-1.95159,-1.99098,-1.37593,-1.97363,-5.45856e+06,-335043,1.52613,0.0121017,0.00225418,0.156016,0.00659326,51,41,969.686
-538.61,0.000521525,0.016926,3,11,1,541.5,-1.95159,-1.99098,-1.37593,-1.97363,-5.45856e+06,-335043,1.52613,0.0121017,0.00225418,0.156016,0.00659326,51,41,969.686
-538.303,0.848997,0.00773587,10,1023,0,547.81,-1.92536,-1.9947,0.230759,0.326662,-5.63121e+06,-238979,-1.95335,0.0186589,0.00132552,0.55769,0.581666,51,41,12.8293
-536.999,0.998922,0.00500229,10,1023,0,539.066,-1.98079,-1.96495,1.2146,-1.32074,-5.64346e+06,-230416,-1.85719,0.00480225,0.00876321,0.803649,0.169816,51,41,39.272
-536.522,0.916161,0.00798348,9,1023,0,539.647,-1.98101,-0.716015,-0.195084,-1.95131,-5.6862e+06,-216719,-0.094154,0.00474873,0.320996,0.451229,0.0121719,51,41,524.108
-535.982,0.957312,0.00838331,9,927,0,540.712,-1.98033,-0.373589,1.25971,-1.95578,-5.68973e+06,-204701,0.083607,0.00491699,0.406603,0.814928,0.0110562,51,41,572.992
-536.139,0.621342,0.00988784,9,1023,0,538.246,-1.98226,-1.21192,-0.783035,-1.95151,-5.73431e+06,-211031,-0.122034,0.00443543,0.197021,0.304241,0.0121221,51,41,516.441
-538.506,0.991369,0.00336864,10,1023,0,540.443,-1.89649,-1.99639,1.68704,-1.88079,-5.70532e+06,-191253,-1.03203,0.025877,0.000903135,0.921759,0.0298021,51,41,266.19
-535.443,0.976964,0.00506148,9,511,0,541.051,-1.97394,-1.89717,0.244443,-1.95793,-5.73203e+06,-202444,0.221025,0.00651592,0.0257071,0.561111,0.0105182,51,41,610.782
-536.45,0.980987,0.0112466,10,1023,0,538.172,-1.99267,-1.24962,0.0196922,-1.86017,-5.88698e+06,-236621,-1.34002,0.00183165,0.187595,0.504923,0.0349567,51,41,181.495
-536.081,0.999978,0.00651629,9,1023,0,539.57,-1.96036,-1.98406,1.59768,-1.91556,-5.86787e+06,-247737,-0.828854,0.00990997,0.00398443,0.899419,0.0211101,51,41,322.065
-535.83,0.836707,0.0076448,10,1023,0,539.636,-1.97492,-1.97557,-0.372734,-1.93277,-5.73784e+06,-257600,-0.629043,0.00626882,0.00610828,0.406816,0.0168084,51,41,377.013
-537.55,0.901249,0.00698418,10,1023,0,539.054,-1.97155,-1.91152,1.59444,-1.9534,-5.75278e+06,-272121,0.0530693,0.0071129,0.0221198,0.89861,0.0116512,51,41,564.594
-536.657,0.0867697,0.0149045,5,35,1,542.811,-1.97638,-1.8703,1.63345,-1.95576,-5.74736e+06,-272745,0.0427431,0.00590491,0.032426,0.908362,0.0110596,51,41,561.754
-535.65,0.997281,0.00499528,10,1023,0,537.289,-1.95924,-1.98925,-0.418423,-1.94976,-5.76315e+06,-288570,-0.0672992,0.0101892,0.00268776,0.395394,0.0125603,51,41,531.493
-535.168,0.990283,0.00746933,10,1023,0,537.272,-1.97772,-1.95737,1.04496,-1.9006,-5.90393e+06,-299047,-1.04422,0.00557003,0.0106564,0.76124,0.0248511,51,41,262.839
-535.77,0.996336,0.00391624,10,1023,0,540.434,-1.95685,-1.98643,1.11665,-1.88066,-6.03696e+06,-316164,-1.17058,0.0107885,0.00339331,0.779163,0.0298355,51,41,228.091
-535.582,0.989176,0.00482662,10,1023,0,537.672,-1.97628,-1.88287,-0.263846,-1.95549,-6.09605e+06,-309204,0.084227,0.00592949,0.0292824,0.434038,0.0111273,51,41,573.162
-536.465,0.999893,0.00814797,10,1023,0,537.911,-1.98354,0.11981,-0.655719,-1.94538,-6.02495e+06,-263341,-0.308246,0.00411525,0.529952,0.33607,0.0136562,51,41,465.232
-538.657,0.9838,0.00633462,10,1023,0,540.004,-1.96571,-1.30846,-1.17192,-1.97445,-6.06297e+06,-268280,1.56771,0.00857315,0.172885,0.20702,0.00638713,51,41,981.121
-535.764,0.991948,0.0106359,10,1023,0,544.185,-1.95783,-1.9919,-0.616679,-1.92179,-6.33441e+06,-370516,-0.755652,0.0105421,0.0020241,0.34583,0.0195526,51,41,342.196
-537.3,0.99963,0.00923192,10,1023,0,538.771,-1.97239,-1.98025,1.50128,-1.81588,-6.26224e+06,-375179,-1.47472,0.00690232,0.00493707,0.875319,0.0460311,51,41,144.453
-537.3,0.00329371,0.0171973,1,3,0,539.929,-1.97239,-1.98025,1.50128,-1.81588,-6.26224e+06,-375179,-1.47472,0.00690232,0.00493707,0.875319,0.0460311,51,41,144.453
-538.07,0.904187,0.00644225,10,1023,0,539.623,-1.96909,-1.91061,-0.183779,-1.97047,-6.19627e+06,-389324,1.14889,0.00772833,0.022348,0.454055,0.00738178,51,41,865.944
-536.008,0.889093,0.0101532,8,255,0,539.127,-1.95926,-1.99056,0.125291,-1.82977,-6.17719e+06,-392866,-1.42962,0.010185,0.00235897,0.531323,0.0425572,51,41,156.856
-538.041,0.996764,0.00540383,10,1023,0,543.64,-1.99417,1.76168,0.630234,-1.81451,-6.16578e+06,-366277,-1.50085,0.00145795,0.940419,0.657558,0.0463735,51,41,137.265
-535.996,0.999671,0.00772564,10,1023,0,542.114,-1.99426,-0.209638,-0.416448,-1.80241,-6.19567e+06,-312719,-1.5299,0.00143383,0.447591,0.395888,0.0493976,51,41,129.277
-538.846,0.00758201,0.0132935,7,175,0,542.844,-1.99416,-0.424973,-0.51833,-1.80421,-5.99506e+06,-320948,-1.54452,0.00145913,0.393757,0.370418,0.0489468,51,41,125.256
-535.952,0.808295,0.0111801,4,31,0,538.481,-1.99423,-0.428766,-0.505489,-1.80135,-5.99068e+06,-320649,-1.53873,0.00144125,0.392808,0.373628,0.0496635,51,41,126.85
-537.796,0.391166,0.0150587,3,11,0,538.841,-1.99432,-0.561713,-0.527888,-1.7968,-6.14235e+06,-331410,-1.55764,0.0014188,0.359572,0.368028,0.0507995,51,41,121.649
-536.631,0.998937,0.00244865,9,511,0,539.87,-1.99344,0.375462,-0.848903,-1.83777,-5.67326e+06,-392556,-1.43556,0.00163965,0.593866,0.287774,0.040557,51,41,155.221
-540.179,0.972195,0.00179001,10,1023,0,543.475,-1.99312,1.50063,1.56086,-1.85255,-486423,-302678,-1.39741,0.00171915,0.875158,0.890215,0.0368618,51,41,165.711
-536.906,0.999912,0.00431155,9,511,0,544.365,-1.98511,0.572137,1.55837,-1.93895,1.88782e+06,-251966,-0.506646,0.00372248,0.643034,0.889592,0.0152628,51,41,410.672
-536.784,0.997841,0.00326533,10,1023,0,538.669,-1.98163,1.3935,0.929251,-1.95442,1.14763e+06,-207222,-0.0054075,0.00459246,0.848376,0.732313,0.0113962,51,41,548.513
-536.27,0.945224,0.0093106,10,1023,0,540.756,-1.99181,-1.80756,1.72931,-1.76463,6.72389e+06,121847,-1.5999,0.00204675,0.0481093,0.932328,0.0588427,51,41,110.026
-536.319,0.303436,0.0154967,3,11,0,539.495,-1.99191,-1.80053,1.73697,-1.76036,6.75823e+06,111583,-1.60799,0.00202248,0.0498675,0.934243,0.0599104,51,41,107.804
-538.062,0.991477,0.00300483,10,1023,0,542.272,-1.92354,-1.99657,-0.966121,-1.97109,997814,708125,1.44237,0.0191144,0.000857995,0.25847,0.00722768,51,41,946.653
-537.256,0.999869,0.00165463,10,1023,0,539.541,-1.96513,-1.98126,1.24922,-1.66149,81878.3,707971,-1.71342,0.00871768,0.00468563,0.812305,0.0846264,51,41,78.8109
-537.87,0.940039,0.00608075,6,127,0,538.601,-1.96672,-1.98652,1.28834,-1.65546,-231158,713958,-1.70762,0.00832125,0.00337087,0.822086,0.0861346,51,41,80.405
-538.049,0.956148,0.009424,10,1023,0,541.986,-1.98983,-1.89702,1.23717,-0.377033,-1.98192e+07,-368399,-1.94015,0.00254369,0.0257441,0.809293,0.405742,51,41,16.4598
-535.589,0.968974,0.00868484,10,1023,0,541.014,-1.98071,-1.57671,0.117911,-1.95464,-3.84825e+07,486692,0.00728545,0.00482304,0.105822,0.529478,0.011341,51,41,552.003
-535.589,0.000174735,0.0144193,2,7,1,541.691,-1.98071,-1.57671,0.117911,-1.95464,-3.84825e+07,486692,0.00728545,0.00482304,0.105822,0.529478,0.011341,51,41,552.003
-535.899,0.99786,0.000906679,10,1023,0,539.88,-1.98565,-1.88835,0.0953568,-1.9148,-3.96668e+07,514837,-0.937892,0.0035872,0.0279133,0.523839,0.0213007,51,41,292.08
-537.072,0.99474,0.00143264,10,1023,0,538.257,-1.98273,-1.89111,-0.188414,-1.93769,-3.98069e+07,574742,-0.564443,0.00431637,0.0272236,0.452897,0.0155782,51,41,394.778
-535.408,0.998252,0.00375805,10,1023,0,538.064,-1.94113,-1.98693,1.3078,-1.95931,-4.12932e+07,961613,0.42805,0.0147169,0.00326771,0.826951,0.0101714,51,41,667.714
-537.854,0.905332,0.00557635,10,1023,0,538.711,-1.99229,-1.81689,1.52745,-1.59691,-3.83803e+07,1.20941e+06,-1.768,0.00192737,0.0457772,0.881863,0.100774,51,41,63.8001
-537.625,0.999948,0.00545626,10,1023,0,539.41,-1.99401,-1.91403,-0.231224,-1.6092,-3.05815e+07,1.65612e+06,-1.72608,0.00149702,0.0214916,0.442194,0.0976993,51,41,75.3288
-540.717,0.631732,0.00939012,6,79,0,544.899,-1.99411,-1.92018,-0.315628,-1.62344,-3.05386e+07,1.65125e+06,-1.73454,0.00147278,0.0199557,0.421093,0.0941404,51,41,73.0016
-538.736,0.992771,0.00246024,9,831,0,545.289,-1.99399,-1.9246,-1.2757,-1.28678,-2.95274e+07,1.72807e+06,-1.85737,0.00150234,0.0188495,0.181075,0.178305,51,41,39.2226
-537.558,0.711789,0.00979417,10,1023,0,544.535,-1.96131,-1.99482,-1.24233,-1.52049,-2.43208e+07,-203074,-1.79735,0.00967369,0.00129453,0.189418,0.119877,51,41,55.7287
-537.651,0.999947,0.00294658,10,1023,0,539.676,-1.93213,-1.99188,1.40737,0.0844326,-2.28143e+07,-273775,-1.94915,0.0169666,0.00202946,0.851843,0.521108,51,41,13.9841
-538.806,0.923167,0.00605533,9,543,0,542.584,-1.93603,-1.98859,0.791893,0.639628,-2.3071e+07,-275940,-1.96074,0.0159914,0.00285164,0.697973,0.659907,51,41,10.7977
-537.403,0.528497,0.0136522,7,241,1,540.808,-1.94093,-1.99055,0.758461,0.425535,-2.3196e+07,-280088,-1.95646,0.0147664,0.00236272,0.689615,0.606384,51,41,11.9726
-536.287,0.981418,0.00555939,9,1023,0,543.497,-1.95145,-1.98987,0.71597,-1.95289,-2.60491e+07,-294429,0.103181,0.0121371,0.0025321,0.678993,0.0117774,51,41,578.375
-537.715,0.988929,0.00575319,10,1023,0,544.113,-1.98846,1.03074,1.78912,-1.9191,-3.07692e+07,197289,-0.860863,0.00288538,0.757684,0.947279,0.0202246,51,41,313.263
-537.951,0.987339,0.00937529,9,1023,0,538.734,-1.9888,0.492261,1.86595,-1.92163,-3.11209e+07,274968,-0.841132,0.00280065,0.623065,0.966488,0.0195916,51,41,318.689
-537.951,0.0539779,0.013854,2,7,1,541.368,-1.9888,0.492261,1.86595,-1.92163,-3.11209e+07,274968,-0.841132,0.00280065,0.623065,0.966488,0.0195916,51,41,318.689
-538.705,0.963791,0.00171115,10,1023,0,543.805,-1.99109,-1.5468,1.1437,-1.85913,-3.20313e+07,226074,-1.31949,0.00222711,0.113301,0.785926,0.0352173,51,41,187.14
-536.881,0.999722,0.00123874,10,1023,0,542.802,-1.98465,-1.74265,1.49104,-1.9151,-3.1914e+07,321984,-0.915816,0.00383775,0.0643374,0.872761,0.0212246,51,41,298.151
-536.318,0.988307,0.00474909,6,127,0,538.443,-1.98517,-1.77557,1.48232,-1.9109,-3.20369e+07,317867,-0.969832,0.00370758,0.0561072,0.87058,0.0222757,51,41,283.296
-535.399,0.991804,0.00502778,10,1023,0,541.537,-1.97651,-1.95392,1.23055,-1.92255,-3.06222e+07,1.62156e+06,-0.80186,0.00587182,0.0115196,0.807637,0.019362,51,41,329.489
-535.144,0.997582,0.00957282,9,767,0,537.953,-1.99072,-1.72785,1.18824,-1.84805,-1.98982e+07,1.87252e+06,-1.38407,0.00232092,0.0680374,0.797061,0.0379864,51,41,169.381
-534.921,0.976155,0.0111109,7,191,0,537.814,-1.97927,-1.9183,-0.0362909,-1.94111,-1.87031e+07,1.88729e+06,-0.418999,0.00518194,0.0204261,0.490927,0.0147214,51,41,434.775
-535.106,0.996534,0.0100754,10,1023,0,536.988,-1.98623,-1.91776,-0.287488,-1.90002,-2.22006e+07,1.83369e+06,-1.07746,0.0034428,0.0205605,0.428128,0.0249948,51,41,253.699
-535.254,0.333333,0.025335,1,3,1,538.246,-1.98596,-1.91007,-0.319324,-1.90049,-2.2205e+07,1.8392e+06,-1.06428,0.00350911,0.0224829,0.420169,0.0248785,51,41,257.324
-536.301,0.764452,0.00531126,10,1023,0,542.037,-1.99216,-1.9115,0.340544,-0.826358,-2.32561e+07,2.09222e+06,-1.91592,0.00195919,0.022126,0.585136,0.293411,51,41,23.1206
-536.072,0.926874,0.00675762,10,1023,0,538.943,-1.98681,-1.62572,-0.284064,-1.92998,-1.0708e+07,1.81227e+06,-0.711986,0.00329729,0.0935712,0.428984,0.017504,51,41,354.204
-539.45,0.759428,0.00552817,10,1023,0,541.556,-1.9926,-1.90612,-0.505127,-0.308821,3.51601e+06,1.42812e+06,-1.94403,0.00185085,0.0234695,0.373718,0.422795,51,41,15.3917
-538.021,0.960871,0.00581344,7,135,0,542.691,-1.99164,-1.92819,-0.536842,-0.161651,3.45184e+06,1.44499e+06,-1.94543,0.00208969,0.0179533,0.365789,0.459587,51,41,15.0061
-538.732,0.975051,0.00520273,10,1023,0,539.96,-1.99322,-1.85667,1.22757,-0.909274,7.63918e+06,1.76189e+06,-1.91231,0.00169449,0.035833,0.806892,0.272682,51,41,24.1152
-537.606,0.993846,0.00706572,10,1023,0,541.049,-1.99305,-1.95156,-1.32021,-0.921996,5.1911e+06,1.43031e+06,-1.90574,0.00173636,0.0121094,0.169948,0.269501,51,41,25.9221
-539.009,0.014518,0.0175546,8,447,0,544.696,-1.994,-1.95219,-1.29457,-1.13764,5.47392e+06,1.53524e+06,-1.88278,0.00149924,0.0119515,0.176356,0.215589,51,41,32.2367
-537.401,0.99994,0.00200481,10,1023,0,540.895,-1.99379,-1.91398,-0.46399,0.355104,5.40051e+06,1.70562e+06,-1.95368,0.00155244,0.021504,0.384002,0.588776,51,41,12.7386
-536.733,0.999399,0.00204872,10,1023,0,540.252,-1.99388,-1.9405,-0.794156,-1.33325,8.01226e+06,1.39686e+06,-1.84312,0.001531,0.0148745,0.301461,0.166688,51,41,43.1423
-537.772,0.999463,0.00551171,9,1023,0,538.967,-1.99335,-1.82184,1.34006,1.32617,6.24624e+06,1.26288e+06,-1.96975,0.00166363,0.0445397,0.835015,0.831541,51,41,8.31823
-536.727,0.992908,0.00356158,10,1023,0,541.044,-1.99396,-1.92321,0.193037,-1.28966,-1.10491e+06,1.05637e+06,-1.84964,0.00150881,0.0191984,0.548259,0.177586,51,41,41.3482
-536.257,0.772728,0.0104897,10,1023,0,541.24,-1.92442,-1.99588,0.459849,-1.94574,-1.48154e+07,44628,-0.0230773,0.0188959,0.00102967,0.614962,0.0135657,51,41,543.654
# Adaptation terminated
# Step size = 0.00587256
# Diagonal elements of inverse mass matrix:
# 0.623632, 5.2918, 2.80927, 2.99733, 4.49747e+12, 2.29095e+10, 2.20449
-536.466,0.945046,0.00760739,10,1023,0,544.738,-1.98979,-1.88919,1.28382,-1.71574,-1.77808e+07,-1.57912e+06,-1.66246,0.00255137,0.0277023,0.820955,0.0710641,51,41,92.8232
-535.032,0.999262,0.00734696,10,1023,0,537.792,-1.98717,-1.61802,0.95557,-1.91498,-2.05142e+07,-2.33188e+06,-0.91275,0.00320794,0.0954949,0.738892,0.0212558,51,41,298.994
-538.545,0.891675,0.00617744,10,1023,0,543.525,-1.99479,0.0698625,0.120025,-1.73664,-2.44037e+07,-825049,-1.63556,0.00130177,0.517466,0.530006,0.0658404,51,41,100.221
-537.345,0.995473,0.00341334,10,1023,0,542.358,-1.96577,-1.92317,1.90287,-1.9601,-2.91077e+07,-1.02021e+06,0.338166,0.00855631,0.0192067,0.975716,0.00997387,51,41,642.996
-538.724,0.906511,0.00622073,10,1023,0,541.978,-1.95982,-1.98526,1.91292,-1.90531,-3.5754e+07,-1.07627e+06,-0.936723,0.0100446,0.00368419,0.97823,0.0236724,51,41,292.401
-541.167,0.99186,0.00297339,10,1023,0,542.865,-1.97952,-1.95237,1.9323,-1.6376,-3.51456e+07,-831493,-1.74184,0.0051207,0.0119075,0.983074,0.0906002,51,41,70.9935
-538.323,0.906399,0.00532375,10,1023,0,545.196,-1.97547,-1.98821,-0.934124,-1.27694,-3.60087e+07,-1.08799e+06,-1.86903,0.00613306,0.00294739,0.266469,0.180765,51,41,36.0172
-539.74,0.963636,0.00311361,10,1023,0,543.669,-1.97911,-1.96805,0.681738,-0.200692,-2.95212e+07,-1.49681e+06,-1.94425,0.00522373,0.00798734,0.670434,0.449827,51,41,15.3311
-539.193,0.987068,0.00700565,10,1023,0,542.444,-1.943,-1.99127,-0.180588,1.18353,-3.63535e+07,-1.46402e+06,-1.96624,0.0142493,0.00218362,0.454853,0.795883,51,41,9.2831
-539.354,0.963633,0.00824559,10,1023,0,542.122,-1.96163,-1.99117,-0.920123,0.283944,-3.76591e+07,-1.18093e+06,-1.95597,0.00959241,0.00220632,0.269969,0.570986,51,41,12.1087
-538.06,0.996609,0.00818655,10,1023,0,541.65,-1.97698,-1.87827,-1.14392,-1.9545,-3.95497e+07,-2.54511e+06,0.0317591,0.00575561,0.0304314,0.214019,0.0113754,51,41,558.734
-539.311,0.915084,0.00542409,10,1023,0,542.161,-1.98139,-1.96744,-0.883924,-1.93942,-3.82838e+07,-2.57935e+06,-0.512881,0.00465362,0.00814052,0.279019,0.0151458,51,41,408.958
-537.296,0.979327,0.00457338,5,31,0,544.691,-1.98088,-1.95265,-0.894158,-1.93436,-3.8263e+07,-2.56323e+06,-0.624954,0.00477995,0.0118379,0.27646,0.0164092,51,41,378.138
-535.82,0.992166,0.00649933,10,1023,0,539.594,-1.98422,-1.55965,1.60937,-1.93803,-2.56598e+07,-2.80809e+06,-0.533627,0.00394545,0.110087,0.902343,0.0154928,51,41,403.252
-536.153,0.988487,0.00507207,9,511,0,537.012,-1.99029,-1.93179,-1.03611,-1.84494,-2.85403e+07,-2.94994e+06,-1.40322,0.00242817,0.0170535,0.240973,0.038765,51,41,164.114
-535.261,0.926758,0.00605413,10,1023,0,539.36,-1.97071,-1.96634,1.33425,-1.93338,-3.69546e+07,-2.50921e+06,-0.561353,0.00732348,0.00841548,0.833562,0.0166557,51,41,395.628
