# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrNoTransport_model
# start_datetime = 2024-06-03 17:03:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_2.data.R
# init = 2 (Default)
# random
#   seed = 3862419333 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrNoTransport_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,theta.1,theta.2,theta.3,theta.4
-2240.63,0.965566,0.00261592,4,15,0,2242.55,-1.63607,-1.2753,-0.0253798,0.137327,0.000168122,4.04201e-05,49.8731,56.4419
-2240.12,0.72688,0.00351557,4,31,0,2242,-1.63738,-1.26107,0.0107977,0.137144,0.000167576,4.12134e-05,50.054,56.44
-2233.29,0.975434,0.00301256,6,127,0,2240.77,-1.63541,-1.54602,0.0176746,0.0743673,0.000168397,2.53294e-05,50.0884,55.7809
-2231.04,0.901649,0.003338,5,55,1,2235.01,-1.63643,-1.65518,1.11078e-05,0.0586876,0.000167971,1.92438e-05,50.0001,55.6162
-2231.04,0.0047331,0.0061911,1,3,0,2231.58,-1.63643,-1.65518,1.11078e-05,0.0586876,0.000167971,1.92438e-05,50.0001,55.6162
-2230.28,0.994029,0.000745663,7,202,1,2232.89,-1.63877,-1.73612,0.00503592,0.12245,0.000166999,1.47323e-05,50.0252,56.2857
-2230.93,0.992763,0.000926817,7,255,0,2232.91,-1.63339,-1.70038,-0.00437353,0.0779435,0.000169235,1.67247e-05,49.9781,55.8184
-2231.17,0.998743,0.00195741,6,63,0,2231.91,-1.64169,-1.68859,0.0180854,0.10939,0.000165785,1.73818e-05,50.0904,56.1486
-2231.78,0.903009,0.00241136,6,63,0,2233.4,-1.63814,-1.64159,-0.0119592,0.106072,0.000167262,2.00014e-05,49.9402,56.1138
-2229.43,0.955959,0.00258431,5,63,0,2233.27,-1.639,-1.73154,0.0097577,0.0899363,0.000166904,1.49872e-05,50.0488,55.9443
-2229.43,0.0220223,0.00509543,3,9,1,2230.48,-1.639,-1.73154,0.0097577,0.0899363,0.000166904,1.49872e-05,50.0488,55.9443
-2229.29,1,0.000399094,9,511,0,2229.76,-1.63579,-1.72426,0.00647094,0.0514563,0.000168237,1.53932e-05,50.0324,55.5403
-2228.89,0.995124,0.000680651,7,255,1,2229.97,-1.63282,-1.75499,0.0211153,0.00793077,0.000169475,1.36801e-05,50.1056,55.0833
-2230.37,0.984635,0.00147457,6,63,0,2231.31,-1.63044,-1.72518,0.0029034,-0.0133192,0.000170465,1.53419e-05,50.0145,54.8601
-2230.84,0.994539,0.00201561,5,31,0,2231.29,-1.63001,-1.73546,0.0478375,-0.0110093,0.000170643,1.47688e-05,50.2392,54.8844
-2230.3,0.999459,0.00312692,5,31,0,2231.98,-1.62633,-1.75999,0.0184404,-0.0472046,0.000172172,1.34015e-05,50.0922,54.5044
-2227.98,0.774262,0.00396877,5,31,0,2231.97,-1.63256,-1.82343,0.0204402,0.0462167,0.000169583,9.86525e-06,50.1022,55.4853
-2227.2,0.913356,0.0049337,5,31,0,2228.21,-1.63788,-1.84524,0.0234361,0.0754275,0.000167369,8.64941e-06,50.1172,55.792
-2228.08,0.0788475,0.00597085,1,3,0,2228.93,-1.64158,-1.84596,0.022252,0.0712365,0.000165832,8.60913e-06,50.1113,55.748
-2230.21,0.994941,0.00101035,7,254,1,2230.96,-1.6256,-1.77609,0.00954319,-0.0327391,0.000172475,1.25041e-05,50.0477,54.6562
-2229.73,1,0.00140784,5,31,0,2230.35,-1.62624,-1.78112,0.0165618,-0.035736,0.000172209,1.22235e-05,50.0828,54.6248
-2227.6,0.995438,0.00192922,6,63,0,2230.78,-1.63391,-1.81588,0.0248678,0.0403724,0.000169019,1.02858e-05,50.1243,55.4239
-2226.88,0.99996,0.00214982,5,63,0,2228.37,-1.6354,-1.85063,0.029294,0.023194,0.0001684,8.34867e-06,50.1465,55.2435
-2226.52,0.997741,0.00202193,6,63,0,2227.59,-1.63557,-1.85817,0.0237371,0.0435284,0.000168331,7.92853e-06,50.1187,55.457
-2226.52,0.903152,0.00262653,6,63,0,2227.35,-1.63845,-1.86447,0.0138088,0.0561371,0.000167132,7.57728e-06,50.069,55.5894
-2227.2,0.103751,0.00805437,1,3,1,2229.16,-1.64018,-1.86003,0.0184009,0.0616294,0.000166414,7.82493e-06,50.092,55.6471
-2225.62,0.986777,0.000992166,6,78,1,2228.68,-1.63616,-1.93488,0.0100728,0.0765038,0.000168084,3.65228e-06,50.0504,55.8033
-2226.86,0.975577,0.00265694,5,41,1,2228.39,-1.63309,-1.86759,0.0263809,0.0382754,0.00016936,7.40365e-06,50.1319,55.4019
-2225.9,0.977042,0.00200684,5,48,1,2227.21,-1.63644,-1.89178,0.0195549,0.0258096,0.000167968,6.05486e-06,50.0978,55.271
-2225.28,0.99435,0.00229693,5,43,0,2226.78,-1.63437,-1.92011,0.0158107,0.0435553,0.000168828,4.47585e-06,50.0791,55.4573
-2225.14,0.93299,0.00407695,3,15,1,2226.67,-1.6373,-1.9291,0.0244729,0.036923,0.000167611,3.97455e-06,50.1224,55.3877
-2224.59,0.934716,0.00373825,4,15,0,2225.32,-1.63537,-1.94228,0.00736548,0.0406444,0.000168411,3.23984e-06,50.0368,55.4268
-2225.29,0.9261,0.00401234,3,15,1,2226.39,-1.6347,-1.9089,0.0163368,0.0190005,0.000168691,5.10051e-06,50.0817,55.1995
-2225.29,1.98904e-10,0.00871978,1,1,0,2225.88,-1.6347,-1.9089,0.0163368,0.0190005,0.000168691,5.10051e-06,50.0817,55.1995
-2225.32,0.959835,0.00214093,5,52,1,2226.17,-1.63459,-1.91068,0.0235389,0.0183974,0.000168739,5.00131e-06,50.1177,55.1932
-2224.75,0.98452,0.00135599,6,74,1,2226.35,-1.63582,-1.93452,0.0145345,0.0444821,0.000168226,3.67223e-06,50.0727,55.4671
-2226.57,0.922236,0.00239718,4,24,1,2228.42,-1.63564,-1.95937,-0.0282874,0.0325364,0.000168302,2.28716e-06,49.8586,55.3416
-2223.9,0.986888,0.00341769,4,15,0,2226.96,-1.6365,-1.98424,0.0116816,0.0208221,0.000167942,9.00801e-07,50.0584,55.2186
-2223.75,0.899964,0.00252196,3,10,1,2224.25,-1.63644,-1.99289,0.0214289,0.0160326,0.000167967,4.18763e-07,50.1071,55.1683
-2223.67,0.627331,0.00299423,1,3,1,2226.32,-1.63348,-1.99611,0.0231279,0.021691,0.000169201,2.3932e-07,50.1156,55.2278
-2223.71,0.66508,0.0024133,1,3,1,2225.07,-1.63336,-1.9931,0.0206806,0.0223426,0.00016925,4.06899e-07,50.1034,55.2346
-2223.61,0.666667,0.00274737,1,3,1,2225.51,-1.63504,-1.98859,0.0230884,0.021475,0.00016855,6.58362e-07,50.1154,55.2255
-2224.11,0.959113,0.00100556,5,48,1,2225.92,-1.63677,-1.98886,0.0249583,0.0118649,0.000167832,6.431e-07,50.1248,55.1246
-2225.08,0.685959,0.00253911,2,4,1,2226.1,-1.62981,-1.99465,0.0214238,0.0132711,0.000170725,3.20686e-07,50.1071,55.1393
-2227.18,0.331662,0.00220438,1,2,1,2228.45,-1.62734,-1.99781,0.0216463,0.0120524,0.000171751,1.44275e-07,50.1082,55.1266
-2226.34,0.856971,0.000434935,2,7,1,2228.01,-1.62816,-1.99681,0.0216668,0.0117555,0.000171411,2.00258e-07,50.1083,55.1234
-2226.42,0.888777,0.000681243,3,9,1,2227.63,-1.62813,-1.99612,0.0224497,0.0119142,0.000171423,2.38715e-07,50.1122,55.1251
-2226.1,0.984066,0.000459469,6,67,1,2228.23,-1.6297,-1.99783,0.0042174,0.0326931,0.00017077,1.43047e-07,50.0211,55.3433
-2225.23,0.663332,0.000887015,1,3,1,2227.62,-1.63077,-1.99653,0.00468474,0.0326864,0.000170325,2.15742e-07,50.0234,55.3432
-2223.54,0.999645,0.00118978,3,15,0,2225.43,-1.63585,-1.99518,0.0040415,0.0296421,0.000168212,2.91014e-07,50.0202,55.3112
-2223.69,0.925213,0.00137435,3,15,1,2225.32,-1.63733,-1.99473,0.00781174,0.0326213,0.0001676,3.16096e-07,50.0391,55.3425
-2223.71,0.931626,0.000766631,4,19,1,2226.39,-1.6344,-1.98876,0.0176074,0.0323802,0.000168816,6.48937e-07,50.088,55.34
-2223.58,0.833125,0.00163637,2,6,1,2226.73,-1.63594,-1.99531,0.0261801,0.0268758,0.000168177,2.83577e-07,50.1309,55.2822
-2224.24,0.725296,0.00197394,2,4,1,2226.19,-1.63389,-1.98946,0.0312886,0.0295131,0.000169027,6.09951e-07,50.1564,55.3099
-2223.97,0.971423,0.000976958,5,35,1,2226.87,-1.63496,-1.99052,0.0334187,0.0231566,0.000168583,5.50943e-07,50.1671,55.2431
-2224.78,0.998984,0.00101234,6,63,0,2225.08,-1.6358,-1.95985,-0.00839558,0.0529714,0.000168235,2.26039e-06,49.958,55.5562
-2225.76,0.795503,0.00265254,4,25,1,2226.84,-1.63405,-1.9661,0.0116944,0.0676002,0.00016896,1.91205e-06,50.0585,55.7098
-2225.76,9.40725e-89,0.754234,1,2,1,2226.74,-1.63405,-1.9661,0.0116944,0.0676002,0.00016896,1.91205e-06,50.0585,55.7098
-2225.76,0,1.76657,0,1,1,2231.78,-1.63405,-1.9661,0.0116944,0.0676002,0.00016896,1.91205e-06,50.0585,55.7098
-2225.56,0.858975,0.0880687,3,8,1,2228.32,-1.64296,-1.98603,0.0115932,0.0684529,0.000165257,8.00848e-07,50.058,55.7188
-2225.52,0.928483,0.0938284,3,14,1,2226.43,-1.63546,-1.98078,0.0167812,0.0774959,0.000168374,1.09386e-06,50.0839,55.8137
-2225.04,0.954508,0.0380657,4,22,1,2227.54,-1.6406,-1.96618,0.0243748,0.0807288,0.000166237,1.90785e-06,50.1219,55.8477
-2225.15,0.968619,0.0917663,4,31,0,2227.42,-1.64087,-1.95132,0.00410486,0.0788928,0.000166128,2.73576e-06,50.0205,55.8284
-2225.61,0.999019,0.0928012,5,31,0,2226.09,-1.64011,-1.93067,0.0230141,0.0781042,0.000166443,3.88732e-06,50.1151,55.8201
-2225.61,0.599499,0.176988,2,3,0,2229.74,-1.64011,-1.93067,0.0230141,0.0781042,0.000166443,3.88732e-06,50.1151,55.8201
-2225.07,0.987937,0.0353854,6,91,1,2226.06,-1.63946,-1.9407,0.0167481,0.0591861,0.000166714,3.32778e-06,50.0837,55.6215
-2225.93,0.940556,0.109247,4,29,1,2226.74,-1.63583,-1.93294,0.0211622,0.0723126,0.000168223,3.76053e-06,50.1058,55.7593
-2227.95,0.969709,0.0646336,4,15,0,2229.19,-1.63101,-1.9295,0.0138502,0.0565254,0.000170226,3.9522e-06,50.0693,55.5935
-2225.28,1,0.160491,2,3,0,2228.29,-1.63464,-1.93179,0.0139124,0.0533688,0.000168716,3.82458e-06,50.0696,55.5604
-2224.16,0.9,0.154469,3,10,1,2226.42,-1.63839,-1.97186,0.00878593,0.0545123,0.000167156,1.59075e-06,50.0439,55.5724
-2225.81,0.820746,0.258305,4,16,1,2226.62,-1.64172,-1.96977,-0.000123413,0.124761,0.000165773,1.70769e-06,49.9994,56.31
-2227.03,0.66881,0.234396,3,9,1,2227.45,-1.64603,-1.95689,0.00494353,0.121532,0.000163979,2.42549e-06,50.0247,56.2761
-2226.78,0.897708,0.201508,3,10,1,2229.47,-1.64222,-1.9111,0.0166391,0.115514,0.000165566,4.97789e-06,50.0832,56.2129
-2226.8,0.900795,0.164055,4,27,1,2229.65,-1.63916,-1.90838,0.02468,0.0987982,0.000166836,5.12947e-06,50.1234,56.0374
-2225.86,0.434327,0.340807,2,5,1,2228.58,-1.64217,-1.96303,0.0294323,0.0935457,0.000165585,2.08298e-06,50.1472,55.9822
-2226.47,0.997877,0.0989508,4,31,0,2228.74,-1.64186,-1.92168,-0.0107753,0.106119,0.000165713,4.38818e-06,49.9461,56.1142
-2227.45,0.942759,0.157977,4,19,1,2228.6,-1.64307,-1.94692,-0.028132,0.123281,0.000165213,2.98104e-06,49.8593,56.2945
-2225.8,0.895388,0.104372,4,18,1,2230.91,-1.64409,-1.9866,0.0182698,0.119424,0.000164786,7.6912e-07,50.0913,56.2539
-2226.6,0.781667,0.12722,2,6,1,2227.4,-1.64579,-1.97958,0.0189667,0.115515,0.000164079,1.16067e-06,50.0948,56.2129
-2225.78,0.953744,0.164072,3,7,0,2227.22,-1.64007,-1.9742,0.0143556,0.113312,0.000166457,1.46026e-06,50.0718,56.1898
-2224.81,0.899438,0.128089,3,10,1,2227.53,-1.64134,-1.9831,0.0116336,0.100482,0.000165929,9.64216e-07,50.0582,56.0551
-2225.62,0.639918,0.215616,2,4,1,2227.47,-1.64361,-1.9718,0.012781,0.0970204,0.000164988,1.59421e-06,50.0639,56.0187
-2227.4,0.945515,0.0709169,2,3,0,2227.62,-1.64617,-1.97116,0.0121695,0.0965772,0.000163924,1.63023e-06,50.0608,56.0141
-2225.2,0.666667,0.240681,1,3,1,2234.48,-1.63808,-1.95805,-0.000462242,0.0906556,0.000167286,2.36066e-06,49.9977,55.9519
-2225.86,0.764534,0.117744,2,5,1,2229.02,-1.63638,-1.97462,-0.00178767,0.0939085,0.000167995,1.43714e-06,49.9911,55.986
-2226.49,0.924668,0.0935794,4,18,1,2230.43,-1.64299,-1.96242,0.0138742,0.0609263,0.000165245,2.11733e-06,50.0694,55.6397
-2225.38,1,0.0715209,3,7,0,2226.67,-1.64139,-1.9607,0.0148263,0.0618554,0.00016591,2.21302e-06,50.0741,55.6495
-2224.82,0.885415,0.166605,3,12,1,2226.28,-1.63994,-1.95516,0.0147939,0.066902,0.000166511,2.52186e-06,50.074,55.7025
-2223.67,0.806659,0.301879,4,16,1,2225.65,-1.63319,-1.99138,0.0078336,0.00268832,0.000169319,5.02616e-07,50.0392,55.0282
-2224.55,0.52987,0.283132,2,4,1,2225.57,-1.63003,-1.99311,0.0129991,0.00794371,0.000170633,4.06129e-07,50.065,55.0834
-2224.28,0.985291,0.0628656,4,15,0,2226.92,-1.63039,-1.99394,0.00619932,0.00456269,0.000170485,3.60301e-07,50.031,55.0479
-2223.82,0.857143,0.0721401,2,7,1,2225.49,-1.6325,-1.99619,0.000562339,0.00516437,0.000169608,2.34579e-07,50.0028,55.0542
-2224.05,0.797986,0.114048,2,5,1,2224.53,-1.63213,-1.98977,-0.000691785,0.00663592,0.000169761,5.92477e-07,49.9965,55.0697
-2224.36,0.665419,0.158396,1,3,1,2225.65,-1.63193,-1.98445,-0.00419726,0.00705117,0.000169844,8.89096e-07,49.979,55.074
-2224.46,0.934968,0.0517415,4,19,1,2226.83,-1.63133,-1.97064,0.00462294,0.00734084,0.000170093,1.65897e-06,50.0231,55.0771
-2224.84,0.927617,0.117719,4,19,1,2225.88,-1.63566,-1.94498,0.0168487,0.00976405,0.000168294,3.08956e-06,50.0842,55.1025
-2224.33,0.962664,0.175277,4,27,1,2225.05,-1.63346,-1.96841,0.0298422,0.0150884,0.000169208,1.78342e-06,50.1492,55.1584
-2223.73,0.754236,0.149638,2,5,1,2228.02,-1.63323,-1.98649,0.0131053,0.0198095,0.000169303,7.7528e-07,50.0655,55.208
-2223.96,0.941884,0.104612,4,18,1,2225.1,-1.6361,-1.99399,-0.00608529,0.0345155,0.000168111,3.57131e-07,49.9696,55.3624
-2223.96,0,0.222213,0,1,1,2225.59,-1.6361,-1.99399,-0.00608529,0.0345155,0.000168111,3.57131e-07,49.9696,55.3624
-2223.83,0.833301,0.0308892,2,6,1,2225.39,-1.63571,-1.99656,-0.00533854,0.0352037,0.000168271,2.13965e-07,49.9733,55.3696
-2224.65,0.946365,0.0208514,4,19,1,2225.85,-1.63267,-1.99379,-0.00607196,0.039446,0.000169537,3.68278e-07,49.9696,55.4142
-2224.08,0.944036,0.0306719,4,18,1,2227.73,-1.63556,-1.97002,0.00238795,0.0371762,0.000168334,1.69348e-06,50.0119,55.3903
-2224.63,0.982607,0.0268498,5,63,1,2226.12,-1.6321,-1.97368,0.00285428,0.0281702,0.000169773,1.48931e-06,50.0143,55.2958
-2226.54,0.955402,0.0538411,4,23,1,2228.23,-1.63682,-1.93086,-0.0156432,0.026868,0.00016781,3.87642e-06,49.9218,55.2821
-2224.93,0.996717,0.0897989,5,31,0,2227.81,-1.63705,-1.94005,0.027329,0.0430038,0.000167714,3.36421e-06,50.1366,55.4515
-2226.39,0.99353,0.0533677,6,63,0,2228.28,-1.64093,-1.89657,0.0185045,0.0822818,0.000166102,5.78806e-06,50.0925,55.864
-2226.39,0,1.21005,1,1,0,2232.76,-1.64093,-1.89657,0.0185045,0.0822818,0.000166102,5.78806e-06,50.0925,55.864
-2226.39,0,3.04112,0,1,1,2230.14,-1.64093,-1.89657,0.0185045,0.0822818,0.000166102,5.78806e-06,50.0925,55.864
-2226.59,0.998711,0.235874,4,15,0,2226.91,-1.63942,-1.90696,0.0231317,0.0967496,0.00016673,5.20875e-06,50.1157,56.0159
-2226.52,0.996589,0.161079,5,31,0,2227.02,-1.64139,-1.91145,0.0256893,0.0919362,0.000165911,4.9585e-06,50.1284,55.9653
-2228.48,0.983887,0.211196,4,15,0,2229.63,-1.64431,-1.89168,0.0215313,0.141951,0.000164696,6.06078e-06,50.1077,56.4905
-2228.37,0.377494,0.396571,2,7,0,2232.98,-1.6374,-1.90283,0.0137744,0.116518,0.00016757,5.43915e-06,50.0689,56.2234
-2227.99,0.981022,0.0644246,5,53,1,2229.95,-1.64342,-1.8839,0.02613,0.117491,0.000165067,6.49401e-06,50.1306,56.2337
-2227.7,0.985915,0.0706523,6,71,1,2230.07,-1.63956,-1.87018,0.0329604,0.092476,0.000166671,7.25921e-06,50.1648,55.971
-2228.83,0.959633,0.0885097,3,15,0,2230.83,-1.64337,-1.86745,0.0237734,0.0711347,0.000165087,7.4113e-06,50.1189,55.7469
-2229.3,0.996143,0.207914,5,31,0,2232.12,-1.6306,-1.90396,0.0460037,-0.0805647,0.000170395,5.376e-06,50.23,54.1541
-2227.47,0.978383,0.303995,2,3,0,2228.93,-1.62711,-1.90533,0.0429818,-0.063665,0.00017185,5.29974e-06,50.2149,54.3315
-2227.45,0.990224,0.446097,3,7,0,2228.5,-1.63093,-1.88454,0.044815,-0.0388004,0.00017026,6.45855e-06,50.2241,54.5926
-2227.45,0.279474,0.345196,1,3,0,2232.03,-1.63093,-1.88454,0.044815,-0.0388004,0.00017026,6.45855e-06,50.2241,54.5926
-2225.67,0.94614,0.118489,4,26,1,2228.27,-1.63303,-1.92952,0.035557,-0.0188626,0.000169385,3.9512e-06,50.1778,54.8019
-2227.62,0.985967,0.101766,4,31,0,2230.98,-1.63134,-1.91311,0.0528118,0.00831374,0.000170087,4.86616e-06,50.2641,55.0873
-2228.59,0.993827,0.281423,4,15,0,2230.04,-1.63893,-1.89265,0.0569988,0.048984,0.000166933,6.00633e-06,50.285,55.5143
-2229.4,0.998779,0.20504,2,3,0,2229.42,-1.63704,-1.89049,0.0623165,0.0551571,0.000167718,6.12661e-06,50.3116,55.5791
