x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00711144,0.0168172,0.0617772,0.556044,0.754371,1.55307,0.481327,0.0111451,0.761589,0.000788263,15.0,460.029,10398.4,276.128
48.0,55.0,0.00856487,0.0187513,0.0133625,0.4417,0.86484,0.279716,0.562814,0.00299563,0.917073,0.00223065,15.0,254.578,21163.6,490.129
48.0,55.0,0.00710815,0.0191295,0.050511,0.304463,0.994927,1.11749,1.08242,0.0174949,1.34468,0.00284208,15.0,255.332,14132.0,370.987
48.0,55.0,0.00813633,0.0171945,0.0290708,0.359181,0.951064,0.37449,1.36677,0.0177203,1.61851,0.0038285,15.0,246.752,7172.92,347.876
48.0,55.0,0.00748024,0.0184364,0.0418821,0.795769,0.76653,0.891489,0.859362,0.0136165,0.494788,0.00123537,15.0,338.086,18868.2,353.715
48.0,55.0,0.00537024,0.0197274,0.0309511,0.327947,1.06575,1.21158,0.882882,0.0087733,1.58604,0.00298848,15.0,602.015,17990.0,230.442
48.0,55.0,0.00486365,0.0195106,0.0341544,-0.0109558,0.972887,1.00205,0.380065,0.0111189,1.56764,0.0033012,15.0,533.546,12511.3,154.976
48.0,55.0,0.00747033,0.01826,0.0256492,0.689162,1.56008,0.496582,0.71974,0.00810393,0.446543,0.00190304,15.0,249.478,15634.7,313.346
48.0,55.0,0.00488766,0.0196247,0.0686912,0.194265,0.6386,0.791809,1.32803,0.010962,1.10326,0.00231462,15.0,478.686,20195.6,128.323
48.0,55.0,0.00678761,0.018026,0.0103515,0.354243,1.53212,0.431657,1.58978,0.0124078,0.821796,0.00176949,15.0,568.16,20421.3,255.691
48.0,55.0,0.00655923,0.0180176,0.0154434,0.458329,1.4027,0.170635,1.85607,0.0114652,0.947165,0.00131625,15.0,317.497,19097.6,265.366
48.0,55.0,0.00650776,0.0200992,0.0303004,0.351563,0.932218,0.669456,0.961774,0.00994718,0.638534,0.00143412,15.0,398.366,34687.1,258.797
48.0,55.0,0.00901255,0.0163515,0.0244283,0.732983,1.23264,0.811656,1.04389,0.00536902,1.20389,0.000645221,15.0,406.15,15849.9,506.738
48.0,55.0,0.00591087,0.0181359,0.0210113,0.249144,1.09854,1.42871,0.821184,0.0134518,1.12232,0.00243447,15.0,564.546,6535.22,232.061
48.0,55.0,0.00601284,0.0180127,0.035056,0.506919,0.834208,0.339277,0.800454,0.0115435,1.3461,0.00166363,15.0,478.11,14989.9,211.713
48.0,55.0,0.00797551,0.0179984,0.0338516,0.558149,0.833533,0.561743,0.704852,0.00921272,0.927954,0.00130108,15.0,357.74,25185.1,358.896
48.0,55.0,0.00762219,0.0187916,0.0206125,0.344996,1.02459,1.01702,1.1907,0.0127053,1.07771,0.00252914,15.0,363.544,8402.03,386.701
48.0,55.0,0.00769867,0.0191568,0.018867,0.334092,1.00677,1.06109,1.2862,0.012414,1.11897,0.00291171,15.0,367.827,7890.25,413.991
48.0,55.0,0.00626738,0.0190187,0.0204525,0.247858,1.17012,1.05593,0.577104,0.00890552,1.53454,0.00177561,15.0,595.49,16146.8,272.558
48.0,55.0,0.00632193,0.0180811,0.0239051,0.168246,1.18246,0.98952,0.550461,0.0113307,1.407,0.00209932,15.0,799.719,16082.4,193.475
48.0,55.0,0.00560715,0.0232545,0.0216713,0.322016,1.57443,1.40619,0.0933147,0.00872645,1.4326,0.00243701,15.0,780.359,8825.75,315.988
48.0,55.0,0.00528414,0.0227907,0.0164931,0.344084,1.58511,1.27624,0.114029,0.0071017,1.44406,0.00237376,15.0,756.48,8174.24,320.864
48.0,55.0,0.00554604,0.0230972,0.023448,0.288984,1.56827,1.3044,0.0788125,0.00803888,1.41933,0.00241639,15.0,749.34,7260.3,293.801
48.0,55.0,0.00534564,0.0233931,0.0243276,0.305898,1.56116,1.32209,0.0669541,0.00896255,1.43584,0.00245121,15.0,716.11,6615.48,315.127
48.0,55.0,0.00525445,0.0235678,0.0200292,0.286925,1.56816,1.32052,0.0896306,0.00898441,1.48095,0.00233769,15.0,705.48,6274.14,312.488
48.0,55.0,0.00651771,0.0203971,0.0124351,-0.0508386,1.14937,1.86149,0.542906,0.0074471,0.686413,0.00240537,15.0,1075.26,27931.5,181.394
48.0,55.0,0.0076044,0.0175116,0.0133925,0.294582,1.41424,2.04706,1.21586,0.00862674,1.11738,0.00302029,15.0,735.252,17060.5,295.996
48.0,55.0,0.00630845,0.019926,0.011542,0.291369,1.11279,1.04541,0.550599,0.00958611,0.779928,0.00277678,15.0,744.173,14614.4,274.859
48.0,55.0,0.0066861,0.0181392,0.0449063,0.40419,1.86087,1.32217,1.22988,0.00852316,1.99153,0.00257425,15.0,325.957,22992.2,326.126
48.0,55.0,0.00691665,0.0181012,0.0467553,0.400701,1.72877,1.27281,1.1931,0.00848439,1.95087,0.00263073,15.0,335.022,22132.8,307.328
