x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00593875,0.0178966,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.974596,0.00195979,15.0,450.0,12599.0,226.0
48.0,55.0,0.00597612,0.0183661,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.99242,0.00152255,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582241,0.0182833,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.988573,0.00183376,15.0,450.0,12599.0,226.0
48.0,55.0,0.00624029,0.0177236,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948971,0.00192657,15.0,450.0,12599.0,226.0
48.0,55.0,0.00601923,0.0179958,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97459,0.00189539,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588378,0.0181712,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994258,0.00149887,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582856,0.0180089,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.999061,0.00193055,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591412,0.0181438,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0097,0.00174419,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588217,0.0182383,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.991974,0.00190101,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588776,0.0180973,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00332,0.00165413,15.0,450.0,12599.0,226.0
48.0,55.0,0.00615577,0.0178715,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946482,0.00149494,15.0,450.0,12599.0,226.0
48.0,55.0,0.00615838,0.017887,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946226,0.00164017,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582629,0.0186359,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.972634,0.00155028,15.0,450.0,12599.0,226.0
48.0,55.0,0.00583446,0.0186395,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963064,0.00165077,15.0,450.0,12599.0,226.0
48.0,55.0,0.00602767,0.0177611,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.961393,0.00195755,15.0,450.0,12599.0,226.0
