x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00702122,0.0175449,0.0297302,0.709729,0.859125,0.506876,0.659738,0.0133709,1.46149,0.00224502,15.0,525.193,6693.38,292.101
48.0,55.0,0.00738367,0.0174377,0.0509924,0.244763,1.68335,0.94911,0.841752,0.00545709,0.712736,4.15568e-5,15.0,152.359,30258.0,530.099
48.0,55.0,0.00681426,0.0169008,0.0312332,0.535652,0.843852,1.32507,1.02309,0.00757347,0.769061,0.000571192,15.0,709.913,22681.9,235.621
48.0,55.0,0.00745372,0.0164748,0.0196162,0.555248,0.875955,1.34942,1.02993,0.0057878,0.617791,0.000808539,15.0,834.551,23086.4,244.751
48.0,55.0,0.00569324,0.0178098,0.0310966,0.256689,1.28499,0.780979,0.997174,0.00963652,1.48145,0.00138996,15.0,410.418,13860.7,211.985
48.0,55.0,0.00694846,0.0185505,0.0586665,0.260766,0.724574,0.811221,0.706584,0.00185452,0.739596,0.00318389,15.0,173.243,18854.9,356.6
48.0,55.0,0.00804032,0.0169724,0.0149418,0.774516,1.31118,0.394628,0.959717,0.015033,1.25713,-3.77607e-5,15.0,606.966,13112.3,343.456
48.0,55.0,0.00908986,0.0175034,0.042289,0.353853,0.563047,1.13081,0.55742,0.0162371,1.09015,0.00107376,15.0,380.264,15794.2,454.236
48.0,55.0,0.00648673,0.0170899,0.0343456,0.712671,1.33688,0.990486,1.34783,0.00295421,1.16981,0.00074324,15.0,541.379,17897.3,231.738
48.0,55.0,0.00690246,0.01746,0.0350591,0.816555,1.13768,1.0764,1.31927,0.00116736,1.2845,0.000840998,15.0,612.41,18378.2,304.138
48.0,55.0,0.00798426,0.0168446,0.0401787,0.414569,1.09207,1.0536,0.916183,0.00782766,1.57485,0.00195695,15.0,354.061,6097.35,312.32
48.0,55.0,0.0100133,0.0176661,0.0169265,0.48711,1.77375,1.21381,1.47193,0.00986801,0.457396,0.00238893,15.0,259.743,27277.0,491.598
48.0,55.0,0.00752987,0.0195282,0.0689303,0.505907,0.6723,0.714558,0.4331,0.0128664,1.93623,0.00301906,15.0,328.356,16622.6,414.284
48.0,55.0,0.00667427,0.0193728,0.0588445,0.0259042,1.13069,1.02604,0.691703,0.0106005,1.41025,0.00255171,15.0,134.161,17943.5,491.116
48.0,55.0,0.0070024,0.0189957,0.0582226,0.0189205,1.13826,0.880392,0.71812,0.0110743,1.45294,0.00264309,15.0,128.229,13805.4,549.499
48.0,55.0,0.00655779,0.018602,0.0701746,0.310193,1.80425,0.370715,0.926967,0.0171247,0.939799,0.00337589,15.0,172.72,19785.6,312.767
48.0,55.0,0.00683652,0.0188431,0.0564074,0.443009,1.39121,0.28803,1.18312,0.0218855,0.676996,0.00308608,15.0,212.428,17562.4,270.992
48.0,55.0,0.00828353,0.0178045,0.0111021,0.310361,1.10083,1.24013,0.667554,0.000524635,1.40625,0.00180406,15.0,582.25,15752.5,378.819
48.0,55.0,0.00528839,0.0193209,0.0558313,0.644351,1.23402,0.653817,1.19324,0.016754,0.559108,0.00050874,15.0,569.434,22917.7,137.69
