x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00694044,0.0180449,0.058628,0.346184,0.607011,0.781089,1.0617,0.00903817,1.43155,0.00145382,15.0,493.041,14471.5,187.936
48.0,55.0,0.00695126,0.0179713,0.073878,0.399237,0.669334,0.835168,0.792207,0.00842951,1.62862,0.00132988,15.0,502.72,15698.3,188.081
48.0,55.0,0.00727124,0.0184336,0.0337395,0.313643,0.659851,1.31244,0.96607,0.00559762,1.0133,0.00124616,15.0,705.89,22058.4,200.41
48.0,55.0,0.00674254,0.0183792,0.0454521,0.554562,0.70795,1.14871,1.00116,0.0132891,0.981923,0.000673758,15.0,849.96,16199.8,187.662
48.0,55.0,0.00702148,0.0183802,0.0322645,0.393379,0.889799,0.818475,1.41871,0.00790545,1.6193,0.00203333,15.0,706.109,15767.9,185.125
48.0,55.0,0.00721122,0.0180885,0.0313011,0.259447,1.1037,1.01555,1.07524,0.00278029,1.54458,0.00271863,15.0,475.329,20995.0,188.218
48.0,55.0,0.00737476,0.0181087,0.0291133,0.222143,1.54395,1.7232,1.28368,0.00719745,1.24314,0.00287455,15.0,429.962,8111.84,190.1
48.0,55.0,0.0070464,0.0182366,0.0583787,0.253576,0.622373,0.785126,0.742124,0.00374167,1.8933,0.00207579,15.0,463.348,20681.8,184.9
48.0,55.0,0.00704125,0.0182476,0.0549783,0.193268,0.51886,0.816063,0.903064,0.0036989,1.71493,0.00222774,15.0,422.754,20703.1,184.638
48.0,55.0,0.00694658,0.0180856,0.0747601,0.151376,0.598246,1.14768,0.592127,0.00690083,1.43769,0.00220906,15.0,302.942,7592.95,184.477
48.0,55.0,0.00677748,0.0180628,0.0785048,0.235803,0.765907,0.99499,1.04361,0.00431767,1.63441,0.00226022,15.0,328.418,22217.9,181.059
48.0,55.0,0.00707084,0.0183353,0.0459243,0.229827,0.993637,1.62466,1.43649,0.00546231,1.19741,0.00224757,15.0,424.246,19471.9,184.707
