x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00477786,0.0185685,0.0527588,0.661979,1.71915,0.16922,1.56505,0.00924372,1.49499,0.00317267,15.0,693.323,13054.8,129.454
48.0,55.0,0.00432091,0.0185806,0.0520652,0.238313,1.01788,0.4815,1.41147,0.00686722,0.663478,0.00147875,15.0,590.813,16258.8,120.144
48.0,55.0,0.00473228,0.0185997,0.0752155,0.407228,0.705844,0.521378,1.27116,0.00993929,1.02295,0.00161843,15.0,652.173,22547.4,139.462
48.0,55.0,0.00622919,0.0180781,0.0541219,0.276443,1.82838,1.14435,0.564545,0.00875292,1.09445,0.00391157,15.0,270.558,8807.24,271.441
48.0,55.0,0.00573395,0.0187326,0.027146,0.310101,1.30246,0.726604,0.514105,0.00806712,1.73942,0.00459496,15.0,298.81,5817.27,332.887
48.0,55.0,0.0127423,0.0178433,0.0483663,0.451698,0.696298,1.02786,1.23006,0.00917766,0.57205,0.0004194,15.0,427.116,16893.7,269.179
48.0,55.0,0.00590725,0.0185514,0.044715,0.255191,0.757066,0.422399,0.42501,0.00813047,1.1486,0.00215148,15.0,535.226,13643.9,241.101
48.0,55.0,0.00715581,0.0185812,0.0829033,0.305999,1.18876,0.934936,0.670276,0.0104031,0.98406,0.00360467,15.0,260.414,11547.3,264.014
48.0,55.0,0.00647666,0.0189278,0.0286769,0.392095,1.19376,0.833738,1.12654,0.0110765,0.208469,0.00027686,15.0,833.905,13026.1,142.842
48.0,55.0,0.00404914,0.0185847,0.0544136,0.374413,1.26407,0.918534,0.930282,0.00605008,1.11788,0.00514594,15.0,370.859,15351.3,179.424
48.0,55.0,0.00735218,0.0185105,0.0735777,0.775638,1.57741,1.23955,0.646772,0.0127715,1.70657,0.00444209,15.0,332.972,17191.4,380.984
48.0,55.0,0.00703272,0.0180336,0.0406833,0.219486,0.444838,0.752799,1.1058,0.00685782,1.13021,0.00305015,15.0,388.066,11840.5,225.223
48.0,55.0,0.00794794,0.0187024,0.0671182,0.405199,1.64933,1.03031,0.812787,0.0123844,0.819464,0.000150985,15.0,997.458,25289.4,164.288
48.0,55.0,0.00734755,0.0180391,0.0492467,0.333742,1.91809,1.25188,0.64447,0.00869565,1.70334,0.001657,15.0,583.324,13002.6,217.05
48.0,55.0,0.00537686,0.0177957,0.030319,0.35537,1.98221,1.14217,0.760242,0.00859916,1.68145,0.00295712,15.0,672.004,9915.69,201.989
48.0,55.0,0.00714062,0.0188567,0.0873069,0.561734,0.566869,0.594399,1.31043,0.00995453,0.648241,0.00129649,15.0,368.214,24348.3,205.487
48.0,55.0,0.0070861,0.018669,0.0692718,0.0876327,1.72946,0.689391,1.54103,0.00929246,1.51462,0.00234153,15.0,822.861,20230.9,130.168
48.0,55.0,0.00721488,0.018646,0.0690739,0.110415,1.72011,0.703813,1.58031,0.00934014,1.48797,0.00237196,15.0,836.815,19998.4,128.277
48.0,55.0,0.0098212,0.0179441,0.0141001,0.590302,0.702621,0.880887,0.697533,0.00471889,1.00804,0.00232027,15.0,513.22,13949.1,452.81
48.0,55.0,0.00995896,0.0176671,0.0157734,0.463258,0.365682,0.399181,0.537476,0.00793317,1.4103,0.00229652,15.0,772.818,11932.6,418.66
48.0,55.0,0.00843414,0.0182,0.0253907,0.496652,1.01519,0.562614,0.75577,0.00804367,1.48217,0.00122363,15.0,906.086,15186.6,255.872
48.0,55.0,0.00549814,0.0183755,0.0576202,0.320586,1.00796,1.05419,1.55734,0.0059043,0.79931,0.00241277,15.0,200.079,15886.0,250.366
48.0,55.0,0.00791421,0.0178527,0.0430304,0.26024,0.820174,1.51746,1.30307,0.00414259,0.587663,0.0030038,15.0,352.049,16890.5,192.668
48.0,55.0,0.009105,0.0178452,0.0529822,0.110083,1.18234,1.99696,1.32146,0.00433976,0.549265,0.00216586,15.0,421.879,19576.0,161.904
48.0,55.0,0.00938736,0.0181951,0.0617376,0.0117504,1.8003,1.50606,1.43656,0.00597458,1.54871,0.00196252,15.0,579.82,17884.8,150.758
48.0,55.0,0.00482236,0.0180992,0.0515667,0.355387,1.12331,1.30936,1.18228,0.00861461,1.17632,0.00341503,15.0,713.382,18563.8,154.173
48.0,55.0,0.0063113,0.0183158,0.0363727,0.240984,0.504856,1.4263,1.31409,0.00533093,1.08977,0.00155432,15.0,429.747,16715.7,228.549
48.0,55.0,0.00626599,0.018506,0.0735094,0.201237,1.56238,1.72669,2.18174,0.00811994,1.12512,0.00447783,15.0,571.15,19572.0,126.096
48.0,55.0,0.00653034,0.018571,0.0790166,0.237727,1.24555,1.63608,2.2758,0.0114355,1.19779,0.00421207,15.0,563.612,19666.4,141.052
48.0,55.0,0.007887,0.0181302,0.0549036,0.433477,1.10124,0.71774,1.08927,0.00778271,0.824987,0.00268422,15.0,436.586,14838.9,195.38
48.0,55.0,0.00659853,0.0183153,0.0612448,0.577423,1.0989,0.191576,1.01633,0.00925362,1.61959,0.00217636,15.0,591.287,14949.4,173.319
