x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00591324,0.0177228,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.909087,0.00161338,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589272,0.0176773,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.907771,0.00159682,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587361,0.0174306,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.911503,0.0016523,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587142,0.0175547,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.909302,0.00161335,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584043,0.0185057,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97878,0.0017584,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582324,0.0185117,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.972766,0.00183463,15.0,450.0,12599.0,226.0
48.0,55.0,0.00577057,0.0178088,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.921111,0.00157335,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587842,0.0183401,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.979742,0.0018389,15.0,450.0,12599.0,226.0
48.0,55.0,0.00583173,0.0182346,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.972575,0.00185127,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584215,0.0182384,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.974226,0.00179555,15.0,450.0,12599.0,226.0
48.0,55.0,0.00570235,0.0183841,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962435,0.00160684,15.0,450.0,12599.0,226.0
48.0,55.0,0.0057099,0.0182984,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963307,0.00157301,15.0,450.0,12599.0,226.0
48.0,55.0,0.00579825,0.0182689,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957116,0.00171286,15.0,450.0,12599.0,226.0
48.0,55.0,0.00583077,0.0181828,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.94508,0.00163258,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569697,0.0181767,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.937045,0.00153753,15.0,450.0,12599.0,226.0
48.0,55.0,0.00579201,0.0181336,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963523,0.00179247,15.0,450.0,12599.0,226.0
48.0,55.0,0.00596953,0.0179372,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946106,0.00188668,15.0,450.0,12599.0,226.0
