x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.0058709,0.018104,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.951861,0.00178531,15.0,450.0,12599.0,226.0
48.0,55.0,0.00600561,0.0171835,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.917117,0.00185733,15.0,450.0,12599.0,226.0
48.0,55.0,0.00610353,0.0158328,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.767513,0.00141561,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589098,0.0160323,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.764153,0.00125091,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590184,0.0160399,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.79085,0.00121575,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591372,0.0161642,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.803751,0.00132458,15.0,450.0,12599.0,226.0
48.0,55.0,0.00585232,0.018641,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.968875,0.00173676,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587973,0.0172421,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.906559,0.00171879,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588273,0.0172569,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.914997,0.0016974,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590453,0.0178661,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.931177,0.00172813,15.0,450.0,12599.0,226.0
48.0,55.0,0.00599962,0.0171885,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.901118,0.00178588,15.0,450.0,12599.0,226.0
48.0,55.0,0.0059985,0.0171998,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.90206,0.00177743,15.0,450.0,12599.0,226.0
48.0,55.0,0.00599702,0.0154401,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.730891,0.00122816,15.0,450.0,12599.0,226.0
48.0,55.0,0.00599827,0.0154191,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.741641,0.00122594,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584864,0.015822,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.73459,0.00099543,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587657,0.0157617,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.775012,0.00124304,15.0,450.0,12599.0,226.0
48.0,55.0,0.005893,0.0159448,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.768689,0.00114286,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587192,0.0156597,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.751929,0.00116158,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587165,0.0158391,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.764799,0.00119551,15.0,450.0,12599.0,226.0
48.0,55.0,0.00608632,0.0147199,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.697662,0.00120448,15.0,450.0,12599.0,226.0
48.0,55.0,0.0055668,0.0208929,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.13678,0.00178695,15.0,450.0,12599.0,226.0
48.0,55.0,0.00556877,0.0213087,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.12292,0.00169924,15.0,450.0,12599.0,226.0
48.0,55.0,0.00566239,0.0194703,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05854,0.00188709,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588074,0.0186041,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949953,0.00167036,15.0,450.0,12599.0,226.0
48.0,55.0,0.00574667,0.0232443,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.38049,0.00270683,15.0,450.0,12599.0,226.0
48.0,55.0,0.00575202,0.022672,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.33174,0.00250748,15.0,450.0,12599.0,226.0
48.0,55.0,0.00566281,0.0222724,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.33796,0.00254231,15.0,450.0,12599.0,226.0
48.0,55.0,0.0056781,0.0224017,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.319,0.00249727,15.0,450.0,12599.0,226.0
48.0,55.0,0.00574889,0.0227028,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.34473,0.00263066,15.0,450.0,12599.0,226.0
48.0,55.0,0.00572304,0.0216932,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.27919,0.00246769,15.0,450.0,12599.0,226.0
48.0,55.0,0.00572759,0.0215818,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.25743,0.00244924,15.0,450.0,12599.0,226.0
48.0,55.0,0.00562263,0.0204323,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.12531,0.00190987,15.0,450.0,12599.0,226.0
48.0,55.0,0.00563208,0.0210355,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.10694,0.0017163,15.0,450.0,12599.0,226.0
48.0,55.0,0.00601067,0.0170874,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.841845,0.0014491,15.0,450.0,12599.0,226.0
48.0,55.0,0.00597673,0.0164618,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.859,0.00171509,15.0,450.0,12599.0,226.0
48.0,55.0,0.00579226,0.0207847,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.15361,0.00203065,15.0,450.0,12599.0,226.0
48.0,55.0,0.00593596,0.0179619,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.983685,0.00207106,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589442,0.0195396,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.07084,0.00203598,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591467,0.019507,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04895,0.0020528,15.0,450.0,12599.0,226.0
48.0,55.0,0.00563764,0.0189487,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.941753,0.0013211,15.0,450.0,12599.0,226.0
48.0,55.0,0.00553901,0.0196082,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00772,0.00143447,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568907,0.0174161,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.866283,0.00127278,15.0,450.0,12599.0,226.0
48.0,55.0,0.00572341,0.0178899,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.92952,0.00157635,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580107,0.0191929,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00916,0.00178391,15.0,450.0,12599.0,226.0
48.0,55.0,0.00579528,0.019225,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0052,0.00178184,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589798,0.0164198,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.828356,0.00147876,15.0,450.0,12599.0,226.0
48.0,55.0,0.00556379,0.019533,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.969254,0.00130033,15.0,450.0,12599.0,226.0
