x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00586363,0.0179878,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.95783,0.00150692,15.0,450.0,12599.0,226.0
48.0,55.0,0.00610862,0.0179435,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.939923,0.00179621,15.0,450.0,12599.0,226.0
48.0,55.0,0.00610604,0.0178257,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949865,0.00162431,15.0,450.0,12599.0,226.0
48.0,55.0,0.00593542,0.0179257,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.950785,0.00147088,15.0,450.0,12599.0,226.0
48.0,55.0,0.00610937,0.0180368,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.998159,0.00206172,15.0,450.0,12599.0,226.0
48.0,55.0,0.00586821,0.0179907,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997319,0.00167688,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591305,0.0184661,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966793,0.0017782,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580596,0.0176535,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.98227,0.00145528,15.0,450.0,12599.0,226.0
48.0,55.0,0.00585152,0.0182999,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.964459,0.00170909,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591596,0.0177021,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.923855,0.00139969,15.0,450.0,12599.0,226.0
48.0,55.0,0.00600044,0.0176522,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.919082,0.00110302,15.0,450.0,12599.0,226.0
48.0,55.0,0.00603659,0.0175887,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.938035,0.00160272,15.0,450.0,12599.0,226.0
48.0,55.0,0.00600591,0.0175645,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.931472,0.00142917,15.0,450.0,12599.0,226.0
48.0,55.0,0.00614488,0.0173302,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944027,0.0015225,15.0,450.0,12599.0,226.0
48.0,55.0,0.00617565,0.017423,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.925686,0.00152344,15.0,450.0,12599.0,226.0
48.0,55.0,0.00600918,0.0180262,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949399,0.00162246,15.0,450.0,12599.0,226.0
48.0,55.0,0.00606484,0.0175948,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933249,0.00139204,15.0,450.0,12599.0,226.0
48.0,55.0,0.00604411,0.0176807,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.964977,0.0017677,15.0,450.0,12599.0,226.0
48.0,55.0,0.00605895,0.0178102,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955363,0.00173053,15.0,450.0,12599.0,226.0
48.0,55.0,0.00599581,0.01768,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949212,0.00136582,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587808,0.0177259,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.93984,0.0015005,15.0,450.0,12599.0,226.0
48.0,55.0,0.00593448,0.0180592,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.947761,0.00136478,15.0,450.0,12599.0,226.0
48.0,55.0,0.00597216,0.0177434,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963415,0.00156729,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590582,0.0176407,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966908,0.00156994,15.0,450.0,12599.0,226.0
48.0,55.0,0.00604735,0.0180183,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.927998,0.00140496,15.0,450.0,12599.0,226.0
48.0,55.0,0.00602314,0.0174976,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.89774,0.00130979,15.0,450.0,12599.0,226.0
48.0,55.0,0.00622148,0.0173804,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.924955,0.0012586,15.0,450.0,12599.0,226.0
48.0,55.0,0.00575384,0.0186609,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00195,0.00192771,15.0,450.0,12599.0,226.0
48.0,55.0,0.00571266,0.0186154,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01444,0.00187003,15.0,450.0,12599.0,226.0
48.0,55.0,0.00567837,0.0186551,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01225,0.00188909,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590571,0.0179971,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.937818,0.00146095,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590861,0.0179627,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.94289,0.00148117,15.0,450.0,12599.0,226.0
48.0,55.0,0.00583292,0.0178557,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948045,0.00143131,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587821,0.0178131,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953681,0.00139479,15.0,450.0,12599.0,226.0
48.0,55.0,0.00604461,0.0180585,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963338,0.00167469,15.0,450.0,12599.0,226.0
48.0,55.0,0.00603761,0.0179778,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.941846,0.00169329,15.0,450.0,12599.0,226.0
48.0,55.0,0.00597915,0.0177883,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.985906,0.00190852,15.0,450.0,12599.0,226.0
48.0,55.0,0.00601131,0.0176669,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97725,0.00166037,15.0,450.0,12599.0,226.0
48.0,55.0,0.00603857,0.0181937,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976894,0.00181849,15.0,450.0,12599.0,226.0
48.0,55.0,0.00563639,0.0180356,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948594,0.00123371,15.0,450.0,12599.0,226.0
48.0,55.0,0.00597434,0.0178806,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.938541,0.00118562,15.0,450.0,12599.0,226.0
48.0,55.0,0.00612135,0.0181084,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.928777,0.00134075,15.0,450.0,12599.0,226.0
48.0,55.0,0.00611084,0.0181335,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.916935,0.00145267,15.0,450.0,12599.0,226.0
