x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00580305,0.0182826,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.983275,0.00180951,15.0,450.0,12599.0,226.0
48.0,55.0,0.00593753,0.0179379,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.943885,0.00172036,15.0,450.0,12599.0,226.0
48.0,55.0,0.00571242,0.0185024,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.96866,0.00166381,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578915,0.0177476,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.919099,0.00148122,15.0,450.0,12599.0,226.0
48.0,55.0,0.00565094,0.0182107,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.923405,0.00131338,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569979,0.0181712,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.919068,0.00130615,15.0,450.0,12599.0,226.0
48.0,55.0,0.00576928,0.0182311,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00012,0.00192088,15.0,450.0,12599.0,226.0
48.0,55.0,0.00577227,0.018567,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987144,0.00188172,15.0,450.0,12599.0,226.0
48.0,55.0,0.00577261,0.0177645,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.916669,0.00148154,15.0,450.0,12599.0,226.0
48.0,55.0,0.00577469,0.0177423,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.922361,0.00152383,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580407,0.0177021,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.922808,0.00147168,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568835,0.0184781,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993135,0.00185589,15.0,450.0,12599.0,226.0
48.0,55.0,0.00574259,0.0180911,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.940473,0.00162036,15.0,450.0,12599.0,226.0
48.0,55.0,0.00567947,0.0180954,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.952077,0.00165184,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578508,0.0183995,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.980823,0.00186926,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589164,0.0179418,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960796,0.00193041,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569881,0.0179362,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.99095,0.00177019,15.0,450.0,12599.0,226.0
48.0,55.0,0.00570806,0.0179215,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.992311,0.00174204,15.0,450.0,12599.0,226.0
48.0,55.0,0.00573427,0.0179756,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.995927,0.00180057,15.0,450.0,12599.0,226.0
48.0,55.0,0.0057233,0.0180351,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.981125,0.00193293,15.0,450.0,12599.0,226.0
48.0,55.0,0.00574717,0.0179735,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.999911,0.00182762,15.0,450.0,12599.0,226.0
48.0,55.0,0.00573587,0.0179862,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.991711,0.00188678,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568974,0.0178915,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976751,0.00178374,15.0,450.0,12599.0,226.0
48.0,55.0,0.0055606,0.0178214,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944758,0.00149784,15.0,450.0,12599.0,226.0
48.0,55.0,0.00557407,0.0178012,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.961309,0.00159696,15.0,450.0,12599.0,226.0
48.0,55.0,0.00558102,0.0177829,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97125,0.00159522,15.0,450.0,12599.0,226.0
48.0,55.0,0.00574765,0.0186595,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.951205,0.00152553,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569795,0.0184305,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.932871,0.00142466,15.0,450.0,12599.0,226.0
48.0,55.0,0.00586854,0.0175804,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953796,0.0018665,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587081,0.0175509,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.926779,0.00167532,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580184,0.0180709,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.931636,0.00156928,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580873,0.0182496,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00256,0.00197172,15.0,450.0,12599.0,226.0
48.0,55.0,0.00576221,0.0178771,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.921508,0.00142783,15.0,450.0,12599.0,226.0
48.0,55.0,0.0058985,0.0180114,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.983447,0.00188003,15.0,450.0,12599.0,226.0
48.0,55.0,0.00588781,0.018056,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.969037,0.00192247,15.0,450.0,12599.0,226.0
48.0,55.0,0.00586421,0.0181267,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.965947,0.00186339,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584976,0.0181682,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977875,0.00186968,15.0,450.0,12599.0,226.0
48.0,55.0,0.0058857,0.0181324,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.98299,0.00184629,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582758,0.0184378,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.969984,0.00172903,15.0,450.0,12599.0,226.0
48.0,55.0,0.0058243,0.0183109,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.980724,0.00189604,15.0,450.0,12599.0,226.0
48.0,55.0,0.00596322,0.0183805,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.992395,0.00200557,15.0,450.0,12599.0,226.0
48.0,55.0,0.00596336,0.0183313,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.995614,0.00200344,15.0,450.0,12599.0,226.0
48.0,55.0,0.00594736,0.0182695,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994902,0.00201419,15.0,450.0,12599.0,226.0
48.0,55.0,0.00571426,0.0181041,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977978,0.00185599,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578186,0.0183221,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963706,0.00175614,15.0,450.0,12599.0,226.0
48.0,55.0,0.00565181,0.0180039,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.937232,0.00152047,15.0,450.0,12599.0,226.0
48.0,55.0,0.00566089,0.0181666,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942105,0.00144777,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587345,0.0180991,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953064,0.00170554,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569114,0.0182705,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944225,0.00147849,15.0,450.0,12599.0,226.0
48.0,55.0,0.00575834,0.0180994,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966099,0.00174788,15.0,450.0,12599.0,226.0
48.0,55.0,0.00571465,0.0182344,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987961,0.00180159,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578162,0.0179324,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.91221,0.00143721,15.0,450.0,12599.0,226.0
48.0,55.0,0.00579621,0.0179994,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.889884,0.00129656,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568733,0.0177415,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.930003,0.00157145,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582464,0.0178186,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.930047,0.00152058,15.0,450.0,12599.0,226.0
48.0,55.0,0.0057158,0.0179738,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.985617,0.00169855,15.0,450.0,12599.0,226.0
48.0,55.0,0.0057688,0.017783,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.95556,0.00172444,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578846,0.0177994,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.94098,0.0016703,15.0,450.0,12599.0,226.0
48.0,55.0,0.0057015,0.018407,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.958848,0.00139052,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587729,0.0175392,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944327,0.0016025,15.0,450.0,12599.0,226.0
48.0,55.0,0.00582703,0.0181128,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976083,0.00168654,15.0,450.0,12599.0,226.0
48.0,55.0,0.00580717,0.0180337,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.95545,0.0018535,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569308,0.018348,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955458,0.00169114,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584215,0.018127,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.989381,0.00180548,15.0,450.0,12599.0,226.0
48.0,55.0,0.00600426,0.0178041,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.959155,0.00176412,15.0,450.0,12599.0,226.0
48.0,55.0,0.00575625,0.0179934,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.952338,0.00183322,15.0,450.0,12599.0,226.0
48.0,55.0,0.00551661,0.018777,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962767,0.00134372,15.0,450.0,12599.0,226.0
48.0,55.0,0.0055324,0.0187628,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955006,0.0013054,15.0,450.0,12599.0,226.0
48.0,55.0,0.00543448,0.0183705,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.956553,0.00133388,15.0,450.0,12599.0,226.0
48.0,55.0,0.0058239,0.0181679,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.938835,0.00157624,15.0,450.0,12599.0,226.0
48.0,55.0,0.00562447,0.0184236,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946646,0.00147233,15.0,450.0,12599.0,226.0
48.0,55.0,0.00584798,0.0178674,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.920958,0.00165004,15.0,450.0,12599.0,226.0
48.0,55.0,0.00575169,0.0183113,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962349,0.00163615,15.0,450.0,12599.0,226.0
48.0,55.0,0.00581096,0.017901,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.91233,0.00150718,15.0,450.0,12599.0,226.0
48.0,55.0,0.00587832,0.0180587,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.965712,0.00186097,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569858,0.0185008,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.988901,0.00183674,15.0,450.0,12599.0,226.0
48.0,55.0,0.00591517,0.0178384,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963153,0.00192681,15.0,450.0,12599.0,226.0
48.0,55.0,0.00602339,0.0178643,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953786,0.00194508,15.0,450.0,12599.0,226.0
48.0,55.0,0.00589807,0.0181461,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.961585,0.00189777,15.0,450.0,12599.0,226.0
48.0,55.0,0.00578393,0.0179944,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.975595,0.00188312,15.0,450.0,12599.0,226.0
48.0,55.0,0.00590667,0.0178408,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97843,0.00188701,15.0,450.0,12599.0,226.0
48.0,55.0,0.00576779,0.0182842,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942951,0.00146747,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568071,0.0181663,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.978825,0.00179772,15.0,450.0,12599.0,226.0
48.0,55.0,0.00573298,0.0180808,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.979388,0.00173302,15.0,450.0,12599.0,226.0
48.0,55.0,0.00568216,0.0179946,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.932007,0.00151676,15.0,450.0,12599.0,226.0
48.0,55.0,0.00569358,0.0179006,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.947981,0.00157026,15.0,450.0,12599.0,226.0
48.0,55.0,0.00576833,0.0181812,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.945338,0.00160227,15.0,450.0,12599.0,226.0
