x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
48.0,55.0,0.00769345,0.0179083,0.0457992,0.389477,1.34785,0.571994,1.27638,0.00742819,0.406543,0.000628591,15.0,514.02,14384.3,155.291
48.0,55.0,0.00736386,0.0175962,0.0395867,0.353149,1.61285,0.857266,1.35474,0.00320536,1.37836,0.00255425,15.0,308.074,19681.4,216.849
48.0,55.0,0.0046013,0.0182119,0.0406067,0.222278,1.53877,0.643994,1.34106,0.00687585,0.99899,0.00409498,15.0,620.034,10541.3,124.946
48.0,55.0,0.004618,0.0182073,0.0405369,0.230623,1.53803,0.651424,1.3399,0.00694185,0.986134,0.00407988,15.0,617.429,10714.3,128.532
48.0,55.0,0.00406985,0.0181843,0.0438759,0.201397,1.47956,0.584682,1.29708,0.00472408,0.978916,0.00408944,15.0,581.726,11239.0,115.466
48.0,55.0,0.0114009,0.0179999,0.031327,0.523231,0.962069,1.24107,1.32954,0.0176172,1.38833,0.00122958,15.0,500.002,27214.8,546.045
48.0,55.0,0.0134451,0.0182808,0.0507549,0.870597,1.40562,2.00657,0.43628,0.0171966,0.902332,0.00112703,15.0,756.282,27277.4,486.31
48.0,55.0,0.00662211,0.017769,0.0334257,0.067903,1.13262,1.37724,0.481127,0.00718744,1.30882,0.00264019,15.0,595.669,12101.4,233.699
48.0,55.0,0.00656866,0.0181895,0.0438253,-0.0372861,1.34448,1.21618,0.699169,0.00654967,1.55723,0.00286135,15.0,373.765,16803.7,251.97
48.0,55.0,0.00838059,0.0169613,0.0130444,0.913954,0.574074,1.12112,1.17608,0.00871752,1.03238,0.00140661,15.0,725.442,12913.1,517.64
48.0,55.0,0.0073839,0.017021,0.0193581,1.07775,0.487712,0.959276,1.09774,0.00564875,0.829453,0.00172801,15.0,598.057,13571.5,423.036
48.0,55.0,0.0109298,0.0177402,0.0218096,0.157722,0.614228,0.844033,1.34087,0.00876494,1.26728,0.00153598,15.0,675.209,21004.4,325.298
48.0,55.0,0.00791372,0.0186958,0.0445517,0.825691,1.4365,-0.0382078,0.830035,0.010821,0.790863,0.00227139,15.0,389.572,14406.5,284.649
48.0,55.0,0.00894469,0.0176718,0.022368,0.213438,1.56862,1.01742,1.11325,0.0123147,1.14573,0.00127831,15.0,730.113,16918.6,305.188
48.0,55.0,0.00762939,0.0182211,0.0320267,0.172453,1.05881,0.400353,1.18322,0.00901946,0.929219,0.00392855,15.0,566.653,13915.7,204.815
48.0,55.0,0.00759687,0.017155,0.0428475,0.711393,0.879573,1.45992,0.785521,0.00651106,1.30473,-0.000219027,15.0,509.326,18361.5,313.88
48.0,55.0,0.00614696,0.0178749,0.0274987,0.633719,1.42999,0.708745,1.43189,0.0088747,0.609958,0.00223674,15.0,486.616,13112.9,208.956
48.0,55.0,0.00496506,0.0181772,0.0374774,0.712291,1.43285,0.365193,1.62699,0.0110426,1.18292,0.00121004,15.0,514.975,5963.77,148.615
48.0,55.0,0.00806035,0.0187626,0.0697695,0.105564,0.75914,1.36242,0.427819,0.00684658,1.04746,0.00234116,15.0,504.745,24456.9,252.633
48.0,55.0,0.00656385,0.0176067,0.0825865,0.482141,0.869207,0.3967,0.70188,0.00989403,1.41694,0.000763249,15.0,298.499,14869.5,267.509
48.0,55.0,0.00612478,0.0177384,0.083891,0.528629,0.860325,0.389181,0.730313,0.0104148,1.43974,0.000749579,15.0,317.872,15560.9,255.817
48.0,55.0,0.00634223,0.0177116,0.0865574,0.415344,0.909598,0.24391,0.930317,0.0101236,1.40374,0.00109375,15.0,291.126,16485.5,232.882
48.0,55.0,0.00868713,0.018111,0.0577826,0.276896,0.799999,-0.0833818,0.750833,0.00494218,1.21895,0.00277303,15.0,424.131,18923.1,212.58
48.0,55.0,0.00668097,0.017189,0.0285654,0.686876,1.69116,1.27058,1.38873,0.0109945,1.17492,0.000899106,15.0,641.143,13719.1,233.942
48.0,55.0,0.00751555,0.0173639,0.0254408,0.579859,1.18424,1.23932,1.45208,0.00884864,1.07968,-0.000100789,15.0,911.29,14814.0,199.403
48.0,55.0,0.00700594,0.0177881,0.0355488,0.534646,1.57346,0.791705,0.831461,0.00911508,1.57662,0.00304373,15.0,590.216,12810.9,240.946
48.0,55.0,0.00602782,0.0176374,0.0591231,0.456597,0.898578,1.13051,1.62924,0.00952378,1.71662,-0.000563839,15.0,639.412,17981.5,174.826
48.0,55.0,0.00491032,0.0175787,0.0382829,0.336731,1.26198,1.01521,1.49055,0.00537342,1.24725,0.000758387,15.0,288.652,21712.2,254.354
48.0,55.0,0.00945549,0.0176335,0.0634159,0.494478,0.325186,0.729858,0.708085,0.00490312,1.06646,0.00080161,15.0,760.532,21390.6,191.705
48.0,55.0,0.00746874,0.0174391,0.0221415,0.466492,0.929329,1.18758,1.34712,0.0102203,1.07803,0.00167243,15.0,283.231,3761.1,326.38
48.0,55.0,0.00621329,0.0176426,0.0147306,0.550284,1.45121,0.872949,0.975239,0.00777629,0.836203,0.00424138,15.0,551.636,2207.59,178.775
48.0,55.0,0.00731659,0.0176217,0.0721399,0.678119,1.05229,0.949135,1.33723,0.00865928,0.979518,0.000968711,15.0,250.591,22237.3,308.518
48.0,55.0,0.00961984,0.0172816,0.0230073,0.418087,0.48107,1.45611,0.682076,0.00597586,1.33635,0.00241667,15.0,367.137,10896.3,564.918
48.0,55.0,0.0103714,0.0180288,0.0524784,0.565341,0.955358,0.591993,0.918784,0.0135634,0.709252,0.000697035,15.0,649.816,15973.3,226.533
48.0,55.0,0.00855806,0.0183234,0.066357,0.218985,0.500332,0.789786,0.688544,0.00773571,0.627703,0.00101748,15.0,679.251,7664.32,132.256
48.0,55.0,0.00950637,0.017725,0.0250219,0.529595,1.18497,0.981986,1.06744,0.00825964,1.56998,0.00237584,15.0,412.319,25763.6,505.328
48.0,55.0,0.00695167,0.0180883,0.0308217,0.299177,0.729213,0.716161,1.14057,0.00855306,1.0797,0.00227718,15.0,725.689,-1012.94,114.542
48.0,55.0,0.00703281,0.0181015,0.0302646,0.273165,0.752786,0.672626,1.17589,0.00825212,1.05785,0.00224591,15.0,758.365,1.99033,116.241
48.0,55.0,0.00591194,0.0179042,0.058117,0.143594,0.963822,0.992003,0.578063,0.00512962,1.29837,0.00183387,15.0,461.335,20609.5,205.729
48.0,55.0,0.00761294,0.0178537,0.0328938,0.730777,1.24542,0.761569,0.844161,0.0114566,1.20875,0.00299764,15.0,659.359,12260.6,262.294
