time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,1439.9999999999998,172.79999999999995,0.0,1.0
15.0,1085.0130147351908,130.2015617682229,11.823621578297942,1.0
20.0,983.2684319584395,117.99221183501272,15.052089180032683,1.3065042149790052
25.0,889.4278052086725,106.7313366250407,28.25276658413823,1.802876593213741
30.0,803.1195231153486,96.37434277384182,31.017714572779774,2.296494953569798
35.0,723.9266550123541,86.87119860148249,34.89096999023454,2.7699312499108757
40.0,651.4102391255542,78.16922869506651,44.345264675248586,3.2118213515854004
45.0,585.1263728517114,70.21516474220536,47.72469128671853,3.615134689640183
50.0,524.6385825905558,62.95662991086669,51.193946506068286,3.9758560715322364
55.0,469.5267434374689,56.34320921249626,61.532603329905506,4.29197481802298
60.0,419.39356718517814,50.32722806222137,61.28184940965994,4.562697281867805
65.0,373.8693373244834,44.864320478938005,53.22899317200461,4.787825859859959
70.0,332.61498413404684,39.91379809608562,68.01163030827843,4.96729248659519
75.0,295.3225870858693,35.43871045030431,65.04100004864642,5.1009102165453974
80.0,261.71135396187776,31.40536247542533,73.16887381998279,5.188483362199582
85.0,231.51784528253572,27.782141433904286,68.689250062158,5.230361591626222
90.0,204.48339139406488,24.538006967287785,74.26320855218411,5.228211258355018
95.0,180.34594793725964,21.641513752471155,66.76761691574498,5.185460551783763
100.0,158.841285974451,19.060954316934122,65.02880620963326,5.107057635747009
105.0,139.7108950072323,16.765307400867876,60.11096510049682,4.998745221814824
110.0,122.71033763012738,14.725240515615285,68.02482809061819,4.866322529546398
115.0,107.61434492390858,12.913721390869028,72.82410041756275,4.715169162144296
120.0,94.21852212732155,11.306222655278585,57.253210637873096,4.550035614944683
125.0,82.33895132593936,9.880674159112724,55.76726563760298,4.375000068618165
130.0,71.81082659890878,8.617299191869053,55.54634063006874,4.193504060984714
135.0,62.486765930124754,7.49841191161497,56.35438392124436,4.008417521735598
140.0,54.23509747312017,6.508211696774421,53.67048005158389,3.822110199420517
145.0,46.93824071167967,5.63258888540156,50.311997694854036,3.6365200406070994
150.0,40.49122398625901,4.858946878351081,41.50291436338508,3.4532151315781783
155.0,34.800345439083344,4.176041452690001,41.910602457647435,3.273448413793979
160.0,29.78197188512573,3.573836626215088,40.378133712382194,3.0982053808858177
165.0,25.361464885059796,3.0433757862071755,43.68080184596915,2.928245364115772
170.0,21.472221407729954,2.5766665689275943,36.51972718050103,2.764137140810177
175.0,18.054817776669363,2.1665781332003236,37.90207542363583,2.606289550194084
180.0,15.056244961125762,1.8067493953350913,37.125667129506695,2.4549777975003093
185.0,12.429226004442226,1.491507120533067,30.856295915300812,2.3103659963852836
190.0,10.131606445508407,1.2157927734610088,26.711236913946344,2.1725264659354067
195.0,8.125809689506541,1.0,23.601191854813294,2.0414562273391006
200.0,6.378350081982795,1.0,28.309566112005804,1.9170910878639618
205.0,4.859397708544921,1.0,26.727958378536492,1.7993176350418616
210.0,3.542389232671604,1.0,20.086391617473886,1.6879834316174092
215.0,2.4036798359200646,1.0,20.708326627495875,1.582905658917568
220.0,1.4222318863337262,1.0,18.872442934118226,1.4838784226114323
225.0,0.5793363966162106,1.0,19.07957328117521,1.3906789069957375
230.0,-0.14163612403728545,1.0,17.80539867582176,1.3030725366111289
235.0,-0.7554586514299065,1.0,16.06765243064637,1.2208172867690155
240.0,-1.275247054968126,1.0,14.295990228858068,1.14366725999107
245.0,-1.712638502809753,1.0,12.26644693715798,1.0713756349313326
250.0,-2.0779512432538594,1.0,13.655113683661233,1.0036970800515663
255.0,-2.380327275384273,1.0,11.122426859984992,1.0
260.0,-2.627860076779347,1.0,10.506844329599508,1.0
265.0,-2.827708940965365,1.0,10.320946632209958,1.0
270.0,-2.9862008900661916,1.0,10.732999523780794,1.0
275.0,-3.108922119193318,1.0,9.498140832259514,1.0
280.0,-3.200799516067701,1.0,7.768584287253058,1.0
285.0,-3.266173709672526,1.0,8.374015197911225,1.0
290.0,-3.3088640581460873,1.0,6.204533158055969,1.0
295.0,-3.3322268843356646,1.0,7.470864187651213,1.0
300.0,-3.3392073904869797,1.0,5.708896862133929,1.0
305.0,-3.3323860018182403,1.0,7.018957755566599,1.0
310.0,-3.3140196808078297,1.0,5.741130466160203,1.0
315.0,-3.286078997192427,1.0,4.96434226026166,1.0
320.0,-3.2502808137719335,1.0,6.979212915385357,1.0
325.0,-3.2081177029290497,1.0,5.567519416304614,1.0
330.0,-3.1608839597984644,1.0,5.532797848110931,1.0
335.0,-3.1096989160433224,1.0,4.299053136646322,1.0
340.0,-3.0555275834085878,1.0,3.794988611649745,1.0
345.0,-2.999199060525431,1.0,3.51415732406715,1.0
350.0,-2.941422884111945,1.0,1.8865593665544051,1.0
355.0,-2.8828035261373044,1.0,6.076715193394729,1.0
360.0,-2.8238533287278806,1.0,4.824771819920151,1.0
365.0,-2.7650038842184976,1.0,3.2233926313505687,1.0
370.0,-2.7066162427941203,1.0,1.7434172700978217,1.0
375.0,-2.6489898522553337,1.0,5.033323626735888,1.0
380.0,-2.592370512264597,1.0,2.3175014893802217,1.0
385.0,-2.5369574039386356,1.0,3.3290957377681134,1.0
390.0,-2.4829093038728804,1.0,2.9264758057353584,1.0
395.0,-2.4303500600443626,1.0,3.039377434696164,1.0
