time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,24839.999999999996,2980.7999999999993,0.0,1.0
15.0,18883.60243294729,2266.0322919536748,27.176655798480777,1.9954224920319956
20.0,17233.6669664609,2068.040035975308,33.52736402764445,2.4658835169744076
25.0,15727.896500458013,1887.3475800549616,39.18667614099512,2.8311844914643363
30.0,14353.693791871125,1722.443255024535,42.54001299998805,3.106900114477873
35.0,13099.562426503904,1571.9474911804684,40.54208147659255,3.3066062472357234
40.0,11955.01065371198,1434.6012784454374,39.885436053032336,3.442115362857328
45.0,10910.463606276395,1309.2556327531672,53.25633448112774,3.5236892142198952
50.0,9957.183100035372,1194.8619720042445,44.7320568466488,3.560227333110156
55.0,9087.194542496243,1090.463345099549,45.25522052501899,3.559433306608981
60.0,8293.220175111865,995.1864210134237,37.93771368720621,3.5279616121188893
65.0,7568.618176462733,908.2341811755279,45.776873223926934,3.471547156012457
70.0,6907.32709257175,828.87925110861,44.33267283591092,3.395119565882892
75.0,6303.815113717975,756.457813646157,45.44615459210041,3.302904037488333
80.0,5753.033789727532,690.3640547673039,39.46423596992081,3.198510256329184
85.0,5250.375824403876,630.0450989284651,42.77261423351097,3.085010737609604
90.0,4791.636403843415,574.9963684612097,39.308731581764185,2.965010019507696
95.0,4372.978205016558,524.7573846019869,37.211702359256314,2.8407052388543472
100.0,3990.8991841645316,478.90790209974375,37.264123344334564,2.713939738288441
105.0,3642.203277597355,437.0643933116826,31.77585725344153,2.5862500997163984
110.0,3323.9736796893944,398.8768415627273,29.823698120517932,2.4589074194781695
115.0,3033.54844632141,364.0258135585692,35.64181209167406,2.3329535475657917
120.0,2768.498220758805,332.2197864910566,29.255720772004967,2.209232872803172
125.0,2526.605911350337,303.19270936204043,25.90221027094431,2.088420151533804
130.0,2305.848144162066,276.70177729944794,28.457535093008097,1.9710448528100508
135.0,2104.3783366228695,252.52540039474434,25.674660530448115,1.85751242798083
140.0,1920.5112499288841,230.46134999146608,22.03781542765751,1.7481228690537656
145.0,1752.708891509986,210.32506698119832,24.57987408015776,1.6430868771804525
150.0,1599.5676491258785,191.9481178951054,22.23327973561016,1.542539927309266
155.0,1459.8065480742507,175.17678576891007,19.9463172825166,1.4465544824527319
160.0,1332.2565393544603,159.87078472253523,18.60451462708492,1.3551505755880948
165.0,1215.8507166925249,145.902086003103,17.955159431159977,1.268304969356756
170.0,1109.6153925214155,133.15384710256987,14.535463776042183,1.185959056686301
175.0,1012.6619533537438,121.51943440244925,14.741473311904235,1.1080256623779348
180.0,924.1794264055692,110.9015311686683,12.317310662156718,1.0343948822263167
185.0,843.4276956969427,101.21132348363312,13.735036378895582,1.0
190.0,769.7313111015504,92.36775733218605,13.888674473460702,1.0
195.0,702.4738382519107,84.29686059022929,12.23985058501908,1.0
200.0,641.0927019794449,76.93112423753338,10.770103496767772,1.0
205.0,585.0744805074048,70.20893766088858,10.556624349191559,1.0
210.0,533.9506108304271,64.07407329965125,9.779941974624448,1.0
215.0,487.29346596236843,58.475215915484206,8.851313530124564,1.0
220.0,444.71279156970553,53.365534988364665,6.7646903922431365,1.0
225.0,405.8524194035794,48.70229032842953,7.509318762881611,1.0
230.0,370.38730425883745,44.44647651106049,7.09328037719412,1.0
235.0,338.02080138148875,40.56249616577865,6.983552235697297,1.0
240.0,308.48218293495745,37.01786195219489,6.1427893406203395,1.0
245.0,281.52437546992417,33.7829250563909,4.041727458150595,1.0
250.0,256.9218925378391,30.83062710454069,5.495723919191735,1.0
255.0,234.46894870029666,28.1362738440356,5.183247007195787,1.0
260.0,213.97773812615193,25.67732857513823,2.5126357607919534,1.0
265.0,195.27686375114467,23.43322365013736,5.099989685942658,1.0
270.0,178.20990368239518,21.385188441887422,4.688300686130825,1.0
275.0,162.63410263761008,19.51609231651321,5.003820759100177,1.0
280.0,148.41917792637597,17.810301351165116,2.434150283776208,1.0
285.0,135.4462297060866,16.25354756473039,2.765803267139144,1.0
290.0,123.60674645204973,14.832809574245967,2.997932852378557,1.0
295.0,112.80169731757901,13.536203678109482,1.935447236455203,1.0
300.0,102.9407037970751,12.352884455649011,3.7899730804471767,1.0
305.0,93.9412837628882,11.272954051546584,1.7316349579011727,1.0
310.0,85.72816155204345,10.287379386245213,1.288011918619996,1.0
315.0,78.23263833216092,9.38791659985931,1.5287090842272169,1.0
320.0,71.39201747870943,8.567042097445132,1.2447171920806002,1.0
325.0,65.14908015989944,7.817889619187933,-0.13765965962213067,1.0
330.0,59.451606730453626,7.1341928076544345,2.4216279976249195,1.0
335.0,54.251939886889346,6.510232786426721,1.6635129380679612,1.0
340.0,49.50658621207237,5.940790345448685,1.0768783774767807,1.0
345.0,45.175852382575094,5.421102285909011,0.19759881671491109,1.0
350.0,41.22351314312406,4.9468215771748865,0.8464161845268185,1.0
355.0,37.61650803556144,4.513980964267373,0.2844592454943261,1.0
360.0,34.324664878079126,4.118959785369495,2.361645162021107,1.0
365.0,31.320447782248355,3.7584537338698025,0.5014699285919324,1.0
370.0,28.57872678953072,3.429447214743686,0.09663491863617957,1.0
375.0,26.07656741603898,3.1291880899246776,1.7876803997481105,1.0
380.0,23.79303898509563,2.8551646782114757,-1.7192803506538517,1.0
385.0,21.709039494676936,2.6050847393612324,0.7943542204122963,1.0
390.0,19.807135891896277,2.3768563070275532,0.6605645867974931,1.0
395.0,18.071418218263812,2.1685701861916575,-0.024055868831329374,1.0
