time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,1080.0,129.6,0.0,1.0
15.0,813.6774085992258,97.64128903190709,8.699028312906792,1.0
20.0,737.2789064895593,88.4734687787471,13.498284185955193,1.0
25.0,666.77101526418,80.0125218317016,19.021345335489748,1.3742665422007518
30.0,601.8762891501473,72.22515469801768,24.04912651768383,1.756422451749268
35.0,542.2844823554007,65.07413788264807,26.064611776234013,2.1258259317748487
40.0,487.6687658420174,58.52025190104209,28.664612222407836,2.4737576385001483
45.0,437.6975288505946,52.52370346207135,42.2405410723531,2.7948325852619074
50.0,392.0427726418953,47.045132717027435,38.77463819186556,3.0860759923334222
55.0,350.3859182234653,42.04631018681584,42.5445039602586,3.3462288472460964
60.0,312.42167787868414,37.490601345442094,38.44599850965769,3.5752288079340184
65.0,277.8604966548215,33.34325959857858,49.76278622564944,3.773823916540747
70.0,246.42995239521878,29.57159428742625,51.490505135627835,3.943286300156406
75.0,217.87541101943543,26.14504932233225,56.2101279443534,4.085200611613728
80.0,191.96016263145123,23.035219515774145,51.837070901493206,4.201307813557092
85.0,168.46520975641647,20.215825170769975,59.52637025986804,4.293389466916012
90.0,147.188837289731,17.66266047476772,57.84503686802426,4.363181079392808
95.0,127.9460602423342,15.353527229080104,57.798821420128434,4.41230592523333
100.0,110.56801447602611,13.268161737123132,60.99455767147256,4.442223217069256
105.0,94.90132039742988,11.388158447691586,54.7261929987094,4.454187371598978
110.0,80.80739934723817,9.69688792166858,53.96387108227846,4.449218955066112
115.0,68.16164897990464,8.179397877588556,67.65041452642811,4.428093447038706
120.0,56.85229444822193,6.8222753337866315,58.152502631683205,4.391360631682806
125.0,46.77867658010762,5.613441189612915,53.82075471536015,4.339411484293321
130.0,37.8488227631658,4.541858731579896,61.686951972458886,4.272602977505579
135.0,29.976465066593533,3.5971758079912237,57.93418922432479,4.191427433346404
140.0,23.078126548560867,2.769375185827304,51.6450322505915,4.096679285051744
145.0,17.07113687888459,2.0485364254661507,59.68202787159732,3.989554888668094
150.0,11.873145538011574,1.4247774645613889,55.80363642427494,3.871643693468396
155.0,7.403017871118993,1.0,51.636752857716026,3.744820422118985
160.0,3.5824486181438324,1.0,49.57571063139297,3.611088713892862
165.0,0.3375542797615153,1.0,49.15857079946635,3.4724314128471736
170.0,-2.4000024232163333,1.0,40.82204396245623,3.3307002442892535
175.0,-4.692458656915045,1.0,42.408049764270885,3.1875516399210455
180.0,-6.595865697408744,1.0,36.252179906485715,3.0444201979923577
185.0,-8.16031140869649,1.0,41.22304454944001,2.9025171700244083
190.0,-9.4303128901603,1.0,42.073808157716726,2.762843211726864
195.0,-10.445284561256699,1.0,37.8177689236647,2.6262080260051808
200.0,-11.240024057557282,1.0,34.1606659075,2.49325242847482
205.0,-11.845185048418807,1.0,33.60174691077379,2.364470387512883
210.0,-12.28772051926968,1.0,31.61512224261338,2.2402297570001255
215.0,-12.591290900984003,1.0,29.306588766697946,2.1207911748529606
220.0,-12.776632906729375,1.0,24.729986108465916,2.0063248716882214
225.0,-12.86189312567436,1.0,25.847046034759966,1.8969255125794109
230.0,-12.86292599161247,1.0,24.60936804938389,1.7926251104771798
235.0,-12.793559960014766,1.0,23.880579103497777,1.6934042145403982
240.0,-12.665834399262675,1.0,21.928860837273398,1.59920154108252
245.0,-12.490210713943682,1.0,18.166728015249213,1.5099222391091691
250.0,-12.27575936148721,1.0,19.780702104512528,1.4254449334263617
255.0,-12.030325458203142,1.0,18.742575143019913,1.3456277092529108
260.0,-11.760676594110517,1.0,14.731189633900275,1.2703131943565775
265.0,-11.472633137803033,1.0,17.388615005505113,1.1993328303766746
270.0,-11.171184083005148,1.0,16.284630407839355,1.1325104597828268
275.0,-10.860588787576654,1.0,16.00880159202287,1.0696653101663791
280.0,-10.54446792766807,1.0,12.782641020282824,1.01061447847513
285.0,-10.225883458859574,1.0,12.615996741225578,1.0
290.0,-9.907409338448787,1.0,12.37126386099912,1.0
295.0,-9.591194051487662,1.0,10.859395079694579,1.0
300.0,-9.279015710160174,1.0,12.290776342432203,1.0
305.0,-8.97233073385237,1.0,9.834290437988717,1.0
310.0,-8.672316753084885,1.0,9.016284799906778,1.0
315.0,-8.37991028684171,1.0,8.90515215360117,1.0
320.0,-8.09584004671445,1.0,8.290697292138251,1.0
325.0,-7.820656142183504,1.0,6.598070464158069,1.0
330.0,-7.554755702473744,1.0,8.866203696520653,1.0
335.0,-7.298405368108887,1.0,7.834951923895626,1.0
340.0,-7.051760992162716,1.0,6.992162373884082,1.0
345.0,-6.814884846097105,1.0,5.87271687289327,1.0
350.0,-6.5877607101991185,1.0,6.296408787083926,1.0
355.0,-6.370306940198099,1.0,5.52346270071455,1.0
360.0,-6.162387873081019,1.0,7.402935834126073,1.0
365.0,-5.963823812091304,1.0,5.35750778053644,1.0
370.0,-5.774399495083824,1.0,4.779106429090323,1.0
375.0,-5.593871570618969,1.0,6.307540303987428,1.0
380.0,-5.421974989219152,1.0,2.648231458031083,1.0
385.0,-5.258428435111783,1.0,5.019129393663783,1.0
390.0,-5.102939116017177,1.0,4.751600188321373,1.0
395.0,-4.955206675303995,1.0,3.9416589933713406,1.0
