x1,x2,x3,x4,x5
0.0131273,0.00463866,50.9664,42.1291,0.000371753
0.0142137,0.0049745,51.1351,41.5519,0.000366992
0.0115568,0.00763477,51.1556,40.8017,0.000457939
0.0114937,0.00775375,51.2226,41.1005,0.000458148
0.0111571,0.00691827,51.2206,40.8624,0.000449838
0.0113375,0.0068775,51.2236,41.0088,0.000439892
0.0120932,0.00659369,51.2781,40.1045,0.000428801
0.0102434,0.00709925,51.3519,39.7631,0.000483827
0.012659,0.00639288,51.036,41.9909,0.000407733
0.0126354,0.00641057,51.0271,41.8846,0.000407058
0.012679,0.00689005,51.028,42.335,0.000415312
0.0125763,0.00672877,51.1147,42.4667,0.000410688
0.0134744,0.00683551,51.0636,41.768,0.00040456
0.0133781,0.00686218,51.0792,42.0346,0.00040284
0.0117726,0.005979,51.1892,42.0358,0.000411243
0.0135859,0.00618882,51.2186,41.036,0.000394869
0.0120214,0.00594534,51.1374,42.0913,0.000407342
0.0135777,0.00512457,51.1801,41.0927,0.000377525
0.0133598,0.00487524,51.2125,41.2969,0.00037611
0.0138722,0.00512182,51.3759,40.971,0.000374119
0.0115935,0.00804738,51.1999,41.7843,0.000456945
0.0121449,0.00648435,51.2182,41.024,0.000415596
0.0122305,0.00643084,51.2282,41.033,0.000423851
0.0125405,0.00552376,51.11,41.6135,0.000394239
0.013809,0.005696,51.1961,41.3035,0.000383937
0.0142968,0.00598608,51.204,41.8851,0.000378396
0.0128511,0.00459679,51.2388,41.3241,0.000373808
0.0143279,0.00505156,51.1768,41.7952,0.000364246
0.0111969,0.0071876,51.1282,41.0749,0.000454948
0.0109263,0.00700905,51.1667,41.0584,0.000458903
0.0112042,0.00603447,51.4317,39.7144,0.000440698
0.0109176,0.00576332,51.4597,39.6695,0.000438795
0.0112058,0.00680904,51.2471,40.5081,0.00044893
0.0101247,0.00745576,51.4924,40.0412,0.000491631
0.0105066,0.00637206,51.3691,39.1331,0.00046621
0.0103219,0.00638376,51.3713,39.3342,0.000465021
0.0113302,0.0070919,51.2139,42.2745,0.000437698
0.0132269,0.00714766,51.0155,41.6177,0.000414322
0.00978243,0.00795739,51.6323,37.8492,0.000528833
0.00945798,0.00794546,51.476,38.1108,0.000534967
0.00964999,0.00789076,51.4801,38.338,0.000540685
0.0126643,0.00643343,51.0331,42.936,0.000395921
0.0132507,0.00574976,51.1149,41.5345,0.000392961
0.0148005,0.00486929,51.2756,41.6455,0.000354733
0.0142494,0.00470569,51.1486,41.3551,0.000361445
0.014912,0.00447595,50.8982,43.5146,0.000340538
0.0128211,0.00451634,51.2677,41.3076,0.000371994
0.012736,0.00534468,51.1173,41.7867,0.000390316
0.0128601,0.00583382,51.0514,40.7233,0.000407588
0.0130968,0.00587191,51.1084,41.4628,0.000393122
0.0131278,0.00585819,51.1129,41.4857,0.000395408
0.012564,0.00572004,51.2909,41.1991,0.000402576
0.0110286,0.00505727,51.3728,39.4987,0.000428518
0.0119452,0.00544463,51.3815,39.8067,0.000414597
0.0120017,0.00565847,51.3585,40.1278,0.000415898
0.0120428,0.00522567,51.4069,40.5136,0.000401226
0.0128681,0.00537185,51.2091,40.496,0.000396659
0.0125639,0.00527775,51.2475,41.1799,0.000392346
0.011264,0.00660215,51.2575,40.8759,0.000442075
0.0113599,0.00551684,51.3293,40.2279,0.000427034
0.0107546,0.00556833,51.4017,40.3544,0.00043156
0.0112854,0.00663233,51.3269,39.732,0.000453314
0.0104683,0.00651639,51.4849,39.262,0.000465857
0.010321,0.00655045,51.4848,39.4724,0.000468347
0.0103832,0.00625242,51.4302,39.1242,0.000466504
0.0100839,0.0060818,51.4171,39.486,0.000465378
0.0120493,0.00733982,51.2576,41.4751,0.000433695
0.0112043,0.00654485,51.2469,40.7838,0.000442118
0.0141071,0.00403312,51.3088,40.9432,0.00035944
0.0139073,0.00475756,51.0392,42.391,0.00035731
0.0101073,0.00671651,51.2862,40.592,0.000464298
0.00993809,0.00721248,51.208,39.8137,0.000494892
0.00933457,0.00733174,51.4317,40.079,0.000508911
0.0110389,0.00639555,51.2913,41.1112,0.000435013
0.010827,0.00705738,51.4422,39.7063,0.000472058
0.0106395,0.00690307,51.4577,39.7638,0.000473001
0.0112338,0.00633328,51.1081,41.0602,0.000435339
0.00922636,0.0067399,51.5209,39.1348,0.000506485
0.0100154,0.0073109,51.6015,38.9638,0.000498426
0.0105453,0.00785663,51.5995,38.7905,0.000498396
0.00941703,0.00783167,51.5458,39.9368,0.000515941
0.00912029,0.00746788,51.3956,38.9939,0.00053871
0.00877633,0.00771199,51.5217,39.6907,0.00054659
0.00910753,0.0077787,51.374,39.1238,0.000539281
0.00923154,0.00772789,51.3466,39.2104,0.00053437
0.0121458,0.00585776,51.3162,40.4375,0.000414756
0.0116492,0.00653653,51.2557,41.4999,0.000427587
0.0103543,0.00630348,51.2801,41.2733,0.000454
0.0125983,0.00578741,51.2048,40.0368,0.000407628
0.0116874,0.00604345,51.1314,40.6771,0.000427443
0.0117431,0.00604919,51.1467,40.6724,0.000420498
0.0108288,0.00777534,51.2866,40.7194,0.000475011
0.0108161,0.00747819,51.3094,39.9333,0.000473669
0.0108015,0.0073952,51.452,40.5433,0.000471736
0.00960728,0.00755352,51.4167,39.6322,0.000513379
0.0114092,0.00655258,51.1279,41.385,0.000434908
0.0114809,0.00675623,51.1792,41.1855,0.000438915
0.0124843,0.00710854,51.1293,40.9954,0.000425922
0.0123121,0.00690191,51.1345,41.0976,0.000423893
0.0144937,0.00496208,51.1224,41.5198,0.000361679
0.0144578,0.0045936,51.144,41.5298,0.000354814
0.0106987,0.00747066,51.2366,40.5015,0.00047225
0.00962161,0.00652721,51.3329,39.7163,0.000488111
0.00988261,0.00733541,51.3202,40.1342,0.000497507
0.00977871,0.00806305,51.3682,40.2785,0.000519376
0.00961356,0.00732535,51.429,39.4999,0.000509034
0.00924985,0.0066031,51.5779,38.4541,0.000504755
0.00966924,0.00665307,51.5262,38.6338,0.000494427
0.0115915,0.00754976,51.5162,38.9545,0.00047124
0.0113914,0.00737314,51.4991,39.3748,0.000468001
0.0101635,0.00595837,51.4523,40.1251,0.000457191
0.0105154,0.00595298,51.4898,39.9613,0.000450545
0.010127,0.00609014,51.5064,39.6302,0.000462776
0.0107718,0.0072292,51.2763,39.8233,0.000473147
0.00873711,0.00759336,51.4649,39.7504,0.000541485
0.00853683,0.00785331,51.4573,39.6767,0.000557452
0.00840048,0.00775347,51.4641,39.6495,0.000554044
0.00874555,0.00817204,51.4167,39.8529,0.000553584
0.00967554,0.0070188,51.5755,38.2203,0.0005077
0.00860706,0.00714772,51.4977,39.0792,0.000531505
0.00909194,0.00804042,51.4984,39.1456,0.000550547
0.00972256,0.00659039,51.5296,38.9781,0.000496213
0.0093689,0.00795002,51.5199,38.9203,0.000531888
0.0106919,0.007584,51.3098,40.7732,0.00047317
0.0100706,0.00717017,51.3124,41.6059,0.000472146
0.0119058,0.00704617,51.3385,39.991,0.000439965
0.00910017,0.00662859,51.3627,40.0762,0.00050195
0.011142,0.00769818,51.1846,40.6229,0.000464375
0.012621,0.00742518,51.2124,41.3005,0.000433686
0.0122054,0.00719016,51.2246,41.3626,0.000433796
0.0134477,0.00502399,51.11,41.3728,0.000376273
0.0131766,0.00570849,51.1967,41.7927,0.000386094
0.0133403,0.00497695,51.1995,41.3101,0.000374548
0.0102359,0.0070304,51.2081,40.5078,0.000480509
0.0115039,0.00648133,51.3348,41.42,0.000424282
0.0113984,0.00627159,51.2631,39.9916,0.000438948
0.013978,0.00370574,51.0407,42.8284,0.000338838
0.00925283,0.00718797,51.1851,40.729,0.000504112
0.0110897,0.00609283,51.1201,40.7008,0.000436303
0.0108179,0.00711471,51.4254,40.0137,0.000466053
0.0118471,0.00523898,50.9285,41.5106,0.000406027
0.0117744,0.00662232,50.9247,42.0505,0.000423529
0.0115288,0.00576927,51.1893,41.264,0.000415492
0.0122223,0.00677917,51.1744,40.6876,0.000426961
0.0101621,0.00737991,51.4446,39.3665,0.000495824
0.00952473,0.00632695,51.4399,38.3586,0.000499195
0.0111226,0.00762883,51.4472,41.1165,0.000462874
0.0143945,0.00356906,50.9501,42.3029,0.000340264
0.0139736,0.00312222,50.993,41.9836,0.000338634
0.0140817,0.00307674,50.9536,41.6305,0.000336914
0.0157654,0.00380561,51.021,42.6518,0.000330914
0.0151736,0.00476792,50.9151,42.9216,0.000343241
0.0146741,0.00473472,50.985,43.4097,0.000344413
0.0152062,0.00514803,50.7966,43.1435,0.000353668
0.0139363,0.00436433,50.9781,42.6187,0.000355506
0.0160448,0.00374889,51.0751,42.0622,0.000332501
0.0139956,0.00352654,51.0548,42.0131,0.00034367
0.0135849,0.00616432,51.2432,41.4848,0.000396767
0.0129706,0.00447106,51.0316,41.9474,0.000367521
0.0132386,0.00582097,51.2667,40.8628,0.000396704
0.0136177,0.00597143,51.2901,41.0901,0.000389205
0.0138821,0.00666016,51.2351,41.7168,0.000396672
0.0137134,0.00634592,51.2266,41.4581,0.00039254
0.0115898,0.00676937,51.2172,41.615,0.00043613
0.0114484,0.00658033,51.2395,41.4327,0.000430716
0.0118328,0.00645914,51.2296,41.3124,0.000424725
0.0125871,0.00740554,51.0288,41.63,0.000427795
0.012179,0.00720825,51.0643,42.5154,0.000424803
0.0112696,0.00625752,51.1645,40.3575,0.000439401
0.0129937,0.00574635,51.2428,41.8283,0.000389265
0.0133438,0.00440426,51.3002,40.5439,0.000372967
0.0127468,0.00441288,51.0446,41.2247,0.000376691
0.0146297,0.00382228,51.1957,41.2132,0.000346981
0.0129012,0.00667429,50.9266,43.3259,0.000399316
0.0145432,0.00560811,51.007,42.5519,0.000367739
0.0136178,0.00502697,51.1197,41.9907,0.000368171
0.0137217,0.00490663,51.1423,41.8083,0.000365192
0.0127345,0.0046198,51.1254,42.0317,0.00036932
0.0102648,0.00675935,51.2902,39.43,0.000483597
0.0106522,0.0072811,51.3266,41.1335,0.000470115
0.0105721,0.00670936,51.3531,40.7691,0.000461585
0.0103194,0.00669394,51.3673,40.1359,0.000475612
0.0119002,0.00640977,51.3044,40.6475,0.000432263
0.0116189,0.00630426,51.1363,41.1262,0.000427943
0.0113662,0.00753241,51.2393,41.1518,0.000455516
0.010556,0.00723478,51.312,40.4775,0.000474301
0.0106797,0.00748652,51.327,40.8975,0.000470323
0.0108146,0.00691884,51.4233,40.7877,0.00045638
0.0118715,0.00665335,51.2407,40.0799,0.000437499
0.0106794,0.00604616,51.2614,40.7875,0.000440766
0.0115401,0.00698113,51.1184,40.4113,0.000449335
0.0142315,0.00452483,50.9877,41.9927,0.000358822
0.0100775,0.0067408,51.3368,40.138,0.00047812
0.010014,0.00650562,51.1957,40.0934,0.000473992
0.0107373,0.00668287,51.1986,40.9728,0.000453432
0.0120357,0.00557589,51.2249,40.4197,0.000412086
0.0127976,0.00593295,51.0369,41.9343,0.000403572
0.0127556,0.00596438,51.032,41.9351,0.000402825
0.0118689,0.00647671,51.1816,41.2841,0.00041889
0.0125058,0.00603456,51.1444,41.3573,0.000400562
0.0140262,0.00652403,51.0864,42.1543,0.000387365
0.0119453,0.00660621,51.4178,40.1949,0.000428757
0.0113473,0.00632066,51.5151,40.7505,0.0004289
0.0111636,0.00626458,51.49,40.9298,0.000430362
0.0128101,0.0076237,51.2981,40.9091,0.000436938
0.0122388,0.00672007,51.2336,41.074,0.000420003
0.0105178,0.00743655,51.3795,40.8504,0.000470062
0.0115991,0.00515717,51.2408,41.0986,0.000403653
0.0116912,0.0052439,51.2039,40.981,0.000407864
0.0130125,0.0050774,51.2027,41.1815,0.000385444
0.013715,0.00594107,51.0359,41.8484,0.000383658
0.0146218,0.00664526,51.0861,41.7035,0.000386992
0.0124809,0.00595633,51.1622,41.7597,0.000403765
0.0119461,0.00650609,51.2349,41.097,0.000428515
0.0110217,0.00601471,51.3893,39.8575,0.000445003
0.0109464,0.00607884,51.2085,40.7983,0.000438123
0.0114823,0.00684236,51.2781,40.504,0.000444687
0.0117947,0.00643502,51.5718,40.0568,0.000432127
0.0101424,0.00633511,51.0507,40.4944,0.000462281
0.0130341,0.00701374,51.3475,41.8989,0.000409093
0.0131711,0.00643117,51.3009,40.9316,0.000408312
0.0113228,0.00595573,51.1807,40.2151,0.000431378
0.0127817,0.00668851,51.4669,40.2133,0.000418784
0.0136818,0.00617328,50.839,42.7876,0.000386263
0.0132349,0.00660124,50.8667,43.2551,0.000390505
0.0113157,0.00638063,51.1475,40.957,0.000438262
0.0122122,0.00561863,51.2296,41.5885,0.000402285
0.014541,0.00472434,50.9949,41.927,0.000359615
0.0150917,0.00441499,51.0252,42.6551,0.000339221
0.0141311,0.004476,51.1259,41.8381,0.000357402
0.0137755,0.00445309,51.1375,41.4283,0.000361975
0.0137339,0.00463849,51.1234,41.5127,0.000368277
0.00914766,0.00691797,51.493,38.7343,0.000519496
0.00988549,0.00731404,51.5929,39.1431,0.000505102
0.0090377,0.00657669,51.627,38.1794,0.00051306
0.00991734,0.00766914,51.5472,38.5759,0.000518855
0.00919108,0.00654489,51.4791,39.3568,0.000503578
0.00937802,0.00711132,51.5524,39.2981,0.00050743
0.00987046,0.00717858,51.4156,39.6526,0.000495615
0.0106031,0.00701412,51.27,40.5172,0.000461106
0.0107014,0.00691367,51.2737,40.2896,0.000461884
0.0132701,0.00581118,51.1251,42.1068,0.000385764
0.0128447,0.00561192,51.026,41.6306,0.000392872
0.00916492,0.00746412,51.4336,39.5008,0.000514814
0.00947346,0.00742756,51.4025,39.4821,0.000520639
0.0131112,0.00520081,51.0536,42.1021,0.000381174
0.0134837,0.00539849,51.0474,41.986,0.00037356
0.0134744,0.00538713,51.0495,41.9883,0.000378283
0.0107547,0.00700583,51.3345,40.3979,0.000464081
0.0104131,0.00764485,51.2224,40.4434,0.000485693
0.0107373,0.00766119,51.1754,40.8174,0.000475658
0.0104295,0.00815341,51.1595,40.8797,0.000496474
0.0100828,0.00776717,51.2415,40.9706,0.000492121
0.0104588,0.00697687,51.3379,39.4285,0.000480992
0.00936351,0.00640529,51.2822,39.2055,0.000496509
0.0103677,0.00763093,51.3667,40.5171,0.000485173
0.00989946,0.00784977,51.1601,40.6578,0.000501481
0.0105907,0.00768265,51.3383,41.2324,0.000473324
0.0109733,0.00577155,51.2993,39.5353,0.000441527
0.0110086,0.00767147,51.2967,41.4979,0.000462591
0.0110784,0.00816717,51.1569,40.6271,0.000483569
0.0112159,0.00751975,51.1221,41.4902,0.000453758
0.011671,0.0065613,51.1517,41.5297,0.000423819
0.0117416,0.00645865,51.0602,41.121,0.000433149
0.0123113,0.0055751,51.1802,41.1837,0.000400733
0.0149917,0.00512633,51.2025,42.3538,0.000355774
0.0155405,0.00526788,51.2195,42.2412,0.0003532
0.0116222,0.0080692,51.3457,41.3999,0.000456069
0.0137816,0.00489795,51.0842,41.848,0.000368341
0.014999,0.00418384,51.1061,42.1844,0.000342984
0.014805,0.00559203,50.9974,42.7705,0.000361948
0.0137466,0.00444871,51.0842,41.9008,0.000356719
0.0149129,0.00452773,51.1199,42.259,0.000350674
0.0101746,0.00794277,51.3425,40.5301,0.00049794
0.010197,0.00770945,51.4478,40.2974,0.000495598
0.00946607,0.00697852,51.3756,39.2526,0.000509444
0.00974621,0.00655313,51.3847,39.7199,0.000486377
0.0102502,0.00661441,51.2818,40.1961,0.000465147
0.0106127,0.00611065,51.406,40.3313,0.000445868
0.0125542,0.00665949,51.1667,40.4769,0.000423223
0.0125319,0.00657296,51.196,41.3332,0.000414212
0.0129055,0.0065228,51.2716,41.2679,0.000407847
0.0132032,0.00622226,51.2209,40.3384,0.000404038
0.00883903,0.00727444,51.5265,40.0023,0.000521748
0.0108939,0.00752288,51.1826,40.6609,0.000475112
0.0112198,0.00644589,51.2163,41.2051,0.000438586
0.0106341,0.00574799,51.1599,40.8702,0.000434545
0.0104614,0.00822136,51.4919,40.0467,0.000503152
0.0094054,0.00704451,51.0558,41.3207,0.000488281
0.0111603,0.00696599,51.1859,41.5441,0.000447538
0.0107084,0.0064293,51.1438,40.9215,0.000452457
0.0111277,0.00658394,51.2378,41.2678,0.000440756
0.012711,0.00630638,51.2843,40.6861,0.000414703
0.0107848,0.00673997,51.2348,41.556,0.000450906
0.0105944,0.00679202,51.1795,41.4493,0.000453297
0.0107306,0.00730873,51.2161,40.8916,0.000465269
0.0137459,0.00498712,51.2297,41.6866,0.000370954
0.0137639,0.00474289,50.9361,42.0752,0.000365306
0.013847,0.0049926,50.9567,42.0231,0.000367673
0.0145923,0.00553823,51.0159,42.0809,0.000368752
0.0105606,0.00689904,51.2474,40.903,0.000460005
0.0131385,0.00611977,51.1076,41.5233,0.000398118
0.0117743,0.00596002,51.2889,40.4273,0.000420757
0.0108139,0.00598543,51.2603,40.6505,0.000441065
0.012282,0.00625183,51.2991,40.6548,0.000415927
0.0128226,0.00559166,51.2314,40.2987,0.000401053
0.0121366,0.00651172,50.9898,41.2091,0.000424706
0.0124111,0.0071143,51.196,41.5723,0.000424044
0.0101246,0.00670213,51.0869,41.1118,0.000468211
0.0105466,0.0078399,51.592,39.3028,0.000493063
0.00924473,0.00619028,51.5432,38.868,0.000493587
0.0100685,0.00651735,51.5797,38.7267,0.000477719
0.0122459,0.00696321,51.1761,41.8653,0.000421586
0.0133817,0.00673235,51.239,41.3397,0.000406708
0.0122333,0.00608289,51.1514,42.071,0.000403501
0.0115518,0.00567814,51.3675,40.0639,0.000418064
0.0114701,0.00571716,51.3276,40.1946,0.0004292
0.0112881,0.00551973,51.3993,40.4637,0.000416697
0.0135846,0.00569785,51.2763,40.9293,0.000386255
0.0128333,0.00507739,50.8867,42.1784,0.0003762
0.0131193,0.00510522,51.0102,42.8346,0.000371536
0.0140705,0.00500996,51.2,40.5913,0.000375097
0.0141647,0.00563293,51.188,41.0643,0.000380912
0.01339,0.00528544,51.115,41.7058,0.00038213
0.0134642,0.0052725,51.1368,41.6916,0.000377499
0.0130848,0.00531974,51.0574,41.4943,0.000382902
0.0130692,0.00547982,50.9629,42.426,0.000380423
0.0135183,0.00591335,51.0322,42.7202,0.000383187
0.0142442,0.0054552,51.0963,41.6145,0.000373783
0.0137691,0.00538459,51.1183,42.4099,0.000371599
0.013024,0.00686476,50.9821,42.521,0.000402438
0.0107074,0.00629953,51.3336,39.623,0.000458115
0.0121841,0.00595467,51.5158,39.7145,0.000419247
0.0108244,0.00558878,51.3857,39.8372,0.000435962
0.0108188,0.00538296,51.4818,40.3305,0.000421934
0.0109309,0.00528468,51.4734,40.2825,0.000425135
0.011324,0.00673217,51.3136,40.2073,0.000449406
0.0109131,0.00686302,51.2511,40.9266,0.000449007
0.0117679,0.00761167,51.4303,41.3076,0.000452015
0.0114756,0.0056252,51.01,41.5623,0.000417114
0.0124532,0.00646568,50.9226,42.0676,0.000406168
0.0127249,0.00654918,50.8866,42.4246,0.000408469
0.0119211,0.00624329,50.8253,42.27,0.000410451
0.0102533,0.00747531,51.5654,40.2133,0.000483589
0.00967515,0.00727617,51.3874,38.9352,0.000507427
0.00962872,0.00715401,51.4957,39.8158,0.000495376
0.0108225,0.00747522,51.5793,39.1579,0.000478404
0.00848304,0.007132,51.5988,37.7381,0.000562068
0.00812412,0.00738755,51.7588,38.8666,0.000563357
0.00857299,0.00831098,51.5396,39.5174,0.000569757
0.00849729,0.00836492,51.5513,39.5142,0.000571772
0.00846412,0.00822814,51.4689,39.1567,0.000570835
0.00859111,0.0081952,51.4701,39.1809,0.000574317
0.00894172,0.00807089,51.6319,39.171,0.000553551
0.00816662,0.00741396,51.5173,39.3221,0.000557639
0.00890262,0.00772309,51.5199,39.5403,0.000538048
0.00925107,0.00625615,51.5188,39.1162,0.000495393
0.0104879,0.00701927,51.4462,40.3789,0.00047079
0.0104996,0.00709714,51.3507,40.2629,0.000475721
0.0100731,0.00683293,51.3118,40.6755,0.000470193
0.00977344,0.00608143,51.4665,39.6249,0.000474126
0.0118711,0.00784808,51.3624,40.5229,0.000458764
0.0102072,0.00752996,51.2557,40.595,0.00048782
0.00977269,0.00768584,51.3423,40.3816,0.000503828
0.00982194,0.00736887,51.3916,39.0689,0.000503696
0.0117648,0.00642492,51.3564,40.0568,0.000438491
0.0121663,0.00596733,51.269,41.0645,0.000407445
0.0124569,0.00586162,51.2841,41.1232,0.000408879
0.0107807,0.00621959,51.3275,40.4231,0.000441416
0.0114402,0.00765604,51.2182,41.0059,0.000452332
0.0109067,0.00632922,51.2915,40.4053,0.000446408
0.0124883,0.00601452,51.2416,41.1212,0.000407782
0.0128672,0.0057202,51.3363,41.4433,0.000392433
0.0128904,0.0048554,51.232,40.6226,0.000386847
0.0123449,0.00555651,51.1147,40.5029,0.000406201
0.0134347,0.0059192,51.2666,42.1429,0.000385015
0.0139211,0.00557514,51.1182,41.334,0.000384264
0.0131711,0.00593512,51.1434,41.9955,0.000386378
0.0129559,0.00581281,51.0737,41.9129,0.000389613
0.0131683,0.00486079,51.0907,41.2815,0.000376749
0.0135969,0.0050884,51.0708,42.6094,0.000364958
0.0127471,0.00722872,50.9878,42.0077,0.000420121
0.0131372,0.00610791,50.7925,44.2191,0.000379463
0.0134605,0.00561183,50.8893,42.3612,0.000380405
0.0126215,0.00583508,50.9527,42.4224,0.000393948
0.0140793,0.00595129,51.0307,42.1798,0.000380107
0.0138742,0.00655277,51.0548,42.167,0.000390248
0.0138262,0.00653658,51.0577,42.0949,0.000392429
0.0105956,0.00647305,51.2342,40.0395,0.000457412
0.0111707,0.00700587,51.2515,39.1421,0.000463468
0.0102882,0.00730923,51.3207,41.0694,0.000471434
0.0100009,0.00698553,51.2821,41.2615,0.000474785
0.0119213,0.00762117,51.3002,40.0649,0.000450608
0.0117581,0.00573285,51.4515,40.8023,0.000407759
0.0133228,0.00652722,51.3611,40.9054,0.000406056
0.0117829,0.00534987,51.012,41.4143,0.000403911
0.0146309,0.00466737,51.0102,42.3678,0.000352334
0.0143842,0.00452861,50.9867,42.507,0.000350568
0.0155636,0.00512237,50.9688,43.0559,0.000349366
0.0104327,0.00725033,51.4007,40.468,0.000474568
0.0112435,0.00610342,51.3462,39.7643,0.000441698
0.0108558,0.00725353,51.1649,41.6475,0.000454335
0.011578,0.00670713,51.2386,41.3779,0.000438124
0.0114385,0.00679574,51.2348,41.2669,0.000432718
0.011276,0.00577917,51.4177,39.4008,0.000439712
0.010173,0.00612094,51.4385,39.2114,0.000463806
0.011377,0.00741588,51.2221,41.7921,0.000443402
0.0110165,0.00684271,51.0584,41.2059,0.000454295
0.0119301,0.00710134,51.3446,40.6916,0.000443333
0.0123414,0.0057691,51.3845,40.4811,0.000413288
0.0113707,0.00621033,51.6151,39.8335,0.000439974
0.0092256,0.00712021,51.3502,39.1311,0.000518893
0.00917804,0.00701352,51.3404,38.9841,0.00052235
0.00977261,0.00691678,51.2949,40.0416,0.000487558
0.0104538,0.00787467,51.2779,40.3945,0.000495605
0.0104272,0.00620791,51.4052,40.4361,0.00045454
0.010713,0.00671535,51.4503,38.933,0.000471215
0.00957981,0.00684591,51.4281,40.4834,0.000489238
0.0122083,0.00654496,51.1072,41.1544,0.000418553
0.0130872,0.00510592,51.2103,41.6075,0.000379115
0.0130256,0.00552825,51.0508,42.3226,0.00038324
0.0142772,0.00558079,50.9676,42.0567,0.000372445
0.015638,0.00356852,51.0876,42.3393,0.000328762
0.0146415,0.00336198,50.9893,42.1585,0.000336425
0.0146259,0.0042643,50.9876,41.5383,0.000355167
0.0144757,0.00497321,50.9768,43.6378,0.000347642
0.0151458,0.00595922,50.9977,41.8527,0.000369466
0.0145148,0.00393668,50.9809,43.2613,0.000333412
0.014686,0.00412877,50.958,43.1089,0.000337324
0.00924388,0.00765196,51.4683,40.5003,0.00051551
0.00959312,0.00759441,51.4924,39.9178,0.000509196
0.0102558,0.00687835,51.3575,39.9628,0.000474918
0.0101026,0.00729455,51.24,40.3534,0.000488552
0.00968019,0.00730175,51.2469,40.5921,0.000496102
0.00970162,0.00795214,51.1516,41.3769,0.000503709
0.0132129,0.00561311,51.2508,40.7114,0.000396014
0.0114949,0.00715903,51.1221,40.8351,0.000448966
0.0123224,0.00740861,51.0658,41.8167,0.000431396
0.0124553,0.00540449,51.1857,41.1397,0.000397587
0.0124366,0.00594237,51.3446,40.5205,0.000412198
0.0121621,0.00600281,51.3069,40.4779,0.00041527
0.0116478,0.00606194,51.2651,40.2401,0.000433372
0.0108699,0.0071171,51.2489,41.1735,0.000462072
0.00983574,0.00691257,51.1386,40.3845,0.000482891
0.0137346,0.00449355,51.0931,41.5749,0.00036213
0.0139294,0.00408853,51.1377,41.0379,0.000360404
0.0137975,0.00431753,51.1222,41.3061,0.000361265
0.0140351,0.00381183,51.1466,42.4068,0.000342467
0.0151413,0.00329918,51.1023,42.0936,0.000330877
0.0155306,0.00452383,51.009,42.5861,0.000342527
0.0160888,0.00458512,50.9932,42.3559,0.000342
0.00945777,0.00762218,51.3896,38.8488,0.000531647
0.0131772,0.00460069,51.1052,42.0375,0.000372144
0.00977722,0.00729047,51.3906,40.319,0.000492266
0.0118766,0.00584228,51.2941,40.5571,0.000417379
0.0108154,0.00627431,51.302,40.2619,0.000446141
0.0148776,0.00537691,50.9332,43.3486,0.000354671
0.0153709,0.00401933,50.8004,43.2225,0.000330946
0.0156848,0.0038383,50.8442,43.84,0.000324567
0.015664,0.0038195,50.8463,43.6727,0.000327327
0.0161022,0.00392539,51.0264,42.2315,0.000332898
0.0146145,0.00436225,51.2156,42.4017,0.000347128
0.0166717,0.00311413,50.9161,43.2247,0.000310136
0.015127,0.00545834,50.8666,43.2995,0.000355079
0.0135602,0.00443442,51.0101,42.0771,0.00036221
0.00964772,0.00675007,51.3093,39.8746,0.000487376
0.0114596,0.00613973,51.4278,39.5183,0.00043863
0.0108073,0.00571143,51.3456,39.3339,0.000443217
0.0106419,0.00707143,51.3748,40.1051,0.000468413
0.00933467,0.00711835,51.3585,40.939,0.000504968
0.0109575,0.00672358,51.2496,39.5148,0.000457901
0.0128043,0.00725559,51.1614,41.0571,0.000429562
0.012265,0.00467829,51.1859,41.6031,0.00038203
0.0135753,0.00568114,51.1076,41.2519,0.000385311
0.0100988,0.00705879,51.344,40.8544,0.000475607
0.0121219,0.00594177,51.2126,41.3749,0.000407892
0.0108313,0.00731872,51.2813,40.4477,0.000466833
0.0105769,0.0069022,51.3801,39.6437,0.000472208
0.0122151,0.00569562,51.2216,41.6089,0.000397423
0.0107826,0.00651931,51.3422,40.3979,0.000448374
0.0107404,0.00655315,51.3033,40.1005,0.000453058
0.0116619,0.00628704,51.186,41.5019,0.00042055
0.0127843,0.00534677,51.2658,41.5023,0.000390923
0.0138212,0.00606491,51.3263,41.4047,0.000389509
0.0108577,0.00630158,51.1538,40.9154,0.000444476
0.0124872,0.00627236,51.1099,41.6027,0.000407441
0.0113613,0.00678923,51.1748,41.3253,0.000440208
0.0108034,0.00666784,51.427,39.9818,0.000457895
0.0108923,0.00664125,51.4126,40.2261,0.000453264
0.011253,0.00645379,51.4216,40.0937,0.000444881
0.00963373,0.00725258,51.3308,40.0685,0.000499281
0.0114744,0.00716993,51.1974,41.2464,0.000444166
0.011378,0.00620057,51.2858,40.3223,0.000435403
0.0118545,0.00600154,51.2499,40.8717,0.00041932
0.012494,0.00667649,51.0184,42.1866,0.000411381
0.0122517,0.00716085,50.9709,42.0775,0.000428149
0.0110879,0.00651838,51.146,41.4739,0.000443871
0.0110295,0.00665994,51.1331,41.4982,0.000438984
0.01122,0.00785134,51.314,40.5273,0.000467789
0.00944575,0.00715883,51.2261,40.6862,0.000506084
0.0100676,0.00694325,51.1991,40.0459,0.00048995
0.0108735,0.00658227,51.2292,40.7837,0.000443256
0.0126104,0.00670732,51.3204,41.5164,0.000416409
0.0131947,0.00727553,51.212,40.682,0.000425955
