x1,x2,x3,x4,x5,x6,x7
0.00454838,0.0469174,0.564053,0.0130514,51.0,41.0,479.365
0.00412957,0.0236031,0.557134,0.01976,51.0,41.0,318.266
0.0115836,0.00218496,0.762827,0.0455,51.0,41.0,149.982
0.00507737,0.13533,0.801841,0.0103944,51.0,41.0,595.551
0.002079,0.0130294,0.242009,0.22193,51.0,41.0,29.6791
0.00730909,0.00394051,0.46366,0.0240517,51.0,41.0,269.449
0.00694364,0.0215378,1.06243,0.0118291,51.0,41.0,541.319
0.0099675,0.00110695,0.198679,0.101331,51.0,41.0,66.7998
0.00763071,0.0319567,1.05337,0.00982475,51.0,41.0,650.184
0.00161018,0.279605,0.026067,0.0402878,51.0,41.0,156.178
0.010018,0.0338258,1.019,0.00616208,51.0,41.0,1039.72
0.00970305,0.00182359,0.246369,0.206859,51.0,41.0,33.079
0.00972509,0.00163387,0.397954,0.113984,51.0,41.0,60.693
0.0115098,0.00766756,0.799889,0.00805191,51.0,41.0,808.933
0.00594532,0.0161005,0.815509,0.0158161,51.0,41.0,404.044
0.0127851,0.00261718,0.538185,0.010613,51.0,41.0,626.04
0.0105205,0.00799852,0.319355,0.00633093,51.0,41.0,1010.15
0.00563599,0.0040034,0.399799,0.0878518,51.0,41.0,74.1235
0.00181152,0.0588521,0.353323,0.0373571,51.0,41.0,166.275
0.00199656,0.0654914,0.320748,0.0415962,51.0,41.0,155.361
0.00170979,0.0792951,1.05899,0.058954,51.0,41.0,113.219
0.00239952,0.0413523,0.268783,0.0298937,51.0,41.0,215.896
0.00336309,0.0178881,0.503545,0.0294374,51.0,41.0,213.409
0.00583868,0.0385425,0.954172,0.0124213,51.0,41.0,523.883
0.00357455,0.144882,0.483446,0.0150333,51.0,41.0,424.782
0.00675293,0.484008,0.392268,0.00912658,51.0,41.0,702.674
0.00352615,0.30883,0.82582,0.014324,51.0,41.0,429.05
0.0212134,0.00117968,0.994406,0.057477,51.0,41.0,133.26
0.00154394,0.0273589,0.330986,0.0873566,51.0,41.0,77.235
0.00174974,0.0854402,0.985176,0.0537679,51.0,41.0,123.316
0.0015732,0.166288,0.63024,0.052123,51.0,41.0,120.764
0.0167902,0.00218337,0.60884,0.00902375,51.0,41.0,778.618
0.00218565,0.209232,1.00744,0.0312096,51.0,41.0,209.01
0.014537,0.00236629,0.596127,0.0112681,51.0,41.0,607.178
0.0110941,0.00386148,0.980724,0.0149968,51.0,41.0,440.872
0.00672713,0.00772183,0.504881,0.0140647,51.0,41.0,445.603
0.0116135,0.00303534,0.382685,0.0085625,51.0,41.0,744.341
0.0175415,0.00117166,0.678844,0.036433,51.0,41.0,193.704
0.00297797,0.361,0.91886,0.0210569,51.0,41.0,293.328
0.0111171,0.00326136,0.556014,0.0171096,51.0,41.0,396.469
0.0104904,0.00658915,0.807954,0.00852999,51.0,41.0,749.149
0.00470053,0.0442988,0.848784,0.014203,51.0,41.0,456.173
0.00297642,0.0220106,0.808226,0.0575229,51.0,41.0,116.083
0.00554367,0.0351459,0.45263,0.0117244,51.0,41.0,538.593
0.0112992,0.00341637,0.862536,0.0158887,51.0,41.0,430.414
0.00254119,0.0657593,0.444305,0.0306925,51.0,41.0,206.022
0.00154177,0.0261859,0.769738,0.261029,51.0,41.0,28.3134
0.00873527,0.0415341,0.723239,0.00681824,51.0,41.0,919.201
0.00376358,0.291445,0.291976,0.0147545,51.0,41.0,431.87
0.0066444,0.00638673,0.746659,0.0288255,51.0,41.0,231.499
0.00218331,0.0756152,0.400857,0.032944,51.0,41.0,189.565
0.00625528,0.0248118,0.895,0.0124182,51.0,41.0,521.101
0.00624195,0.0248467,0.894562,0.0124991,51.0,41.0,522.87
0.00981589,0.00629934,0.875083,0.0144059,51.0,41.0,462.716
0.0213822,0.000875231,0.54451,0.0084883,51.0,41.0,879.082
0.00556098,0.0115377,0.711068,0.0298798,51.0,41.0,217.487
0.00549287,0.00980966,0.828776,0.0256346,51.0,41.0,256.454
0.00246723,0.0239007,0.827021,0.0719682,51.0,41.0,90.6092
0.00260483,0.0170427,0.755803,0.140909,51.0,41.0,46.3536
0.0037066,0.00566264,0.308438,0.218222,51.0,41.0,30.8158
0.0154102,0.00567721,0.976896,0.00691258,51.0,41.0,978.811
0.00596251,0.00910182,1.06904,0.0594587,51.0,41.0,113.694
0.00344452,0.164365,0.337728,0.0170466,51.0,41.0,364.584
0.00459388,0.271871,0.467972,0.0114843,51.0,41.0,557.423
0.00877093,0.00620956,0.948755,0.0229552,51.0,41.0,293.604
0.0126563,0.00308212,0.507754,0.00837724,51.0,41.0,792.919
0.0017359,0.109184,1.07902,0.0529796,51.0,41.0,119.876
0.0019188,0.219978,1.04264,0.0402637,51.0,41.0,155.06
0.00763944,0.00528138,0.435716,0.0126375,51.0,41.0,518.482
0.00766712,0.00510326,0.436862,0.0124062,51.0,41.0,537.518
0.00153414,0.168098,0.95886,0.052317,51.0,41.0,129.164
0.00244197,0.0124798,0.381106,0.241141,51.0,41.0,28.2692
0.00215693,0.0252714,0.960348,0.130764,51.0,41.0,52.889
0.00205086,0.0179119,0.301732,0.360808,51.0,41.0,18.1918
0.00265624,0.00911858,0.275117,0.378284,51.0,41.0,17.5185
0.00318216,0.0129018,0.372773,0.345404,51.0,41.0,19.3026
0.00197986,0.0389393,0.788444,0.0519111,51.0,41.0,125.985
0.00387596,0.010522,0.351574,0.0209032,51.0,41.0,301.557
0.00552784,0.0348877,1.00192,0.0130656,51.0,41.0,488.913
0.011132,0.00675987,1.09779,0.0101627,51.0,41.0,644.636
0.0110178,0.00409738,1.09772,0.0527058,51.0,41.0,131.36
0.00497046,0.0339509,0.946739,0.0157133,51.0,41.0,408.607
0.00739768,0.00570626,0.513153,0.0148569,51.0,41.0,440.053
0.0136979,0.00382238,0.904599,0.0117187,51.0,41.0,570.938
0.0126381,0.00394348,0.788877,0.0107209,51.0,41.0,608.859
0.0126569,0.00372109,0.657105,0.0110798,51.0,41.0,599.17
0.00986446,0.00453218,0.708305,0.0213542,51.0,41.0,309.707
0.0107494,0.00443499,0.876107,0.0165987,51.0,41.0,400.389
0.00873436,0.00648925,0.564001,0.0104022,51.0,41.0,626.558
0.00202687,0.366214,0.219042,0.0301642,51.0,41.0,209.801
0.00240464,0.0178827,0.815795,0.124081,51.0,41.0,52.9599
0.0181293,0.00133473,0.596411,0.00785368,51.0,41.0,907.965
0.00637844,0.0517514,0.532695,0.0107123,51.0,41.0,594.573
0.0078957,0.00486795,0.999217,0.0405469,51.0,41.0,166.657
0.00990234,0.00326682,0.325819,0.00879465,51.0,41.0,735.556
0.00305249,0.153992,0.853488,0.0208059,51.0,41.0,303.881
0.0034575,0.102064,0.839821,0.0181082,51.0,41.0,345.149
0.0145429,0.00199238,0.613013,0.0105112,51.0,41.0,643.637
0.00770085,0.00830676,0.990823,0.0262795,51.0,41.0,250.842
0.00575585,0.0137227,0.475681,0.0134774,51.0,41.0,473.129
0.0159819,0.00202988,0.807085,0.0148053,51.0,41.0,469.309
0.00300046,0.0564978,0.862321,0.0276104,51.0,41.0,229.448
0.00788103,0.0111789,1.07489,0.0130909,51.0,41.0,485.522
0.00866668,0.00866351,1.04186,0.0137814,51.0,41.0,467.371
0.00542849,0.00277708,0.233049,0.0553852,51.0,41.0,119.805
0.0132617,0.00157901,0.605331,0.0308314,51.0,41.0,231.339
0.00366967,0.0257633,0.875662,0.0328064,51.0,41.0,195.387
0.00851343,0.0154844,1.00684,0.00965066,51.0,41.0,660.316
0.00188182,0.0363283,0.629299,0.0603415,51.0,41.0,108.759
0.00243413,0.0731435,0.962421,0.0326007,51.0,41.0,196.531
0.0117203,0.00400354,0.867595,0.010283,51.0,41.0,649.515
0.0138944,0.00346993,0.983636,0.0136964,51.0,41.0,497.286
0.00585582,0.022554,0.654512,0.0121993,51.0,41.0,524.357
0.00708534,0.301762,0.683644,0.00825416,51.0,41.0,761.771
0.0248665,0.000596866,0.544312,0.0092969,51.0,41.0,839.975
0.00678297,0.00497668,0.675499,0.0473168,51.0,41.0,137.611
0.0144723,0.00240168,0.816932,0.0185006,51.0,41.0,368.052
0.012945,0.00130709,0.159201,0.328079,51.0,41.0,20.8195
0.0115504,0.00178415,0.459976,0.165008,51.0,41.0,40.7132
0.00515525,0.00578623,0.561648,0.0461609,51.0,41.0,140.773
0.0051931,0.171064,0.581227,0.0110021,51.0,41.0,568.854
0.0150614,0.00185767,0.808237,0.0183588,51.0,41.0,381.272
0.0102054,0.0157104,1.07083,0.00848615,51.0,41.0,745.803
0.00997177,0.0147263,1.07093,0.00814392,51.0,41.0,771.834
0.0217618,0.000992148,1.09056,0.0181592,51.0,41.0,434.231
0.0022345,0.0560659,0.321878,0.0394577,51.0,41.0,161.694
0.0016829,0.0397656,1.0195,0.156025,51.0,41.0,44.4054
0.0020937,0.0118544,0.134497,0.38575,51.0,41.0,17.6227
0.00375623,0.00633219,0.231986,0.36769,51.0,41.0,17.7486
0.00768843,0.444072,0.272321,0.00665578,51.0,41.0,955.72
0.00742509,0.398191,0.298943,0.00707338,51.0,41.0,895.63
0.0168427,0.00177523,0.985911,0.197238,51.0,41.0,37.14
0.0136064,0.00209788,0.921657,0.176864,51.0,41.0,40.6442
0.00702198,0.378413,0.53838,0.00701345,51.0,41.0,902.432
0.00523241,0.447855,0.909071,0.0102679,51.0,41.0,604.379
0.00147239,0.163127,1.00744,0.0640707,51.0,41.0,100.394
0.0015999,0.394788,0.961899,0.0455579,51.0,41.0,140.894
0.01518,0.00448802,0.998556,0.00726559,51.0,41.0,930.179
0.00434772,0.00374763,0.282843,0.0729158,51.0,41.0,90.4563
0.00377191,0.0680904,1.04041,0.0227774,51.0,41.0,278.352
0.0170186,0.00313053,0.948539,0.0129434,51.0,41.0,534.077
0.00671084,0.0124319,1.00713,0.028669,51.0,41.0,226.577
0.00957426,0.00413813,0.982026,0.0223597,51.0,41.0,301.162
0.0084651,0.00377043,0.819311,0.0328993,51.0,41.0,209.404
0.00777714,0.0314666,0.678838,0.00947785,51.0,41.0,661.205
0.0115123,0.00677935,0.742825,0.0126831,51.0,41.0,514.391
0.0094167,0.00555488,0.783694,0.0132634,51.0,41.0,497.795
0.00779043,0.00593867,0.768975,0.0207247,51.0,41.0,319.35
0.00390255,0.0665193,0.81296,0.0161155,51.0,41.0,389.044
0.0099724,0.00968783,0.781645,0.00755661,51.0,41.0,854.887
0.00398611,0.0184854,1.09068,0.0259091,51.0,41.0,247.289
0.0359836,0.000312031,0.316636,0.139055,51.0,41.0,58.7165
0.0120458,0.00213694,0.891817,0.0212637,51.0,41.0,330.6
0.00584644,0.0112228,0.853129,0.0560277,51.0,41.0,116.607
0.00316617,0.0378185,0.950266,0.0368853,51.0,41.0,174.189
0.00364638,0.028318,0.984451,0.0312594,51.0,41.0,206.009
0.014211,0.0024246,0.508035,0.00852237,51.0,41.0,788.366
0.0142187,0.00188612,0.512278,0.00857929,51.0,41.0,785.381
0.0054596,0.00855557,0.88489,0.103332,51.0,41.0,63.4201
0.0136554,0.00248735,0.985022,0.354007,51.0,41.0,20.4222
0.00595168,0.00740821,0.858639,0.0941002,51.0,41.0,69.8149
0.0173856,0.00103612,0.469442,0.0845577,51.0,41.0,85.15
0.00222113,0.0170781,0.464074,0.231309,51.0,41.0,29.9314
0.00174098,0.0163853,0.383432,0.268591,51.0,41.0,26.2412
0.00170035,0.0329939,0.908966,0.180001,51.0,41.0,38.7072
0.00214935,0.0495543,0.448119,0.0417474,51.0,41.0,155.709
0.00278717,0.0528584,0.655428,0.0287284,51.0,41.0,224.99
0.00314803,0.0413928,0.88255,0.029075,51.0,41.0,218.364
0.00822512,0.00697212,0.724426,0.0134309,51.0,41.0,487.31
0.0154703,0.00245823,0.934718,0.0124541,51.0,41.0,559.969
0.00708596,0.101102,0.844156,0.00760645,51.0,41.0,827.345
0.00325031,0.225475,0.401659,0.0185936,51.0,41.0,329.8
0.0110344,0.00314372,0.568569,0.0162429,51.0,41.0,404.952
0.00659974,0.0239903,0.782612,0.0111397,51.0,41.0,566.868
0.0170898,0.0022494,0.938793,0.0116986,51.0,41.0,592.809
0.00621588,0.0114969,0.619653,0.0145804,51.0,41.0,439.976
0.00414964,0.00636829,0.421824,0.0613221,51.0,41.0,106.702
0.011068,0.00781643,1.00636,0.00961895,51.0,41.0,682.533
0.00184788,0.108614,0.758682,0.0425921,51.0,41.0,151.306
0.00405969,0.0262538,0.872824,0.0200039,51.0,41.0,315.969
0.00667228,0.0188371,0.555516,0.0112637,51.0,41.0,551.992
0.00474977,0.0133436,0.814529,0.022493,51.0,41.0,279.68
0.00287299,0.325274,0.568919,0.0212155,51.0,41.0,303.077
0.00508366,0.0268812,0.887898,0.0158373,51.0,41.0,407.161
0.00830968,0.00518208,0.815694,0.0195699,51.0,41.0,334.905
0.00701682,0.0131544,0.689763,0.012009,51.0,41.0,526.286
0.00398238,0.308434,0.899314,0.0150537,51.0,41.0,417.314
0.00792862,0.264375,0.545772,0.00782301,51.0,41.0,800.093
0.00664487,0.303813,0.556135,0.0069969,51.0,41.0,885.677
0.0203258,0.00160533,0.803068,0.159353,51.0,41.0,45.4676
0.00398595,0.016138,1.06386,0.0453064,51.0,41.0,143.164
0.00816554,0.00990511,0.373521,0.00839161,51.0,41.0,766.397
0.00797701,0.00567832,1.02839,0.0368629,51.0,41.0,180.298
0.00848191,0.00838726,1.04941,0.0139783,51.0,41.0,470.319
0.00307816,0.0333491,0.758144,0.0357763,51.0,41.0,180.908
0.00673885,0.00802864,0.952178,0.04103,51.0,41.0,161.898
0.0153275,0.00133122,0.461516,0.0107199,51.0,41.0,632.681
0.00335212,0.0398752,0.522804,0.0212422,51.0,41.0,300.925
0.00379638,0.0653695,0.924549,0.0187585,51.0,41.0,340.766
0.00518372,0.027703,0.56649,0.0134267,51.0,41.0,476.258
0.0104344,0.00677111,1.04327,0.0125485,51.0,41.0,517.48
0.00489109,0.0339083,0.78819,0.0149668,51.0,41.0,423.852
0.00138742,0.161048,0.831391,0.0673889,51.0,41.0,98.8138
0.0132927,0.00258522,0.439118,0.00888481,51.0,41.0,744.255
0.0140807,0.000991735,0.344089,0.112262,51.0,41.0,62.5021
0.0371459,0.000260716,0.573821,0.0879384,51.0,41.0,112.063
0.00483793,0.420633,0.951218,0.0108769,51.0,41.0,578.579
0.00481814,0.0156192,0.0598953,0.0117917,51.0,41.0,525.969
0.0118212,0.00467058,1.08995,0.0188194,51.0,41.0,361.09
0.0141574,0.00166371,0.485449,0.0199129,51.0,41.0,345.48
0.0111832,0.000588551,0.127484,0.0350192,51.0,41.0,194.09
0.0100711,0.00773252,1.07294,0.0122639,51.0,41.0,535.922
0.0293675,0.00084823,0.99353,0.00947026,51.0,41.0,863.444
0.013539,0.00692806,1.01332,0.00661112,51.0,41.0,1003.01
0.00633042,0.00502158,0.752036,0.0441396,51.0,41.0,152.021
0.00751732,0.0051405,0.507747,0.0226025,51.0,41.0,293.81
0.00808798,0.00103453,0.0808294,0.0193947,51.0,41.0,334.982
0.0025581,0.0312953,1.09255,0.0626151,51.0,41.0,105.151
0.00674921,0.282312,0.0701633,0.00754696,51.0,41.0,836.906
0.00154835,0.0225466,0.462218,0.116559,51.0,41.0,59.9505
0.0016831,0.0372072,1.01862,0.0938375,51.0,41.0,74.0851
0.00206435,0.397831,0.493117,0.029942,51.0,41.0,208.641
0.0154025,0.00242037,0.945577,0.0177213,51.0,41.0,391.507
0.00739405,0.0164335,1.04965,0.0125115,51.0,41.0,517.273
0.00828599,0.0114504,0.755284,0.0111302,51.0,41.0,579.377
0.00232899,0.161914,0.777368,0.0323552,51.0,41.0,197.309
0.00197808,0.0179405,0.590236,0.183146,51.0,41.0,37.1326
0.00177858,0.0287399,0.614407,0.190593,51.0,41.0,35.2143
0.00176444,0.0308513,0.607043,0.190005,51.0,41.0,34.9903
0.00186358,0.326773,0.787199,0.0351504,51.0,41.0,180.317
0.00183989,0.0921504,1.07845,0.0584975,51.0,41.0,110.467
0.00177402,0.0203121,0.126902,0.0599595,51.0,41.0,106.726
0.00585815,0.0238555,1.07257,0.0165212,51.0,41.0,390.53
0.00910421,0.00186764,0.271976,0.0271501,51.0,41.0,244.627
0.00485036,0.114225,1.0772,0.012926,51.0,41.0,485.198
0.00326541,0.00421857,0.051625,0.0253087,51.0,41.0,248.646
0.015041,0.00300289,1.06538,0.0135439,51.0,41.0,513.137
0.00272623,0.0279269,0.167442,0.0248683,51.0,41.0,248.033
0.00595396,0.0230725,1.08772,0.0145606,51.0,41.0,436.945
0.0132219,0.00515446,1.09351,0.0116468,51.0,41.0,566.295
0.00969035,0.00900042,0.98586,0.0138259,51.0,41.0,481.154
0.00478896,0.0134555,0.631377,0.030429,51.0,41.0,214.482
0.00568239,0.00610125,0.355655,0.0229387,51.0,41.0,279.499
0.00492222,0.00606738,0.308911,0.0275383,51.0,41.0,235.649
0.00194995,0.0435687,0.195452,0.0353854,51.0,41.0,179.682
0.00190641,0.0403336,1.01803,0.190044,51.0,41.0,35.8135
0.00185531,0.037012,1.00814,0.265519,51.0,41.0,25.0252
0.00189388,0.0171818,0.428765,0.355012,51.0,41.0,19.1433
0.00396011,0.113191,0.790992,0.0163147,51.0,41.0,377.934
0.00424783,0.0876447,0.76346,0.0139661,51.0,41.0,442.091
0.00185544,0.0204834,0.832783,0.2484,51.0,41.0,28.234
0.00158198,0.0250674,0.597363,0.156837,51.0,41.0,44.9823
