# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED3_Try1_model
# start_datetime = 2024-08-13 17:01:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_3.init.R
# random
#   seed = 1406786260 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-478.306,0.727475,0.0158259,3,15,0,478.554,0.122358,-0.667998,0.0151221,-0.811819,48,55,0.00583649,0.018315,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957183,0.00172286,15,450,12599,226
-478.306,0,0.8337,0,1,1,479.716,0.122358,-0.667998,0.0151221,-0.811819,48,55,0.00583649,0.018315,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957183,0.00172286,15,450,12599,226
-478.306,0,0.0560554,0,1,1,479.576,0.122358,-0.667998,0.0151221,-0.811819,48,55,0.00583649,0.018315,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957183,0.00172286,15,450,12599,226
-478.021,0.999819,0.00618561,3,15,0,479.186,0.107035,-0.673276,0.0347625,-0.819925,48,55,0.00579435,0.0182425,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966512,0.00171111,15,450,12599,226
-478.435,0.998184,0.00580027,3,7,0,478.611,0.107857,-0.659868,0.0369043,-0.81768,48,55,0.00579661,0.0184268,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.96753,0.00171436,15,450,12599,226
-481.673,0.490431,0.0122611,4,15,0,483.007,0.149355,-0.684688,0.0661977,-0.708714,48,55,0.00591073,0.0180855,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.981444,0.00187237,15,450,12599,226
-483.564,0.997413,0.00175425,5,63,0,487.144,0.10688,-0.686077,0.0599307,-0.649312,48,55,0.00579392,0.0180664,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.978467,0.0019585,15,450,12599,226
-483.54,0.993562,0.00245889,5,55,0,486.289,0.130898,-0.640877,0.0545033,-0.738133,48,55,0.00585997,0.0186879,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.975889,0.00182971,15,450,12599,226
-481.1,1,0.00374231,2,3,0,483.634,0.13503,-0.650424,0.0557151,-0.740025,48,55,0.00587133,0.0185567,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976465,0.00182696,15,450,12599,226
-478.444,0.655822,0.0138032,2,7,0,483.545,0.126108,-0.67713,0.0260641,-0.747255,48,55,0.0058468,0.0181895,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.96238,0.00181648,15,450,12599,226
-478.948,0.932467,0.00753179,4,19,0,480.067,0.144453,-0.691383,0.0148205,-0.769424,48,55,0.00589725,0.0179935,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.95704,0.00178433,15,450,12599,226
-479.257,0.715807,0.00714906,3,15,0,485.092,0.128484,-0.684579,-0.00716587,-0.772456,48,55,0.00585333,0.018087,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946596,0.00177994,15,450,12599,226
-478.959,0.996909,0.0041882,5,47,0,480.222,0.0861841,-0.659419,0.00268337,-0.884294,48,55,0.00573701,0.018433,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.951275,0.00161777,15,450,12599,226
-479.143,0.973995,0.00967172,3,15,0,479.93,0.0692775,-0.666447,-0.0113847,-0.91848,48,55,0.00569051,0.0183364,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944592,0.0015682,15,450,12599,226
-479.535,0.93963,0.008963,4,23,0,481.559,0.0596829,-0.668083,-0.012707,-0.932373,48,55,0.00566413,0.0183139,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.943964,0.00154806,15,450,12599,226
-478.295,0.953018,0.0089284,2,3,0,479.77,0.0676133,-0.679213,-0.00209568,-0.931636,48,55,0.00568594,0.0181608,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949005,0.00154913,15,450,12599,226
-478.657,1,0.0127119,4,19,0,479.079,0.113306,-0.665438,0.0628061,-0.740905,48,55,0.00581159,0.0183502,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.979833,0.00182569,15,450,12599,226
-480.321,0.244611,0.02517,1,3,0,481.869,0.0984898,-0.671456,0.0965209,-0.699648,48,55,0.00577085,0.0182675,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.995847,0.00188551,15,450,12599,226
-480.202,0.992005,0.00322645,3,15,0,482.236,0.101554,-0.667138,0.100206,-0.700127,48,55,0.00577927,0.0183268,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997598,0.00188482,15,450,12599,226
-479.003,0.917591,0.00987217,4,31,0,482.488,0.116445,-0.683053,-0.053148,-0.947788,48,55,0.00582022,0.018108,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.924755,0.00152571,15,450,12599,226
-478.95,0.962015,0.00735273,2,7,0,480.754,0.104856,-0.704901,-0.0674466,-0.937756,48,55,0.00578835,0.0178076,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.917963,0.00154025,15,450,12599,226
-481.496,0.379602,0.013524,4,15,0,484.212,0.041589,-0.685402,-0.0760711,-1.11032,48,55,0.00561437,0.0180757,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.913866,0.00129003,15,450,12599,226
-482.503,0.901624,0.00648379,2,3,0,482.725,0.0454309,-0.689886,-0.0712311,-1.11059,48,55,0.00562493,0.0180141,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.916165,0.00128964,15,450,12599,226
-482.267,0.97321,0.00758909,4,15,0,484.853,0.0603565,-0.705462,-0.0936875,-1.08488,48,55,0.00566598,0.0177999,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.905498,0.00132692,15,450,12599,226
-480.865,1,0.00673511,5,31,0,482.814,0.0439421,-0.682608,-0.0255732,-1.03291,48,55,0.00562084,0.0181141,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.937853,0.00140228,15,450,12599,226
-479.945,0.4,0.0192931,2,5,1,481.073,0.0436702,-0.679103,-0.051953,-1.04491,48,55,0.00562009,0.0181623,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.925322,0.00138488,15,450,12599,226
-479.478,0.996211,0.00504231,4,15,0,480.207,0.0535949,-0.677796,-0.0577386,-1.04375,48,55,0.00564739,0.0181803,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.922574,0.00138656,15,450,12599,226
-480.947,0.923866,0.00589631,3,15,0,481.665,0.0405285,-0.688587,-0.0588286,-1.03197,48,55,0.00561145,0.0180319,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.922056,0.00140365,15,450,12599,226
-478.935,0.855851,0.0116561,3,11,0,482.059,0.0557456,-0.67284,-0.0292701,-1.01313,48,55,0.0056533,0.0182484,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.936097,0.00143096,15,450,12599,226
-479.536,0.951926,0.0107664,3,7,0,480.38,0.0506925,-0.658703,-0.000171591,-0.999427,48,55,0.0056394,0.0184428,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949918,0.00145083,15,450,12599,226
-479.189,0.930156,0.00640792,5,31,0,482.475,0.112872,-0.690925,-0.0759566,-0.965838,48,55,0.0058104,0.0179998,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.913921,0.00149953,15,450,12599,226
-477.558,0.65562,0.0132123,3,15,0,482.468,0.0913118,-0.684926,-0.00841007,-0.889688,48,55,0.00575111,0.0180823,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946005,0.00160995,15,450,12599,226
-479.318,0.964643,0.0130918,4,15,0,479.973,0.0631651,-0.653667,0.0436652,-0.904042,48,55,0.0056737,0.0185121,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.970741,0.00158914,15,450,12599,226
-481.23,0.0353445,0.0172019,3,11,1,484.279,0.086829,-0.650921,0.0273435,-0.939603,48,55,0.00573878,0.0185498,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962988,0.00153758,15,450,12599,226
-484.73,0.97923,0.00175207,4,15,0,486.312,0.081973,-0.664566,0.0382501,-0.949165,48,55,0.00572543,0.0183622,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.968169,0.00152371,15,450,12599,226
-479.271,0.999062,0.00252385,5,47,0,487.164,0.0881729,-0.705445,-0.0601458,-0.950428,48,55,0.00574248,0.0178001,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.921431,0.00152188,15,450,12599,226
