# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_ID2_Try1_model
# start_datetime = 2024-08-13 10:57:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_3.init.R
# random
#   seed = 1384930150 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-326.556,0.828946,0.0106874,4,27,0,328.035,0.09568,-0.628321,0.117418,-0.786343,48,55,0.00576312,0.0188606,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00577,0.0017598,15,450,12599,226
-326.556,0,0.712678,0,1,1,327.454,0.09568,-0.628321,0.117418,-0.786343,48,55,0.00576312,0.0188606,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00577,0.0017598,15,450,12599,226
-326.556,0,0.131811,0,1,1,328.438,0.09568,-0.628321,0.117418,-0.786343,48,55,0.00576312,0.0188606,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00577,0.0017598,15,450,12599,226
-327.276,0.986587,0.00704221,3,7,0,327.75,0.101785,-0.613416,0.123074,-0.793188,48,55,0.00577991,0.0190655,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00846,0.00174988,15,450,12599,226
-328.687,0.975243,0.0101473,5,39,0,330.252,0.146695,-0.632033,0.205471,-0.538822,48,55,0.00590341,0.0188096,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0476,0.00211871,15,450,12599,226
-329.222,0.908205,0.00756776,3,15,0,331.316,0.155308,-0.628465,0.145333,-0.554904,48,55,0.0059271,0.0188586,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01903,0.00209539,15,450,12599,226
-329.955,0.974537,0.0144623,2,7,0,331.018,0.156543,-0.63591,0.202149,-0.561369,48,55,0.00593049,0.0187562,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04602,0.00208602,15,450,12599,226
-330.86,0.982191,0.00956456,3,15,0,332.188,0.0935055,-0.63571,0.229416,-0.59221,48,55,0.00575714,0.018759,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05897,0.0020413,15,450,12599,226
-330.86,2.32045e-05,0.0279035,1,3,1,330.979,0.0935055,-0.63571,0.229416,-0.59221,48,55,0.00575714,0.018759,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05897,0.0020413,15,450,12599,226
-330.412,0.99994,0.000973774,7,191,0,333.859,0.187155,-0.669244,0.162993,-0.420191,48,55,0.00601468,0.0182979,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.02742,0.00229072,15,450,12599,226
-331.244,0.999772,0.00162926,6,63,0,332.067,0.214566,-0.668994,0.150651,-0.395073,48,55,0.00609006,0.0183013,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.02156,0.00232714,15,450,12599,226
-330.569,0.999207,0.00682581,4,15,0,331.492,0.211909,-0.660087,0.169314,-0.401211,48,55,0.00608275,0.0184238,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.03042,0.00231824,15,450,12599,226
-331.896,0.968275,0.00938863,3,15,0,334.746,0.186142,-0.646665,0.255409,-0.311091,48,55,0.00601189,0.0186084,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.07132,0.00244892,15,450,12599,226
-333.126,0.806773,0.0152071,3,15,0,335.54,0.239989,-0.674259,0.157916,-0.330604,48,55,0.00615997,0.0182289,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.02501,0.00242062,15,450,12599,226
-332.367,0.930818,0.0097918,4,15,0,335.085,0.150952,-0.621754,0.285879,-0.3684,48,55,0.00591512,0.0189509,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.08579,0.00236582,15,450,12599,226
-327.648,0.680909,0.0154745,4,31,0,336.063,0.062967,-0.63706,0.00473147,-0.977774,48,55,0.00567316,0.0187404,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.952247,0.00148223,15,450,12599,226
-326.834,0.995225,0.0100853,5,39,0,329.888,0.11699,-0.62883,0.144759,-0.667383,48,55,0.00582172,0.0188536,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01876,0.00193229,15,450,12599,226
-327.031,0.913706,0.0103613,2,3,0,327.501,0.108693,-0.629133,0.141805,-0.670946,48,55,0.00579891,0.0188494,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01736,0.00192713,15,450,12599,226
-327.076,0.679232,0.0114928,2,3,0,328.908,0.118387,-0.620991,0.140249,-0.684719,48,55,0.00582556,0.0189614,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01662,0.00190716,15,450,12599,226
-328.183,0.88068,0.0134609,4,31,0,328.876,0.0857428,-0.62702,0.0592311,-0.941119,48,55,0.00573579,0.0188785,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.978135,0.00153538,15,450,12599,226
-330.271,0.920799,0.0093785,5,31,0,333.72,-0.000118649,-0.602746,0.0763945,-1.01944,48,55,0.00549967,0.0192122,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.986287,0.00142182,15,450,12599,226
-329.189,1,0.0088558,4,15,0,331.306,0.037625,-0.61641,-0.00311018,-1.06903,48,55,0.00560347,0.0190244,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948523,0.00134991,15,450,12599,226
-329.189,1.27516e-06,0.0339215,1,2,1,329.942,0.037625,-0.61641,-0.00311018,-1.06903,48,55,0.00560347,0.0190244,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948523,0.00134991,15,450,12599,226
-328.557,0.997187,0.0013891,3,15,0,330.299,0.042423,-0.622743,0.00227733,-1.06949,48,55,0.00561666,0.0189373,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.951082,0.00134924,15,450,12599,226
