# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED2_Try1_model
# start_datetime = 2024-08-13 06:09:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_2.init.R
# random
#   seed = 1367664819 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-317.774,0.711252,0.0107278,3,11,0,321.351,0.03969,-0.662678,0.0858775,-0.884544,48,55,0.00560915,0.0183882,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990792,0.00161741,15,450,12599,226
-317.774,0,0.851705,0,1,1,318.407,0.03969,-0.662678,0.0858775,-0.884544,48,55,0.00560915,0.0183882,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990792,0.00161741,15,450,12599,226
-317.774,0,0.0665567,0,1,1,319.555,0.03969,-0.662678,0.0858775,-0.884544,48,55,0.00560915,0.0183882,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990792,0.00161741,15,450,12599,226
-316.365,0.999392,0.0097674,3,7,0,318.052,0.0440655,-0.664265,0.0321781,-0.88626,48,55,0.00562118,0.0183664,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.965285,0.00161492,15,450,12599,226
-316.197,0.998188,0.00405628,4,15,0,316.705,0.0602876,-0.68227,0.0404459,-0.897044,48,55,0.00566579,0.0181188,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.969212,0.00159929,15,450,12599,226
-316.514,0.90538,0.0150999,4,31,0,318.413,0.0838375,-0.66197,0.0344011,-0.912009,48,55,0.00573055,0.0183979,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966341,0.00157759,15,450,12599,226
-320.154,0.741225,0.0090143,2,3,0,320.76,0.0798064,-0.631965,0.0123273,-0.917142,48,55,0.00571947,0.0188105,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955855,0.00157014,15,450,12599,226
-317.042,0.999759,0.00554658,4,23,0,322.172,0.0523525,-0.698332,-0.0521903,-0.998169,48,55,0.00564397,0.0178979,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.92521,0.00145265,15,450,12599,226
-316.791,1,0.00724711,2,3,0,317.16,0.0545396,-0.694909,-0.0532277,-1.00045,48,55,0.00564998,0.017945,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.924717,0.00144935,15,450,12599,226
-316.791,0.24659,0.0225346,1,1,0,317.953,0.0545396,-0.694909,-0.0532277,-1.00045,48,55,0.00564998,0.017945,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.924717,0.00144935,15,450,12599,226
-317.127,0.991954,0.00296261,5,63,0,319.005,0.0984482,-0.688824,-0.00663513,-0.969052,48,55,0.00577073,0.0180287,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946848,0.00149487,15,450,12599,226
-317.143,0.99943,0.00474921,3,15,0,317.552,0.102799,-0.686032,-0.00631533,-0.965135,48,55,0.0057827,0.0180671,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.947,0.00150055,15,450,12599,226
-317.835,0.995149,0.00634629,4,31,0,320.635,0.131657,-0.669948,-0.023729,-0.938775,48,55,0.00586206,0.0182882,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.938729,0.00153878,15,450,12599,226
-316.705,0.965195,0.0141959,2,7,0,318.924,0.128886,-0.705578,-0.037716,-0.914689,48,55,0.00585444,0.0177983,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.932085,0.0015737,15,450,12599,226
-319.121,0.325822,0.0176686,1,1,0,319.547,0.134877,-0.714671,-0.0230627,-0.918412,48,55,0.00587091,0.0176733,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.939045,0.0015683,15,450,12599,226
-319.649,0.978172,0.00346363,6,79,0,325.099,0.0372296,-0.68645,-0.00245211,-1.09238,48,55,0.00560238,0.0180613,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.948835,0.00131605,15,450,12599,226
-318.82,0.999483,0.00488828,4,31,0,320.327,0.0233241,-0.65446,-0.028306,-1.03037,48,55,0.00556414,0.0185012,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.936555,0.00140597,15,450,12599,226
-316.228,0.99342,0.00978232,3,11,0,319.733,0.0661744,-0.689512,-0.0368743,-1.03246,48,55,0.00568198,0.0180192,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.932485,0.00140293,15,450,12599,226
-317.234,0.823652,0.0150324,3,15,0,318.975,0.134139,-0.693537,-0.0202275,-0.919777,48,55,0.00586888,0.0179639,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.940392,0.00156632,15,450,12599,226
-315.688,0.999651,0.00867851,4,23,0,317.507,0.0775682,-0.669287,-0.0076617,-0.960814,48,55,0.00571331,0.0182973,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946361,0.00150682,15,450,12599,226
-315.798,0.759616,0.0130471,3,15,0,318.644,0.081046,-0.672781,0.0191571,-0.924939,48,55,0.00572288,0.0182493,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.9591,0.00155884,15,450,12599,226
