# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompRepr_OED1_Try1_model
# start_datetime = 2024-08-16 16:38:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_3.init.R
# random
#   seed = 1664604919 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,kbn,kun,kbp,kup,kunE,kbnE,ki,kr,NADH,NAD,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-159.991,0.775697,0.00616707,6,95,0,164.951,0.550643,-0.719814,-0.0510346,-0.121477,0.680701,-0.284927,-0.187949,0.597477,0.328983,-0.928637,-1.17798,1.48163,-0.978246,48,55,0.00701427,0.0176026,0.0438517,0.422668,1.27333,0.81466,0.860724,0.0110393,1.10627,0.00155348,15,343.725,25482.4,280.982
-159.991,0,0.784898,0,1,1,169.01,0.550643,-0.719814,-0.0510346,-0.121477,0.680701,-0.284927,-0.187949,0.597477,0.328983,-0.928637,-1.17798,1.48163,-0.978246,48,55,0.00701427,0.0176026,0.0438517,0.422668,1.27333,0.81466,0.860724,0.0110393,1.10627,0.00155348,15,343.725,25482.4,280.982
-159.991,0,0.12306,0,1,1,166.197,0.550643,-0.719814,-0.0510346,-0.121477,0.680701,-0.284927,-0.187949,0.597477,0.328983,-0.928637,-1.17798,1.48163,-0.978246,48,55,0.00701427,0.0176026,0.0438517,0.422668,1.27333,0.81466,0.860724,0.0110393,1.10627,0.00155348,15,343.725,25482.4,280.982
-161.003,0.962854,0.00941523,9,511,0,163.263,0.496879,-0.624241,1.01465,0.0759893,-0.364513,-0.411657,-0.00683371,1.61795,0.022373,-0.626931,-1.65452,0.406207,-0.535214,48,55,0.00686642,0.0189167,0.0678295,0.467098,0.776856,0.754463,0.946754,0.0153763,0.960627,0.00199095,15,219.824,18599.7,402.816
-164.194,0.991671,0.00549695,8,511,0,173.585,1.06638,-0.674451,1.49031,-0.976798,-0.595626,-0.0790275,-1.08458,2.2421,0.178122,-1.39452,-1.59375,0.696763,-0.549584,48,55,0.00843255,0.0182263,0.0785319,0.230221,0.667078,0.912462,0.434825,0.0180289,1.03461,0.000877946,15,235.626,20459.3,398.864
-164.27,0.909674,0.00692542,9,511,0,170.032,1.06532,-0.641866,-1.60166,0.601165,1.88436,-0.016787,0.991913,-1.60107,0.165334,-0.0693402,-0.715988,-0.313627,-0.411502,48,55,0.00842962,0.0186743,0.00896265,0.585262,1.84507,0.942026,1.42116,0.00169546,1.02853,0.00279946,15,463.843,13992.8,436.837
-160.547,0.606629,0.00658436,9,511,0,173.114,0.698498,-0.693279,-1.44229,0.320998,1.60116,-0.0288929,1.24516,-1.21169,-0.14606,-0.18567,-0.950706,-0.610081,-0.788682,48,55,0.00742087,0.0179674,0.0125485,0.522225,1.71055,0.936276,1.54145,0.00335032,0.880622,0.00263078,15,402.816,12095.5,333.112
-163.127,0.884217,0.00659813,9,511,0,168.437,0.892676,-0.660412,-1.59693,0.581655,1.10936,0.757424,0.179137,-1.36402,-0.244748,0.414631,-0.0455519,-1.37298,-0.56996,48,55,0.00795486,0.0184193,0.009069,0.580872,1.47695,1.30978,1.03509,0.00270294,0.833745,0.00350122,15,638.156,7212.96,393.261
-161.183,0.447361,0.0067271,9,511,0,170.695,0.624829,-0.59642,-1.68157,0.0583375,1.03494,0.353732,-0.54418,-1.23707,-0.125315,0.335327,0.179819,-0.749882,-0.696784,48,55,0.00721828,0.0192992,0.00716477,0.463126,1.4416,1.11802,0.691514,0.00324244,0.890475,0.00338622,15,696.753,11200.8,358.384
-163.522,0.99362,0.00107181,10,1023,0,175.24,0.476868,-0.75718,-1.14831,0.546785,0.304863,0.319148,0.493018,-1.99055,-0.464001,-0.554543,-0.43139,-1.41491,-1.08703,48,55,0.00681139,0.0170888,0.0191629,0.573027,1.09481,1.1016,1.18418,4.01569e-05,0.7296,0.00209591,15,537.839,6944.58,251.066
-162.856,0.999456,0.00160268,10,1023,0,170.808,1.40701,-0.916239,-1.26706,0.227238,0.337516,1.67387,0.653096,0.269804,0.222838,-2.26704,0.813387,0.481195,-0.440673,48,55,0.00936927,0.0149017,0.0164912,0.501129,1.11032,1.74509,1.26022,0.00964667,1.05585,-0.000387214,15,861.481,19079.6,428.815
