# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_Rand1_Try1_model
# start_datetime = 2024-08-12 17:28:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_Rand1_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_Rand1_Try1_2.init.R
# random
#   seed = 1322010490 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_Rand1_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-138.055,0.624254,0.0349357,4,27,0,139.119,0.803621,-0.733278,-0.641359,-1.65058,48,55,0.00770996,0.0174174,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.645354,0.000506656,15,450,12599,226
-138.055,0,0.979544,0,1,1,139.388,0.803621,-0.733278,-0.641359,-1.65058,48,55,0.00770996,0.0174174,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.645354,0.000506656,15,450,12599,226
-137.839,0.333334,0.0636356,1,3,1,139.689,0.777087,-0.726923,-0.645587,-1.75394,48,55,0.00763699,0.0175048,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.643346,0.000356782,15,450,12599,226
-138.624,0.776746,0.0138735,3,15,0,144.029,0.784289,-0.681003,-0.653339,-1.77251,48,55,0.00765679,0.0181362,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.639664,0.000329864,15,450,12599,226
-139.018,0.99259,0.0113777,6,79,0,141.469,0.850894,-0.728657,-0.785335,-2.12799,48,55,0.00783996,0.017481,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.576966,-0.000185591,15,450,12599,226
-138.701,0.977888,0.0152628,5,55,0,140.293,0.723507,-0.680355,-0.649656,-1.90531,48,55,0.00748964,0.0181451,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.641413,0.000137307,15,450,12599,226
-136.019,0.984631,0.0158827,7,143,0,140.174,0.309391,-0.710482,-0.143624,-0.0412767,48,55,0.00635082,0.0177309,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.881779,0.00284015,15,450,12599,226
-136.223,0.994208,0.0110393,3,7,0,136.304,0.309019,-0.68531,-0.127543,-0.0499338,48,55,0.0063498,0.018077,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.889417,0.0028276,15,450,12599,226
-136.223,0.47561,0.040449,1,3,0,137.797,0.309019,-0.68531,-0.127543,-0.0499338,48,55,0.0063498,0.018077,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.889417,0.0028276,15,450,12599,226
-136.928,0.983695,0.00456166,3,15,0,140.278,0.294196,-0.732671,-0.142607,-0.0426447,48,55,0.00630904,0.0174258,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.882262,0.00283817,15,450,12599,226
