# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED4_Try1_model
# start_datetime = 2024-08-14 15:38:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED4_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED4_Try1_2.init.R
# random
#   seed = 1488197764 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED4_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-645.979,0.964449,0.00804011,3,15,0,646.931,0.105779,-0.659937,0.056907,-0.781532,48,55,0.00579089,0.0184259,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977031,0.00176678,15,450,12599,226
-645.979,0,1.304,0,1,1,647.463,0.105779,-0.659937,0.056907,-0.781532,48,55,0.00579089,0.0184259,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977031,0.00176678,15,450,12599,226
-645.979,0,0.171283,0,1,1,646.214,0.105779,-0.659937,0.056907,-0.781532,48,55,0.00579089,0.0184259,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977031,0.00176678,15,450,12599,226
-644.879,0.911613,0.0121966,3,15,0,646.507,0.129255,-0.687092,0.0265285,-0.732688,48,55,0.00585545,0.0180525,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962601,0.0018376,15,450,12599,226
-647.371,0.597119,0.0123404,2,3,0,647.635,0.153203,-0.66703,0.0454309,-0.735295,48,55,0.00592131,0.0183283,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97158,0.00183382,15,450,12599,226
-646.27,1,0.00726488,3,7,0,647.591,0.106651,-0.685981,0.0272671,-0.744896,48,55,0.00579329,0.0180678,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962952,0.0018199,15,450,12599,226
-648.772,0.598847,0.0086672,4,31,0,653.023,0.154725,-0.699609,-0.0186811,-0.822149,48,55,0.00592549,0.0178804,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.941126,0.00170788,15,450,12599,226
-646.176,0.974467,0.00408004,4,31,0,656.248,0.110981,-0.667583,-0.0159533,-0.878912,48,55,0.0058052,0.0183207,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942422,0.00162558,15,450,12599,226
-647.318,0.994865,0.00240339,6,95,0,649.131,0.152043,-0.694228,0.051112,-0.618171,48,55,0.00591812,0.0179544,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.974278,0.00200365,15,450,12599,226
-646.965,0.881898,0.00911812,4,23,0,649.774,0.130963,-0.669098,0.0202334,-0.823135,48,55,0.00586015,0.0182999,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.959611,0.00170645,15,450,12599,226
-645.744,0.935916,0.00515746,3,7,0,650.87,0.103478,-0.671351,-0.000492757,-0.824513,48,55,0.00578457,0.0182689,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949766,0.00170446,15,450,12599,226
-645.735,0.885031,0.00951473,4,23,0,647.757,0.154879,-0.685452,0.0140175,-0.712436,48,55,0.00592592,0.018075,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.956658,0.00186697,15,450,12599,226
-645.147,0.999054,0.00585127,4,31,0,646.492,0.1217,-0.672273,0.00167064,-0.811503,48,55,0.00583468,0.0182562,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.950794,0.00172332,15,450,12599,226
-646.544,0.0573802,0.0159451,1,3,0,647.786,0.127967,-0.700556,-0.00197569,-0.802869,48,55,0.00585191,0.0178674,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949062,0.00173584,15,450,12599,226
-648.631,0.991612,0.00177905,4,31,0,651.028,0.143678,-0.663898,-0.0123642,-0.823701,48,55,0.00589511,0.0183714,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944127,0.00170563,15,450,12599,226
-647.936,0.99977,0.00230625,4,31,0,649.92,0.11519,-0.712679,-0.0319681,-0.793163,48,55,0.00581677,0.0177007,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.934815,0.00174991,15,450,12599,226
-644.931,0.997477,0.0019685,5,47,0,651,0.114845,-0.674967,-0.00156476,-0.829874,48,55,0.00581583,0.0182192,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.949257,0.00169668,15,450,12599,226
-645.858,0.986232,0.00498645,3,15,0,646.36,0.0934495,-0.671036,0.0218682,-0.840834,48,55,0.00575699,0.0182732,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960387,0.00168079,15,450,12599,226
-647.311,0.784962,0.0129736,3,7,0,648.894,0.152444,-0.71713,-0.0443448,-0.758831,48,55,0.00591922,0.0176395,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.928936,0.00179969,15,450,12599,226
-647.409,0.42317,0.0104254,3,7,0,650.539,0.137165,-0.71804,-0.0353412,-0.768371,48,55,0.0058772,0.0176269,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933213,0.00178586,15,450,12599,226
-648.802,0.995268,0.00186749,4,15,0,649.377,0.131194,-0.723011,-0.0415274,-0.77208,48,55,0.00586078,0.0175586,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.930274,0.00178048,15,450,12599,226
-647.927,0.999005,0.00459031,2,3,0,648.981,0.133478,-0.719001,-0.0398713,-0.771261,48,55,0.00586706,0.0176137,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.931061,0.00178167,15,450,12599,226
-646.348,0.987537,0.0052744,5,63,0,651.389,0.140152,-0.710888,-0.0301001,-0.765,48,55,0.00588542,0.0177253,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.935702,0.00179075,15,450,12599,226
-644.949,0.916732,0.00913155,3,11,0,648.479,0.13926,-0.684938,0.00252099,-0.783134,48,55,0.00588296,0.0180821,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.951197,0.00176446,15,450,12599,226
-645.426,0.91662,0.00757347,4,19,0,646.729,0.138802,-0.679201,-0.00729939,-0.803921,48,55,0.00588171,0.018161,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946533,0.00173431,15,450,12599,226
-646.177,0.878685,0.00878104,4,15,0,650.329,0.132859,-0.70503,-0.0498478,-0.821809,48,55,0.00586536,0.0178058,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.926322,0.00170838,15,450,12599,226
-646.326,0.53999,0.0113949,3,11,0,647.756,0.0922699,-0.666277,0.0435515,-0.780741,48,55,0.00575374,0.0183387,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.970687,0.00176793,15,450,12599,226
-647.421,0.994433,0.00752721,4,15,0,649.201,0.180438,-0.702965,-0.0112026,-0.711767,48,55,0.0059962,0.0178342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944679,0.00186794,15,450,12599,226
-646.742,0.294862,0.0171183,2,5,0,651.661,0.161273,-0.676641,0.0239311,-0.727944,48,55,0.0059435,0.0181962,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.961367,0.00184448,15,450,12599,226
-646.484,0.99552,0.00181192,4,15,0,647.932,0.159335,-0.693233,0.0211409,-0.729704,48,55,0.00593817,0.017968,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960042,0.00184193,15,450,12599,226
-646.02,0.999575,0.00352756,4,31,0,648.33,0.156739,-0.682895,0.0204921,-0.701697,48,55,0.00593103,0.0181102,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.959734,0.00188254,15,450,12599,226
-646.263,0.994014,0.0063649,5,31,0,646.853,0.153274,-0.682903,0.0588796,-0.674715,48,55,0.0059215,0.0181101,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977968,0.00192166,15,450,12599,226
-647,0.997203,0.0121904,4,23,0,648.685,0.0901037,-0.681151,-0.0376844,-0.931092,48,55,0.00574779,0.0181342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.9321,0.00154992,15,450,12599,226
-647,7.47419e-11,0.0224418,1,3,1,651.253,0.0901037,-0.681151,-0.0376844,-0.931092,48,55,0.00574779,0.0181342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.9321,0.00154992,15,450,12599,226
-647.604,0.999671,0.000885239,6,63,0,648.708,0.0938374,-0.668657,-0.0349205,-0.945769,48,55,0.00575805,0.018306,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933413,0.00152863,15,450,12599,226
-647.686,0.995087,0.00187328,6,63,0,649.925,0.101504,-0.693133,-0.066886,-0.904736,48,55,0.00577914,0.0179694,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.918229,0.00158813,15,450,12599,226
-649.101,0.967338,0.00255125,4,31,0,651.678,0.103678,-0.682889,-0.0657916,-0.897096,48,55,0.00578511,0.0181103,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.918749,0.00159921,15,450,12599,226
-647.625,0.994204,0.00430647,4,23,0,651.238,0.12058,-0.685384,-0.0646775,-0.890285,48,55,0.00583159,0.018076,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.919278,0.00160909,15,450,12599,226
-645.459,0.991019,0.00950462,4,31,0,648.074,0.104664,-0.678335,0.0348721,-0.769407,48,55,0.00578783,0.0181729,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.966564,0.00178436,15,450,12599,226
-646.603,0.143177,0.0170247,1,3,0,647.132,0.0944909,-0.669553,0.0385868,-0.768136,48,55,0.00575985,0.0182936,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.968329,0.0017862,15,450,12599,226
-644.831,0.999294,0.00183795,5,63,0,648.087,0.121421,-0.672838,0.0163839,-0.796958,48,55,0.00583391,0.0182485,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957782,0.00174441,15,450,12599,226
-645.632,0.978538,0.00303147,5,39,0,646.976,0.146017,-0.691031,-0.0231785,-0.780819,48,55,0.00590155,0.0179983,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.93899,0.00176781,15,450,12599,226
-646.098,0.944312,0.00641609,2,3,0,646.48,0.14708,-0.706472,-0.0229143,-0.787722,48,55,0.00590447,0.017786,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.939116,0.0017578,15,450,12599,226
-648.845,0.813128,0.00569469,4,31,0,650.848,0.122643,-0.664611,0.0391936,-0.702282,48,55,0.00583727,0.0183616,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.968617,0.00188169,15,450,12599,226
-646.243,0.991122,0.00576093,3,7,0,651.107,0.107184,-0.661354,0.0727592,-0.734154,48,55,0.00579475,0.0184064,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.984561,0.00183548,15,450,12599,226
