# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED1_Try1_model
# start_datetime = 2024-08-12 17:18:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_3.init.R
# random
#   seed = 1321360753 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-157.847,0.0820837,0.0325032,1,3,0,159.351,0.041229,-0.589446,0.170134,-0.784644,48,55,0.00561338,0.0193951,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.03081,0.00176227,15,450,12599,226
-157.847,2.20981e-204,0.356194,1,1,0,158.247,0.041229,-0.589446,0.170134,-0.784644,48,55,0.00561338,0.0193951,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.03081,0.00176227,15,450,12599,226
-157.847,0.0673905,0.0281881,3,15,0,159.271,0.041229,-0.589446,0.170134,-0.784644,48,55,0.00561338,0.0193951,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.03081,0.00176227,15,450,12599,226
-158.518,0.999804,0.00104302,9,1023,0,159.659,0.0779724,-0.564896,0.233859,-0.617221,48,55,0.00571442,0.0197327,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.06108,0.00200503,15,450,12599,226
-159.776,0.999099,0.00161267,5,31,0,159.811,0.101123,-0.558849,0.234522,-0.617359,48,55,0.00577809,0.0198158,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0614,0.00200483,15,450,12599,226
-158.954,0.998519,0.00210615,8,287,0,161.721,0.0737831,-0.579343,0.141855,-0.782372,48,55,0.0057029,0.019534,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01738,0.00176556,15,450,12599,226
-158.131,0.999984,0.00129843,5,63,0,159.157,0.067709,-0.611705,0.145256,-0.773105,48,55,0.0056862,0.0190891,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.019,0.001779,15,450,12599,226
-158.267,0.999381,0.00274621,8,319,0,158.885,0.00940225,-0.484203,0.422917,-0.590248,48,55,0.00552586,0.0208422,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.15089,0.00204414,15,450,12599,226
-157.953,0.999794,0.00282859,8,383,0,159.622,0.0470213,-0.577446,0.234852,-0.668091,48,55,0.00562931,0.0195601,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.06155,0.00193127,15,450,12599,226
-158.436,0.941232,0.0106247,5,63,0,160.092,0.0648198,-0.626272,0.0680576,-0.836141,48,55,0.00567825,0.0188888,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.982327,0.0016876,15,450,12599,226
