# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED2_Try1_model
# start_datetime = 2024-08-13 06:09:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_4.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_4.init.R
# random
#   seed = 1367664819 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-318.507,0.792062,0.0168466,4,19,0,319.855,0.160687,-0.675312,0.0789856,-0.529523,48,55,0.00594189,0.0182145,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987518,0.00213219,15,450,12599,226
-318.507,0,0.572554,0,1,1,320.386,0.160687,-0.675312,0.0789856,-0.529523,48,55,0.00594189,0.0182145,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987518,0.00213219,15,450,12599,226
-318.507,0,0.142805,0,1,1,321,0.160687,-0.675312,0.0789856,-0.529523,48,55,0.00594189,0.0182145,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987518,0.00213219,15,450,12599,226
-316.234,0.933651,0.0136894,4,19,0,320.936,0.110778,-0.683913,0.0656966,-0.759505,48,55,0.00580464,0.0180962,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.981206,0.00179872,15,450,12599,226
-315.626,0.996053,0.0119617,3,7,0,316.4,0.104429,-0.671796,0.0592166,-0.768005,48,55,0.00578718,0.0182628,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.978128,0.00178639,15,450,12599,226
-316.247,0.933805,0.0127246,2,7,0,316.723,0.0828844,-0.682859,0.0317461,-0.766748,48,55,0.00572793,0.0181107,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.965079,0.00178821,15,450,12599,226
-315.367,1,0.0073657,3,7,0,316.775,0.118241,-0.681328,0.0280165,-0.799813,48,55,0.00582516,0.0181317,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963308,0.00174027,15,450,12599,226
-316.688,0.680035,0.0183887,4,23,0,319.307,0.069572,-0.667339,-0.046273,-1.03383,48,55,0.00569132,0.0183241,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.92802,0.00140094,15,450,12599,226
-316.771,0.936407,0.013476,2,7,0,317.912,0.0708031,-0.674813,-0.0256821,-1.04503,48,55,0.00569471,0.0182213,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.937801,0.00138471,15,450,12599,226
-316.382,0.999042,0.00944547,3,7,0,317.088,0.0568977,-0.680114,-0.0555207,-1.04574,48,55,0.00565647,0.0181484,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.923628,0.00138368,15,450,12599,226
