# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED1_Try1_model
# start_datetime = 2024-08-12 17:18:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_2.init.R
# random
#   seed = 1321360753 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED1_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-158.443,0.974335,0.0104143,6,103,0,159.161,0.0512774,-0.514306,0.32991,-0.566096,48,55,0.00564101,0.0204283,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.10671,0.00207916,15,450,12599,226
-158.443,0,0.701896,0,1,1,160.497,0.0512774,-0.514306,0.32991,-0.566096,48,55,0.00564101,0.0204283,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.10671,0.00207916,15,450,12599,226
-158.443,1.30155e-222,0.121771,1,1,0,161.682,0.0512774,-0.514306,0.32991,-0.566096,48,55,0.00564101,0.0204283,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.10671,0.00207916,15,450,12599,226
-158.318,0.93118,0.0190638,4,31,0,159.683,0.0162883,-0.48899,0.45667,-0.468417,48,55,0.00554479,0.0207764,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.16692,0.00222079,15,450,12599,226
-161.174,0.564768,0.0202573,5,39,0,163.479,-0.0346135,-0.277382,1.02364,-0.0324902,48,55,0.00540481,0.023686,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.43623,0.00285289,15,450,12599,226
-159.537,0.972082,0.0050945,6,111,0,165.317,-0.0134078,-0.382285,0.709508,-0.330406,48,55,0.00546313,0.0222436,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.28702,0.00242091,15,450,12599,226
-159.612,0.999035,0.0065718,6,75,0,161.148,0.0685698,-0.545717,0.402416,-0.372772,48,55,0.00568857,0.0199964,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.14115,0.00235948,15,450,12599,226
-158.445,0.99616,0.00638521,6,127,0,160.453,0.0132592,-0.500857,0.311464,-0.690216,48,55,0.00553646,0.0206132,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.09795,0.00189919,15,450,12599,226
-158.808,0.740069,0.0199017,5,63,0,161.251,-0.0302705,-0.392453,0.561514,-0.563547,48,55,0.00541676,0.0221038,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.21672,0.00208286,15,450,12599,226
-158.921,0.909329,0.00963828,5,55,0,160.768,-0.0360535,-0.377652,0.627713,-0.449674,48,55,0.00540085,0.0223073,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.24816,0.00224797,15,450,12599,226
-158.418,0.973289,0.0149327,5,39,0,159.709,0.0381265,-0.495513,0.436033,-0.428891,48,55,0.00560485,0.0206867,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.15712,0.00227811,15,450,12599,226
-158.772,0.973605,0.0140264,4,31,0,161.404,0.0589592,-0.499277,0.416961,-0.410888,48,55,0.00566214,0.0206349,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.14806,0.00230421,15,450,12599,226
-159.137,0.796194,0.0176384,5,47,0,160.869,-0.020054,-0.555023,0.199904,-0.866188,48,55,0.00544485,0.0198684,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04495,0.00164403,15,450,12599,226
-158.561,0.820441,0.0215275,5,43,0,161.159,0.0421306,-0.510607,0.407677,-0.505815,48,55,0.00561586,0.0204792,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.14365,0.00216657,15,450,12599,226
-158.526,0.845359,0.0204349,5,59,0,159.556,0.0341863,-0.511098,0.334725,-0.663979,48,55,0.00559401,0.0204724,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.10899,0.00193723,15,450,12599,226
-161.009,0.416939,0.0237213,4,29,0,162.177,-0.0243297,-0.543964,0.175589,-0.88918,48,55,0.00543309,0.0200205,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0334,0.00161069,15,450,12599,226
-165.904,0.964017,0.00687027,3,7,0,167.618,-0.0304284,-0.623296,0.230562,-0.845023,48,55,0.00541632,0.0189297,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05952,0.00167472,15,450,12599,226
-162.49,0.988315,0.00769834,3,7,0,167.69,-0.0257374,-0.55143,0.195522,-0.807007,48,55,0.00542922,0.0199178,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04287,0.00172984,15,450,12599,226
-158.639,1,0.00918838,2,7,0,162.46,0.0250196,-0.558239,0.226803,-0.81715,48,55,0.0055688,0.0198242,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05773,0.00171513,15,450,12599,226
-158.639,0.104348,0.0300699,2,7,0,161.914,0.0250196,-0.558239,0.226803,-0.81715,48,55,0.0055688,0.0198242,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05773,0.00171513,15,450,12599,226
-158.461,0.999672,0.0018848,8,383,0,159.336,0.0594044,-0.519956,0.360559,-0.519078,48,55,0.00566336,0.0203506,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.12127,0.00214734,15,450,12599,226
-162.226,0.967571,0.00486117,3,7,0,162.529,0.0818718,-0.479772,0.343092,-0.493459,48,55,0.00572515,0.0209031,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.11297,0.00218448,15,450,12599,226
