# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED3_Try1_model
# start_datetime = 2024-08-13 17:01:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_2.init.R
# random
#   seed = 1406786262 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-477.379,0.988977,0.0102644,3,15,0,477.536,0.100801,-0.681146,-0.0125344,-0.882039,48,55,0.0057772,0.0181342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944046,0.00162104,15,450,12599,226
-477.379,0,1.67906,0,1,1,477.711,0.100801,-0.681146,-0.0125344,-0.882039,48,55,0.0057772,0.0181342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944046,0.00162104,15,450,12599,226
-477.379,0,0.229148,0,1,1,478.465,0.100801,-0.681146,-0.0125344,-0.882039,48,55,0.0057772,0.0181342,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944046,0.00162104,15,450,12599,226
-479.372,0.535289,0.0133499,2,7,0,480.556,0.0971441,-0.662635,0.0290248,-0.888864,48,55,0.00576715,0.0183888,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963787,0.00161115,15,450,12599,226
-480.79,0.90658,0.00647824,4,15,0,482.323,0.0774266,-0.675136,0.0537917,-0.863821,48,55,0.00571292,0.0182169,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.975551,0.00164746,15,450,12599,226
-482.607,0.978763,0.00255886,3,15,0,484.11,0.0890654,-0.672087,0.0571423,-0.870982,48,55,0.00574493,0.0182588,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.977143,0.00163708,15,450,12599,226
-479.737,0.98659,0.00670488,2,3,0,483.515,0.0705086,-0.658828,0.0273119,-0.855029,48,55,0.0056939,0.0184411,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962973,0.00166021,15,450,12599,226
-478.086,1,0.00639625,2,3,0,479.851,0.085777,-0.674215,0.0296264,-0.860266,48,55,0.00573589,0.0182295,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.964073,0.00165261,15,450,12599,226
-480.92,0.989237,0.01304,4,31,0,481.268,0.163834,-0.700372,0.0426328,-0.617924,48,55,0.00595054,0.0178699,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.970251,0.00200401,15,450,12599,226
-480.92,0.103185,0.0252397,1,3,0,482.352,0.163834,-0.700372,0.0426328,-0.617924,48,55,0.00595054,0.0178699,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.970251,0.00200401,15,450,12599,226
