# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_ID2_Try1_model
# start_datetime = 2024-08-13 10:57:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_4.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_4.init.R
# random
#   seed = 1384930150 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-326.589,0.278762,0.0306853,1,3,0,327.494,0.0841298,-0.638125,0.0909561,-0.837281,48,55,0.00573136,0.0187258,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993204,0.00168594,15,450,12599,226
-326.589,0,0.352636,0,1,1,328.643,0.0841298,-0.638125,0.0909561,-0.837281,48,55,0.00573136,0.0187258,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993204,0.00168594,15,450,12599,226
-326.589,0.00240728,0.0195567,2,3,0,329.157,0.0841298,-0.638125,0.0909561,-0.837281,48,55,0.00573136,0.0187258,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993204,0.00168594,15,450,12599,226
-327.72,0.997142,0.00204665,6,127,0,330.147,0.0590916,-0.605656,0.109828,-0.89203,48,55,0.0056625,0.0191722,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00217,0.00160656,15,450,12599,226
-326.842,0.998332,0.00226064,6,95,0,328.696,0.0772252,-0.646182,0.0907222,-0.819005,48,55,0.00571237,0.018615,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993093,0.00171244,15,450,12599,226
-329.214,0.99826,0.00232876,7,191,0,329.791,0.191556,-0.648206,0.15263,-0.533602,48,55,0.00602678,0.0185872,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0225,0.00212628,15,450,12599,226
-329.13,0.998699,0.00225649,6,79,0,330.693,0.155291,-0.675628,0.117468,-0.57915,48,55,0.00592705,0.0182101,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0058,0.00206023,15,450,12599,226
-332.895,0.881074,0.00474034,3,11,0,333.876,0.144567,-0.632284,0.105167,-0.579134,48,55,0.00589756,0.0188061,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.999954,0.00206026,15,450,12599,226
-328.268,0.996167,0.00386012,3,7,0,334.129,0.158083,-0.666177,0.118766,-0.607028,48,55,0.00593473,0.0183401,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00641,0.00201981,15,450,12599,226
-326.687,0.998191,0.009681,5,43,0,329.39,0.0714314,-0.624945,0.0829674,-0.890311,48,55,0.00569644,0.018907,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.98941,0.00160905,15,450,12599,226
-326.826,0.947797,0.012504,3,15,0,327.818,0.061478,-0.627994,0.0871724,-0.856209,48,55,0.00566906,0.0188651,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.991407,0.0016585,15,450,12599,226
-328.323,0.576252,0.0117239,4,15,0,330.507,0.14638,-0.65766,0.0811593,-0.743758,48,55,0.00590254,0.0184572,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.988551,0.00182155,15,450,12599,226
-328.543,0.98497,0.00994973,2,7,0,331.652,0.165381,-0.657394,0.0396372,-0.724499,48,55,0.0059548,0.0184608,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.968828,0.00184948,15,450,12599,226
-327.364,0.999359,0.0134025,4,15,0,329.059,0.147671,-0.651269,0.0560984,-0.750189,48,55,0.00590609,0.0185451,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976647,0.00181223,15,450,12599,226
-327.364,0.0312266,0.0274994,1,3,0,329.144,0.147671,-0.651269,0.0560984,-0.750189,48,55,0.00590609,0.0185451,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.976647,0.00181223,15,450,12599,226
-326.458,0.995858,0.00137431,6,95,0,329.369,0.102811,-0.647259,0.0951034,-0.769348,48,55,0.00578273,0.0186002,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.995174,0.00178445,15,450,12599,226
-326.509,0.999828,0.00143407,6,63,0,327.252,0.089144,-0.644329,0.0991261,-0.780601,48,55,0.00574515,0.0186405,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997085,0.00176813,15,450,12599,226
-327.978,0.9877,0.00347553,3,15,0,329.684,0.125992,-0.614959,0.0894701,-0.79738,48,55,0.00584648,0.0190443,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.992498,0.0017438,15,450,12599,226
-329.909,0.979422,0.00547653,5,39,0,334.726,0.18585,-0.623352,0.139694,-0.58838,48,55,0.00601109,0.0189289,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01635,0.00204685,15,450,12599,226
-329.064,0.855204,0.0165277,2,3,0,332.083,0.18628,-0.648487,0.125953,-0.599436,48,55,0.00601227,0.0185833,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00983,0.00203082,15,450,12599,226
-327.946,0.880082,0.0116773,4,31,0,331.18,0.115354,-0.620916,0.128633,-0.777267,48,55,0.00581722,0.0189624,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0111,0.00177296,15,450,12599,226
-326.731,1,0.0086683,2,3,0,327.881,0.0993506,-0.618143,0.119332,-0.776406,48,55,0.00577321,0.0190005,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00668,0.00177421,15,450,12599,226
-327.571,0.934052,0.0151296,2,3,0,327.782,0.102485,-0.616648,0.134831,-0.78325,48,55,0.00578183,0.0190211,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01404,0.00176429,15,450,12599,226
-327.571,5.9251e-32,0.0395057,1,1,0,327.821,0.102485,-0.616648,0.134831,-0.78325,48,55,0.00578183,0.0190211,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01404,0.00176429,15,450,12599,226
-328.21,0.999924,0.001441,6,127,0,329.272,0.0918317,-0.60119,0.137594,-0.803323,48,55,0.00575254,0.0192336,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01536,0.00173518,15,450,12599,226
-328.2,0.97521,0.00505868,5,39,0,330.123,0.0681863,-0.634535,0.127767,-0.73751,48,55,0.00568751,0.0187751,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01069,0.00183061,15,450,12599,226
-329.51,0.996462,0.00382052,4,31,0,331.314,0.0748037,-0.613847,0.191977,-0.744894,48,55,0.00570571,0.0190596,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04119,0.0018199,15,450,12599,226
-327.67,0.985269,0.00854459,3,15,0,332.549,0.152254,-0.662225,0.0795245,-0.694885,48,55,0.0059187,0.0183944,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987774,0.00189242,15,450,12599,226
-328.677,0.0844625,0.0199372,4,19,0,330.744,0.172992,-0.66854,0.0629734,-0.659322,48,55,0.00597573,0.0183076,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.979912,0.00194398,15,450,12599,226
