# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_ID3_Try1_model
# start_datetime = 2024-08-14 14:28:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_4.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_4.init.R
# random
#   seed = 1483990635 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-463.492,0.989428,0.00426216,5,39,0,463.776,0.141635,-0.646606,0.0989832,-0.676217,48,55,0.0058895,0.0186092,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997017,0.00191948,15,450,12599,226
-463.492,0,1.03624,0,1,1,465.205,0.141635,-0.646606,0.0989832,-0.676217,48,55,0.0058895,0.0186092,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997017,0.00191948,15,450,12599,226
-463.492,0,0.219318,0,1,1,464.954,0.141635,-0.646606,0.0989832,-0.676217,48,55,0.0058895,0.0186092,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997017,0.00191948,15,450,12599,226
-463.233,0.422239,0.0186199,3,15,0,465.57,0.141265,-0.648101,0.120448,-0.643317,48,55,0.00588848,0.0185886,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00721,0.00196719,15,450,12599,226
-463.308,0.995848,0.00463164,5,63,0,464.489,0.145189,-0.650443,0.144641,-0.603531,48,55,0.00589927,0.0185564,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0187,0.00202488,15,450,12599,226
-463.782,0.997983,0.00323918,6,95,0,464.239,0.162051,-0.655143,0.086762,-0.684257,48,55,0.00594564,0.0184918,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.991212,0.00190783,15,450,12599,226
-464.662,0.992384,0.00668671,5,63,0,465.571,0.136885,-0.657472,0.183769,-0.504967,48,55,0.00587643,0.0184598,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.03729,0.0021678,15,450,12599,226
-465.193,0.802575,0.00828591,4,23,0,469.565,0.152527,-0.65957,0.191521,-0.525272,48,55,0.00591945,0.0184309,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04097,0.00213835,15,450,12599,226
-466.877,0.970742,0.00409596,6,71,0,468.299,0.152241,-0.684011,0.0669586,-0.713017,48,55,0.00591866,0.0180948,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.981805,0.00186613,15,450,12599,226
-465.975,0.979606,0.0125842,3,15,0,468.039,0.163682,-0.629832,0.0917784,-0.691868,48,55,0.00595013,0.0188398,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993595,0.00189679,15,450,12599,226
-466.568,0.715603,0.010196,2,3,0,468.445,0.172358,-0.645002,0.110075,-0.699719,48,55,0.00597398,0.0186312,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00229,0.00188541,15,450,12599,226
-463.83,1,0.0116593,2,7,0,466.527,0.152175,-0.649931,0.0767387,-0.692365,48,55,0.00591848,0.0185635,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.986451,0.00189607,15,450,12599,226
-463.873,0.997414,0.00793668,5,31,0,464.105,0.134319,-0.651276,0.0772728,-0.707158,48,55,0.00586938,0.018545,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.986705,0.00187462,15,450,12599,226
-469.592,0.0875463,0.0192433,2,3,0,470.659,0.17603,-0.665476,0.0905968,-0.733358,48,55,0.00598408,0.0183497,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993033,0.00183663,15,450,12599,226
-469.172,0.999924,0.00184817,3,7,0,470.123,0.174507,-0.664344,0.0913981,-0.732596,48,55,0.00597989,0.0183653,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993414,0.00183774,15,450,12599,226
-467.156,0.999743,0.00396618,3,7,0,470.319,0.125382,-0.624848,0.0807039,-0.735138,48,55,0.0058448,0.0189083,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.988334,0.00183405,15,450,12599,226
-466.815,0.993546,0.00440831,4,31,0,470.228,0.107295,-0.623622,0.144416,-0.652114,48,55,0.00579506,0.0189252,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0186,0.00195443,15,450,12599,226
-464.231,0.62192,0.0143004,3,9,0,468.241,0.136788,-0.662792,0.102792,-0.701547,48,55,0.00587617,0.0183866,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.998826,0.00188276,15,450,12599,226
-464.37,0.996422,0.0033517,4,15,0,465.287,0.149024,-0.637667,0.0921067,-0.702513,48,55,0.00590982,0.0187321,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.993751,0.00188136,15,450,12599,226
-465.253,0.960452,0.00455856,3,15,0,468.311,0.108034,-0.654918,0.0848324,-0.704533,48,55,0.00579709,0.0184949,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990295,0.00187843,15,450,12599,226
-468.457,0.729789,0.0101693,4,27,0,475.117,0.190663,-0.687097,0.19941,-0.317841,48,55,0.00602432,0.0180524,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.04472,0.00243913,15,450,12599,226
-466.198,0.999838,0.0105149,3,11,0,469.253,0.194352,-0.647089,0.226255,-0.369571,48,55,0.00603447,0.0186025,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05747,0.00236412,15,450,12599,226
-466.198,0.0615991,0.0206806,2,7,1,468.631,0.194352,-0.647089,0.226255,-0.369571,48,55,0.00603447,0.0186025,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.05747,0.00236412,15,450,12599,226
-463.766,0.999926,0.00092467,8,319,0,467.441,0.152806,-0.668893,0.115123,-0.585974,48,55,0.00592022,0.0183027,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00468,0.00205034,15,450,12599,226
-463.361,0.99713,0.00258649,7,159,0,466.339,0.164083,-0.660846,0.107251,-0.595414,48,55,0.00595123,0.0184134,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00094,0.00203665,15,450,12599,226
-464.028,0.990609,0.00367763,4,27,0,466.071,0.131302,-0.658078,0.129187,-0.594721,48,55,0.00586108,0.0184514,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01136,0.00203765,15,450,12599,226
-465.03,0.97723,0.00387116,4,15,0,466.075,0.12815,-0.66028,0.116089,-0.596126,48,55,0.00585241,0.0184211,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00514,0.00203562,15,450,12599,226
