# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompRepr_OED1_Try1_model
# start_datetime = 2024-08-16 16:38:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_2.init.R
# random
#   seed = 1664604919 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED1_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,kbn,kun,kbp,kup,kunE,kbnE,ki,kr,NADH,NAD,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-159.474,0.875255,0.00598146,9,511,0,164.394,0.308958,-0.703657,-1.11065,-0.415123,0.154111,0.801252,-0.183707,0.873013,-0.322053,-1.49246,0.661907,0.158147,-1.17588,48,55,0.00634964,0.0178247,0.0200103,0.356597,1.0232,1.33059,0.862739,0.0122103,0.797025,0.000735938,15,822.096,17012.1,226.634
-159.474,0,0.921553,0,1,1,164.105,0.308958,-0.703657,-1.11065,-0.415123,0.154111,0.801252,-0.183707,0.873013,-0.322053,-1.49246,0.661907,0.158147,-1.17588,48,55,0.00634964,0.0178247,0.0200103,0.356597,1.0232,1.33059,0.862739,0.0122103,0.797025,0.000735938,15,822.096,17012.1,226.634
-159.474,0,0.133286,0,1,1,168.675,0.308958,-0.703657,-1.11065,-0.415123,0.154111,0.801252,-0.183707,0.873013,-0.322053,-1.49246,0.661907,0.158147,-1.17588,48,55,0.00634964,0.0178247,0.0200103,0.356597,1.0232,1.33059,0.862739,0.0122103,0.797025,0.000735938,15,822.096,17012.1,226.634
-159.474,0.0292822,0.0130076,2,5,1,163.584,0.308958,-0.703657,-1.11065,-0.415123,0.154111,0.801252,-0.183707,0.873013,-0.322053,-1.49246,0.661907,0.158147,-1.17588,48,55,0.00634964,0.0178247,0.0200103,0.356597,1.0232,1.33059,0.862739,0.0122103,0.797025,0.000735938,15,822.096,17012.1,226.634
-163.42,0.993477,0.00106911,10,1023,0,170.486,1.18928,-0.768506,-1.17596,1.38893,-0.92161,-0.609018,0.470271,0.503852,-1.20492,-1.53852,-0.750885,0.909272,-0.494794,48,55,0.00877051,0.016933,0.0185408,0.762509,0.512235,0.660717,1.17338,0.0106414,0.377662,0.000669149,15,454.77,21819.3,413.932
-163.492,0.999995,0.000453274,10,1023,0,169.87,0.965287,-0.831846,-0.940343,2.20284,-0.77801,-0.488449,0.200309,0.289456,-1.01032,-1.8131,-0.455734,0.765295,-0.574936,48,55,0.00815454,0.0160621,0.0238423,0.94564,0.580445,0.717987,1.04515,0.00973019,0.4701,0.000271,15,531.509,20897.9,391.893
-159.419,0.999834,0.00144704,10,1023,0,164.952,0.925466,-0.725391,-1.07929,1.49311,-0.230976,-0.11189,-0.536322,0.429861,-0.815867,-1.56432,-0.387962,0.431384,-0.583013,48,55,0.00804503,0.0175259,0.0207161,0.78595,0.840287,0.896852,0.695247,0.0103269,0.562463,0.000631735,15,549.13,18760.9,389.671
-161.8,0.99491,0.00105936,10,1023,0,166.925,1.42028,-0.83475,-1.03295,1.53239,-0.555818,-0.525353,0.408179,0.204422,-0.556117,-1.52095,-0.612265,0.367881,-0.398784,48,55,0.00940576,0.0160222,0.0217587,0.794788,0.685987,0.700458,1.14388,0.00936879,0.685845,0.00069462,15,490.811,18354.4,440.334
-163.681,0.948408,0.00360446,10,1023,0,170.867,1.62535,-0.807386,-1.1271,1.77548,-0.560344,-0.381293,0.116958,0.952484,-0.348902,-1.66144,-0.296749,0.851664,0.0585162,48,55,0.00996971,0.0163984,0.0196404,0.849482,0.683837,0.768886,1.00556,0.0125481,0.784271,0.000490911,15,572.845,21450.7,566.092
-163.868,0.991084,0.00210403,10,1023,0,169.858,1.20809,-0.707468,-0.339587,1.01075,-0.368296,-0.248057,-1.34434,0.915308,0.316414,-1.53549,0.477008,1.28763,-0.761276,48,55,0.00882225,0.0177723,0.0373593,0.677419,0.775059,0.832173,0.311436,0.0123901,1.1003,0.000673538,15,774.022,24240.8,340.649
