# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED2_Try1_model
# start_datetime = 2024-08-13 06:09:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_3.init.R
# random
#   seed = 1367664820 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-315.806,0.933837,0.0084974,3,7,0,317.174,0.115969,-0.674397,0.0229338,-0.84589,48,55,0.00581891,0.018227,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960894,0.00167346,15,450,12599,226
-315.806,0,1.12238,0,1,1,316.149,0.115969,-0.674397,0.0229338,-0.84589,48,55,0.00581891,0.018227,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960894,0.00167346,15,450,12599,226
-315.806,0,0.12688,0,1,1,318.47,0.115969,-0.674397,0.0229338,-0.84589,48,55,0.00581891,0.018227,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960894,0.00167346,15,450,12599,226
-317.361,0.516975,0.0186062,3,7,0,318.572,0.0375083,-0.677395,0.0431949,-0.837691,48,55,0.00560315,0.0181858,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.970518,0.00168535,15,450,12599,226
-316.546,0.997112,0.00466301,5,63,0,320.637,0.132051,-0.69077,-0.0195588,-0.90527,48,55,0.00586314,0.0180019,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.94071,0.00158736,15,450,12599,226
-315.847,0.999895,0.00268956,7,159,0,317.35,0.112325,-0.665244,0.027832,-0.813713,48,55,0.0058089,0.0183529,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.96322,0.00172012,15,450,12599,226
-318.48,0.955889,0.00693165,4,15,0,320.052,0.0716855,-0.656719,0.117768,-0.787775,48,55,0.00569713,0.0184701,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.00594,0.00175773,15,450,12599,226
-318.83,0.965608,0.00792437,3,15,0,321.06,0.0892791,-0.636776,0.094323,-0.786337,48,55,0.00574552,0.0187443,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994803,0.00175981,15,450,12599,226
-320.31,0.964806,0.0133719,4,19,0,321.057,0.0993329,-0.629242,0.0975186,-0.773455,48,55,0.00577317,0.0188479,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.996321,0.00177849,15,450,12599,226
-316.201,0.907556,0.0133973,3,7,0,322.108,0.0625634,-0.677336,0.0595785,-0.791906,48,55,0.00567205,0.0181866,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.9783,0.00175174,15,450,12599,226
