# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompRepr_Rand1_Try1_model
# start_datetime = 2024-08-16 16:41:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_Rand1_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_Rand1_Try1_3.init.R
# random
#   seed = 1664745728 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_Rand1_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,kbn,kun,kbp,kup,kunE,kbnE,ki,kr,NADH,NAD,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-155.969,0.885821,0.00477766,10,1023,0,162.5,0.905074,-0.698332,-0.92421,1.72218,0.106333,0.950812,-0.566686,0.579967,0.83009,-1.11515,0.59556,0.0770028,-0.554484,48,55,0.00798895,0.0178979,0.0242053,0.83749,1.00051,1.40164,0.680824,0.0109649,1.34429,0.00128303,15,804.846,16492.8,397.517
-155.969,0,1.23569,0,1,1,164.247,0.905074,-0.698332,-0.92421,1.72218,0.106333,0.950812,-0.566686,0.579967,0.83009,-1.11515,0.59556,0.0770028,-0.554484,48,55,0.00798895,0.0178979,0.0242053,0.83749,1.00051,1.40164,0.680824,0.0109649,1.34429,0.00128303,15,804.846,16492.8,397.517
-155.969,0,0.0748386,0,1,1,161.304,0.905074,-0.698332,-0.92421,1.72218,0.106333,0.950812,-0.566686,0.579967,0.83009,-1.11515,0.59556,0.0770028,-0.554484,48,55,0.00798895,0.0178979,0.0242053,0.83749,1.00051,1.40164,0.680824,0.0109649,1.34429,0.00128303,15,804.846,16492.8,397.517
-156.5,0.23864,0.013741,6,127,0,167.49,0.748191,-0.669612,-0.311993,1.26372,0.589431,1.37429,-0.773535,0.624872,0.546373,-0.0907789,0.36727,-0.17032,-0.906762,48,55,0.00755753,0.0182928,0.0379802,0.734336,1.22998,1.60279,0.582571,0.0111557,1.20953,0.00276837,15,745.49,14910,300.641
-157.207,0.996603,0.00174485,10,1023,0,159.938,0.454903,-0.649163,-0.777786,0.732925,0.982669,1.40991,-0.806487,0.185345,-0.0678696,0.17949,0.479138,-0.469681,-1.03077,48,55,0.00675098,0.018574,0.0274998,0.614908,1.41677,1.61971,0.566919,0.00928772,0.917762,0.00316026,15,774.576,12994,266.538
-155.68,0.997947,0.00194419,10,1023,0,163.899,1.02929,-0.698794,-1.06132,1.09829,1.86368,0.250608,0.265954,-0.508751,-0.332937,-1.57351,-0.748347,0.143317,-0.80589,48,55,0.00833053,0.0178916,0.0211203,0.697116,1.83525,1.06904,1.07633,0.00633781,0.791855,0.000618416,15,455.43,16917.2,328.38
-157.26,0.99905,0.00187083,10,1023,0,162.534,-0.523278,-0.660654,-0.184951,1.74765,1.03809,0.365544,-0.321683,-0.836116,0.908604,0.130779,0.157673,-1.23544,-1.4046,48,55,0.00406099,0.018416,0.0408386,0.843221,1.44309,1.12363,0.797201,0.00494651,1.38159,0.00308963,15,690.995,8093.2,163.734
-159.842,0.938089,0.00403063,10,1023,0,167.542,2.78744,-0.748631,-1.32366,-0.0171029,-1.08575,1.30938,-0.640757,0.092178,1.26471,-0.154205,-0.105536,-1.69076,-0.264245,48,55,0.0131655,0.0172063,0.0152177,0.446152,0.434267,1.57195,0.64564,0.00889176,1.55074,0.0026764,15,622.561,5179.13,477.333
-159.327,0.991289,0.00296885,10,1023,0,164.981,0.644915,-0.673439,1.78188,-0.608563,1.26115,-2.09012,0.632313,-1.69659,-0.044304,-0.675863,-0.173392,0.576025,-1.6175,48,55,0.00727352,0.0182402,0.0850923,0.313073,1.54905,-0.0428057,1.25035,0.0012895,0.928956,0.00192,15,604.918,19686.6,105.186
-157.17,0.627847,0.00401215,10,1023,0,167.277,0.904225,-0.679806,-1.39506,0.531232,0.370431,-0.0280054,-0.268372,0.413029,-0.589843,-1.93379,-0.788847,-0.333769,-0.042496,48,55,0.00798662,0.0181527,0.013611,0.569527,1.12595,0.936697,0.822523,0.0102554,0.669824,9.59988e-05,15,444.9,13863.9,538.314
