# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED3_Try1_model
# start_datetime = 2024-08-13 17:01:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 4
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_4.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_4.init.R
# random
#   seed = 1406786260 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED3_Try1_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-478.482,0.176934,0.0167088,2,7,0,478.968,0.111788,-0.66431,0.000319232,-0.861475,48,55,0.00580742,0.0183657,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.950152,0.00165086,15,450,12599,226
-478.482,0,0.40605,0,1,1,479.488,0.111788,-0.66431,0.000319232,-0.861475,48,55,0.00580742,0.0183657,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.950152,0.00165086,15,450,12599,226
-477.86,0.506862,0.01432,4,19,0,479.375,0.0863007,-0.681798,-0.0151199,-0.929879,48,55,0.00573733,0.0181253,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942818,0.00155167,15,450,12599,226
-478.461,0.966605,0.0073977,4,23,0,479.082,0.0739429,-0.679406,0.0111887,-0.908846,48,55,0.00570334,0.0181582,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.955315,0.00158217,15,450,12599,226
-481.205,0.980839,0.00492391,5,55,0,486.718,0.160826,-0.703747,0.0265388,-0.631613,48,55,0.00594227,0.0178235,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.962606,0.00198416,15,450,12599,226
-480.422,0.886792,0.00883856,4,15,0,483.289,0.151221,-0.664592,0.037671,-0.720832,48,55,0.00591586,0.0183619,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.967894,0.00185479,15,450,12599,226
-479.621,1,0.00793751,3,11,0,480.956,0.0983016,-0.682187,0.0466719,-0.735757,48,55,0.00577033,0.0181199,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.972169,0.00183315,15,450,12599,226
-479.621,0.615998,0.0124157,1,3,0,480.635,0.0983016,-0.682187,0.0466719,-0.735757,48,55,0.00577033,0.0181199,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.972169,0.00183315,15,450,12599,226
-479.391,0.967611,0.00732225,5,39,0,483.74,0.0714701,-0.681327,-0.0744368,-1.03541,48,55,0.00569654,0.0181317,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.914643,0.00139866,15,450,12599,226
-479.462,0.957422,0.00705151,5,31,0,480.961,0.0536056,-0.663251,-0.0342607,-1.02005,48,55,0.00564742,0.0183803,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933726,0.00142093,15,450,12599,226
-479.321,0.992513,0.0121132,3,7,0,479.612,0.0516256,-0.665528,-0.0308564,-1.01127,48,55,0.00564197,0.018349,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.935343,0.00143366,15,450,12599,226
-479.321,0.0144852,0.0161329,3,13,0,480.513,0.0516256,-0.665528,-0.0308564,-1.01127,48,55,0.00564197,0.018349,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.935343,0.00143366,15,450,12599,226
-479.617,0.999722,0.00144177,7,127,0,480.369,0.0885675,-0.676354,-0.0606163,-1.02528,48,55,0.00574356,0.0182001,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.921207,0.00141334,15,450,12599,226
-481.015,0.993837,0.0023109,6,63,0,482.639,0.0771051,-0.640912,0.00870227,-0.960951,48,55,0.00571204,0.0186875,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.954134,0.00150662,15,450,12599,226
-479.699,0.997304,0.00237091,6,63,0,482.895,0.0509129,-0.671048,0.0147833,-0.906171,48,55,0.00564001,0.0182731,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.957022,0.00158605,15,450,12599,226
-477.941,0.999895,0.00282632,4,15,0,480.008,0.0862711,-0.676629,0.00678509,-0.902361,48,55,0.00573725,0.0181963,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953223,0.00159158,15,450,12599,226
-477.634,0.991218,0.00651112,4,23,0,478.471,0.0838854,-0.676288,-0.0195719,-0.927737,48,55,0.00573068,0.018201,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.940703,0.00155478,15,450,12599,226
-478.193,0.940372,0.0116176,2,3,0,478.256,0.0730539,-0.686402,-0.0158283,-0.922773,48,55,0.0057009,0.018062,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942482,0.00156198,15,450,12599,226
-478.193,6.87722e-07,0.0253819,1,1,0,478.916,0.0730539,-0.686402,-0.0158283,-0.922773,48,55,0.0057009,0.018062,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.942482,0.00156198,15,450,12599,226
-479.435,0.997826,0.00155998,5,31,0,479.964,0.116247,-0.667333,-0.021301,-0.920389,48,55,0.00581968,0.0183242,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.939882,0.00156544,15,450,12599,226
-478.557,0.999539,0.00206997,4,31,0,480.233,0.113855,-0.675694,-0.0387785,-0.917869,48,55,0.0058131,0.0182092,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.93158,0.00156909,15,450,12599,226
-478.73,0.996309,0.00469908,3,7,0,479.164,0.113858,-0.673718,-0.034992,-0.925101,48,55,0.00581311,0.0182364,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933379,0.0015586,15,450,12599,226
-478.568,0.938933,0.00886456,3,7,0,479.338,0.0789561,-0.683521,-0.0308962,-0.913473,48,55,0.00571713,0.0181016,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.935324,0.00157546,15,450,12599,226
-480.03,0.979478,0.00491214,5,31,0,480.616,0.103517,-0.674137,-0.0656351,-0.961801,48,55,0.00578467,0.0182306,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.918823,0.00150539,15,450,12599,226
-481.96,0.878345,0.0106815,4,15,0,482.512,0.0507843,-0.693672,-0.00888815,-0.978182,48,55,0.00563966,0.017962,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.945778,0.00148164,15,450,12599,226
-479.947,0.714152,0.00926056,3,7,0,487.932,0.102741,-0.685183,-0.0305071,-0.962125,48,55,0.00578254,0.0180787,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.935509,0.00150492,15,450,12599,226
-480.755,0.986826,0.00911813,2,7,0,482.902,0.0655064,-0.647127,-0.00713948,-0.958291,48,55,0.00568014,0.018602,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946609,0.00151048,15,450,12599,226
-480.755,4.97773e-18,0.0194427,1,1,0,482.996,0.0655064,-0.647127,-0.00713948,-0.958291,48,55,0.00568014,0.018602,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946609,0.00151048,15,450,12599,226
-480.141,0.999013,0.002197,5,31,0,482.563,0.0506801,-0.671861,-0.0286995,-0.968655,48,55,0.00563937,0.0182619,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.936368,0.00149545,15,450,12599,226
-479.703,0.997756,0.00323868,3,15,0,481.546,0.074961,-0.668139,-0.00632678,-0.984083,48,55,0.00570614,0.0183131,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.946995,0.00147308,15,450,12599,226
-479.875,0.997616,0.00362056,3,15,0,481.321,0.0848827,-0.66382,-0.0109643,-0.981302,48,55,0.00573343,0.0183725,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.944792,0.00147711,15,450,12599,226
-482.049,0.99488,0.0090118,3,15,0,484.076,0.081955,-0.712363,-0.110248,-1.06052,48,55,0.00572538,0.017705,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.897632,0.00136224,15,450,12599,226
-482.698,0.873191,0.00747657,4,15,0,485.121,0.0422574,-0.66381,-0.00976407,-1.06663,48,55,0.00561621,0.0183726,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.945362,0.00135338,15,450,12599,226
-479.804,0.999383,0.00839554,5,63,0,482.698,0.100367,-0.664387,0.0941506,-0.718732,48,55,0.00577601,0.0183647,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994722,0.00185784,15,450,12599,226
-478.386,0.760065,0.0156794,4,31,0,481.301,0.0757895,-0.691993,-0.0336862,-0.941785,48,55,0.00570842,0.0179851,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.933999,0.00153441,15,450,12599,226
