# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_ID2_Try1_model
# start_datetime = 2024-08-13 10:57:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_2.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_2.init.R
# random
#   seed = 1384930150 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID2_Try1_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-327.802,0.970604,0.00824849,3,15,0,330.709,0.0505608,-0.623791,0.131053,-0.821862,48,55,0.00563904,0.0189229,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01225,0.0017083,15,450,12599,226
-327.802,0,1.38945,0,1,1,329.892,0.0505608,-0.623791,0.131053,-0.821862,48,55,0.00563904,0.0189229,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01225,0.0017083,15,450,12599,226
-327.802,0,0.185171,0,1,1,328.716,0.0505608,-0.623791,0.131053,-0.821862,48,55,0.00563904,0.0189229,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01225,0.0017083,15,450,12599,226
-327.802,0.0225253,0.0201497,3,15,0,330.046,0.0505608,-0.623791,0.131053,-0.821862,48,55,0.00563904,0.0189229,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01225,0.0017083,15,450,12599,226
-326.975,0.999941,0.000802904,8,383,0,329.467,0.0664322,-0.615641,0.0940294,-0.88878,48,55,0.00568269,0.0190349,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994664,0.00161127,15,450,12599,226
-327.418,0.998849,0.00118159,7,127,0,329.566,0.139254,-0.642382,0.0462334,-0.786395,48,55,0.00588295,0.0186672,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.971961,0.00175973,15,450,12599,226
-327.177,0.999452,0.00182882,5,63,0,329.332,0.0700057,-0.645874,0.0935101,-0.802989,48,55,0.00569252,0.0186192,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.994417,0.00173567,15,450,12599,226
-329.484,0.980274,0.00310329,6,79,0,331.354,0.113168,-0.626843,0.0722925,-0.892747,48,55,0.00581121,0.0188809,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.984339,0.00160552,15,450,12599,226
-330.538,0.99526,0.00376064,3,7,0,330.959,0.121182,-0.625237,0.0704302,-0.894544,48,55,0.00583325,0.018903,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.983454,0.00160291,15,450,12599,226
-330.208,0.964548,0.00723081,3,7,0,336.183,0.098259,-0.596209,0.0663384,-0.877763,48,55,0.00577021,0.0193021,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.981511,0.00162724,15,450,12599,226
