# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompRepr_OED3_Try2_model
# start_datetime = 2024-09-27 16:11:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 800
#     num_warmup = 400
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED3_Try2_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED3_Try2_3.init.R
# random
#   seed = 996810282 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompRepr_OED3_Try2_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,kbn,kun,kbp,kup,kunE,kbnE,ki,kr,NADH,NAD,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-468.726,0.703931,0.00395829,10,1023,0,476.537,0.326193,-0.667773,-0.664811,1.097,-0.924934,-1.33218,-0.134418,-0.348935,1.30368,-0.401967,0.148815,-0.2702,-1.13716,48,55,0.00639703,0.0183181,0.0300418,0.696825,0.510657,0.317216,0.886151,0.00701703,1.56925,0.00231715,15,688.692,14270.7,237.282
-468.726,0,0.997879,0,1,1,475.82,0.326193,-0.667773,-0.664811,1.097,-0.924934,-1.33218,-0.134418,-0.348935,1.30368,-0.401967,0.148815,-0.2702,-1.13716,48,55,0.00639703,0.0183181,0.0300418,0.696825,0.510657,0.317216,0.886151,0.00701703,1.56925,0.00231715,15,688.692,14270.7,237.282
-468.726,0,0.101651,0,1,1,476.244,0.326193,-0.667773,-0.664811,1.097,-0.924934,-1.33218,-0.134418,-0.348935,1.30368,-0.401967,0.148815,-0.2702,-1.13716,48,55,0.00639703,0.0183181,0.0300418,0.696825,0.510657,0.317216,0.886151,0.00701703,1.56925,0.00231715,15,688.692,14270.7,237.282
-468.726,1.11153e-71,0.00877661,1,3,1,474.272,0.326193,-0.667773,-0.664811,1.097,-0.924934,-1.33218,-0.134418,-0.348935,1.30368,-0.401967,0.148815,-0.2702,-1.13716,48,55,0.00639703,0.0183181,0.0300418,0.696825,0.510657,0.317216,0.886151,0.00701703,1.56925,0.00231715,15,688.692,14270.7,237.282
-467.391,1,0.000475036,10,1023,0,476.242,0.272279,-0.663541,-0.55927,0.204707,-0.314265,-0.541048,-0.363011,-0.0974194,2.30068,-0.190485,0.5157,-0.32758,-1.16569,48,55,0.00624877,0.0183763,0.0324164,0.496059,0.800724,0.693002,0.77757,0.00808597,2.04282,0.0026238,15,784.082,13903.5,229.435
-467.487,0.998661,0.000532999,10,1023,0,474.144,0.235247,-0.682666,-0.702254,0.226547,0.180773,-0.215573,0.274541,0.0328222,1.90712,-0.308515,0.392998,-0.0414488,-1.15407,48,55,0.00614693,0.0181133,0.0291993,0.500973,1.03587,0.847603,1.08041,0.00863949,1.85588,0.00245265,15,752.179,15734.7,232.631
-466.752,0.999992,0.000543349,10,1023,0,474.965,0.27015,-0.696928,-0.405252,0.484319,0.277212,-0.350742,-0.0215986,0.356119,1.97218,-0.118827,-0.0805904,-0.646273,-1.15536,48,55,0.00624291,0.0179172,0.0358818,0.558972,1.08168,0.783398,0.939741,0.0100135,1.88679,0.0027277,15,629.046,11863.8,232.276
-466.009,0.987961,0.0012688,10,1023,0,468.878,0.226187,-0.69426,-0.563179,0.692163,0.422892,-0.235311,-0.223367,-0.0280787,1.60177,-0.32271,0.22743,-0.445604,-1.16932,48,55,0.00612202,0.0179539,0.0323285,0.605737,1.15087,0.838227,0.843901,0.00838067,1.71084,0.00243207,15,709.132,13148.1,228.437
-468.015,0.999183,0.00143681,10,1023,0,472.898,0.283099,-0.698115,-0.133589,0.534888,-0.322725,-0.15652,-1.21466,0.300411,0.623251,-0.838297,-0.158585,-1.42023,-1.13835,48,55,0.00627852,0.0179009,0.0419942,0.57035,0.796705,0.875653,0.373037,0.00977675,1.24604,0.00168447,15,608.768,6910.51,236.953
-465.531,0.987788,0.00212577,10,1023,0,471.137,0.221978,-0.674643,-0.102418,0.587905,0.378839,0.562099,-0.540434,0.866652,0.925491,-0.766121,0.0206021,-0.823877,-1.1604,48,55,0.00611044,0.0182237,0.0426956,0.582279,1.12995,1.217,0.693294,0.0121833,1.38961,0.00178912,15,655.357,10727.2,230.89
