# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_OED2_Try1_model
# start_datetime = 2024-08-13 06:09:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_1.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_1.init.R
# random
#   seed = 1367664820 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_OED2_Try1_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-316.815,0.978729,0.0129859,3,11,0,317.999,0.0948069,-0.67502,0.0274971,-0.74248,48,55,0.00576072,0.0182185,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963061,0.0018234,15,450,12599,226
-316.815,0.117923,0.0225871,2,3,0,321.528,0.0948069,-0.67502,0.0274971,-0.74248,48,55,0.00576072,0.0182185,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.963061,0.0018234,15,450,12599,226
-317.609,0.998908,0.00344302,4,31,0,317.773,0.109899,-0.678731,0.085099,-0.768067,48,55,0.00580222,0.0181675,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990422,0.0017863,15,450,12599,226
-316.455,0.999774,0.00260139,4,31,0,318.632,0.0851134,-0.67487,0.0846256,-0.77047,48,55,0.00573406,0.0182205,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.990197,0.00178282,15,450,12599,226
-315.621,0.993653,0.00308523,6,127,0,319.407,0.0788331,-0.671122,0.0218138,-0.83266,48,55,0.00571679,0.0182721,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.960362,0.00169264,15,450,12599,226
-316.835,0.99749,0.00630119,5,63,0,318.119,0.0757377,-0.665027,0.0951308,-0.78141,48,55,0.00570828,0.0183559,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.995187,0.00176696,15,450,12599,226
-318.922,0.759178,0.019365,2,7,0,321.919,0.173912,-0.700211,-0.0433441,-0.723629,48,55,0.00597826,0.0178721,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.929412,0.00185074,15,450,12599,226
-319.519,0.962518,0.00553974,4,31,0,321.537,0.176525,-0.725539,0.00663633,-0.708941,48,55,0.00598544,0.0175238,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.953152,0.00187204,15,450,12599,226
-317.434,0.991204,0.00914304,5,43,0,321.076,0.0362511,-0.678231,0.0460646,-0.952998,48,55,0.00559969,0.0181743,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.971881,0.00151815,15,450,12599,226
-316.22,0.935583,0.0220624,4,15,0,317.872,0.0857132,-0.67443,0.05838,-0.729917,48,55,0.00573571,0.0182266,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97773,0.00184162,15,450,12599,226
-316.22,0.278562,0.0298437,1,3,0,316.687,0.0857132,-0.67443,0.05838,-0.729917,48,55,0.00573571,0.0182266,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.97773,0.00184162,15,450,12599,226
-315.518,0.994723,0.00371426,6,79,0,317.804,0.109072,-0.685017,-0.0216273,-0.86087,48,55,0.00579995,0.018081,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.939727,0.00165174,15,450,12599,226
