# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrCompReprFP_ID3_Try1_model
# start_datetime = 2024-08-14 14:28:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 3
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_3.data.R
# init = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_3.init.R
# random
#   seed = 1483990635 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\ComputationalBayesianOED\tmp\PyrCompReprFP_ID3_Try1_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,kin,kpl,ki,kr,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1,inits.2,inits.3
-463.204,0.909594,0.00880928,3,11,0,464.038,0.14894,-0.657098,0.127457,-0.615277,48,55,0.00590959,0.0184649,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01054,0.00200785,15,450,12599,226
-463.204,0,1.42324,0,1,1,465.685,0.14894,-0.657098,0.127457,-0.615277,48,55,0.00590959,0.0184649,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01054,0.00200785,15,450,12599,226
-463.204,0,0.157101,0,1,1,465.245,0.14894,-0.657098,0.127457,-0.615277,48,55,0.00590959,0.0184649,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01054,0.00200785,15,450,12599,226
-463.95,0.925537,0.0142162,3,7,0,464.005,0.140415,-0.636057,0.144229,-0.623685,48,55,0.00588614,0.0187542,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.01851,0.00199566,15,450,12599,226
-464.206,0.979106,0.00791317,5,39,0,465.324,0.171461,-0.670587,0.150661,-0.512036,48,55,0.00597152,0.0182794,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.02156,0.00215755,15,450,12599,226
-465.238,0.88375,0.00814391,4,23,0,469.437,0.189783,-0.671048,0.110101,-0.597294,48,55,0.0060219,0.0182731,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0023,0.00203392,15,450,12599,226
-466.972,0.582779,0.0117966,1,1,0,467.434,0.197501,-0.677369,0.110526,-0.594793,48,55,0.00604313,0.0181862,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,1.0025,0.00203755,15,450,12599,226
-466.723,0.999702,0.0052607,4,15,0,468.396,0.180591,-0.687257,0.0785198,-0.633444,48,55,0.00599662,0.0180502,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.987297,0.00198151,15,450,12599,226
-463.341,0.997505,0.00549377,3,11,0,468.681,0.160808,-0.659542,0.100418,-0.641028,48,55,0.00594222,0.0184313,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997698,0.00197051,15,450,12599,226
-465.339,0.863934,0.0103862,3,7,0,466.273,0.174612,-0.63753,0.0998775,-0.671499,48,55,0.00598018,0.018734,0.042171,0.5365,0.98047,0.991257,0.93335,0.008241,0.997442,0.00192633,15,450,12599,226
